well,sample_id,drug,conc_nm,replicate,au
A1,8036359,dha,250.0,1,1.13
A2,8036359,dha,250.0,2,1.24
A3,8036359,lum,1000.0,1,1.33
A4,8036359,lum,1000.0,2,1.41
A5,8036360,dha,250.0,1,1.51
A6,8036360,dha,250.0,2,1.57
A7,8036360,lum,1000.0,1,1.6
A8,8036360,lum,1000.0,2,1.49
A9,8036361,dha,250.0,1,1.36
A10,8036361,dha,250.0,2,1.3
A11,8036361,lum,1000.0,1,1.24
A12,8036361,lum,1000.0,2,1.11
B1,8036359,dha,83.33333333333333,1,1.1
B2,8036359,dha,83.33333333333333,2,1.2
B3,8036359,lum,333.3333333333333,1,1.24
B4,8036359,lum,333.3333333333333,2,1.33
B5,8036360,dha,83.33333333333333,1,1.49
B6,8036360,dha,83.33333333333333,2,1.49
B7,8036360,lum,333.3333333333333,1,1.49
B8,8036360,lum,333.3333333333333,2,1.43
B9,8036361,dha,83.33333333333333,1,1.34
B10,8036361,dha,83.33333333333333,2,1.21
B11,8036361,lum,333.3333333333333,1,1.31
B12,8036361,lum,333.3333333333333,2,1.14
C1,8036359,dha,27.77777777777778,1,1.13
C2,8036359,dha,27.77777777777778,2,1.16
C3,8036359,lum,111.11111111111111,1,1.24
C4,8036359,lum,111.11111111111111,2,1.28
C5,8036360,dha,27.77777777777778,1,1.4
C6,8036360,dha,27.77777777777778,2,1.49
C7,8036360,lum,111.11111111111111,1,1.54
C8,8036360,lum,111.11111111111111,2,1.44
C9,8036361,dha,27.77777777777778,1,1.24
C10,8036361,dha,27.77777777777778,2,1.22
C11,8036361,lum,111.11111111111111,1,1.23
C12,8036361,lum,111.11111111111111,2,1.14
D1,8036359,dha,9.25925925925926,1,1.31
D2,8036359,dha,9.25925925925926,2,1.25
D3,8036359,lum,37.03703703703704,1,1.17
D4,8036359,lum,37.03703703703704,2,1.22
D5,8036360,dha,9.25925925925926,1,1.55
D6,8036360,dha,9.25925925925926,2,1.59
D7,8036360,lum,37.03703703703704,1,1.48
D8,8036360,lum,37.03703703703704,2,1.42
D9,8036361,dha,9.25925925925926,1,1.37
D10,8036361,dha,9.25925925925926,2,1.21
D11,8036361,lum,37.03703703703704,1,1.18
D12,8036361,lum,37.03703703703704,2,1.04
E1,8036359,dha,3.0864197530864197,1,1.7
E2,8036359,dha,3.0864197530864197,2,1.79
E3,8036359,lum,12.345679012345679,1,1.28
E4,8036359,lum,12.345679012345679,2,1.31
E5,8036360,dha,3.0864197530864197,1,2.05
E6,8036360,dha,3.0864197530864197,2,2.0
E7,8036360,lum,12.345679012345679,1,1.45
E8,8036360,lum,12.345679012345679,2,1.37
E9,8036361,dha,3.0864197530864197,1,1.63
E10,8036361,dha,3.0864197530864197,2,1.19
E11,8036361,lum,12.345679012345679,1,1.32
E12,8036361,lum,12.345679012345679,2,1.22
F1,8036359,dha,1.02880658436214,1,1.75
F2,8036359,dha,1.02880658436214,2,1.85
F3,8036359,lum,4.11522633744856,1,1.77
F4,8036359,lum,4.11522633744856,2,1.78
F5,8036360,dha,1.02880658436214,1,2.13
F6,8036360,dha,1.02880658436214,2,2.03
F7,8036360,lum,4.11522633744856,1,1.66
F8,8036360,lum,4.11522633744856,2,1.71
F9,8036361,dha,1.02880658436214,1,1.87
F10,8036361,dha,1.02880658436214,2,1.33
F11,8036361,lum,4.11522633744856,1,1.7
F12,8036361,lum,4.11522633744856,2,1.52
G1,8036359,dha,0.3429355281207133,1,1.73
G2,8036359,dha,0.3429355281207133,2,1.91
G3,8036359,lum,1.3717421124828533,1,1.94
G4,8036359,lum,1.3717421124828533,2,1.97
G5,8036360,dha,0.3429355281207133,1,2.15
G6,8036360,dha,0.3429355281207133,2,2.15
G7,8036360,lum,1.3717421124828533,1,1.98
G8,8036360,lum,1.3717421124828533,2,1.91
G9,8036361,dha,0.3429355281207133,1,1.79
G10,8036361,dha,0.3429355281207133,2,1.55
G11,8036361,lum,1.3717421124828533,1,1.73
G12,8036361,lum,1.3717421124828533,2,1.6
H1,8036359,dha,0.0,1,1.64
H2,8036359,dha,0.0,2,1.82
H3,8036359,lum,0.0,1,1.84
H4,8036359,lum,0.0,2,1.92
H5,8036360,dha,0.0,1,2.11
H6,8036360,dha,0.0,2,2.1
H7,8036360,lum,0.0,1,2.12
H8,8036360,lum,0.0,2,2.0
H9,8036361,dha,0.0,1,1.89
H10,8036361,dha,0.0,2,1.73
H11,8036361,lum,0.0,1,1.59
H12,8036361,lum,0.0,2,1.55
