expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,pcr_template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_massloaded_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_C2,barcode11,10,8012745,EE292,PCBM052_C2,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_D2,barcode12,10,8012746,EE293,PCBM052_D2,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_E2,barcode13,10,8012748,EE295,PCBM052_E2,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_F2,barcode14,10,8012749,EE296,PCBM052_F2,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_G2,barcode15,10,8012912,EE299,PCBM052_G2,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_H2,barcode16,10,8012915,EE302,PCBM052_H2,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_A3,barcode17,10,8012916,EE303,PCBM052_A3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_B3,barcode18,10,8012917,EE304,PCBM052_B3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_C3,barcode19,10,8012919,EE306,PCBM052_C3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_D3,barcode20,10,8012921,EE308,PCBM052_D3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_E3,barcode21,10,8012922,EE309,PCBM052_E3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_F3,barcode22,10,8012923,EE310,PCBM052_F3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_G3,barcode23,10,8012929,EE316,PCBM052_G3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_H3,barcode24,10,8012930,EE317,PCBM052_H3,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_A4,barcode25,10,8012931,EE318,PCBM052_A4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_B4,barcode26,10,8012932,EE319,PCBM052_B4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_C4,barcode27,10,8012935,EE322,PCBM052_C4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_D4,barcode28,10,8013577,EE323,PCBM052_D4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_E4,barcode29,10,8013578,EE324,PCBM052_E4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_F4,barcode30,10,8013579,EE325,PCBM052_F4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_G4,barcode31,10,8013580,EE326,PCBM052_G4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_H4,barcode32,10,8013585,EE331,PCBM052_H4,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_A5,barcode33,10,8013589,EE335,PCBM052_A5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_B5,barcode34,10,8013590,EE336,PCBM052_B5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_C5,barcode35,10,8013597,EE343,PCBM052_C5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_D5,barcode36,10,8013598,EE344,PCBM052_D5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_E5,barcode37,10,8013601,EE347,PCBM052_E5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_F5,barcode38,10,8013602,EE348,PCBM052_F5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_G5,barcode39,10,8013604,EE350,PCBM052_G5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_H5,barcode40,10,8013606,EE352,PCBM052_H5,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_A6,barcode41,10,8013608,EE354,PCBM052_A6,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_B6,barcode42,10,8013609,EE355,PCBM052_B6,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_C6,barcode43,10,8013611,EE357,PCBM052_C6,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_D6,barcode44,10,8013612,EE358,PCBM052_D6,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_E6,barcode45,10,8013613,EE359,PCBM052_E6,No sWGA,Field
PCBM052,2025-06-03,Brenda Mambwe,9,NOMADS_MVP,"To perform MVP PCR on 88 samples collected during the HRP2 survey is 2024 Sample Ids EE290-EE460,EE736-EE738",HRP2 2024_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0,SLMM076,2025-06-12,Mulenga Mwenda,rapid,3,To sequence  90 samples from HRP2 study amplified on PCBM052,HRP2-32024_Batch8,96,200,10,167,Mk1b,800,800,11,,R10.4.1,New,1372,,0,SLMM076_F6,barcode46,10,8013614,EE360,PCBM052_F6,No sWGA,Field
