well,sample_id,drug,conc_nm,replicate,au
A1,8033786,dha,250.0,1,0.78
A2,8033786,dha,250.0,2,0.78
A3,8033786,lum,1000.0,1,0.88
A4,8033786,lum,1000.0,2,0.88
A5,8033787,dha,250.0,1,1.11
A6,8033787,dha,250.0,2,1.06
A7,8033787,lum,1000.0,1,1.16
A8,8033787,lum,1000.0,2,1.09
A9,8033788,dha,250.0,1,0.79
A10,8033788,dha,250.0,2,0.79
A11,8033788,lum,1000.0,1,0.8
A12,8033788,lum,1000.0,2,0.76
B1,8033786,dha,62.5,1,0.73
B2,8033786,dha,62.5,2,0.73
B3,8033786,lum,250.0,1,0.83
B4,8033786,lum,250.0,2,0.81
B5,8033787,dha,62.5,1,1.05
B6,8033787,dha,62.5,2,1.02
B7,8033787,lum,250.0,1,1.06
B8,8033787,lum,250.0,2,1.02
B9,8033788,dha,62.5,1,0.78
B10,8033788,dha,62.5,2,0.73
B11,8033788,lum,250.0,1,0.78
B12,8033788,lum,250.0,2,0.74
C1,8033786,dha,15.625,1,0.76
C2,8033786,dha,15.625,2,0.78
C3,8033786,lum,62.5,1,0.83
C4,8033786,lum,62.5,2,0.81
C5,8033787,dha,15.625,1,1.04
C6,8033787,dha,15.625,2,1.06
C7,8033787,lum,62.5,1,1.09
C8,8033787,lum,62.5,2,1.05
C9,8033788,dha,15.625,1,0.76
C10,8033788,dha,15.625,2,0.77
C11,8033788,lum,62.5,1,0.78
C12,8033788,lum,62.5,2,0.76
D1,8033786,dha,3.90625,1,0.79
D2,8033786,dha,3.90625,2,0.78
D3,8033786,lum,15.625,1,0.83
D4,8033786,lum,15.625,2,0.83
D5,8033787,dha,3.90625,1,1.03
D6,8033787,dha,3.90625,2,1.05
D7,8033787,lum,15.625,1,1.05
D8,8033787,lum,15.625,2,1.06
D9,8033788,dha,3.90625,1,0.79
D10,8033788,dha,3.90625,2,0.78
D11,8033788,lum,15.625,1,1.0
D12,8033788,lum,15.625,2,0.79
E1,8033786,dha,0.9765625,1,0.81
E2,8033786,dha,0.9765625,2,0.79
E3,8033786,lum,3.90625,1,0.91
E4,8033786,lum,3.90625,2,0.91
E5,8033787,dha,0.9765625,1,1.2
E6,8033787,dha,0.9765625,2,1.17
E7,8033787,lum,3.90625,1,1.68
E8,8033787,lum,3.90625,2,1.8
E9,8033788,dha,0.9765625,1,0.94
E10,8033788,dha,0.9765625,2,0.94
E11,8033788,lum,3.90625,1,1.26
E12,8033788,lum,3.90625,2,1.1
F1,8033786,dha,0.244140625,1,0.86
F2,8033786,dha,0.244140625,2,0.89
F3,8033786,lum,0.9765625,1,0.95
F4,8033786,lum,0.9765625,2,0.94
F5,8033787,dha,0.244140625,1,2.06
F6,8033787,dha,0.244140625,2,1.96
F7,8033787,lum,0.9765625,1,2.1
F8,8033787,lum,0.9765625,2,2.07
F9,8033788,dha,0.244140625,1,1.29
F10,8033788,dha,0.244140625,2,1.28
F11,8033788,lum,0.9765625,1,1.33
F12,8033788,lum,0.9765625,2,1.22
G1,8033786,dha,0.06103515625,1,0.86
G2,8033786,dha,0.06103515625,2,0.89
G3,8033786,lum,0.244140625,1,0.95
G4,8033786,lum,0.244140625,2,0.94
G5,8033787,dha,0.06103515625,1,2.27
G6,8033787,dha,0.06103515625,2,2.12
G7,8033787,lum,0.244140625,1,2.04
G8,8033787,lum,0.244140625,2,1.99
G9,8033788,dha,0.06103515625,1,1.32
G10,8033788,dha,0.06103515625,2,1.32
G11,8033788,lum,0.244140625,1,1.29
G12,8033788,lum,0.244140625,2,1.21
H1,8033786,dha,0.0,1,0.84
H2,8033786,dha,0.0,2,0.86
H3,8033786,lum,0.0,1,0.93
H4,8033786,lum,0.0,2,0.93
H5,8033787,dha,0.0,1,2.21
H6,8033787,dha,0.0,2,2.16
H7,8033787,lum,0.0,1,2.18
H8,8033787,lum,0.0,2,2.1
H9,8033788,dha,0.0,1,1.26
H10,8033788,dha,0.0,2,1.24
H11,8033788,lum,0.0,1,1.19
H12,8033788,lum,0.0,2,1.17
