expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,pcr_template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_A6,barcode41,10,5053898,DR431,PCBM046_A6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_B6,barcode42,10,5053906,DR433,PCBM046_B6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_C6,barcode43,10,5053934,DR435,PCBM046_C6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_D6,barcode44,10,5053936,DR436,PCBM046_D6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_E6,barcode45,10,8021909,DR439,PCBM046_E6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_F6,barcode46,10,5053935,DR440,PCBM046_F6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_G6,barcode47,10,5053907,DR444,PCBM046_G6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_H6,barcode48,10,5053905,DR446,PCBM046_H6,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_A7,barcode49,10,5053904,DR447,PCBM046_A7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_B7,barcode50,10,5053932,DR449,PCBM046_B7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_C7,barcode51,10,5053897,DR450,PCBM046_C7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_D7,barcode52,10,8021027,DR451,PCBM046_D7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_E7,barcode53,10,8021010,DR452,PCBM046_E7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_F7,barcode54,10,8023974,DR456,PCBM046_F7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_G7,barcode55,10,8023992,DR460,PCBM046_G7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_H7,barcode56,10,8021049,DR462,PCBM046_H7,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_A8,barcode57,10,8021039,DR463,PCBM046_A8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_B8,barcode58,10,8023990,DR466,PCBM046_B8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_C8,barcode59,10,8023994,DR467,PCBM046_C8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_D8,barcode60,10,8021020,DR468,PCBM046_D8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_E8,barcode61,10,8019450,DR470,PCBM046_E8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_F8,barcode62,10,8019451,DR471,PCBM046_F8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_G8,barcode63,10,8019456,DR472,PCBM046_G8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_H8,barcode64,10,8023245,DR473,PCBM046_H8,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_A9,barcode65,10,8023230,DR476,PCBM046_A9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_B9,barcode66,10,8023246,DR477,PCBM046_B9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_C9,barcode67,10,8023299,DR478,PCBM046_C9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_D9,barcode68,10,8023302,DR479,PCBM046_D9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_E9,barcode69,10,8023313,DR481,PCBM046_E9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_F9,barcode70,10,8023303,DR482,PCBM046_F9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_G9,barcode71,10,8023307,DR484,PCBM046_G9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_H9,barcode72,10,8023304,DR485,PCBM046_H9,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_A10,barcode73,10,8023305,DR486,PCBM046_A10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_B10,barcode74,10,8023317,DR487,PCBM046_B10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_C10,barcode75,10,8023314,DR488,PCBM046_C10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_D10,barcode76,10,8023318,DR489,PCBM046_D10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_E10,barcode77,10,8023296,DR498,PCBM046_E10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_F10,barcode78,10,5053960,DR501,PCBM046_F10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_G10,barcode79,10,5053964,DR502,PCBM046_G10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_H10,barcode80,10,8023300,DR505,PCBM046_H10,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_A11,barcode81,10,01036155,DR397,PCBM046_A11,No sWGA,Field
PCBM046,2025-04-02,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR375-DR505,HRP2 2024_Batch4,88,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM071,2025-04-03,Mulenga Mwenda,rapid,2,To sequence 88 samples from PCBM046,HRP22024_Batch4,82,200,10,192,Mk1b,800,12,,R10.4.1,New,1321,,0,SLMM071_B11,barcode82,10,01036156,DR398,PCBM046_B11,No sWGA,Field
