expt_id;expt_date;expt_user;expt_type;expt_sub-type;expt_version;expt_notes;expt_summary;expt_rxns;pcr_product_targetmass_per_sample_ng;pcr_product_maxvol_ul;library_dnaconc_ngul;seq_platform;flowcell_targetmass_ng;flowcell_maxvol_ul;flowcell_id;flowcell_chemistry;flowcell_status;flowcell_checkpores;flowcell_runlength_hrs;flowcell_prevusage_hrs;sample_type;sample_id;extraction_id;swga_identifier;pcr_identifier;seqlib_identifier;barcode;pcrproductadded_vol_ul
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030813;DV839;;PCBM039_C2;SLMM064_C2;barcode11;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030816;DV842;;PCBM039_D2;SLMM064_D2;barcode12;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030817;DV843;;PCBM039_E2;SLMM064_E2;barcode13;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030818;DV844;;PCBM039_F2;SLMM064_F2;barcode14;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030819;DV845;;PCBM039_G2;SLMM064_G2;barcode15;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030820;DV846;;PCBM039_H2;SLMM064_H2;barcode16;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030822;DV848;;PCBM039_A3;SLMM064_A3;barcode17;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030823;DV849;;PCBM039_B3;SLMM064_B3;barcode18;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030825;DV851;;PCBM039_C3;SLMM064_C3;barcode19;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030826;DV852;;PCBM039_D3;SLMM064_D3;barcode20;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030827;DV853;;PCBM039_E3;SLMM064_E3;barcode21;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030828;DV854;;PCBM039_F3;SLMM064_F3;barcode22;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030829;DV855;;PCBM039_G3;SLMM064_G3;barcode23;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8030830;DV856;;PCBM039_H3;SLMM064_H3;barcode24;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031002;DV859;;PCBM039_A4;SLMM064_A4;barcode25;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031011;DV861;;PCBM039_B4;SLMM064_B4;barcode26;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031015;DV864;;PCBM039_C4;SLMM064_C4;barcode27;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031016;DV865;;PCBM039_D4;SLMM064_D4;barcode28;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031019;DV867;;PCBM039_E4;SLMM064_E4;barcode29;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031020;DV868;;PCBM039_F4;SLMM064_F4;barcode30;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031023;DV870;;PCBM039_G4;SLMM064_G4;barcode31;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031024;DV871;;PCBM039_H4;SLMM064_H4;barcode32;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031031;DV874;;PCBM039_A5;SLMM064_A5;barcode33;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031035;DV875;;PCBM039_B5;SLMM064_B5;barcode34;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031044;DV877;;PCBM039_C5;SLMM064_C5;barcode35;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031051;DV880;;PCBM039_D5;SLMM064_D5;barcode36;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031064;DV885;;PCBM039_E5;SLMM064_E5;barcode37;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031067;DV888;;PCBM039_F5;SLMM064_F5;barcode38;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031068;DV889;;PCBM039_G5;SLMM064_G5;barcode39;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031071;DV892;;PCBM039_H5;SLMM064_H5;barcode40;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031074;DV895;;PCBM039_A6;SLMM064_A6;barcode41;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031075;DV896;;PCBM039_B6;SLMM064_B6;barcode42;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031078;DV899;;PCBM039_C6;SLMM064_C6;barcode43;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031079;DV900;;PCBM039_D6;SLMM064_D6;barcode44;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031081;DV901;;PCBM039_E6;SLMM064_E6;barcode45;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031083;DV903;;PCBM039_F6;SLMM064_F6;barcode46;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031084;DV904;;PCBM039_G6;SLMM064_G6;barcode47;10
SLMM064;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples using the MVP Rapid protocol;MIS2024_Batch7;96;200;10;148;Mk1b;800;12;;R10.4.1;Used;526;;24;field;8031085;DV905;;PCBM039_H6;SLMM064_H6;barcode48;10
