well,sample_id,drug,conc_nm,replicate,au
A1,8036303,dha,250.0,1.0,2.02
A2,8036303,dha,250.0,2.0,2.19
A3,8036303,lum,1000.0,1.0,2.53
A4,8036303,lum,1000.0,2.0,2.4
A5,8036304,dha,250.0,1.0,1.53
A6,8036304,dha,250.0,2.0,1.55
A7,8036304,lum,1000.0,1.0,1.52
A8,8036304,lum,1000.0,2.0,1.52
A9,,,,,8.06
A10,,,,,8.28
A11,,,,,8.25
A12,,,,,7.14
B1,8036303,dha,83.33333333333333,1.0,1.93
B2,8036303,dha,83.33333333333333,2.0,2.07
B3,8036303,lum,333.3333333333333,1.0,2.45
B4,8036303,lum,333.3333333333333,2.0,2.41
B5,8036304,dha,83.33333333333333,1.0,1.4
B6,8036304,dha,83.33333333333333,2.0,1.45
B7,8036304,lum,333.3333333333333,1.0,1.46
B8,8036304,lum,333.3333333333333,2.0,1.4
B9,,,,,8.45
B10,,,,,8.19
B11,,,,,9.12
B12,,,,,7.95
C1,8036303,dha,27.77777777777778,1.0,2.07
C2,8036303,dha,27.77777777777778,2.0,2.11
C3,8036303,lum,111.11111111111111,1.0,2.34
C4,8036303,lum,111.11111111111111,2.0,2.33
C5,8036304,dha,27.77777777777778,1.0,1.43
C6,8036304,dha,27.77777777777778,2.0,1.57
C7,8036304,lum,111.11111111111111,1.0,1.47
C8,8036304,lum,111.11111111111111,2.0,1.45
C9,,,,,8.4
C10,,,,,8.92
C11,,,,,8.25
C12,,,,,8.55
D1,8036303,dha,9.25925925925926,1.0,2.25
D2,8036303,dha,9.25925925925926,2.0,2.11
D3,8036303,lum,37.03703703703704,1.0,2.27
D4,8036303,lum,37.03703703703704,2.0,2.3
D5,8036304,dha,9.25925925925926,1.0,1.58
D6,8036304,dha,9.25925925925926,2.0,1.68
D7,8036304,lum,37.03703703703704,1.0,1.48
D8,8036304,lum,37.03703703703704,2.0,1.46
D9,,,,,8.75
D10,,,,,8.95
D11,,,,,8.8
D12,,,,,7.91
E1,8036303,dha,3.0864197530864197,1.0,2.51
E2,8036303,dha,3.0864197530864197,2.0,2.46
E3,8036303,lum,12.345679012345679,1.0,2.41
E4,8036303,lum,12.345679012345679,2.0,2.39
E5,8036304,dha,3.0864197530864197,1.0,2.21
E6,8036304,dha,3.0864197530864197,2.0,2.23
E7,8036304,lum,12.345679012345679,1.0,1.46
E8,8036304,lum,12.345679012345679,2.0,1.45
E9,,,,,8.68
E10,,,,,8.45
E11,,,,,8.77
E12,,,,,8.04
F1,8036303,dha,1.02880658436214,1.0,2.49
F2,8036303,dha,1.02880658436214,2.0,2.57
F3,8036303,lum,4.11522633744856,1.0,2.56
F4,8036303,lum,4.11522633744856,2.0,2.55
F5,8036304,dha,1.02880658436214,1.0,2.21
F6,8036304,dha,1.02880658436214,2.0,2.19
F7,8036304,lum,4.11522633744856,1.0,1.68
F8,8036304,lum,4.11522633744856,2.0,1.66
F9,,,,,8.59
F10,,,,,8.92
F11,,,,,8.44
F12,,,,,7.96
G1,8036303,dha,0.3429355281207133,1.0,2.53
G2,8036303,dha,0.3429355281207133,2.0,2.57
G3,8036303,lum,1.3717421124828533,1.0,2.77
G4,8036303,lum,1.3717421124828533,2.0,2.71
G5,8036304,dha,0.3429355281207133,1.0,2.23
G6,8036304,dha,0.3429355281207133,2.0,2.18
G7,8036304,lum,1.3717421124828533,1.0,1.99
G8,8036304,lum,1.3717421124828533,2.0,1.96
G9,,,,,7.94
G10,,,,,8.04
G11,,,,,8.76
G12,,,,,7.58
H1,8036303,dha,0.0,1.0,2.41
H2,8036303,dha,0.0,2.0,2.45
H3,8036303,lum,0.0,1.0,2.65
H4,8036303,lum,0.0,2.0,2.63
H5,8036304,dha,0.0,1.0,2.19
H6,8036304,dha,0.0,2.0,2.15
H7,8036304,lum,0.0,1.0,2.13
H8,8036304,lum,0.0,2.0,2.07
H9,,,,,7.31
H10,,,,,7.44
H11,,,,,7.47
H12,,,,,7.88
