well,sample_id,drug,conc_nm,replicate,au
A1,8036282,dha,250.0,1,1.7
A2,8036282,dha,250.0,2,2.02
A3,8036282,lum,1000.0,1,1.88
A4,8036282,lum,1000.0,2,2.01
A5,8036283,dha,250.0,1,1.6
A6,8036283,dha,250.0,2,1.51
A7,8036283,lum,1000.0,1,1.54
A8,8036283,lum,1000.0,2,1.65
A9,8036284,dha,250.0,1,2.61
A10,8036284,dha,250.0,2,2.48
A11,8036284,lum,1000.0,1,2.55
A12,8036284,lum,1000.0,2,2.27
B1,8036282,dha,83.33333333333333,1,1.56
B2,8036282,dha,83.33333333333333,2,1.69
B3,8036282,lum,333.3333333333333,1,1.79
B4,8036282,lum,333.3333333333333,2,1.97
B5,8036283,dha,83.33333333333333,1,1.44
B6,8036283,dha,83.33333333333333,2,1.47
B7,8036283,lum,333.3333333333333,1,1.39
B8,8036283,lum,333.3333333333333,2,1.49
B9,8036284,dha,83.33333333333333,1,2.63
B10,8036284,dha,83.33333333333333,2,2.51
B11,8036284,lum,333.3333333333333,1,2.7
B12,8036284,lum,333.3333333333333,2,2.39
C1,8036282,dha,27.77777777777778,1,1.61
C2,8036282,dha,27.77777777777778,2,1.74
C3,8036282,lum,111.11111111111111,1,1.83
C4,8036282,lum,111.11111111111111,2,1.93
C5,8036283,dha,27.77777777777778,1,1.38
C6,8036283,dha,27.77777777777778,2,1.55
C7,8036283,lum,111.11111111111111,1,1.49
C8,8036283,lum,111.11111111111111,2,1.43
C9,8036284,dha,27.77777777777778,1,2.67
C10,8036284,dha,27.77777777777778,2,2.51
C11,8036284,lum,111.11111111111111,1,2.62
C12,8036284,lum,111.11111111111111,2,2.44
D1,8036282,dha,9.25925925925926,1,1.71
D2,8036282,dha,9.25925925925926,2,1.77
D3,8036282,lum,37.03703703703704,1,1.73
D4,8036282,lum,37.03703703703704,2,1.81
D5,8036283,dha,9.25925925925926,1,1.41
D6,8036283,dha,9.25925925925926,2,1.37
D7,8036283,lum,37.03703703703704,1,1.47
D8,8036283,lum,37.03703703703704,2,1.45
D9,8036284,dha,9.25925925925926,1,2.66
D10,8036284,dha,9.25925925925926,2,2.58
D11,8036284,lum,37.03703703703704,1,2.61
D12,8036284,lum,37.03703703703704,2,2.39
E1,8036282,dha,3.0864197530864197,1,1.61
E2,8036282,dha,3.0864197530864197,2,1.72
E3,8036282,lum,12.345679012345679,1,1.66
E4,8036282,lum,12.345679012345679,2,1.97
E5,8036283,dha,3.0864197530864197,1,1.53
E6,8036283,dha,3.0864197530864197,2,1.38
E7,8036283,lum,12.345679012345679,1,1.42
E8,8036283,lum,12.345679012345679,2,1.39
E9,8036284,dha,3.0864197530864197,1,2.51
E10,8036284,dha,3.0864197530864197,2,2.46
E11,8036284,lum,12.345679012345679,1,2.76
E12,8036284,lum,12.345679012345679,2,2.49
F1,8036282,dha,1.02880658436214,1,1.68
F2,8036282,dha,1.02880658436214,2,1.8
F3,8036282,lum,4.11522633744856,1,1.93
F4,8036282,lum,4.11522633744856,2,2.01
F5,8036283,dha,1.02880658436214,1,1.49
F6,8036283,dha,1.02880658436214,2,1.34
F7,8036283,lum,4.11522633744856,1,1.54
F8,8036283,lum,4.11522633744856,2,1.54
F9,8036284,dha,1.02880658436214,1,2.71
F10,8036284,dha,1.02880658436214,2,2.53
F11,8036284,lum,4.11522633744856,1,2.92
F12,8036284,lum,4.11522633744856,2,2.67
G1,8036282,dha,0.3429355281207133,1,1.73
G2,8036282,dha,0.3429355281207133,2,1.8
G3,8036282,lum,1.3717421124828533,1,1.99
G4,8036282,lum,1.3717421124828533,2,2.08
G5,8036283,dha,0.3429355281207133,1,1.47
G6,8036283,dha,0.3429355281207133,2,1.41
G7,8036283,lum,1.3717421124828533,1,1.48
G8,8036283,lum,1.3717421124828533,2,1.47
G9,8036284,dha,0.3429355281207133,1,2.67
G10,8036284,dha,0.3429355281207133,2,2.62
G11,8036284,lum,1.3717421124828533,1,2.98
G12,8036284,lum,1.3717421124828533,2,2.75
H1,8036282,dha,0.0,1,1.73
H2,8036282,dha,0.0,2,1.66
H3,8036282,lum,0.0,1,1.9
H4,8036282,lum,0.0,2,1.96
H5,8036283,dha,0.0,1,1.47
H6,8036283,dha,0.0,2,1.39
H7,8036283,lum,0.0,1,1.5
H8,8036283,lum,0.0,2,1.52
H9,8036284,dha,0.0,1,2.97
H10,8036284,dha,0.0,2,2.77
H11,8036284,lum,0.0,1,2.74
H12,8036284,lum,0.0,2,2.74
