expt_id;expt_date;expt_user;expt_type;expt_sub-type;expt_version;expt_notes;expt_summary;expt_rxns;pcr_product_targetmass_per_sample_ng;pcr_product_maxvol_ul;library_dnaconc_ngul;seq_platform;flowcell_targetmass_ng;flowcell_maxvol_ul;flowcell_id;flowcell_chemistry;flowcell_status;flowcell_checkpores;flowcell_runlength_hrs;flowcell_prevusage_hrs;sample_type;sample_id;extraction_id;swga_identifier;pcr_identifier;seqlib_identifier;barcode;pcrproductadded_vol_ul
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031316;DV951;;PCBM039_E10;SLMM065_E4;barcode77;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031317;DV952;;PCBM039_F10;SLMM065_F4;barcode78;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031318;DV953;;PCBM039_G10;SLMM065_G4;barcode79;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031319;DV954;;PCBM039_H10;SLMM065_H4;barcode80;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031321;DV955;;PCBM039_A11;SLMM065_A5;barcode81;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031322;DV956;;PCBM039_B11;SLMM065_B5;barcode82;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031323;DV957;;PCBM039_C11;SLMM065_C5;barcode83;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031324;DV958;;PCBM039_D11;SLMM065_D5;barcode84;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031507;DV963;;PCBM039_E11;SLMM065_E5;barcode85;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031508;DV964;;PCBM039_F11;SLMM065_F5;barcode86;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031512;DV965;;PCBM039_G11;SLMM065_G5;barcode87;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031522;DV970;;PCBM039_H11;SLMM065_H5;barcode88;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031523;DV971;;PCBM039_A12;SLMM065_A6;barcode89;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031524;DV972;;PCBM039_B12;SLMM065_B6;barcode90;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031527;DV974;;PCBM039_C12;SLMM065_C6;barcode91;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031529;DV976;;PCBM039_D12;SLMM065_D6;barcode92;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031536;DV983;;PCBM039_E12;SLMM065_E6;barcode93;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031537;DV984;;PCBM039_F12;SLMM065_F6;barcode94;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;field;8031546;DV986;;PCBM039_G12;SLMM065_G6;barcode95;10
SLMM065;06.11.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR positive MIS2024 samples from PCBM039 A7 to H12;MIS2024_Batch7;48;200;10;;;800;12;;;;;;;neg;NTC-d;NTC-d;;PCBM039_H12;SLMM065_H6;barcode96;10
