well,sample_id,drug,conc_nm,replicate,au
A1,8036342,dha,250.0,1,1.18
A2,8036342,dha,250.0,2,1.18
A3,8036342,lum,1000.0,1,1.32
A4,8036342,lum,1000.0,2,1.24
A5,8036343,dha,250.0,1,0.98
A6,8036343,dha,250.0,2,0.97
A7,8036343,lum,1000.0,1,0.99
A8,8036343,lum,1000.0,2,1.04
A9,8036345,dha,250.0,1,0.92
A10,8036345,dha,250.0,2,0.97
A11,8036345,lum,1000.0,1,0.98
A12,8036345,lum,1000.0,2,0.92
B1,8036342,dha,83.33333333333333,1,1.08
B2,8036342,dha,83.33333333333333,2,1.12
B3,8036342,lum,333.3333333333333,1,1.23
B4,8036342,lum,333.3333333333333,2,1.22
B5,8036343,dha,83.33333333333333,1,0.92
B6,8036343,dha,83.33333333333333,2,0.91
B7,8036343,lum,333.3333333333333,1,0.97
B8,8036343,lum,333.3333333333333,2,0.94
B9,8036345,dha,83.33333333333333,1,0.93
B10,8036345,dha,83.33333333333333,2,1.02
B11,8036345,lum,333.3333333333333,1,1.02
B12,8036345,lum,333.3333333333333,2,0.92
C1,8036342,dha,27.77777777777778,1,1.07
C2,8036342,dha,27.77777777777778,2,1.13
C3,8036342,lum,111.11111111111111,1,1.22
C4,8036342,lum,111.11111111111111,2,1.2
C5,8036343,dha,27.77777777777778,1,0.89
C6,8036343,dha,27.77777777777778,2,0.92
C7,8036343,lum,111.11111111111111,1,0.99
C8,8036343,lum,111.11111111111111,2,0.95
C9,8036345,dha,27.77777777777778,1,0.94
C10,8036345,dha,27.77777777777778,2,0.94
C11,8036345,lum,111.11111111111111,1,0.92
C12,8036345,lum,111.11111111111111,2,0.89
D1,8036342,dha,9.25925925925926,1,1.09
D2,8036342,dha,9.25925925925926,2,1.1
D3,8036342,lum,37.03703703703704,1,1.12
D4,8036342,lum,37.03703703703704,2,1.14
D5,8036343,dha,9.25925925925926,1,0.87
D6,8036343,dha,9.25925925925926,2,0.89
D7,8036343,lum,37.03703703703704,1,0.98
D8,8036343,lum,37.03703703703704,2,0.93
D9,8036345,dha,9.25925925925926,1,0.91
D10,8036345,dha,9.25925925925926,2,0.95
D11,8036345,lum,37.03703703703704,1,0.83
D12,8036345,lum,37.03703703703704,2,0.86
E1,8036342,dha,3.0864197530864197,1,1.14
E2,8036342,dha,3.0864197530864197,2,1.24
E3,8036342,lum,12.345679012345679,1,1.17
E4,8036342,lum,12.345679012345679,2,1.24
E5,8036343,dha,3.0864197530864197,1,0.92
E6,8036343,dha,3.0864197530864197,2,0.91
E7,8036343,lum,12.345679012345679,1,1.13
E8,8036343,lum,12.345679012345679,2,1.06
E9,8036345,dha,3.0864197530864197,1,0.9
E10,8036345,dha,3.0864197530864197,2,0.92
E11,8036345,lum,12.345679012345679,1,0.9
E12,8036345,lum,12.345679012345679,2,0.87
F1,8036342,dha,1.02880658436214,1,1.22
F2,8036342,dha,1.02880658436214,2,1.48
F3,8036342,lum,4.11522633744856,1,1.53
F4,8036342,lum,4.11522633744856,2,1.57
F5,8036343,dha,1.02880658436214,1,0.98
F6,8036343,dha,1.02880658436214,2,0.92
F7,8036343,lum,4.11522633744856,1,1.27
F8,8036343,lum,4.11522633744856,2,1.24
F9,8036345,dha,1.02880658436214,1,1.04
F10,8036345,dha,1.02880658436214,2,1.02
F11,8036345,lum,4.11522633744856,1,1.25
F12,8036345,lum,4.11522633744856,2,1.18
G1,8036342,dha,0.3429355281207133,1,1.43
G2,8036342,dha,0.3429355281207133,2,1.56
G3,8036342,lum,1.3717421124828533,1,1.65
G4,8036342,lum,1.3717421124828533,2,1.65
G5,8036343,dha,0.3429355281207133,1,1.13
G6,8036343,dha,0.3429355281207133,2,1.09
G7,8036343,lum,1.3717421124828533,1,1.38
G8,8036343,lum,1.3717421124828533,2,1.37
G9,8036345,dha,0.3429355281207133,1,1.14
G10,8036345,dha,0.3429355281207133,2,1.21
G11,8036345,lum,1.3717421124828533,1,1.34
G12,8036345,lum,1.3717421124828533,2,1.26
H1,8036342,dha,0.0,1,1.59
H2,8036342,dha,0.0,2,1.52
H3,8036342,lum,0.0,1,1.58
H4,8036342,lum,0.0,2,1.66
H5,8036343,dha,0.0,1,1.59
H6,8036343,dha,0.0,2,1.59
H7,8036343,lum,0.0,1,1.65
H8,8036343,lum,0.0,2,1.52
H9,8036345,dha,0.0,1,1.35
H10,8036345,dha,0.0,2,1.33
H11,8036345,lum,0.0,1,1.23
H12,8036345,lum,0.0,2,1.19
