well,sample_id,drug,conc_nm,replicate,au
A1,8036265,dha,250.0,1,1.43
A2,8036265,dha,250.0,2,1.47
A3,8036265,lum,1000.0,1,1.67
A4,8036265,lum,1000.0,2,1.62
A5,8036266,dha,250.0,1,1.89
A6,8036266,dha,250.0,2,1.91
A7,8036266,lum,1000.0,1,1.9
A8,8036266,lum,1000.0,2,1.97
A9,8036267,dha,250.0,1,1.34
A10,8036267,dha,250.0,2,1.46
A11,8036267,lum,1000.0,1,1.34
A12,8036267,lum,1000.0,2,1.18
B1,8036265,dha,83.33333333333333,1,1.43
B2,8036265,dha,83.33333333333333,2,1.39
B3,8036265,lum,333.3333333333333,1,1.56
B4,8036265,lum,333.3333333333333,2,1.53
B5,8036266,dha,83.33333333333333,1,1.83
B6,8036266,dha,83.33333333333333,2,1.71
B7,8036266,lum,333.3333333333333,1,1.82
B8,8036266,lum,333.3333333333333,2,1.85
B9,8036267,dha,83.33333333333333,1,1.33
B10,8036267,dha,83.33333333333333,2,1.39
B11,8036267,lum,333.3333333333333,1,1.38
B12,8036267,lum,333.3333333333333,2,1.27
C1,8036265,dha,27.77777777777778,1,1.4
C2,8036265,dha,27.77777777777778,2,1.44
C3,8036265,lum,111.11111111111111,1,1.55
C4,8036265,lum,111.11111111111111,2,1.6
C5,8036266,dha,27.77777777777778,1,1.77
C6,8036266,dha,27.77777777777778,2,1.81
C7,8036266,lum,111.11111111111111,1,1.84
C8,8036266,lum,111.11111111111111,2,1.85
C9,8036267,dha,27.77777777777778,1,1.29
C10,8036267,dha,27.77777777777778,2,1.39
C11,8036267,lum,111.11111111111111,1,1.33
C12,8036267,lum,111.11111111111111,2,1.26
D1,8036265,dha,9.25925925925926,1,1.45
D2,8036265,dha,9.25925925925926,2,1.45
D3,8036265,lum,37.03703703703704,1,1.59
D4,8036265,lum,37.03703703703704,2,1.62
D5,8036266,dha,9.25925925925926,1,1.73
D6,8036266,dha,9.25925925925926,2,1.67
D7,8036266,lum,37.03703703703704,1,1.81
D8,8036266,lum,37.03703703703704,2,1.86
D9,8036267,dha,9.25925925925926,1,1.26
D10,8036267,dha,9.25925925925926,2,1.31
D11,8036267,lum,37.03703703703704,1,1.23
D12,8036267,lum,37.03703703703704,2,1.25
E1,8036265,dha,3.0864197530864197,1,1.46
E2,8036265,dha,3.0864197530864197,2,1.46
E3,8036265,lum,12.345679012345679,1,1.83
E4,8036265,lum,12.345679012345679,2,1.86
E5,8036266,dha,3.0864197530864197,1,1.79
E6,8036266,dha,3.0864197530864197,2,1.76
E7,8036266,lum,12.345679012345679,1,1.83
E8,8036266,lum,12.345679012345679,2,1.79
E9,8036267,dha,3.0864197530864197,1,1.23
E10,8036267,dha,3.0864197530864197,2,1.3
E11,8036267,lum,12.345679012345679,1,1.2
E12,8036267,lum,12.345679012345679,2,1.2
F1,8036265,dha,1.02880658436214,1,1.49
F2,8036265,dha,1.02880658436214,2,1.52
F3,8036265,lum,4.11522633744856,1,1.91
F4,8036265,lum,4.11522633744856,2,1.98
F5,8036266,dha,1.02880658436214,1,1.78
F6,8036266,dha,1.02880658436214,2,1.68
F7,8036266,lum,4.11522633744856,1,1.79
F8,8036266,lum,4.11522633744856,2,1.86
F9,8036267,dha,1.02880658436214,1,1.28
F10,8036267,dha,1.02880658436214,2,1.16
F11,8036267,lum,4.11522633744856,1,1.26
F12,8036267,lum,4.11522633744856,2,1.23
G1,8036265,dha,0.3429355281207133,1,1.62
G2,8036265,dha,0.3429355281207133,2,1.71
G3,8036265,lum,1.3717421124828533,1,1.95
G4,8036265,lum,1.3717421124828533,2,1.92
G5,8036266,dha,0.3429355281207133,1,1.76
G6,8036266,dha,0.3429355281207133,2,1.7
G7,8036266,lum,1.3717421124828533,1,1.74
G8,8036266,lum,1.3717421124828533,2,1.77
G9,8036267,dha,0.3429355281207133,1,1.1
G10,8036267,dha,0.3429355281207133,2,1.22
G11,8036267,lum,1.3717421124828533,1,1.25
G12,8036267,lum,1.3717421124828533,2,0.66
H1,8036265,dha,0.0,1,1.63
H2,8036265,dha,0.0,2,1.67
H3,8036265,lum,0.0,1,1.86
H4,8036265,lum,0.0,2,1.85
H5,8036266,dha,0.0,1,1.79
H6,8036266,dha,0.0,2,1.72
H7,8036266,lum,0.0,1,1.73
H8,8036266,lum,0.0,2,1.76
H9,8036267,dha,0.0,1,1.09
H10,8036267,dha,0.0,2,1.15
H11,8036267,lum,0.0,1,1.16
H12,8036267,lum,0.0,2,1.14
