expt_id;expt_date;expt_user;expt_type;expt_sub-type;expt_version;expt_notes;expt_summary;expt_rxns;pcr_product_targetmass_per_sample_ng;pcr_product_maxvol_ul;library_dnaconc_ngul;seq_platform;flowcell_targetmass_ng;flowcell_maxvol_ul;flowcell_id;flowcell_chemistry;flowcell_status;flowcell_checkpores;flowcell_runlength_hrs;flowcell_prevusage_hrs;sample_type;sample_id;extraction_id;swga_identifier;pcr_identifier;seqlib_identifier;barcode;pcrproductadded_vol_ul
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032010;DV135;;PCMM67_B9;SLMM056_B3;barcode66;06. Jan
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010526;DV193;;PCMM67_C9;SLMM056_C3;barcode67;06. Jan
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032027;DV149;;PCMM67_D9;SLMM056_D3;barcode68;06. Jan
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010573;DV228;;PCMM67_E9;SLMM056_E3;barcode69;06. Jan
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010578;DV232;;PCMM67_F9;SLMM056_F3;barcode70;06. Jan
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032555;DV054;;PCMM67_G9;SLMM056_G3;barcode71;06. Jan
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032037;DV157;;PCMM67_H9;SLMM056_H3;barcode72;06. Jan
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032543;DV044;;PCMM67_A10;SLMM056_A4;barcode73;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031769;DV083;;PCMM67_B10;SLMM056_B4;barcode74;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031774;DV088;;PCMM67_C10;SLMM056_C4;barcode75;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031770;DV084;;PCMM67_D10;SLMM056_D4;barcode76;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032035;DV155;;PCMM67_E10;SLMM056_E4;barcode77;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032013;DV138;;PCMM67_F10;SLMM056_F4;barcode78;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031781;DV093;;PCMM67_G10;SLMM056_G4;barcode79;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032544;DV045;;PCMM67_H10;SLMM056_H4;barcode80;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032040;DV160;;PCMM67_A11;SLMM056_A5;barcode81;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031771;DV085;;PCMM67_B11;SLMM056_B5;barcode82;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032330;DV030;;PCMM67_C11;SLMM056_C5;barcode83;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032000;DV126;;PCMM67_D11;SLMM056_D5;barcode84;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031790;DV101;;PCMM67_E11;SLMM056_E5;barcode85;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010559;DV218;;PCMM67_F11;SLMM056_F5;barcode86;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032028;DV150;;PCMM67_G11;SLMM056_G5;barcode87;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032343;DV034;;PCMM67_H11;SLMM056_H5;barcode88;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010552;DV212;;PCMM67_A12;SLMM056_A6;barcode89;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032595;DV072;;PCMM67_B12;SLMM056_B6;barcode90;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010521;DV188;;PCMM67_C12;SLMM056_C6;barcode91;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010507;DV175;;PCMM67_D12;SLMM056_D6;barcode92;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031761;DV075;;PCMM67_E12;SLMM056_E6;barcode93;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;neg;NTC_a;NTC_a;;PCMM67_F12;SLMM056_F6;barcode94;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;neg;NTC_b;NTC_b;;PCMM67_G12;SLMM056_G6;barcode95;10.0
SLMM056;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;pos;3D7_nmcc;3D7_nmcc;;PCMM67_H12;SLMM056_H6;barcode96;10.0
