well,sample_id,drug,conc_nm,replicate,au
A1,8036450,dha,250.0,1,0.41
A2,8036450,dha,250.0,2,0.4
A3,8036450,lum,1000.0,1,0.44
A4,8036450,lum,1000.0,2,0.43
A5,8036453,dha,250.0,1,0.47
A6,8036453,dha,250.0,2,0.51
A7,8036453,lum,1000.0,1,0.48
A8,8036453,lum,1000.0,2,0.47
A9,8036454,dha,250.0,1,0.4
A10,8036454,dha,250.0,2,0.4
A11,8036454,lum,1000.0,1,0.39
A12,8036454,lum,1000.0,2,0.35
B1,8036450,dha,62.5,1,0.37
B2,8036450,dha,62.5,2,0.38
B3,8036450,lum,250.0,1,0.42
B4,8036450,lum,250.0,2,0.41
B5,8036453,dha,62.5,1,0.46
B6,8036453,dha,62.5,2,0.44
B7,8036453,lum,250.0,1,0.45
B8,8036453,lum,250.0,2,0.45
B9,8036454,dha,62.5,1,0.39
B10,8036454,dha,62.5,2,0.39
B11,8036454,lum,250.0,1,0.41
B12,8036454,lum,250.0,2,0.38
C1,8036450,dha,15.625,1,0.38
C2,8036450,dha,15.625,2,0.39
C3,8036450,lum,62.5,1,0.42
C4,8036450,lum,62.5,2,0.41
C5,8036453,dha,15.625,1,0.43
C6,8036453,dha,15.625,2,0.47
C7,8036453,lum,62.5,1,0.56
C8,8036453,lum,62.5,2,0.54
C9,8036454,dha,15.625,1,0.47
C10,8036454,dha,15.625,2,0.45
C11,8036454,lum,62.5,1,0.38
C12,8036454,lum,62.5,2,0.38
D1,8036450,dha,3.90625,1,0.39
D2,8036450,dha,3.90625,2,0.4
D3,8036450,lum,15.625,1,0.4
D4,8036450,lum,15.625,2,0.41
D5,8036453,dha,3.90625,1,0.44
D6,8036453,dha,3.90625,2,0.44
D7,8036453,lum,15.625,1,0.61
D8,8036453,lum,15.625,2,0.59
D9,8036454,dha,3.90625,1,0.46
D10,8036454,dha,3.90625,2,0.48
D11,8036454,lum,15.625,1,0.39
D12,8036454,lum,15.625,2,0.37
E1,8036450,dha,0.9765625,1,0.39
E2,8036450,dha,0.9765625,2,0.41
E3,8036450,lum,3.90625,1,0.45
E4,8036450,lum,3.90625,2,0.47
E5,8036453,dha,0.9765625,1,0.5
E6,8036453,dha,0.9765625,2,0.46
E7,8036453,lum,3.90625,1,0.58
E8,8036453,lum,3.90625,2,0.58
E9,8036454,dha,0.9765625,1,0.46
E10,8036454,dha,0.9765625,2,0.48
E11,8036454,lum,3.90625,1,0.38
E12,8036454,lum,3.90625,2,0.36
F1,8036450,dha,0.244140625,1,0.44
F2,8036450,dha,0.244140625,2,0.47
F3,8036450,lum,0.9765625,1,0.49
F4,8036450,lum,0.9765625,2,0.49
F5,8036453,dha,0.244140625,1,0.53
F6,8036453,dha,0.244140625,2,0.52
F7,8036453,lum,0.9765625,1,0.59
F8,8036453,lum,0.9765625,2,0.59
F9,8036454,dha,0.244140625,1,0.47
F10,8036454,dha,0.244140625,2,0.5
F11,8036454,lum,0.9765625,1,0.4
F12,8036454,lum,0.9765625,2,0.36
G1,8036450,dha,0.06103515625,1,0.45
G2,8036450,dha,0.06103515625,2,0.49
G3,8036450,lum,0.244140625,1,0.5
G4,8036450,lum,0.244140625,2,0.5
G5,8036453,dha,0.06103515625,1,0.59
G6,8036453,dha,0.06103515625,2,0.57
G7,8036453,lum,0.244140625,1,0.57
G8,8036453,lum,0.244140625,2,0.56
G9,8036454,dha,0.06103515625,1,0.37
G10,8036454,dha,0.06103515625,2,0.38
G11,8036454,lum,0.244140625,1,0.37
G12,8036454,lum,0.244140625,2,0.35
H1,8036450,dha,0.0,1,0.46
H2,8036450,dha,0.0,2,0.47
H3,8036450,lum,0.0,1,0.49
H4,8036450,lum,0.0,2,0.48
H5,8036453,dha,0.0,1,0.62
H6,8036453,dha,0.0,2,0.6
H7,8036453,lum,0.0,1,0.61
H8,8036453,lum,0.0,2,0.59
H9,8036454,dha,0.0,1,0.37
H10,8036454,dha,0.0,2,0.36
H11,8036454,lum,0.0,1,0.35
H12,8036454,lum,0.0,2,0.34
