well,sample_id,drug,conc_nm,replicate,au
A1,8036324,dha,250.0,1,1.28
A2,8036324,dha,250.0,2,1.36
A3,8036324,lum,1000.0,1,1.44
A4,8036324,lum,1000.0,2,1.46
A5,8036325,dha,250.0,1,0.92
A6,8036325,dha,250.0,2,0.82
A7,8036325,lum,1000.0,1,0.82
A8,8036325,lum,1000.0,2,0.8
A9,8036327,dha,250.0,1,2.98
A10,8036327,dha,250.0,2,2.96
A11,8036327,lum,1000.0,1,2.82
A12,8036327,lum,1000.0,2,2.44
B1,8036324,dha,83.33333333333333,1,1.21
B2,8036324,dha,83.33333333333333,2,1.32
B3,8036324,lum,333.3333333333333,1,1.43
B4,8036324,lum,333.3333333333333,2,1.43
B5,8036325,dha,83.33333333333333,1,0.87
B6,8036325,dha,83.33333333333333,2,0.77
B7,8036325,lum,333.3333333333333,1,0.81
B8,8036325,lum,333.3333333333333,2,0.75
B9,8036327,dha,83.33333333333333,1,3.0
B10,8036327,dha,83.33333333333333,2,2.96
B11,8036327,lum,333.3333333333333,1,3.07
B12,8036327,lum,333.3333333333333,2,2.69
C1,8036324,dha,27.77777777777778,1,1.24
C2,8036324,dha,27.77777777777778,2,1.34
C3,8036324,lum,111.11111111111111,1,1.36
C4,8036324,lum,111.11111111111111,2,1.41
C5,8036325,dha,27.77777777777778,1,0.8
C6,8036325,dha,27.77777777777778,2,0.78
C7,8036325,lum,111.11111111111111,1,0.8
C8,8036325,lum,111.11111111111111,2,0.76
C9,8036327,dha,27.77777777777778,1,2.93
C10,8036327,dha,27.77777777777778,2,2.92
C11,8036327,lum,111.11111111111111,1,2.93
C12,8036327,lum,111.11111111111111,2,2.65
D1,8036324,dha,9.25925925925926,1,1.27
D2,8036324,dha,9.25925925925926,2,1.3
D3,8036324,lum,37.03703703703704,1,1.34
D4,8036324,lum,37.03703703703704,2,1.35
D5,8036325,dha,9.25925925925926,1,0.79
D6,8036325,dha,9.25925925925926,2,0.76
D7,8036325,lum,37.03703703703704,1,0.8
D8,8036325,lum,37.03703703703704,2,0.76
D9,8036327,dha,9.25925925925926,1,2.98
D10,8036327,dha,9.25925925925926,2,2.94
D11,8036327,lum,37.03703703703704,1,2.84
D12,8036327,lum,37.03703703703704,2,2.55
E1,8036324,dha,3.0864197530864197,1,1.27
E2,8036324,dha,3.0864197530864197,2,1.29
E3,8036324,lum,12.345679012345679,1,1.39
E4,8036324,lum,12.345679012345679,2,1.44
E5,8036325,dha,3.0864197530864197,1,0.8
E6,8036325,dha,3.0864197530864197,2,0.77
E7,8036325,lum,12.345679012345679,1,0.78
E8,8036325,lum,12.345679012345679,2,0.75
E9,8036327,dha,3.0864197530864197,1,2.8
E10,8036327,dha,3.0864197530864197,2,2.79
E11,8036327,lum,12.345679012345679,1,2.82
E12,8036327,lum,12.345679012345679,2,2.61
F1,8036324,dha,1.02880658436214,1,1.27
F2,8036324,dha,1.02880658436214,2,1.31
F3,8036324,lum,4.11522633744856,1,1.68
F4,8036324,lum,4.11522633744856,2,1.68
F5,8036325,dha,1.02880658436214,1,0.77
F6,8036325,dha,1.02880658436214,2,0.71
F7,8036325,lum,4.11522633744856,1,0.8
F8,8036325,lum,4.11522633744856,2,0.79
F9,8036327,dha,1.02880658436214,1,2.87
F10,8036327,dha,1.02880658436214,2,2.84
F11,8036327,lum,4.11522633744856,1,2.82
F12,8036327,lum,4.11522633744856,2,2.52
G1,8036324,dha,0.3429355281207133,1,1.47
G2,8036324,dha,0.3429355281207133,2,1.52
G3,8036324,lum,1.3717421124828533,1,1.7
G4,8036324,lum,1.3717421124828533,2,1.69
G5,8036325,dha,0.3429355281207133,1,0.78
G6,8036325,dha,0.3429355281207133,2,0.76
G7,8036325,lum,1.3717421124828533,1,0.8
G8,8036325,lum,1.3717421124828533,2,0.77
G9,8036327,dha,0.3429355281207133,1,2.74
G10,8036327,dha,0.3429355281207133,2,2.74
G11,8036327,lum,1.3717421124828533,1,2.76
G12,8036327,lum,1.3717421124828533,2,2.47
H1,8036324,dha,0.0,1,1.52
H2,8036324,dha,0.0,2,1.62
H3,8036324,lum,0.0,1,1.66
H4,8036324,lum,0.0,2,1.68
H5,8036325,dha,0.0,1,0.85
H6,8036325,dha,0.0,2,0.81
H7,8036325,lum,0.0,1,0.82
H8,8036325,lum,0.0,2,0.79
H9,8036327,dha,0.0,1,2.6
H10,8036327,dha,0.0,2,2.53
H11,8036327,lum,0.0,1,2.44
H12,8036327,lum,0.0,2,2.38
