well,sample_id,drug,conc_nm,replicate,au
A1,8036346,dha,250.0,1,0.72
A2,8036346,dha,250.0,2,0.74
A3,8036346,lum,1000.0,1,0.84
A4,8036346,lum,1000.0,2,0.82
A5,8036347,dha,250.0,1,1.0
A6,8036347,dha,250.0,2,1.1
A7,8036347,lum,1000.0,1,1.1
A8,8036347,lum,1000.0,2,1.03
A9,8036349,dha,250.0,1,1.16
A10,8036349,dha,250.0,2,1.13
A11,8036349,lum,1000.0,1,1.18
A12,8036349,lum,1000.0,2,1.11
B1,8036346,dha,83.33333333333333,1,0.66
B2,8036346,dha,83.33333333333333,2,0.72
B3,8036346,lum,333.3333333333333,1,0.75
B4,8036346,lum,333.3333333333333,2,0.75
B5,8036347,dha,83.33333333333333,1,0.97
B6,8036347,dha,83.33333333333333,2,0.98
B7,8036347,lum,333.3333333333333,1,1.0
B8,8036347,lum,333.3333333333333,2,0.95
B9,8036349,dha,83.33333333333333,1,1.16
B10,8036349,dha,83.33333333333333,2,1.13
B11,8036349,lum,333.3333333333333,1,1.22
B12,8036349,lum,333.3333333333333,2,1.12
C1,8036346,dha,27.77777777777778,1,0.69
C2,8036346,dha,27.77777777777778,2,0.69
C3,8036346,lum,111.11111111111111,1,0.77
C4,8036346,lum,111.11111111111111,2,0.74
C5,8036347,dha,27.77777777777778,1,0.96
C6,8036347,dha,27.77777777777778,2,1.06
C7,8036347,lum,111.11111111111111,1,1.02
C8,8036347,lum,111.11111111111111,2,0.96
C9,8036349,dha,27.77777777777778,1,1.13
C10,8036349,dha,27.77777777777778,2,1.14
C11,8036349,lum,111.11111111111111,1,1.18
C12,8036349,lum,111.11111111111111,2,1.17
D1,8036346,dha,9.25925925925926,1,0.7
D2,8036346,dha,9.25925925925926,2,0.76
D3,8036346,lum,37.03703703703704,1,0.77
D4,8036346,lum,37.03703703703704,2,0.78
D5,8036347,dha,9.25925925925926,1,0.93
D6,8036347,dha,9.25925925925926,2,1.0
D7,8036347,lum,37.03703703703704,1,1.2
D8,8036347,lum,37.03703703703704,2,1.18
D9,8036349,dha,9.25925925925926,1,1.16
D10,8036349,dha,9.25925925925926,2,1.16
D11,8036349,lum,37.03703703703704,1,1.15
D12,8036349,lum,37.03703703703704,2,1.05
E1,8036346,dha,3.0864197530864197,1,0.71
E2,8036346,dha,3.0864197530864197,2,0.77
E3,8036346,lum,12.345679012345679,1,0.8
E4,8036346,lum,12.345679012345679,2,0.79
E5,8036347,dha,3.0864197530864197,1,1.01
E6,8036347,dha,3.0864197530864197,2,1.03
E7,8036347,lum,12.345679012345679,1,1.68
E8,8036347,lum,12.345679012345679,2,1.54
E9,8036349,dha,3.0864197530864197,1,1.09
E10,8036349,dha,3.0864197530864197,2,1.1
E11,8036349,lum,12.345679012345679,1,1.13
E12,8036349,lum,12.345679012345679,2,1.05
F1,8036346,dha,1.02880658436214,1,0.73
F2,8036346,dha,1.02880658436214,2,0.77
F3,8036346,lum,4.11522633744856,1,0.84
F4,8036346,lum,4.11522633744856,2,0.8
F5,8036347,dha,1.02880658436214,1,1.26
F6,8036347,dha,1.02880658436214,2,1.02
F7,8036347,lum,4.11522633744856,1,1.76
F8,8036347,lum,4.11522633744856,2,1.77
F9,8036349,dha,1.02880658436214,1,1.4
F10,8036349,dha,1.02880658436214,2,1.31
F11,8036349,lum,4.11522633744856,1,1.17
F12,8036349,lum,4.11522633744856,2,1.13
G1,8036346,dha,0.3429355281207133,1,0.74
G2,8036346,dha,0.3429355281207133,2,0.77
G3,8036346,lum,1.3717421124828533,1,0.87
G4,8036346,lum,1.3717421124828533,2,0.86
G5,8036347,dha,0.3429355281207133,1,1.81
G6,8036347,dha,0.3429355281207133,2,1.5
G7,8036347,lum,1.3717421124828533,1,1.82
G8,8036347,lum,1.3717421124828533,2,1.86
G9,8036349,dha,0.3429355281207133,1,1.69
G10,8036349,dha,0.3429355281207133,2,1.65
G11,8036349,lum,1.3717421124828533,1,1.55
G12,8036349,lum,1.3717421124828533,2,1.47
H1,8036346,dha,0.0,1,0.73
H2,8036346,dha,0.0,2,0.81
H3,8036346,lum,0.0,1,0.88
H4,8036346,lum,0.0,2,0.83
H5,8036347,dha,0.0,1,2.01
H6,8036347,dha,0.0,2,2.13
H7,8036347,lum,0.0,1,1.98
H8,8036347,lum,0.0,2,1.92
H9,8036349,dha,0.0,1,1.78
H10,8036349,dha,0.0,2,1.73
H11,8036349,lum,0.0,1,1.6
H12,8036349,lum,0.0,2,1.68
