expt_id;expt_date;expt_user;expt_type;expt_sub-type;expt_version;expt_notes;expt_summary;expt_rxns;pcr_product_targetmass_per_sample_ng;pcr_product_maxvol_ul;library_dnaconc_ngul;seq_platform;flowcell_targetmass_ng;flowcell_maxvol_ul;flowcell_id;flowcell_chemistry;flowcell_status;flowcell_checkpores;flowcell_runlength_hrs;flowcell_prevusage_hrs;sample_type;sample_id;extraction_id;swga_identifier;pcr_identifier;seqlib_identifier;barcode;pcrproductadded_vol_ul
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010780;DV255;;PCMM070_D2;SLMM061_D2;barcode12;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010781;DV256;;PCMM070_E2;SLMM061_E2;barcode13;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010782;DV257;;PCMM070_F2;SLMM061_F2;barcode14;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010785;DV260;;PCMM070_G2;SLMM061_G2;barcode15;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010786;DV261;;PCMM070_H2;SLMM061_H2;barcode16;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010787;DV262;;PCMM070_A3;SLMM061_A3;barcode17;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010790;DV265;;PCMM070_B3;SLMM061_B3;barcode18;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010792;DV267;;PCMM070_C3;SLMM061_C3;barcode19;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010793;DV268;;PCMM070_D3;SLMM061_D3;barcode20;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010797;DV270;;PCMM070_E3;SLMM061_E3;barcode21;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010801;DV273;;PCMM070_F3;SLMM061_F3;barcode22;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010805;DV277;;PCMM070_G3;SLMM061_G3;barcode23;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010806;DV278;;PCMM070_H3;SLMM061_H3;barcode24;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010809;DV279;;PCMM070_A4;SLMM061_A4;barcode25;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010810;DV280;;PCMM070_B4;SLMM061_B4;barcode26;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010817;DV285;;PCMM070_C4;SLMM061_C4;barcode27;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010818;DV286;;PCMM070_D4;SLMM061_D4;barcode28;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010819;DV287;;PCMM070_E4;SLMM061_E4;barcode29;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010823;DV290;;PCMM070_F4;SLMM061_F4;barcode30;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010824;DV291;;PCMM070_G4;SLMM061_G4;barcode31;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010825;DV292;;PCMM070_H4;SLMM061_H4;barcode32;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010827;DV294;;PCMM070_A5;SLMM061_A5;barcode33;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010828;DV295;;PCMM070_B5;SLMM061_B5;barcode34;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010831;DV297;;PCMM070_C5;SLMM061_C5;barcode35;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010832;DV298;;PCMM070_D5;SLMM061_D5;barcode36;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010833;DV299;;PCMM070_E5;SLMM061_E5;barcode37;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010834;DV300;;PCMM070_F5;SLMM061_F5;barcode38;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010835;DV301;;PCMM070_G5;SLMM061_G5;barcode39;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010836;DV302;;PCMM070_H5;SLMM061_H5;barcode40;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011002;DV304;;PCMM070_A6;SLMM061_A6;barcode41;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011014;DV309;;PCMM070_B6;SLMM061_B6;barcode42;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011017;DV311;;PCMM070_C6;SLMM061_C6;barcode43;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011025;DV316;;PCMM070_D6;SLMM061_D6;barcode44;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011029;DV319;;PCMM070_E6;SLMM061_E6;barcode45;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011031;DV320;;PCMM070_F6;SLMM061_F6;barcode46;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011032;DV321;;PCMM070_G6;SLMM061_G6;barcode47;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;neg;PCR_NTC-b;PCR_NTC-b;;PCMM070_H6;SLMM061_H6;barcode48;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;pos;3D7a;3D7a;;PCMM070_A7;SLMM061_A7;barcode49;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;pos;Dd2a;Dd2a;;PCMM070_B7;SLMM061_B7;barcode50;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;pos;HB3a;HB3a;;PCMM070_C7;SLMM061_C7;barcode51;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;neg;humana;humana;;PCMM070_D7;SLMM061_D7;barcode52;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;neg;NTC-c;NTC-c;;PCMM070_E7;SLMM061_E7;barcode53;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011033;DV322;;PCMM070_F7;SLMM061_F7;barcode54;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011034;DV323;;PCMM070_G7;SLMM061_G7;barcode55;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011037;DV324;;PCMM070_H7;SLMM061_H7;barcode56;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011038;DV325;;PCMM070_A8;SLMM061_A8;barcode57;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011039;DV326;;PCMM070_B8;SLMM061_B8;barcode58;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011047;DV328;;PCMM070_C8;SLMM061_C8;barcode59;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011048;DV329;;PCMM070_D8;SLMM061_D8;barcode60;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011050;DV331;;PCMM070_E8;SLMM061_E8;barcode61;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011254;DV336;;PCMM070_F8;SLMM061_F8;barcode62;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011261;DV337;;PCMM070_G8;SLMM061_G8;barcode63;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011264;DV339;;PCMM070_H8;SLMM061_H8;barcode64;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011317;DV366;;PCMM070_A11;SLMM061_A9;barcode65;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011320;DV368;;PCMM070_B11;SLMM061_B9;barcode66;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011321;DV369;;PCMM070_C11;SLMM061_C9;barcode67;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011323;DV371;;PCMM070_D11;SLMM061_D9;barcode68;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011325;DV373;;PCMM070_E11;SLMM061_E9;barcode69;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011326;DV374;;PCMM070_F11;SLMM061_F9;barcode70;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011327;DV375;;PCMM070_G11;SLMM061_G9;barcode71;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011328;DV376;;PCMM070_H11;SLMM061_H9;barcode72;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8011332;DV377;;PCMM070_A12;SLMM061_A10;barcode73;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010002;DV381;;PCMM070_B12;SLMM061_B10;barcode74;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010006;DV384;;PCMM070_C12;SLMM061_C10;barcode75;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010015;DV389;;PCMM070_D12;SLMM061_D10;barcode76;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010018;DV391;;PCMM070_E12;SLMM061_E10;barcode77;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010021;DV393;;PCMM070_F12;SLMM061_F10;barcode78;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;field;8010022;DV394;;PCMM070_G12;SLMM061_G10;barcode79;10
SLMM061;30.10.24;Mulenga Mwenda;seqlib;rapid;1;To sequence PET-PCR- positive MIS2024 samples using the rapid protocol;MIS2024_Batch3;80;200;10;154;Mk1b;800;12;;;;;;;neg;PCR_NTC-d;PCR_NTC-d;;PCMM070_H12;SLMM061_H10;barcode80;10
