Raw Data 		Experiment - evIC50_4_plate5_13APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	27510	36.96	2.01
A1	Sample 1	2	1	2	31870	36.96	2.01
A1	Sample 1	2	1	3	36270	37	2.01
A1	Sample 1	2	1	4	40660	36.96	2.01
A1	Sample 1	2	1	5	44970	37	2.03
A1	Sample 1	2	1	6	49370	36.96	2.03
A1	Sample 1	2	1	7	53790	37	2.00
A1	Sample 1	2	1	8	58170	36.96	2.00
A1	Sample 1	2	1	9	62570	36.96	2.01
A1	Sample 1	2	1	10	66980	37	2.00
A1	Sample 1	2	1	11	71370	36.96	2.03
A1	Sample 1	2	1	12	75670	36.96	2.01
A1	Sample 1	2	1	13	80060	37	2.00
A1	Sample 1	2	1	14	84360	37	2.03
A1	Sample 1	2	1	15	88670	36.96	2.02
A2	Sample 2	2	1	1	27510	36.96	2.20
A2	Sample 2	2	1	2	31870	36.96	2.20
A2	Sample 2	2	1	3	36270	37	2.18
A2	Sample 2	2	1	4	40660	36.96	2.19
A2	Sample 2	2	1	5	44970	37	2.20
A2	Sample 2	2	1	6	49370	36.96	2.19
A2	Sample 2	2	1	7	53790	37	2.19
A2	Sample 2	2	1	8	58170	36.96	2.18
A2	Sample 2	2	1	9	62570	36.96	2.18
A2	Sample 2	2	1	10	66980	37	2.19
A2	Sample 2	2	1	11	71370	36.96	2.19
A2	Sample 2	2	1	12	75670	36.96	2.18
A2	Sample 2	2	1	13	80060	37	2.18
A2	Sample 2	2	1	14	84360	37	2.19
A2	Sample 2	2	1	15	88670	36.96	2.19
A3	Sample 3	2	1	1	27510	36.96	2.54
A3	Sample 3	2	1	2	31870	36.96	2.53
A3	Sample 3	2	1	3	36270	37	2.51
A3	Sample 3	2	1	4	40660	36.96	2.51
A3	Sample 3	2	1	5	44970	37	2.53
A3	Sample 3	2	1	6	49370	36.96	2.54
A3	Sample 3	2	1	7	53790	37	2.53
A3	Sample 3	2	1	8	58170	36.96	2.53
A3	Sample 3	2	1	9	62570	36.96	2.51
A3	Sample 3	2	1	10	66980	37	2.53
A3	Sample 3	2	1	11	71370	36.96	2.51
A3	Sample 3	2	1	12	75670	36.96	2.50
A3	Sample 3	2	1	13	80060	37	2.51
A3	Sample 3	2	1	14	84360	37	2.53
A3	Sample 3	2	1	15	88670	36.96	2.53
A4	Sample 4	2	1	1	27510	36.96	2.41
A4	Sample 4	2	1	2	31870	36.96	2.41
A4	Sample 4	2	1	3	36270	37	2.39
A4	Sample 4	2	1	4	40660	36.96	2.40
A4	Sample 4	2	1	5	44970	37	2.41
A4	Sample 4	2	1	6	49370	36.96	2.41
A4	Sample 4	2	1	7	53790	37	2.40
A4	Sample 4	2	1	8	58170	36.96	2.40
A4	Sample 4	2	1	9	62570	36.96	2.39
A4	Sample 4	2	1	10	66980	37	2.39
A4	Sample 4	2	1	11	71370	36.96	2.41
A4	Sample 4	2	1	12	75670	36.96	2.37
A4	Sample 4	2	1	13	80060	37	2.39
A4	Sample 4	2	1	14	84360	37	2.40
A4	Sample 4	2	1	15	88670	36.96	2.40
A5	Sample 5	2	1	1	27510	36.96	1.53
A5	Sample 5	2	1	2	31870	36.96	1.52
A5	Sample 5	2	1	3	36270	37	1.51
A5	Sample 5	2	1	4	40660	36.96	1.51
A5	Sample 5	2	1	5	44970	37	1.52
A5	Sample 5	2	1	6	49370	36.96	1.52
A5	Sample 5	2	1	7	53790	37	1.51
A5	Sample 5	2	1	8	58170	36.96	1.52
A5	Sample 5	2	1	9	62570	36.96	1.48
A5	Sample 5	2	1	10	66980	37	1.52
A5	Sample 5	2	1	11	71370	36.96	1.53
A5	Sample 5	2	1	12	75670	36.96	1.51
A5	Sample 5	2	1	13	80060	37	1.51
A5	Sample 5	2	1	14	84360	37	1.49
A5	Sample 5	2	1	15	88670	36.96	1.53
A6	Sample 6	2	1	1	27510	36.96	1.54
A6	Sample 6	2	1	2	31870	36.96	1.56
A6	Sample 6	2	1	3	36270	37	1.55
A6	Sample 6	2	1	4	40660	36.96	1.56
A6	Sample 6	2	1	5	44970	37	1.56
A6	Sample 6	2	1	6	49370	36.96	1.56
A6	Sample 6	2	1	7	53790	37	1.55
A6	Sample 6	2	1	8	58170	36.96	1.55
A6	Sample 6	2	1	9	62570	36.96	1.53
A6	Sample 6	2	1	10	66980	37	1.55
A6	Sample 6	2	1	11	71370	36.96	1.56
A6	Sample 6	2	1	12	75670	36.96	1.55
A6	Sample 6	2	1	13	80060	37	1.55
A6	Sample 6	2	1	14	84360	37	1.56
A6	Sample 6	2	1	15	88670	36.96	1.55
A7	Sample 7	2	1	1	27510	36.96	1.51
A7	Sample 7	2	1	2	31870	36.96	1.53
A7	Sample 7	2	1	3	36270	37	1.51
A7	Sample 7	2	1	4	40660	36.96	1.52
A7	Sample 7	2	1	5	44970	37	1.52
A7	Sample 7	2	1	6	49370	36.96	1.52
A7	Sample 7	2	1	7	53790	37	1.52
A7	Sample 7	2	1	8	58170	36.96	1.51
A7	Sample 7	2	1	9	62570	36.96	1.49
A7	Sample 7	2	1	10	66980	37	1.52
A7	Sample 7	2	1	11	71370	36.96	1.52
A7	Sample 7	2	1	12	75670	36.96	1.52
A7	Sample 7	2	1	13	80060	37	1.49
A7	Sample 7	2	1	14	84360	37	1.52
A7	Sample 7	2	1	15	88670	36.96	1.52
A8	Sample 8	2	1	1	27510	36.96	1.51
A8	Sample 8	2	1	2	31870	36.96	1.52
A8	Sample 8	2	1	3	36270	37	1.51
A8	Sample 8	2	1	4	40660	36.96	1.52
A8	Sample 8	2	1	5	44970	37	1.52
A8	Sample 8	2	1	6	49370	36.96	1.52
A8	Sample 8	2	1	7	53790	37	1.51
A8	Sample 8	2	1	8	58170	36.96	1.51
A8	Sample 8	2	1	9	62570	36.96	1.51
A8	Sample 8	2	1	10	66980	37	1.51
A8	Sample 8	2	1	11	71370	36.96	1.51
A8	Sample 8	2	1	12	75670	36.96	1.51
A8	Sample 8	2	1	13	80060	37	1.51
A8	Sample 8	2	1	14	84360	37	1.52
A8	Sample 8	2	1	15	88670	36.96	1.52
A9	Sample 9	2	1	1	27510	36.96	8.08
A9	Sample 9	2	1	2	31870	36.96	8.11
A9	Sample 9	2	1	3	36270	37	8.09
A9	Sample 9	2	1	4	40660	36.96	8.12
A9	Sample 9	2	1	5	44970	37	8.11
A9	Sample 9	2	1	6	49370	36.96	8.11
A9	Sample 9	2	1	7	53790	37	8.12
A9	Sample 9	2	1	8	58170	36.96	8.09
A9	Sample 9	2	1	9	62570	36.96	8.10
A9	Sample 9	2	1	10	66980	37	8.11
A9	Sample 9	2	1	11	71370	36.96	8.11
A9	Sample 9	2	1	12	75670	36.96	8.08
A9	Sample 9	2	1	13	80060	37	8.08
A9	Sample 9	2	1	14	84360	37	8.10
A9	Sample 9	2	1	15	88670	36.96	8.06
A10	Sample 10	2	1	1	27510	36.96	8.30
A10	Sample 10	2	1	2	31870	36.96	8.26
A10	Sample 10	2	1	3	36270	37	8.28
A10	Sample 10	2	1	4	40660	36.96	8.28
A10	Sample 10	2	1	5	44970	37	8.29
A10	Sample 10	2	1	6	49370	36.96	8.26
A10	Sample 10	2	1	7	53790	37	8.29
A10	Sample 10	2	1	8	58170	36.96	8.28
A10	Sample 10	2	1	9	62570	36.96	8.27
A10	Sample 10	2	1	10	66980	37	8.25
A10	Sample 10	2	1	11	71370	36.96	8.31
A10	Sample 10	2	1	12	75670	36.96	8.27
A10	Sample 10	2	1	13	80060	37	8.27
A10	Sample 10	2	1	14	84360	37	8.28
A10	Sample 10	2	1	15	88670	36.96	8.28
A11	Sample 11	2	1	1	27510	36.96	8.23
A11	Sample 11	2	1	2	31870	36.96	8.26
A11	Sample 11	2	1	3	36270	37	8.25
A11	Sample 11	2	1	4	40660	36.96	8.25
A11	Sample 11	2	1	5	44970	37	8.26
A11	Sample 11	2	1	6	49370	36.96	8.25
A11	Sample 11	2	1	7	53790	37	8.29
A11	Sample 11	2	1	8	58170	36.96	8.26
A11	Sample 11	2	1	9	62570	36.96	8.25
A11	Sample 11	2	1	10	66980	37	8.23
A11	Sample 11	2	1	11	71370	36.96	8.24
A11	Sample 11	2	1	12	75670	36.96	8.24
A11	Sample 11	2	1	13	80060	37	8.24
A11	Sample 11	2	1	14	84360	37	8.24
A11	Sample 11	2	1	15	88670	36.96	8.25
A12	Sample 12	2	1	1	27510	36.96	7.12
A12	Sample 12	2	1	2	31870	36.96	7.16
A12	Sample 12	2	1	3	36270	37	7.15
A12	Sample 12	2	1	4	40660	36.96	7.14
A12	Sample 12	2	1	5	44970	37	7.14
A12	Sample 12	2	1	6	49370	36.96	7.16
A12	Sample 12	2	1	7	53790	37	7.15
A12	Sample 12	2	1	8	58170	36.96	7.12
A12	Sample 12	2	1	9	62570	36.96	7.14
A12	Sample 12	2	1	10	66980	37	7.12
A12	Sample 12	2	1	11	71370	36.96	7.15
A12	Sample 12	2	1	12	75670	36.96	7.14
A12	Sample 12	2	1	13	80060	37	7.14
A12	Sample 12	2	1	14	84360	37	7.15
A12	Sample 12	2	1	15	88670	36.96	7.14
B1	Sample 13	2	1	1	27510	36.96	1.96
B1	Sample 13	2	1	2	31870	36.96	1.96
B1	Sample 13	2	1	3	36270	37	1.97
