Raw Data 		Experiment - evIC50_3_plate2_11APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32720	36.96	1.40
A1	Sample 1	2	1	2	37730	36.91	1.39
A1	Sample 1	2	1	3	42730	36.96	1.40
A1	Sample 1	2	1	4	47740	36.96	1.42
A1	Sample 1	2	1	5	52740	37	1.41
A1	Sample 1	2	1	6	57730	36.96	1.41
A1	Sample 1	2	1	7	62730	37	1.42
A1	Sample 1	2	1	8	67750	36.91	1.41
A1	Sample 1	2	1	9	72750	36.96	1.42
A1	Sample 1	2	1	10	77740	37	1.42
A1	Sample 1	2	1	11	82730	36.96	1.42
A1	Sample 1	2	1	12	87730	37	1.43
A1	Sample 1	2	1	13	92740	36.96	1.43
A1	Sample 1	2	1	14	97740	37	1.43
A1	Sample 1	2	1	15	102730	36.96	1.43
A2	Sample 2	2	1	1	32720	36.96	1.49
A2	Sample 2	2	1	2	37730	36.91	1.49
A2	Sample 2	2	1	3	42730	36.96	1.49
A2	Sample 2	2	1	4	47740	36.96	1.49
A2	Sample 2	2	1	5	52740	37	1.48
A2	Sample 2	2	1	6	57730	36.96	1.48
A2	Sample 2	2	1	7	62730	37	1.48
A2	Sample 2	2	1	8	67750	36.91	1.48
A2	Sample 2	2	1	9	72750	36.96	1.48
A2	Sample 2	2	1	10	77740	37	1.47
A2	Sample 2	2	1	11	82730	36.96	1.48
A2	Sample 2	2	1	12	87730	37	1.49
A2	Sample 2	2	1	13	92740	36.96	1.48
A2	Sample 2	2	1	14	97740	37	1.48
A2	Sample 2	2	1	15	102730	36.96	1.47
A3	Sample 3	2	1	1	32720	36.96	1.68
A3	Sample 3	2	1	2	37730	36.91	1.68
A3	Sample 3	2	1	3	42730	36.96	1.67
A3	Sample 3	2	1	4	47740	36.96	1.68
A3	Sample 3	2	1	5	52740	37	1.67
A3	Sample 3	2	1	6	57730	36.96	1.67
A3	Sample 3	2	1	7	62730	37	1.68
A3	Sample 3	2	1	8	67750	36.91	1.67
A3	Sample 3	2	1	9	72750	36.96	1.67
A3	Sample 3	2	1	10	77740	37	1.67
A3	Sample 3	2	1	11	82730	36.96	1.67
A3	Sample 3	2	1	12	87730	37	1.67
A3	Sample 3	2	1	13	92740	36.96	1.67
A3	Sample 3	2	1	14	97740	37	1.67
A3	Sample 3	2	1	15	102730	36.96	1.67
A4	Sample 4	2	1	1	32720	36.96	1.63
A4	Sample 4	2	1	2	37730	36.91	1.64
A4	Sample 4	2	1	3	42730	36.96	1.64
A4	Sample 4	2	1	4	47740	36.96	1.63
A4	Sample 4	2	1	5	52740	37	1.62
A4	Sample 4	2	1	6	57730	36.96	1.62
A4	Sample 4	2	1	7	62730	37	1.62
A4	Sample 4	2	1	8	67750	36.91	1.62
A4	Sample 4	2	1	9	72750	36.96	1.62
A4	Sample 4	2	1	10	77740	37	1.62
A4	Sample 4	2	1	11	82730	36.96	1.62
A4	Sample 4	2	1	12	87730	37	1.62
A4	Sample 4	2	1	13	92740	36.96	1.63
A4	Sample 4	2	1	14	97740	37	1.62
A4	Sample 4	2	1	15	102730	36.96	1.62
A5	Sample 5	2	1	1	32720	36.96	1.91
A5	Sample 5	2	1	2	37730	36.91	1.91
A5	Sample 5	2	1	3	42730	36.96	1.90
A5	Sample 5	2	1	4	47740	36.96	1.91
A5	Sample 5	2	1	5	52740	37	1.90
A5	Sample 5	2	1	6	57730	36.96	1.89
A5	Sample 5	2	1	7	62730	37	1.90
A5	Sample 5	2	1	8	67750	36.91	1.89
A5	Sample 5	2	1	9	72750	36.96	1.91
A5	Sample 5	2	1	10	77740	37	1.90
A5	Sample 5	2	1	11	82730	36.96	1.90
A5	Sample 5	2	1	12	87730	37	1.90
A5	Sample 5	2	1	13	92740	36.96	1.91
A5	Sample 5	2	1	14	97740	37	1.90
A5	Sample 5	2	1	15	102730	36.96	1.89
A6	Sample 6	2	1	1	32720	36.96	1.92
A6	Sample 6	2	1	2	37730	36.91	1.92
A6	Sample 6	2	1	3	42730	36.96	1.92
A6	Sample 6	2	1	4	47740	36.96	1.91
A6	Sample 6	2	1	5	52740	37	1.91
A6	Sample 6	2	1	6	57730	36.96	1.91
A6	Sample 6	2	1	7	62730	37	1.90
A6	Sample 6	2	1	8	67750	36.91	1.90
A6	Sample 6	2	1	9	72750	36.96	1.91
A6	Sample 6	2	1	10	77740	37	1.91
A6	Sample 6	2	1	11	82730	36.96	1.91
A6	Sample 6	2	1	12	87730	37	1.90
A6	Sample 6	2	1	13	92740	36.96	1.91
A6	Sample 6	2	1	14	97740	37	1.91
A6	Sample 6	2	1	15	102730	36.96	1.91
A7	Sample 7	2	1	1	32720	36.96	1.92
A7	Sample 7	2	1	2	37730	36.91	1.91
A7	Sample 7	2	1	3	42730	36.96	1.92
A7	Sample 7	2	1	4	47740	36.96	1.91
A7	Sample 7	2	1	5	52740	37	1.91
A7	Sample 7	2	1	6	57730	36.96	1.91
A7	Sample 7	2	1	7	62730	37	1.89
A7	Sample 7	2	1	8	67750	36.91	1.90
A7	Sample 7	2	1	9	72750	36.96	1.90
A7	Sample 7	2	1	10	77740	37	1.90
A7	Sample 7	2	1	11	82730	36.96	1.90
A7	Sample 7	2	1	12	87730	37	1.90
A7	Sample 7	2	1	13	92740	36.96	1.91
A7	Sample 7	2	1	14	97740	37	1.90
A7	Sample 7	2	1	15	102730	36.96	1.90
A8	Sample 8	2	1	1	32720	36.96	2.00
A8	Sample 8	2	1	2	37730	36.91	2.00
A8	Sample 8	2	1	3	42730	36.96	1.99
A8	Sample 8	2	1	4	47740	36.96	2.00
A8	Sample 8	2	1	5	52740	37	1.98
A8	Sample 8	2	1	6	57730	36.96	1.99
A8	Sample 8	2	1	7	62730	37	1.98
A8	Sample 8	2	1	8	67750	36.91	1.98
A8	Sample 8	2	1	9	72750	36.96	1.98
A8	Sample 8	2	1	10	77740	37	1.98
A8	Sample 8	2	1	11	82730	36.96	1.97
A8	Sample 8	2	1	12	87730	37	1.98
A8	Sample 8	2	1	13	92740	36.96	1.98
A8	Sample 8	2	1	14	97740	37	1.98
A8	Sample 8	2	1	15	102730	36.96	1.97
A9	Sample 9	2	1	1	32720	36.96	1.34
A9	Sample 9	2	1	2	37730	36.91	1.34
A9	Sample 9	2	1	3	42730	36.96	1.34
A9	Sample 9	2	1	4	47740	36.96	1.35
A9	Sample 9	2	1	5	52740	37	1.34
A9	Sample 9	2	1	6	57730	36.96	1.35
A9	Sample 9	2	1	7	62730	37	1.34
A9	Sample 9	2	1	8	67750	36.91	1.35
A9	Sample 9	2	1	9	72750	36.96	1.35
A9	Sample 9	2	1	10	77740	37	1.35
A9	Sample 9	2	1	11	82730	36.96	1.35
A9	Sample 9	2	1	12	87730	37	1.35
A9	Sample 9	2	1	13	92740	36.96	1.35
A9	Sample 9	2	1	14	97740	37	1.35
A9	Sample 9	2	1	15	102730	36.96	1.34
A10	Sample 10	2	1	1	32720	36.96	1.47
A10	Sample 10	2	1	2	37730	36.91	1.47
A10	Sample 10	2	1	3	42730	36.96	1.47
A10	Sample 10	2	1	4	47740	36.96	1.47
A10	Sample 10	2	1	5	52740	37	1.47
A10	Sample 10	2	1	6	57730	36.96	1.46
A10	Sample 10	2	1	7	62730	37	1.47
A10	Sample 10	2	1	8	67750	36.91	1.46
A10	Sample 10	2	1	9	72750	36.96	1.46
A10	Sample 10	2	1	10	77740	37	1.45
A10	Sample 10	2	1	11	82730	36.96	1.46
A10	Sample 10	2	1	12	87730	37	1.46
A10	Sample 10	2	1	13	92740	36.96	1.46
A10	Sample 10	2	1	14	97740	37	1.46
A10	Sample 10	2	1	15	102730	36.96	1.46
A11	Sample 11	2	1	1	32720	36.96	1.38
A11	Sample 11	2	1	2	37730	36.91	1.36
A11	Sample 11	2	1	3	42730	36.96	1.36
A11	Sample 11	2	1	4	47740	36.96	1.37
A11	Sample 11	2	1	5	52740	37	1.36
A11	Sample 11	2	1	6	57730	36.96	1.36
A11	Sample 11	2	1	7	62730	37	1.36
A11	Sample 11	2	1	8	67750	36.91	1.35
A11	Sample 11	2	1	9	72750	36.96	1.36
A11	Sample 11	2	1	10	77740	37	1.36
A11	Sample 11	2	1	11	82730	36.96	1.35
A11	Sample 11	2	1	12	87730	37	1.35
A11	Sample 11	2	1	13	92740	36.96	1.35
A11	Sample 11	2	1	14	97740	37	1.35
A11	Sample 11	2	1	15	102730	36.96	1.34
A12	Sample 12	2	1	1	32720	36.96	1.16
A12	Sample 12	2	1	2	37730	36.91	1.17
A12	Sample 12	2	1	3	42730	36.96	1.17
A12	Sample 12	2	1	4	47740	36.96	1.18
A12	Sample 12	2	1	5	52740	37	1.18
A12	Sample 12	2	1	6	57730	36.96	1.18
A12	Sample 12	2	1	7	62730	37	1.18
A12	Sample 12	2	1	8	67750	36.91	1.18
A12	Sample 12	2	1	9	72750	36.96	1.18
A12	Sample 12	2	1	10	77740	37	1.18
A12	Sample 12	2	1	11	82730	36.96	1.19
A12	Sample 12	2	1	12	87730	37	1.19
A12	Sample 12	2	1	13	92740	36.96	1.19
A12	Sample 12	2	1	14	97740	37	1.19
A12	Sample 12	2	1	15	102730	36.96	1.18
B1	Sample 13	2	1	1	32720	36.96	1.43
B1	Sample 13	2	1	2	37730	36.91	1.43
B1	Sample 13	2	1	3	42730	36.96	1.43
B1	Sample 13	2	1	4	47740	36.96	1.43
B1	Sample 13	2	1	5	52740	37	1.42
B1	Sample 13	2	1	6	57730	36.96	1.43
B1	Sample 13	2	1	7	62730	37	1.43
B1	Sample 13	2	1	8	67750	36.91	1.43
B1	Sample 13	2	1	9	72750	36.96	1.42
B1	Sample 13	2	1	10	77740	37	1.43
B1	Sample 13	2	1	11	82730	36.96	1.43
B1	Sample 13	2	1	12	87730	37	1.43
B1	Sample 13	2	1	13	92740	36.96	1.42
B1	Sample 13	2	1	14	97740	37	1.43
B1	Sample 13	2	1	15	102730	36.96	1.43
B2	Sample 14	2	1	1	32720	36.96	1.41
B2	Sample 14	2	1	2	37730	36.91	1.41
B2	Sample 14	2	1	3	42730	36.96	1.41
B2	Sample 14	2	1	4	47740	36.96	1.40
B2	Sample 14	2	1	5	52740	37	1.40
B2	Sample 14	2	1	6	57730	36.96	1.40
B2	Sample 14	2	1	7	62730	37	1.40
B2	Sample 14	2	1	8	67750	36.91	1.38
B2	Sample 14	2	1	9	72750	36.96	1.39
B2	Sample 14	2	1	10	77740	37	1.39
B2	Sample 14	2	1	11	82730	36.96	1.40
B2	Sample 14	2	1	12	87730	37	1.39
B2	Sample 14	2	1	13	92740	36.96	1.39
B2	Sample 14	2	1	14	97740	37	1.39
B2	Sample 14	2	1	15	102730	36.96	1.39
B3	Sample 15	2	1	1	32720	36.96	1.54
B3	Sample 15	2	1	2	37730	36.91	1.54
B3	Sample 15	2	1	3	42730	36.96	1.55
B3	Sample 15	2	1	4	47740	36.96	1.55
B3	Sample 15	2	1	5	52740	37	1.55
B3	Sample 15	2	1	6	57730	36.96	1.55
B3	Sample 15	2	1	7	62730	37	1.56
B3	Sample 15	2	1	8	67750	36.91	1.55
B3	Sample 15	2	1	9	72750	36.96	1.56
B3	Sample 15	2	1	10	77740	37	1.56
B3	Sample 15	2	1	11	82730	36.96	1.56
B3	Sample 15	2	1	12	87730	37	1.57
B3	Sample 15	2	1	13	92740	36.96	1.56
B3	Sample 15	2	1	14	97740	37	1.56
B3	Sample 15	2	1	15	102730	36.96	1.56
B4	Sample 16	2	1	1	32720	36.96	1.55
B4	Sample 16	2	1	2	37730	36.91	1.54
B4	Sample 16	2	1	3	42730	36.96	1.54
B4	Sample 16	2	1	4	47740	36.96	1.53
B4	Sample 16	2	1	5	52740	37	1.54
B4	Sample 16	2	1	6	57730	36.96	1.54
B4	Sample 16	2	1	7	62730	37	1.54
B4	Sample 16	2	1	8	67750	36.91	1.53
B4	Sample 16	2	1	9	72750	36.96	1.53
B4	Sample 16	2	1	10	77740	37	1.52
B4	Sample 16	2	1	11	82730	36.96	1.54
B4	Sample 16	2	1	12	87730	37	1.53
B4	Sample 16	2	1	13	92740	36.96	1.53
B4	Sample 16	2	1	14	97740	37	1.53
B4	Sample 16	2	1	15	102730	36.96	1.53
B5	Sample 17	2	1	1	32720	36.96	1.86
B5	Sample 17	2	1	2	37730	36.91	1.86
B5	Sample 17	2	1	3	42730	36.96	1.87
B5	Sample 17	2	1	4	47740	36.96	1.86
B5	Sample 17	2	1	5	52740	37	1.86
B5	Sample 17	2	1	6	57730	36.96	1.85
B5	Sample 17	2	1	7	62730	37	1.86
B5	Sample 17	2	1	8	67750	36.91	1.85
B5	Sample 17	2	1	9	72750	36.96	1.85
B5	Sample 17	2	1	10	77740	37	1.84
B5	Sample 17	2	1	11	82730	36.96	1.84
B5	Sample 17	2	1	12	87730	37	1.84
B5	Sample 17	2	1	13	92740	36.96	1.84
B5	Sample 17	2	1	14	97740	37	1.84
B5	Sample 17	2	1	15	102730	36.96	1.83
B6	Sample 18	2	1	1	32720	36.96	1.74
B6	Sample 18	2	1	2	37730	36.91	1.73
B6	Sample 18	2	1	3	42730	36.96	1.74
B6	Sample 18	2	1	4	47740	36.96	1.73
B6	Sample 18	2	1	5	52740	37	1.73
B6	Sample 18	2	1	6	57730	36.96	1.72
B6	Sample 18	2	1	7	62730	37	1.73
B6	Sample 18	2	1	8	67750	36.91	1.71
B6	Sample 18	2	1	9	72750	36.96	1.72
B6	Sample 18	2	1	10	77740	37	1.71
B6	Sample 18	2	1	11	82730	36.96	1.72
B6	Sample 18	2	1	12	87730	37	1.72
B6	Sample 18	2	1	13	92740	36.96	1.71
B6	Sample 18	2	1	14	97740	37	1.71
B6	Sample 18	2	1	15	102730	36.96	1.71
B7	Sample 19	2	1	1	32720	36.96	1.83
