Raw Data 		Experiment - evIC50_2_plate3_08APRIL2026 (Run on LCS480 1.5.1.62)					
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510
B3	Sample 15	2	1	6	57190	37	0.88
B3	Sample 15	2	1	7	62190	37	0.88
B3	Sample 15	2	1	8	67180	37	0.87
B3	Sample 15	2	1	9	72190	36.96	0.88
B3	Sample 15	2	1	10	77190	36.96	0.88
B3	Sample 15	2	1	11	82210	37	0.87
B3	Sample 15	2	1	12	87200	36.96	0.87
B3	Sample 15	2	1	13	92200	36.96	0.88
B3	Sample 15	2	1	14	97190	36.96	0.87
B3	Sample 15	2	1	15	102200	36.96	0.87
B4	Sample 16	2	1	1	32220	36.96	0.85
B4	Sample 16	2	1	2	37200	36.96	0.84
B4	Sample 16	2	1	3	42190	36.96	0.84
B4	Sample 16	2	1	4	47190	36.96	0.84
B4	Sample 16	2	1	5	52200	36.96	0.84
B4	Sample 16	2	1	6	57190	37	0.85
B4	Sample 16	2	1	7	62190	37	0.84
B4	Sample 16	2	1	8	67180	37	0.84
B4	Sample 16	2	1	9	72190	36.96	0.83
B4	Sample 16	2	1	10	77190	36.96	0.84
B4	Sample 16	2	1	11	82210	37	0.84
B4	Sample 16	2	1	12	87200	36.96	0.84
B4	Sample 16	2	1	13	92200	36.96	0.84
B4	Sample 16	2	1	14	97190	36.96	0.84
B4	Sample 16	2	1	15	102200	36.96	0.83
B5	Sample 17	2	1	1	32220	36.96	1.12
B5	Sample 17	2	1	2	37200	36.96	1.13
B5	Sample 17	2	1	3	42190	36.96	1.12
B5	Sample 17	2	1	4	47190	36.96	1.12
B5	Sample 17	2	1	5	52200	36.96	1.12
B5	Sample 17	2	1	6	57190	37	1.12
B5	Sample 17	2	1	7	62190	37	1.12
B5	Sample 17	2	1	8	67180	37	1.11
B5	Sample 17	2	1	9	72190	36.96	1.12
B5	Sample 17	2	1	10	77190	36.96	1.12
B5	Sample 17	2	1	11	82210	37	1.12
B5	Sample 17	2	1	12	87200	36.96	1.12
B5	Sample 17	2	1	13	92200	36.96	1.12
B5	Sample 17	2	1	14	97190	36.96	1.12
B5	Sample 17	2	1	15	102200	36.96	1.11
B6	Sample 18	2	1	1	32220	36.96	1.13
B6	Sample 18	2	1	2	37200	36.96	1.12
B6	Sample 18	2	1	3	42190	36.96	1.12
B6	Sample 18	2	1	4	47190	36.96	1.12
B6	Sample 18	2	1	5	52200	36.96	1.12
B6	Sample 18	2	1	6	57190	37	1.12
B6	Sample 18	2	1	7	62190	37	1.11
B6	Sample 18	2	1	8	67180	37	1.12
B6	Sample 18	2	1	9	72190	36.96	1.12
B6	Sample 18	2	1	10	77190	36.96	1.12
B6	Sample 18	2	1	11	82210	37	1.11
B6	Sample 18	2	1	12	87200	36.96	1.11
B6	Sample 18	2	1	13	92200	36.96	1.12
B6	Sample 18	2	1	14	97190	36.96	1.12
B6	Sample 18	2	1	15	102200	36.96	1.11
B7	Sample 19	2	1	1	32220	36.96	1.14
B7	Sample 19	2	1	2	37200	36.96	1.14
B7	Sample 19	2	1	3	42190	36.96	1.13
B7	Sample 19	2	1	4	47190	36.96	1.13
B7	Sample 19	2	1	5	52200	36.96	1.13
B7	Sample 19	2	1	6	57190	37	1.13
B7	Sample 19	2	1	7	62190	37	1.13
B7	Sample 19	2	1	8	67180	37	1.13
B7	Sample 19	2	1	9	72190	36.96	1.13
B7	Sample 19	2	1	10	77190	36.96	1.13
B7	Sample 19	2	1	11	82210	37	1.13
B7	Sample 19	2	1	12	87200	36.96	1.13
B7	Sample 19	2	1	13	92200	36.96	1.13
B7	Sample 19	2	1	14	97190	36.96	1.13
B7	Sample 19	2	1	15	102200	36.96	1.12
B8	Sample 20	2	1	1	32220	36.96	1.12
B8	Sample 20	2	1	2	37200	36.96	1.11
B8	Sample 20	2	1	3	42190	36.96	1.12
B8	Sample 20	2	1	4	47190	36.96	1.12
B8	Sample 20	2	1	5	52200	36.96	1.11
B8	Sample 20	2	1	6	57190	37	1.11
B8	Sample 20	2	1	7	62190	37	1.11
B8	Sample 20	2	1	8	67180	37	1.11
B8	Sample 20	2	1	9	72190	36.96	1.09
B8	Sample 20	2	1	10	77190	36.96	1.09
B8	Sample 20	2	1	11	82210	37	1.09
B8	Sample 20	2	1	12	87200	36.96	1.09
B8	Sample 20	2	1	13	92200	36.96	1.09
B8	Sample 20	2	1	14	97190	36.96	1.1
B8	Sample 20	2	1	15	102200	36.96	1.08
B9	Sample 21	2	1	1	32220	36.96	2.99
B9	Sample 21	2	1	2	37200	36.96	3
B9	Sample 21	2	1	3	42190	36.96	2.99
B9	Sample 21	2	1	4	47190	36.96	2.99
B9	Sample 21	2	1	5	52200	36.96	2.98
B9	Sample 21	2	1	6	57190	37	2.98
B9	Sample 21	2	1	7	62190	37	2.97
B9	Sample 21	2	1	8	67180	37	2.97
B9	Sample 21	2	1	9	72190	36.96	2.97
B9	Sample 21	2	1	10	77190	36.96	2.97
B9	Sample 21	2	1	11	82210	37	2.95
B9	Sample 21	2	1	12	87200	36.96	2.96
B9	Sample 21	2	1	13	92200	36.96	2.95
B9	Sample 21	2	1	14	97190	36.96	2.95
B9	Sample 21	2	1	15	102200	36.96	2.95
B10	Sample 22	2	1	1	32220	36.96	2.88
B10	Sample 22	2	1	2	37200	36.96	2.87
B10	Sample 22	2	1	3	42190	36.96	2.86
B10	Sample 22	2	1	4	47190	36.96	2.86
B10	Sample 22	2	1	5	52200	36.96	2.86
B10	Sample 22	2	1	6	57190	37	2.86
B10	Sample 22	2	1	7	62190	37	2.85
B10	Sample 22	2	1	8	67180	37	2.85
B10	Sample 22	2	1	9	72190	36.96	2.85
B10	Sample 22	2	1	10	77190	36.96	2.84
B10	Sample 22	2	1	11	82210	37	2.85
B10	Sample 22	2	1	12	87200	36.96	2.85
B10	Sample 22	2	1	13	92200	36.96	2.85
B10	Sample 22	2	1	14	97190	36.96	2.85
B10	Sample 22	2	1	15	102200	36.96	2.85
B11	Sample 23	2	1	1	32220	36.96	2.95
B11	Sample 23	2	1	2	37200	36.96	2.95
B11	Sample 23	2	1	3	42190	36.96	2.91
B11	Sample 23	2	1	4	47190	36.96	2.91
B11	Sample 23	2	1	5	52200	36.96	2.9
B11	Sample 23	2	1	6	57190	37	2.9
B11	Sample 23	2	1	7	62190	37	2.9
B11	Sample 23	2	1	8	67180	37	2.89
B11	Sample 23	2	1	9	72190	36.96	2.89
B11	Sample 23	2	1	10	77190	36.96	2.89
B11	Sample 23	2	1	11	82210	37	2.89
B11	Sample 23	2	1	12	87200	36.96	2.88
B11	Sample 23	2	1	13	92200	36.96	2.89
B11	Sample 23	2	1	14	97190	36.96	2.89
B11	Sample 23	2	1	15	102200	36.96	2.87
B12	Sample 24	2	1	1	32220	36.96	2.68
B12	Sample 24	2	1	2	37200	36.96	2.67
B12	Sample 24	2	1	3	42190	36.96	2.67
B12	Sample 24	2	1	4	47190	36.96	2.66
B12	Sample 24	2	1	5	52200	36.96	2.66
B12	Sample 24	2	1	6	57190	37	2.66
B12	Sample 24	2	1	7	62190	37	2.65
B12	Sample 24	2	1	8	67180	37	2.65
B12	Sample 24	2	1	9	72190	36.96	2.65
B12	Sample 24	2	1	10	77190	36.96	2.65
B12	Sample 24	2	1	11	82210	37	2.65
B12	Sample 24	2	1	12	87200	36.96	2.64
B12	Sample 24	2	1	13	92200	36.96	2.65
B12	Sample 24	2	1	14	97190	36.96	2.65
B12	Sample 24	2	1	15	102200	36.96	2.65
C1	Sample 25	2	1	1	32220	36.96	0.82
C1	Sample 25	2	1	2	37200	36.96	0.82
C1	Sample 25	2	1	3	42190	36.96	0.82
C1	Sample 25	2	1	4	47190	36.96	0.81
C1	Sample 25	2	1	5	52200	36.96	0.82
C1	Sample 25	2	1	6	57190	37	0.81
C1	Sample 25	2	1	7	62190	37	0.82
C1	Sample 25	2	1	8	67180	37	0.82
C1	Sample 25	2	1	9	72190	36.96	0.81
C1	Sample 25	2	1	10	77190	36.96	0.81
C1	Sample 25	2	1	11	82210	37	0.81
C1	Sample 25	2	1	12	87200	36.96	0.81
C1	Sample 25	2	1	13	92200	36.96	0.81
C1	Sample 25	2	1	14	97190	36.96	0.82
C1	Sample 25	2	1	15	102200	36.96	0.82
C2	Sample 26	2	1	1	32220	36.96	0.82
C2	Sample 26	2	1	2	37200	36.96	0.82
C2	Sample 26	2	1	3	42190	36.96	0.82
C2	Sample 26	2	1	4	47190	36.96	0.81
C2	Sample 26	2	1	5	52200	36.96	0.82
C2	Sample 26	2	1	6	57190	37	0.82
C2	Sample 26	2	1	7	62190	37	0.82
C2	Sample 26	2	1	8	67180	37	0.81
C2	Sample 26	2	1	9	72190	36.96	0.82
C2	Sample 26	2	1	10	77190	36.96	0.82
C2	Sample 26	2	1	11	82210	37	0.81
C2	Sample 26	2	1	12	87200	36.96	0.82
C2	Sample 26	2	1	13	92200	36.96	0.82
C2	Sample 26	2	1	14	97190	36.96	0.81
C2	Sample 26	2	1	15	102200	36.96	0.81
C3	Sample 27	2	1	1	32220	36.96	0.86
C3	Sample 27	2	1	2	37200	36.96	0.86
C3	Sample 27	2	1	3	42190	36.96	0.85
C3	Sample 27	2	1	4	47190	36.96	0.85
C3	Sample 27	2	1	5	52200	36.96	0.86
C3	Sample 27	2	1	6	57190	37	0.85
C3	Sample 27	2	1	7	62190	37	0.85
C3	Sample 27	2	1	8	67180	37	0.85
C3	Sample 27	2	1	9	72190	36.96	0.85
C3	Sample 27	2	1	10	77190	36.96	0.85
C3	Sample 27	2	1	11	82210	37	0.85
C3	Sample 27	2	1	12	87200	36.96	0.85
C3	Sample 27	2	1	13	92200	36.96	0.85
C3	Sample 27	2	1	14	97190	36.96	0.85
C3	Sample 27	2	1	15	102200	36.96	0.84
C4	Sample 28	2	1	1	32220	36.96	0.86
C4	Sample 28	2	1	2	37200	36.96	0.87
C4	Sample 28	2	1	3	42190	36.96	0.86
C4	Sample 28	2	1	4	47190	36.96	0.86
C4	Sample 28	2	1	5	52200	36.96	0.86
C4	Sample 28	2	1	6	57190	37	0.86
C4	Sample 28	2	1	7	62190	37	0.87
C4	Sample 28	2	1	8	67180	37	0.86
C4	Sample 28	2	1	9	72190	36.96	0.86
C4	Sample 28	2	1	10	77190	36.96	0.86
C4	Sample 28	2	1	11	82210	37	0.85
C4	Sample 28	2	1	12	87200	36.96	0.86
C4	Sample 28	2	1	13	92200	36.96	0.86
C4	Sample 28	2	1	14	97190	36.96	0.86
C4	Sample 28	2	1	15	102200	36.96	0.85
C5	Sample 29	2	1	1	32220	36.96	1.09
C5	Sample 29	2	1	2	37200	36.96	1.09
C5	Sample 29	2	1	3	42190	36.96	1.09
C5	Sample 29	2	1	4	47190	36.96	1.08
C5	Sample 29	2	1	5	52200	36.96	1.09
C5	Sample 29	2	1	6	57190	37	1.08
C5	Sample 29	2	1	7	62190	37	1.08
C5	Sample 29	2	1	8	67180	37	1.08
C5	Sample 29	2	1	9	72190	36.96	1.08
C5	Sample 29	2	1	10	77190	36.96	1.08
C5	Sample 29	2	1	11	82210	37	1.07
C5	Sample 29	2	1	12	87200	36.96	1.07
C5	Sample 29	2	1	13	92200	36.96	1.08
C5	Sample 29	2	1	14	97190	36.96	1.08
C5	Sample 29	2	1	15	102200	36.96	1.08
C6	Sample 30	2	1	1	32220	36.96	1.15
C6	Sample 30	2	1	2	37200	36.96	1.14
C6	Sample 30	2	1	3	42190	36.96	1.14
C6	Sample 30	2	1	4	47190	36.96	1.14
C6	Sample 30	2	1	5	52200	36.96	1.14
C6	Sample 30	2	1	6	57190	37	1.14
C6	Sample 30	2	1	7	62190	37	1.14
C6	Sample 30	2	1	8	67180	37	1.14
C6	Sample 30	2	1	9	72190	36.96	1.14
C6	Sample 30	2	1	10	77190	36.96	1.14
C6	Sample 30	2	1	11	82210	37	1.13
C6	Sample 30	2	1	12	87200	36.96	1.13
C6	Sample 30	2	1	13	92200	36.96	1.13
C6	Sample 30	2	1	14	97190	36.96	1.14
C6	Sample 30	2	1	15	102200	36.96	1.13
C7	Sample 31	2	1	1	32220	36.96	1.23
C7	Sample 31	2	1	2	37200	36.96	1.22
C7	Sample 31	2	1	3	42190	36.96	1.22
C7	Sample 31	2	1	4	47190	36.96	1.22
C7	Sample 31	2	1	5	52200	36.96	1.22
C7	Sample 31	2	1	6	57190	37	1.22
C7	Sample 31	2	1	7	62190	37	1.22
C7	Sample 31	2	1	8	67180	37	1.21
C7	Sample 31	2	1	9	72190	36.96	1.2
C7	Sample 31	2	1	10	77190	36.96	1.21
C7	Sample 31	2	1	11	82210	37	1.21
C7	Sample 31	2	1	12	87200	36.96	1.2
C7	Sample 31	2	1	13	92200	36.96	1.21
C7	Sample 31	2	1	14	97190	36.96	1.21
C7	Sample 31	2	1	15	102200	36.96	1.2
C8	Sample 32	2	1	1	32220	36.96	1.13
C8	Sample 32	2	1	2	37200	36.96	1.14
C8	Sample 32	2	1	3	42190	36.96	1.12
C8	Sample 32	2	1	4	47190	36.96	1.11
C8	Sample 32	2	1	5	52200	36.96	1.12
C8	Sample 32	2	1	6	57190	37	1.12
C8	Sample 32	2	1	7	62190	37	1.12
C8	Sample 32	2	1	8	67180	37	1.12
C8	Sample 32	2	1	9	72190	36.96	1.1
C8	Sample 32	2	1	10	77190	36.96	1.12
C8	Sample 32	2	1	11	82210	37	1.11
C8	Sample 32	2	1	12	87200	36.96	1.11
C8	Sample 32	2	1	13	92200	36.96	1.12
C8	Sample 32	2	1	14	97190	36.96	1.11
C8	Sample 32	2	1	15	102200	36.96	1.11
C9	Sample 33	2	1	1	32220	36.96	2.86
C9	Sample 33	2	1	2	37200	36.96	2.85
C9	Sample 33	2	1	3	42190	36.96	2.85
C9	Sample 33	2	1	4	47190	36.96	2.85
C9	Sample 33	2	1	5	52200	36.96	2.83
C9	Sample 33	2	1	6	57190	37	2.83
C9	Sample 33	2	1	7	62190	37	2.82
C9	Sample 33	2	1	8	67180	37	2.8
C9	Sample 33	2	1	9	72190	36.96	2.79
C9	Sample 33	2	1	10	77190	36.96	2.8
C9	Sample 33	2	1	11	82210	37	2.79
C9	Sample 33	2	1	12	87200	36.96	2.79
C9	Sample 33	2	1	13	92200	36.96	2.8
C9	Sample 33	2	1	14	97190	36.96	2.8
C9	Sample 33	2	1	15	102200	36.96	2.79
C10	Sample 34	2	1	1	32220	36.96	2.86
C10	Sample 34	2	1	2	37200	36.96	2.85
C10	Sample 34	2	1	3	42190	36.96	2.84
C10	Sample 34	2	1	4	47190	36.96	2.83
C10	Sample 34	2	1	5	52200	36.96	2.83
C10	Sample 34	2	1	6	57190	37	2.83
C10	Sample 34	2	1	7	62190	37	2.82
C10	Sample 34	2	1	8	67180	37	2.82
C10	Sample 34	2	1	9	72190	36.96	2.82
C10	Sample 34	2	1	10	77190	36.96	2.82
C10	Sample 34	2	1	11	82210	37	2.8
C10	Sample 34	2	1	12	87200	36.96	2.78
C10	Sample 34	2	1	13	92200	36.96	2.79
C10	Sample 34	2	1	14	97190	36.96	2.79
C10	Sample 34	2	1	15	102200	36.96	2.78
C11	Sample 35	2	1	1	32220	36.96	2.92
C11	Sample 35	2	1	2	37200	36.96	2.91
C11	Sample 35	2	1	3	42190	36.96	2.91
C11	Sample 35	2	1	4	47190	36.96	2.91
C11	Sample 35	2	1	5	52200	36.96	2.9
C11	Sample 35	2	1	6	57190	37	2.9
C11	Sample 35	2	1	7	62190	37	2.9
C11	Sample 35	2	1	8	67180	37	2.91
C11	Sample 35	2	1	9	72190	36.96	2.89
C11	Sample 35	2	1	10	77190	36.96	2.9
C11	Sample 35	2	1	11	82210	37	2.89
C11	Sample 35	2	1	12	87200	36.96	2.89
C11	Sample 35	2	1	13	92200	36.96	2.9
C11	Sample 35	2	1	14	97190	36.96	2.89
C11	Sample 35	2	1	15	102200	36.96	2.89
C12	Sample 36	2	1	1	32220	36.96	2.69
C12	Sample 36	2	1	2	37200	36.96	2.68
C12	Sample 36	2	1	3	42190	36.96	2.68
C12	Sample 36	2	1	4	47190	36.96	2.67
C12	Sample 36	2	1	5	52200	36.96	2.67
C12	Sample 36	2	1	6	57190	37	2.67
C12	Sample 36	2	1	7	62190	37	2.67
C12	Sample 36	2	1	8	67180	37	2.66
C12	Sample 36	2	1	9	72190	36.96	2.66
C12	Sample 36	2	1	10	77190	36.96	2.67
C12	Sample 36	2	1	11	82210	37	2.64
C12	Sample 36	2	1	12	87200	36.96	2.66
C12	Sample 36	2	1	13	92200	36.96	2.65
C12	Sample 36	2	1	14	97190	36.96	2.66
C12	Sample 36	2	1	15	102200	36.96	2.65
D1	Sample 37	2	1	1	32220	36.96	0.82
D1	Sample 37	2	1	2	37200	36.96	0.82
