Raw Data 		Experiment - evIC50_12_plate2_246APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32790	36.91	0.46
A1	Sample 1	2	1	2	37760	36.96	0.47
A1	Sample 1	2	1	3	42660	37	0.46
A1	Sample 1	2	1	4	47660	36.96	0.46
A1	Sample 1	2	1	5	52660	36.96	0.46
A1	Sample 1	2	1	6	57660	36.96	0.48
A1	Sample 1	2	1	7	62560	36.96	0.48
A1	Sample 1	2	1	8	67560	37	0.50
A1	Sample 1	2	1	9	72460	37	0.50
A1	Sample 1	2	1	10	77470	36.96	0.51
A1	Sample 1	2	1	11	82460	36.96	0.52
A1	Sample 1	2	1	12	87360	36.96	0.51
A1	Sample 1	2	1	13	92260	37	0.52
A1	Sample 1	2	1	14	97270	36.96	0.52
A1	Sample 1	2	1	15	102270	36.96	0.52
A2	Sample 2	2	1	1	32790	36.91	0.49
A2	Sample 2	2	1	2	37760	36.96	0.49
A2	Sample 2	2	1	3	42660	37	0.50
A2	Sample 2	2	1	4	47660	36.96	0.51
A2	Sample 2	2	1	5	52660	36.96	0.51
A2	Sample 2	2	1	6	57660	36.96	0.53
A2	Sample 2	2	1	7	62560	36.96	0.53
A2	Sample 2	2	1	8	67560	37	0.53
A2	Sample 2	2	1	9	72460	37	0.54
A2	Sample 2	2	1	10	77470	36.96	0.54
A2	Sample 2	2	1	11	82460	36.96	0.54
A2	Sample 2	2	1	12	87360	36.96	0.55
A2	Sample 2	2	1	13	92260	37	0.55
A2	Sample 2	2	1	14	97270	36.96	0.55
A2	Sample 2	2	1	15	102270	36.96	0.55
A3	Sample 3	2	1	1	32790	36.91	0.57
A3	Sample 3	2	1	2	37760	36.96	0.58
A3	Sample 3	2	1	3	42660	37	0.59
A3	Sample 3	2	1	4	47660	36.96	0.59
A3	Sample 3	2	1	5	52660	36.96	0.59
A3	Sample 3	2	1	6	57660	36.96	0.60
A3	Sample 3	2	1	7	62560	36.96	0.59
A3	Sample 3	2	1	8	67560	37	0.59
