Raw Data 		Experiment - evIC50_5_plate1_15APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	28580	36.91	1.28
A1	Sample 1	2	1	2	32970	36.91	1.28
A1	Sample 1	2	1	3	37370	36.96	1.28
A1	Sample 1	2	1	4	41770	36.96	1.29
A1	Sample 1	2	1	5	46170	36.96	1.29
A1	Sample 1	2	1	6	50570	36.96	1.27
A1	Sample 1	2	1	7	54970	36.96	1.27
A1	Sample 1	2	1	8	59370	36.96	1.28
A1	Sample 1	2	1	9	63760	37	1.28
A1	Sample 1	2	1	10	68170	36.96	1.27
A1	Sample 1	2	1	11	72560	36.96	1.27
A1	Sample 1	2	1	12	76990	37	1.28
A1	Sample 1	2	1	13	81360	37	1.28
A1	Sample 1	2	1	14	85770	36.96	1.28
A1	Sample 1	2	1	15	90170	36.91	1.28
A2	Sample 2	2	1	1	28580	36.91	1.30
A2	Sample 2	2	1	2	32970	36.91	1.29
A2	Sample 2	2	1	3	37370	36.96	1.29
A2	Sample 2	2	1	4	41770	36.96	1.31
A2	Sample 2	2	1	5	46170	36.96	1.30
A2	Sample 2	2	1	6	50570	36.96	1.30
A2	Sample 2	2	1	7	54970	36.96	1.30
A2	Sample 2	2	1	8	59370	36.96	1.30
A2	Sample 2	2	1	9	63760	37	1.31
A2	Sample 2	2	1	10	68170	36.96	1.29
A2	Sample 2	2	1	11	72560	36.96	1.29
A2	Sample 2	2	1	12	76990	37	1.31
A2	Sample 2	2	1	13	81360	37	1.30
A2	Sample 2	2	1	14	85770	36.96	1.29
A2	Sample 2	2	1	15	90170	36.91	1.30
A3	Sample 3	2	1	1	28580	36.91	1.41
A3	Sample 3	2	1	2	32970	36.91	1.40
A3	Sample 3	2	1	3	37370	36.96	1.40
A3	Sample 3	2	1	4	41770	36.96	1.42
A3	Sample 3	2	1	5	46170	36.96	1.41
A3	Sample 3	2	1	6	50570	36.96	1.41
A3	Sample 3	2	1	7	54970	36.96	1.42
A3	Sample 3	2	1	8	59370	36.96	1.42
A3	Sample 3	2	1	9	63760	37	1.42
A3	Sample 3	2	1	10	68170	36.96	1.40
A3	Sample 3	2	1	11	72560	36.96	1.38
A3	Sample 3	2	1	12	76990	37	1.43
A3	Sample 3	2	1	13	81360	37	1.41
A3	Sample 3	2	1	14	85770	36.96	1.41
A3	Sample 3	2	1	15	90170	36.91	1.40
A4	Sample 4	2	1	1	28580	36.91	1.43
A4	Sample 4	2	1	2	32970	36.91	1.41
A4	Sample 4	2	1	3	37370	36.96	1.43
A4	Sample 4	2	1	4	41770	36.96	1.43
A4	Sample 4	2	1	5	46170	36.96	1.43
A4	Sample 4	2	1	6	50570	36.96	1.42
A4	Sample 4	2	1	7	54970	36.96	1.44
A4	Sample 4	2	1	8	59370	36.96	1.43
A4	Sample 4	2	1	9	63760	37	1.43
A4	Sample 4	2	1	10	68170	36.96	1.41
A4	Sample 4	2	1	11	72560	36.96	1.41
A4	Sample 4	2	1	12	76990	37	1.44
A4	Sample 4	2	1	13	81360	37	1.42
A4	Sample 4	2	1	14	85770	36.96	1.41
A4	Sample 4	2	1	15	90170	36.91	1.41
A5	Sample 5	2	1	1	28580	36.91	7.85
A5	Sample 5	2	1	2	32970	36.91	7.83
A5	Sample 5	2	1	3	37370	36.96	7.85
A5	Sample 5	2	1	4	41770	36.96	7.83
A5	Sample 5	2	1	5	46170	36.96	7.81
A5	Sample 5	2	1	6	50570	36.96	7.81
A5	Sample 5	2	1	7	54970	36.96	7.82
A5	Sample 5	2	1	8	59370	36.96	7.80
A5	Sample 5	2	1	9	63760	37	7.79
A5	Sample 5	2	1	10	68170	36.96	7.80
A5	Sample 5	2	1	11	72560	36.96	7.79
A5	Sample 5	2	1	12	76990	37	7.80
A5	Sample 5	2	1	13	81360	37	7.81
A5	Sample 5	2	1	14	85770	36.96	7.77
A5	Sample 5	2	1	15	90170	36.91	7.79
A6	Sample 6	2	1	1	28580	36.91	7.72
A6	Sample 6	2	1	2	32970	36.91	7.71
A6	Sample 6	2	1	3	37370	36.96	7.70
A6	Sample 6	2	1	4	41770	36.96	7.69
A6	Sample 6	2	1	5	46170	36.96	7.71
A6	Sample 6	2	1	6	50570	36.96	7.69
A6	Sample 6	2	1	7	54970	36.96	7.67
A6	Sample 6	2	1	8	59370	36.96	7.67
A6	Sample 6	2	1	9	63760	37	7.68
A6	Sample 6	2	1	10	68170	36.96	7.66
A6	Sample 6	2	1	11	72560	36.96	7.63
A6	Sample 6	2	1	12	76990	37	7.66
A6	Sample 6	2	1	13	81360	37	7.65
A6	Sample 6	2	1	14	85770	36.96	7.65
A6	Sample 6	2	1	15	90170	36.91	7.67
A7	Sample 7	2	1	1	28580	36.91	7.79
A7	Sample 7	2	1	2	32970	36.91	7.77
A7	Sample 7	2	1	3	37370	36.96	7.76
A7	Sample 7	2	1	4	41770	36.96	7.74
A7	Sample 7	2	1	5	46170	36.96	7.73
A7	Sample 7	2	1	6	50570	36.96	7.75
A7	Sample 7	2	1	7	54970	36.96	7.75
A7	Sample 7	2	1	8	59370	36.96	7.74
A7	Sample 7	2	1	9	63760	37	7.75
A7	Sample 7	2	1	10	68170	36.96	7.72
A7	Sample 7	2	1	11	72560	36.96	7.69
A7	Sample 7	2	1	12	76990	37	7.72
A7	Sample 7	2	1	13	81360	37	7.71
A7	Sample 7	2	1	14	85770	36.96	7.69
A7	Sample 7	2	1	15	90170	36.91	7.71
A8	Sample 8	2	1	1	28580	36.91	7.42
A8	Sample 8	2	1	2	32970	36.91	7.38
A8	Sample 8	2	1	3	37370	36.96	7.39
A8	Sample 8	2	1	4	41770	36.96	7.38
A8	Sample 8	2	1	5	46170	36.96	7.37
A8	Sample 8	2	1	6	50570	36.96	7.38
A8	Sample 8	2	1	7	54970	36.96	7.35
A8	Sample 8	2	1	8	59370	36.96	7.37
A8	Sample 8	2	1	9	63760	37	7.36
A8	Sample 8	2	1	10	68170	36.96	7.33
A8	Sample 8	2	1	11	72560	36.96	7.34
A8	Sample 8	2	1	12	76990	37	7.34
A8	Sample 8	2	1	13	81360	37	7.35
A8	Sample 8	2	1	14	85770	36.96	7.35
A8	Sample 8	2	1	15	90170	36.91	7.35
A9	Sample 9	2	1	1	28580	36.91	0.92
A9	Sample 9	2	1	2	32970	36.91	0.90
A9	Sample 9	2	1	3	37370	36.96	0.92
A9	Sample 9	2	1	4	41770	36.96	0.93
A9	Sample 9	2	1	5	46170	36.96	0.90
A9	Sample 9	2	1	6	50570	36.96	0.91
A9	Sample 9	2	1	7	54970	36.96	0.91
A9	Sample 9	2	1	8	59370	36.96	0.91
A9	Sample 9	2	1	9	63760	37	0.92
A9	Sample 9	2	1	10	68170	36.96	0.91
A9	Sample 9	2	1	11	72560	36.96	0.89
A9	Sample 9	2	1	12	76990	37	0.93
A9	Sample 9	2	1	13	81360	37	0.90
A9	Sample 9	2	1	14	85770	36.96	0.91
A9	Sample 9	2	1	15	90170	36.91	0.91
A10	Sample 10	2	1	1	28580	36.91	0.88
A10	Sample 10	2	1	2	32970	36.91	0.88
A10	Sample 10	2	1	3	37370	36.96	0.88
A10	Sample 10	2	1	4	41770	36.96	0.89
A10	Sample 10	2	1	5	46170	36.96	0.88
A10	Sample 10	2	1	6	50570	36.96	0.89
A10	Sample 10	2	1	7	54970	36.96	0.88
A10	Sample 10	2	1	8	59370	36.96	0.89
A10	Sample 10	2	1	9	63760	37	0.89
A10	Sample 10	2	1	10	68170	36.96	0.87
A10	Sample 10	2	1	11	72560	36.96	0.87
A10	Sample 10	2	1	12	76990	37	0.89
A10	Sample 10	2	1	13	81360	37	0.88
A10	Sample 10	2	1	14	85770	36.96	0.88
A10	Sample 10	2	1	15	90170	36.91	0.88
A11	Sample 11	2	1	1	28580	36.91	0.90
A11	Sample 11	2	1	2	32970	36.91	0.88
A11	Sample 11	2	1	3	37370	36.96	0.88
A11	Sample 11	2	1	4	41770	36.96	0.89
A11	Sample 11	2	1	5	46170	36.96	0.89
A11	Sample 11	2	1	6	50570	36.96	0.89
A11	Sample 11	2	1	7	54970	36.96	0.90
A11	Sample 11	2	1	8	59370	36.96	0.90
A11	Sample 11	2	1	9	63760	37	0.90
A11	Sample 11	2	1	10	68170	36.96	0.88
A11	Sample 11	2	1	11	72560	36.96	0.87
A11	Sample 11	2	1	12	76990	37	0.90
A11	Sample 11	2	1	13	81360	37	0.88
A11	Sample 11	2	1	14	85770	36.96	0.88
A11	Sample 11	2	1	15	90170	36.91	0.88
A12	Sample 12	2	1	1	28580	36.91	0.80
A12	Sample 12	2	1	2	32970	36.91	0.78
A12	Sample 12	2	1	3	37370	36.96	0.79
A12	Sample 12	2	1	4	41770	36.96	0.80
A12	Sample 12	2	1	5	46170	36.96	0.79
A12	Sample 12	2	1	6	50570	36.96	0.80
A12	Sample 12	2	1	7	54970	36.96	0.80
A12	Sample 12	2	1	8	59370	36.96	0.79
A12	Sample 12	2	1	9	63760	37	0.79
A12	Sample 12	2	1	10	68170	36.96	0.77
A12	Sample 12	2	1	11	72560	36.96	0.78
A12	Sample 12	2	1	12	76990	37	0.80
A12	Sample 12	2	1	13	81360	37	0.80
A12	Sample 12	2	1	14	85770	36.96	0.78
A12	Sample 12	2	1	15	90170	36.91	0.79
B1	Sample 13	2	1	1	28580	36.91	1.23
B1	Sample 13	2	1	2	32970	36.91	1.23
B1	Sample 13	2	1	3	37370	36.96	1.24
B1	Sample 13	2	1	4	41770	36.96	1.23
B1	Sample 13	2	1	5	46170	36.96	1.23
B1	Sample 13	2	1	6	50570	36.96	1.23
B1	Sample 13	2	1	7	54970	36.96	1.23
B1	Sample 13	2	1	8	59370	36.96	1.23
B1	Sample 13	2	1	9	63760	37	1.23
B1	Sample 13	2	1	10	68170	36.96	1.21
B1	Sample 13	2	1	11	72560	36.96	1.21
B1	Sample 13	2	1	12	76990	37	1.22
B1	Sample 13	2	1	13	81360	37	1.24
B1	Sample 13	2	1	14	85770	36.96	1.22
B1	Sample 13	2	1	15	90170	36.91	1.22
B2	Sample 14	2	1	1	28580	36.91	1.27
B2	Sample 14	2	1	2	32970	36.91	1.27
B2	Sample 14	2	1	3	37370	36.96	1.27
B2	Sample 14	2	1	4	41770	36.96	1.27
B2	Sample 14	2	1	5	46170	36.96	1.27
B2	Sample 14	2	1	6	50570	36.96	1.26
B2	Sample 14	2	1	7	54970	36.96	1.25
B2	Sample 14	2	1	8	59370	36.96	1.24
B2	Sample 14	2	1	9	63760	37	1.26
B2	Sample 14	2	1	10	68170	36.96	1.25
B2	Sample 14	2	1	11	72560	36.96	1.25
B2	Sample 14	2	1	12	76990	37	1.25
B2	Sample 14	2	1	13	81360	37	1.26
