Raw Data 		Experiment - evIC50_6_plate6_17APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32200	36.96	1.82
A1	Sample 1	2	1	2	37240	36.96	1.81
A1	Sample 1	2	1	3	42260	36.91	1.82
A1	Sample 1	2	1	4	47240	37	1.82
A1	Sample 1	2	1	5	52240	37	1.82
A1	Sample 1	2	1	6	57230	37	1.82
A1	Sample 1	2	1	7	62240	37	1.81
A1	Sample 1	2	1	8	67240	37	1.81
A1	Sample 1	2	1	9	72240	37.05	1.83
A1	Sample 1	2	1	10	77240	37	1.81
A1	Sample 1	2	1	11	82260	37	1.81
A1	Sample 1	2	1	12	87250	37	1.82
A1	Sample 1	2	1	13	92240	37	1.82
A1	Sample 1	2	1	14	97250	36.96	1.82
A1	Sample 1	2	1	15	102230	36.96	1.82
A2	Sample 2	2	1	1	32200	36.96	1.84
A2	Sample 2	2	1	2	37240	36.96	1.84
A2	Sample 2	2	1	3	42260	36.91	1.84
A2	Sample 2	2	1	4	47240	37	1.84
A2	Sample 2	2	1	5	52240	37	1.84
A2	Sample 2	2	1	6	57230	37	1.84
A2	Sample 2	2	1	7	62240	37	1.84
A2	Sample 2	2	1	8	67240	37	1.83
A2	Sample 2	2	1	9	72240	37.05	1.84
A2	Sample 2	2	1	10	77240	37	1.83
A2	Sample 2	2	1	11	82260	37	1.83
A2	Sample 2	2	1	12	87250	37	1.84
A2	Sample 2	2	1	13	92240	37	1.83
A2	Sample 2	2	1	14	97250	36.96	1.83
A2	Sample 2	2	1	15	102230	36.96	1.83
A3	Sample 3	2	1	1	32200	36.96	2.13
A3	Sample 3	2	1	2	37240	36.96	2.13
A3	Sample 3	2	1	3	42260	36.91	2.13
A3	Sample 3	2	1	4	47240	37	2.12
A3	Sample 3	2	1	5	52240	37	2.12
A3	Sample 3	2	1	6	57230	37	2.13
A3	Sample 3	2	1	7	62240	37	2.12
A3	Sample 3	2	1	8	67240	37	2.12
A3	Sample 3	2	1	9	72240	37.05	2.13
A3	Sample 3	2	1	10	77240	37	2.12
A3	Sample 3	2	1	11	82260	37	2.13
A3	Sample 3	2	1	12	87250	37	2.13
A3	Sample 3	2	1	13	92240	37	2.13
A3	Sample 3	2	1	14	97250	36.96	2.13
A3	Sample 3	2	1	15	102230	36.96	2.13
A4	Sample 4	2	1	1	32200	36.96	2.05
A4	Sample 4	2	1	2	37240	36.96	2.06
A4	Sample 4	2	1	3	42260	36.91	2.05
A4	Sample 4	2	1	4	47240	37	2.05
A4	Sample 4	2	1	5	52240	37	2.05
A4	Sample 4	2	1	6	57230	37	2.05
A4	Sample 4	2	1	7	62240	37	2.05
A4	Sample 4	2	1	8	67240	37	2.05
A4	Sample 4	2	1	9	72240	37.05	2.06
A4	Sample 4	2	1	10	77240	37	2.05
A4	Sample 4	2	1	11	82260	37	2.06
A4	Sample 4	2	1	12	87250	37	2.05
A4	Sample 4	2	1	13	92240	37	2.05
A4	Sample 4	2	1	14	97250	36.96	2.06
A4	Sample 4	2	1	15	102230	36.96	2.05
A5	Sample 5	2	1	1	32200	36.96	1.09
A5	Sample 5	2	1	2	37240	36.96	1.10
A5	Sample 5	2	1	3	42260	36.91	1.09
A5	Sample 5	2	1	4	47240	37	1.09
A5	Sample 5	2	1	5	52240	37	1.09
A5	Sample 5	2	1	6	57230	37	1.09
A5	Sample 5	2	1	7	62240	37	1.09
A5	Sample 5	2	1	8	67240	37	1.09
A5	Sample 5	2	1	9	72240	37.05	1.09
A5	Sample 5	2	1	10	77240	37	1.09
A5	Sample 5	2	1	11	82260	37	1.08
A5	Sample 5	2	1	12	87250	37	1.09
A5	Sample 5	2	1	13	92240	37	1.09
A5	Sample 5	2	1	14	97250	36.96	1.09
A5	Sample 5	2	1	15	102230	36.96	1.09
A6	Sample 6	2	1	1	32200	36.96	1.06
A6	Sample 6	2	1	2	37240	36.96	1.06
A6	Sample 6	2	1	3	42260	36.91	1.07
A6	Sample 6	2	1	4	47240	37	1.06
A6	Sample 6	2	1	5	52240	37	1.07
A6	Sample 6	2	1	6	57230	37	1.06
A6	Sample 6	2	1	7	62240	37	1.07
A6	Sample 6	2	1	8	67240	37	1.06
A6	Sample 6	2	1	9	72240	37.05	1.06
A6	Sample 6	2	1	10	77240	37	1.06
A6	Sample 6	2	1	11	82260	37	1.06
A6	Sample 6	2	1	12	87250	37	1.06
A6	Sample 6	2	1	13	92240	37	1.06
A6	Sample 6	2	1	14	97250	36.96	1.06
A6	Sample 6	2	1	15	102230	36.96	1.06
A7	Sample 7	2	1	1	32200	36.96	1.09
A7	Sample 7	2	1	2	37240	36.96	1.10
A7	Sample 7	2	1	3	42260	36.91	1.10
A7	Sample 7	2	1	4	47240	37	1.10
A7	Sample 7	2	1	5	52240	37	1.10
A7	Sample 7	2	1	6	57230	37	1.10
A7	Sample 7	2	1	7	62240	37	1.10
A7	Sample 7	2	1	8	67240	37	1.10
A7	Sample 7	2	1	9	72240	37.05	1.10
A7	Sample 7	2	1	10	77240	37	1.10
A7	Sample 7	2	1	11	82260	37	1.10
A7	Sample 7	2	1	12	87250	37	1.10
A7	Sample 7	2	1	13	92240	37	1.10
A7	Sample 7	2	1	14	97250	36.96	1.10
A7	Sample 7	2	1	15	102230	36.96	1.10
A8	Sample 8	2	1	1	32200	36.96	1.09
A8	Sample 8	2	1	2	37240	36.96	1.09
A8	Sample 8	2	1	3	42260	36.91	1.09
A8	Sample 8	2	1	4	47240	37	1.09
A8	Sample 8	2	1	5	52240	37	1.09
A8	Sample 8	2	1	6	57230	37	1.09
A8	Sample 8	2	1	7	62240	37	1.09
A8	Sample 8	2	1	8	67240	37	1.09
A8	Sample 8	2	1	9	72240	37.05	1.08
A8	Sample 8	2	1	10	77240	37	1.08
A8	Sample 8	2	1	11	82260	37	1.09
A8	Sample 8	2	1	12	87250	37	1.09
A8	Sample 8	2	1	13	92240	37	1.09
A8	Sample 8	2	1	14	97250	36.96	1.09
A8	Sample 8	2	1	15	102230	36.96	1.10
A9	Sample 9	2	1	1	32200	36.96	0.82
A9	Sample 9	2	1	2	37240	36.96	0.83
A9	Sample 9	2	1	3	42260	36.91	0.83
A9	Sample 9	2	1	4	47240	37	0.82
A9	Sample 9	2	1	5	52240	37	0.82
A9	Sample 9	2	1	6	57230	37	0.82
A9	Sample 9	2	1	7	62240	37	0.82
A9	Sample 9	2	1	8	67240	37	0.82
A9	Sample 9	2	1	9	72240	37.05	0.82
A9	Sample 9	2	1	10	77240	37	0.82
A9	Sample 9	2	1	11	82260	37	0.82
A9	Sample 9	2	1	12	87250	37	0.82
A9	Sample 9	2	1	13	92240	37	0.82
A9	Sample 9	2	1	14	97250	36.96	0.83
A9	Sample 9	2	1	15	102230	36.96	0.83
A10	Sample 10	2	1	1	32200	36.96	0.91
A10	Sample 10	2	1	2	37240	36.96	0.91
A10	Sample 10	2	1	3	42260	36.91	0.91
A10	Sample 10	2	1	4	47240	37	0.90
A10	Sample 10	2	1	5	52240	37	0.91
A10	Sample 10	2	1	6	57230	37	0.90
A10	Sample 10	2	1	7	62240	37	0.91
A10	Sample 10	2	1	8	67240	37	0.91
A10	Sample 10	2	1	9	72240	37.05	0.90
A10	Sample 10	2	1	10	77240	37	0.90
A10	Sample 10	2	1	11	82260	37	0.90
A10	Sample 10	2	1	12	87250	37	0.90
A10	Sample 10	2	1	13	92240	37	0.90
