Raw Data 		Experiment - evIC50_7_plate2_19APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	31860	36.96	1.76
A1	Sample 1	2	1	2	36770	36.96	1.74
A1	Sample 1	2	1	3	41670	36.96	1.74
A1	Sample 1	2	1	4	46570	36.96	1.73
A1	Sample 1	2	1	5	51470	36.96	1.72
A1	Sample 1	2	1	6	56370	37	1.72
A1	Sample 1	2	1	7	61270	37	1.71
A1	Sample 1	2	1	8	66170	36.96	1.73
A1	Sample 1	2	1	9	71090	37	1.71
A1	Sample 1	2	1	10	75970	37	1.70
A1	Sample 1	2	1	11	80870	36.96	1.71
A1	Sample 1	2	1	12	85770	36.96	1.70
A1	Sample 1	2	1	13	90670	37	1.71
A1	Sample 1	2	1	14	95570	37.05	1.70
A1	Sample 1	2	1	15	100470	37	1.71
A2	Sample 2	2	1	1	31860	36.96	1.69
A2	Sample 2	2	1	2	36770	36.96	1.65
A2	Sample 2	2	1	3	41670	36.96	1.65
A2	Sample 2	2	1	4	46570	36.96	1.63
A2	Sample 2	2	1	5	51470	36.96	1.62
A2	Sample 2	2	1	6	56370	37	1.61
A2	Sample 2	2	1	7	61270	37	1.61
A2	Sample 2	2	1	8	66170	36.96	1.61
A2	Sample 2	2	1	9	71090	37	1.61
A2	Sample 2	2	1	10	75970	37	1.60
A2	Sample 2	2	1	11	80870	36.96	1.62
A2	Sample 2	2	1	12	85770	36.96	1.60
A2	Sample 2	2	1	13	90670	37	1.61
A2	Sample 2	2	1	14	95570	37.05	1.61
A2	Sample 2	2	1	15	100470	37	1.61
A3	Sample 3	2	1	1	31860	36.96	1.83
A3	Sample 3	2	1	2	36770	36.96	1.83
A3	Sample 3	2	1	3	41670	36.96	1.86
A3	Sample 3	2	1	4	46570	36.96	1.88
A3	Sample 3	2	1	5	51470	36.96	1.91
A3	Sample 3	2	1	6	56370	37	1.94
A3	Sample 3	2	1	7	61270	37	1.95
A3	Sample 3	2	1	8	66170	36.96	1.97
A3	Sample 3	2	1	9	71090	37	1.98
A3	Sample 3	2	1	10	75970	37	1.98
A3	Sample 3	2	1	11	80870	36.96	2.00
A3	Sample 3	2	1	12	85770	36.96	1.99
A3	Sample 3	2	1	13	90670	37	2.00
A3	Sample 3	2	1	14	95570	37.05	2.00
A3	Sample 3	2	1	15	100470	37	2.00
A4	Sample 4	2	1	1	31860	36.96	1.80
A4	Sample 4	2	1	2	36770	36.96	1.80
A4	Sample 4	2	1	3	41670	36.96	1.83
A4	Sample 4	2	1	4	46570	36.96	1.85
A4	Sample 4	2	1	5	51470	36.96	1.88
A4	Sample 4	2	1	6	56370	37	1.91
A4	Sample 4	2	1	7	61270	37	1.94
A4	Sample 4	2	1	8	66170	36.96	1.94
A4	Sample 4	2	1	9	71090	37	1.95
A4	Sample 4	2	1	10	75970	37	1.95
A4	Sample 4	2	1	11	80870	36.96	1.96
A4	Sample 4	2	1	12	85770	36.96	1.95
A4	Sample 4	2	1	13	90670	37	1.95
A4	Sample 4	2	1	14	95570	37.05	1.95
A4	Sample 4	2	1	15	100470	37	1.96
A5	Sample 5	2	1	1	31860	36.96	0.75
A5	Sample 5	2	1	2	36770	36.96	0.74
A5	Sample 5	2	1	3	41670	36.96	0.75
A5	Sample 5	2	1	4	46570	36.96	0.77
A5	Sample 5	2	1	5	51470	36.96	0.78
A5	Sample 5	2	1	6	56370	37	0.79
A5	Sample 5	2	1	7	61270	37	0.79
A5	Sample 5	2	1	8	66170	36.96	0.80
A5	Sample 5	2	1	9	71090	37	0.80
A5	Sample 5	2	1	10	75970	37	0.80
A5	Sample 5	2	1	11	80870	36.96	0.81
A5	Sample 5	2	1	12	85770	36.96	0.80
A5	Sample 5	2	1	13	90670	37	0.80
A5	Sample 5	2	1	14	95570	37.05	0.80
A5	Sample 5	2	1	15	100470	37	0.81
A6	Sample 6	2	1	1	31860	36.96	0.81
A6	Sample 6	2	1	2	36770	36.96	0.80
A6	Sample 6	2	1	3	41670	36.96	0.81
A6	Sample 6	2	1	4	46570	36.96	0.81
A6	Sample 6	2	1	5	51470	36.96	0.81
A6	Sample 6	2	1	6	56370	37	0.81
A6	Sample 6	2	1	7	61270	37	0.81
A6	Sample 6	2	1	8	66170	36.96	0.81
A6	Sample 6	2	1	9	71090	37	0.81
A6	Sample 6	2	1	10	75970	37	0.81
A6	Sample 6	2	1	11	80870	36.96	0.81
A6	Sample 6	2	1	12	85770	36.96	0.80
A6	Sample 6	2	1	13	90670	37	0.81
A6	Sample 6	2	1	14	95570	37.05	0.81
A6	Sample 6	2	1	15	100470	37	0.81
A7	Sample 7	2	1	1	31860	36.96	0.85
A7	Sample 7	2	1	2	36770	36.96	0.85
A7	Sample 7	2	1	3	41670	36.96	0.85
A7	Sample 7	2	1	4	46570	36.96	0.83
A7	Sample 7	2	1	5	51470	36.96	0.84
A7	Sample 7	2	1	6	56370	37	0.83
A7	Sample 7	2	1	7	61270	37	0.82
A7	Sample 7	2	1	8	66170	36.96	0.82
A7	Sample 7	2	1	9	71090	37	0.82
A7	Sample 7	2	1	10	75970	37	0.82
A7	Sample 7	2	1	11	80870	36.96	0.82
A7	Sample 7	2	1	12	85770	36.96	0.82
A7	Sample 7	2	1	13	90670	37	0.82
A7	Sample 7	2	1	14	95570	37.05	0.82
A7	Sample 7	2	1	15	100470	37	0.83
A8	Sample 8	2	1	1	31860	36.96	0.80
A8	Sample 8	2	1	2	36770	36.96	0.80
A8	Sample 8	2	1	3	41670	36.96	0.80
A8	Sample 8	2	1	4	46570	36.96	0.80
A8	Sample 8	2	1	5	51470	36.96	0.80
A8	Sample 8	2	1	6	56370	37	0.80
A8	Sample 8	2	1	7	61270	37	0.80
A8	Sample 8	2	1	8	66170	36.96	0.80
A8	Sample 8	2	1	9	71090	37	0.80
A8	Sample 8	2	1	10	75970	37	0.80
A8	Sample 8	2	1	11	80870	36.96	0.80
A8	Sample 8	2	1	12	85770	36.96	0.80
A8	Sample 8	2	1	13	90670	37	0.80
A8	Sample 8	2	1	14	95570	37.05	0.80
A8	Sample 8	2	1	15	100470	37	0.80
A9	Sample 9	2	1	1	31860	36.96	0.80
A9	Sample 9	2	1	2	36770	36.96	0.80
A9	Sample 9	2	1	3	41670	36.96	0.80
A9	Sample 9	2	1	4	46570	36.96	0.81
A9	Sample 9	2	1	5	51470	36.96	0.81
A9	Sample 9	2	1	6	56370	37	0.81
A9	Sample 9	2	1	7	61270	37	0.80
A9	Sample 9	2	1	8	66170	36.96	0.80
A9	Sample 9	2	1	9	71090	37	0.80
A9	Sample 9	2	1	10	75970	37	0.80
A9	Sample 9	2	1	11	80870	36.96	0.80
A9	Sample 9	2	1	12	85770	36.96	0.80
A9	Sample 9	2	1	13	90670	37	0.80
A9	Sample 9	2	1	14	95570	37.05	0.80
A9	Sample 9	2	1	15	100470	37	0.81
A10	Sample 10	2	1	1	31860	36.96	0.81
A10	Sample 10	2	1	2	36770	36.96	0.80
A10	Sample 10	2	1	3	41670	36.96	0.79
A10	Sample 10	2	1	4	46570	36.96	0.79
A10	Sample 10	2	1	5	51470	36.96	0.78
A10	Sample 10	2	1	6	56370	37	0.78
A10	Sample 10	2	1	7	61270	37	0.77
A10	Sample 10	2	1	8	66170	36.96	0.78
A10	Sample 10	2	1	9	71090	37	0.77
A10	Sample 10	2	1	10	75970	37	0.77
A10	Sample 10	2	1	11	80870	36.96	0.77
A10	Sample 10	2	1	12	85770	36.96	0.76
A10	Sample 10	2	1	13	90670	37	0.77
A10	Sample 10	2	1	14	95570	37.05	0.77
A10	Sample 10	2	1	15	100470	37	0.77
A11	Sample 11	2	1	1	31860	36.96	0.80
A11	Sample 11	2	1	2	36770	36.96	0.80
A11	Sample 11	2	1	3	41670	36.96	0.80
A11	Sample 11	2	1	4	46570	36.96	0.80
A11	Sample 11	2	1	5	51470	36.96	0.80
A11	Sample 11	2	1	6	56370	37	0.81
A11	Sample 11	2	1	7	61270	37	0.80
A11	Sample 11	2	1	8	66170	36.96	0.80
A11	Sample 11	2	1	9	71090	37	0.79
A11	Sample 11	2	1	10	75970	37	0.79
A11	Sample 11	2	1	11	80870	36.96	0.79
A11	Sample 11	2	1	12	85770	36.96	0.80
A11	Sample 11	2	1	13	90670	37	0.80
A11	Sample 11	2	1	14	95570	37.05	0.80
A11	Sample 11	2	1	15	100470	37	0.81
A12	Sample 12	2	1	1	31860	36.96	0.70
A12	Sample 12	2	1	2	36770	36.96	0.69
A12	Sample 12	2	1	3	41670	36.96	0.70
A12	Sample 12	2	1	4	46570	36.96	0.71
A12	Sample 12	2	1	5	51470	36.96	0.71
A12	Sample 12	2	1	6	56370	37	0.71
A12	Sample 12	2	1	7	61270	37	0.71
