Raw Data 		Experiment - evIC50_6_plate4_17APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32740	36.91	0.73
A1	Sample 1	2	1	2	37750	36.91	0.73
A1	Sample 1	2	1	3	42750	36.96	0.73
A1	Sample 1	2	1	4	47740	37	0.72
A1	Sample 1	2	1	5	52750	37	0.72
A1	Sample 1	2	1	6	57750	37	0.73
A1	Sample 1	2	1	7	62760	36.96	0.72
A1	Sample 1	2	1	8	67750	37	0.73
A1	Sample 1	2	1	9	72770	36.96	0.73
A1	Sample 1	2	1	10	77760	37	0.72
A1	Sample 1	2	1	11	82750	36.96	0.73
A1	Sample 1	2	1	12	87760	36.96	0.72
A1	Sample 1	2	1	13	92750	36.96	0.72
A1	Sample 1	2	1	14	97760	37	0.72
A1	Sample 1	2	1	15	102760	37	0.72
A2	Sample 2	2	1	1	32740	36.91	0.76
A2	Sample 2	2	1	2	37750	36.91	0.75
A2	Sample 2	2	1	3	42750	36.96	0.75
A2	Sample 2	2	1	4	47740	37	0.75
A2	Sample 2	2	1	5	52750	37	0.75
A2	Sample 2	2	1	6	57750	37	0.75
A2	Sample 2	2	1	7	62760	36.96	0.74
A2	Sample 2	2	1	8	67750	37	0.75
A2	Sample 2	2	1	9	72770	36.96	0.75
A2	Sample 2	2	1	10	77760	37	0.74
A2	Sample 2	2	1	11	82750	36.96	0.74
A2	Sample 2	2	1	12	87760	36.96	0.75
A2	Sample 2	2	1	13	92750	36.96	0.74
A2	Sample 2	2	1	14	97760	37	0.74
A2	Sample 2	2	1	15	102760	37	0.74
A3	Sample 3	2	1	1	32740	36.91	0.85
A3	Sample 3	2	1	2	37750	36.91	0.84
A3	Sample 3	2	1	3	42750	36.96	0.84
A3	Sample 3	2	1	4	47740	37	0.84
A3	Sample 3	2	1	5	52750	37	0.83
A3	Sample 3	2	1	6	57750	37	0.84
A3	Sample 3	2	1	7	62760	36.96	0.84
A3	Sample 3	2	1	8	67750	37	0.84
A3	Sample 3	2	1	9	72770	36.96	0.83
A3	Sample 3	2	1	10	77760	37	0.84
A3	Sample 3	2	1	11	82750	36.96	0.83
A3	Sample 3	2	1	12	87760	36.96	0.84
A3	Sample 3	2	1	13	92750	36.96	0.83
A3	Sample 3	2	1	14	97760	37	0.84
A3	Sample 3	2	1	15	102760	37	0.84
A4	Sample 4	2	1	1	32740	36.91	0.83
A4	Sample 4	2	1	2	37750	36.91	0.82
A4	Sample 4	2	1	3	42750	36.96	0.82
A4	Sample 4	2	1	4	47740	37	0.82
A4	Sample 4	2	1	5	52750	37	0.81
A4	Sample 4	2	1	6	57750	37	0.82
A4	Sample 4	2	1	7	62760	36.96	0.82
A4	Sample 4	2	1	8	67750	37	0.82
A4	Sample 4	2	1	9	72770	36.96	0.82
A4	Sample 4	2	1	10	77760	37	0.81
A4	Sample 4	2	1	11	82750	36.96	0.81
A4	Sample 4	2	1	12	87760	36.96	0.82
A4	Sample 4	2	1	13	92750	36.96	0.81
A4	Sample 4	2	1	14	97760	37	0.81
A4	Sample 4	2	1	15	102760	37	0.82
A5	Sample 5	2	1	1	32740	36.91	1.01
A5	Sample 5	2	1	2	37750	36.91	1.00
A5	Sample 5	2	1	3	42750	36.96	1.00
A5	Sample 5	2	1	4	47740	37	1.00
A5	Sample 5	2	1	5	52750	37	1.00
A5	Sample 5	2	1	6	57750	37	1.01
A5	Sample 5	2	1	7	62760	36.96	1.00
A5	Sample 5	2	1	8	67750	37	1.01
A5	Sample 5	2	1	9	72770	36.96	1.00
A5	Sample 5	2	1	10	77760	37	1.00
A5	Sample 5	2	1	11	82750	36.96	1.00
A5	Sample 5	2	1	12	87760	36.96	1.00
A5	Sample 5	2	1	13	92750	36.96	1.00
A5	Sample 5	2	1	14	97760	37	1.01
A5	Sample 5	2	1	15	102760	37	1.00
A6	Sample 6	2	1	1	32740	36.91	1.11
A6	Sample 6	2	1	2	37750	36.91	1.10
A6	Sample 6	2	1	3	42750	36.96	1.10
A6	Sample 6	2	1	4	47740	37	1.10
A6	Sample 6	2	1	5	52750	37	1.10
A6	Sample 6	2	1	6	57750	37	1.11
A6	Sample 6	2	1	7	62760	36.96	1.10
A6	Sample 6	2	1	8	67750	37	1.10
A6	Sample 6	2	1	9	72770	36.96	1.10
A6	Sample 6	2	1	10	77760	37	1.10
A6	Sample 6	2	1	11	82750	36.96	1.10
A6	Sample 6	2	1	12	87760	36.96	1.10
A6	Sample 6	2	1	13	92750	36.96	1.10
A6	Sample 6	2	1	14	97760	37	1.10
A6	Sample 6	2	1	15	102760	37	1.10
A7	Sample 7	2	1	1	32740	36.91	1.12
A7	Sample 7	2	1	2	37750	36.91	1.11
A7	Sample 7	2	1	3	42750	36.96	1.12
A7	Sample 7	2	1	4	47740	37	1.11
A7	Sample 7	2	1	5	52750	37	1.11
A7	Sample 7	2	1	6	57750	37	1.11
A7	Sample 7	2	1	7	62760	36.96	1.11
A7	Sample 7	2	1	8	67750	37	1.10
A7	Sample 7	2	1	9	72770	36.96	1.12
A7	Sample 7	2	1	10	77760	37	1.11
A7	Sample 7	2	1	11	82750	36.96	1.11
A7	Sample 7	2	1	12	87760	36.96	1.11
A7	Sample 7	2	1	13	92750	36.96	1.11
A7	Sample 7	2	1	14	97760	37	1.11
A7	Sample 7	2	1	15	102760	37	1.10
A8	Sample 8	2	1	1	32740	36.91	1.04
A8	Sample 8	2	1	2	37750	36.91	1.03
A8	Sample 8	2	1	3	42750	36.96	1.03
A8	Sample 8	2	1	4	47740	37	1.03
A8	Sample 8	2	1	5	52750	37	1.02
A8	Sample 8	2	1	6	57750	37	1.03
A8	Sample 8	2	1	7	62760	36.96	1.03
A8	Sample 8	2	1	8	67750	37	1.02
A8	Sample 8	2	1	9	72770	36.96	1.03
A8	Sample 8	2	1	10	77760	37	1.03
A8	Sample 8	2	1	11	82750	36.96	1.02
A8	Sample 8	2	1	12	87760	36.96	1.03
A8	Sample 8	2	1	13	92750	36.96	1.03
A8	Sample 8	2	1	14	97760	37	1.03
A8	Sample 8	2	1	15	102760	37	1.03
A9	Sample 9	2	1	1	32740	36.91	1.18
A9	Sample 9	2	1	2	37750	36.91	1.17
A9	Sample 9	2	1	3	42750	36.96	1.18
A9	Sample 9	2	1	4	47740	37	1.16
A9	Sample 9	2	1	5	52750	37	1.16
A9	Sample 9	2	1	6	57750	37	1.17
A9	Sample 9	2	1	7	62760	36.96	1.17
A9	Sample 9	2	1	8	67750	37	1.17
A9	Sample 9	2	1	9	72770	36.96	1.17
A9	Sample 9	2	1	10	77760	37	1.17
A9	Sample 9	2	1	11	82750	36.96	1.17
A9	Sample 9	2	1	12	87760	36.96	1.16
A9	Sample 9	2	1	13	92750	36.96	1.16
A9	Sample 9	2	1	14	97760	37	1.17
A9	Sample 9	2	1	15	102760	37	1.16
A10	Sample 10	2	1	1	32740	36.91	1.14
A10	Sample 10	2	1	2	37750	36.91	1.13
A10	Sample 10	2	1	3	42750	36.96	1.13
A10	Sample 10	2	1	4	47740	37	1.13
A10	Sample 10	2	1	5	52750	37	1.12
A10	Sample 10	2	1	6	57750	37	1.13
A10	Sample 10	2	1	7	62760	36.96	1.12
A10	Sample 10	2	1	8	67750	37	1.13
A10	Sample 10	2	1	9	72770	36.96	1.13
A10	Sample 10	2	1	10	77760	37	1.13
A10	Sample 10	2	1	11	82750	36.96	1.12
A10	Sample 10	2	1	12	87760	36.96	1.13
A10	Sample 10	2	1	13	92750	36.96	1.13
A10	Sample 10	2	1	14	97760	37	1.13
A10	Sample 10	2	1	15	102760	37	1.13
A11	Sample 11	2	1	1	32740	36.91	1.19
A11	Sample 11	2	1	2	37750	36.91	1.18
A11	Sample 11	2	1	3	42750	36.96	1.18
A11	Sample 11	2	1	4	47740	37	1.18
A11	Sample 11	2	1	5	52750	37	1.18
A11	Sample 11	2	1	6	57750	37	1.18
A11	Sample 11	2	1	7	62760	36.96	1.17
A11	Sample 11	2	1	8	67750	37	1.18
A11	Sample 11	2	1	9	72770	36.96	1.18
A11	Sample 11	2	1	10	77760	37	1.18
A11	Sample 11	2	1	11	82750	36.96	1.17
A11	Sample 11	2	1	12	87760	36.96	1.18
A11	Sample 11	2	1	13	92750	36.96	1.17
A11	Sample 11	2	1	14	97760	37	1.18
A11	Sample 11	2	1	15	102760	37	1.18
A12	Sample 12	2	1	1	32740	36.91	1.13
A12	Sample 12	2	1	2	37750	36.91	1.12
A12	Sample 12	2	1	3	42750	36.96	1.12
A12	Sample 12	2	1	4	47740	37	1.11
A12	Sample 12	2	1	5	52750	37	1.11
A12	Sample 12	2	1	6	57750	37	1.12
A12	Sample 12	2	1	7	62760	36.96	1.11
A12	Sample 12	2	1	8	67750	37	1.11
A12	Sample 12	2	1	9	72770	36.96	1.11
A12	Sample 12	2	1	10	77760	37	1.11
A12	Sample 12	2	1	11	82750	36.96	1.11
A12	Sample 12	2	1	12	87760	36.96	1.12
A12	Sample 12	2	1	13	92750	36.96	1.11
A12	Sample 12	2	1	14	97760	37	1.12
A12	Sample 12	2	1	15	102760	37	1.11
B1	Sample 13	2	1	1	32740	36.91	0.67
B1	Sample 13	2	1	2	37750	36.91	0.66
B1	Sample 13	2	1	3	42750	36.96	0.67
B1	Sample 13	2	1	4	47740	37	0.66
B1	Sample 13	2	1	5	52750	37	0.66
B1	Sample 13	2	1	6	57750	37	0.66
B1	Sample 13	2	1	7	62760	36.96	0.66
B1	Sample 13	2	1	8	67750	37	0.66
B1	Sample 13	2	1	9	72770	36.96	0.65
B1	Sample 13	2	1	10	77760	37	0.66
B1	Sample 13	2	1	11	82750	36.96	0.66
B1	Sample 13	2	1	12	87760	36.96	0.66
B1	Sample 13	2	1	13	92750	36.96	0.66
B1	Sample 13	2	1	14	97760	37	0.66
B1	Sample 13	2	1	15	102760	37	0.66
B2	Sample 14	2	1	1	32740	36.91	0.74
B2	Sample 14	2	1	2	37750	36.91	0.74
B2	Sample 14	2	1	3	42750	36.96	0.73
B2	Sample 14	2	1	4	47740	37	0.73
B2	Sample 14	2	1	5	52750	37	0.73
B2	Sample 14	2	1	6	57750	37	0.73
B2	Sample 14	2	1	7	62760	36.96	0.74
B2	Sample 14	2	1	8	67750	37	0.73
B2	Sample 14	2	1	9	72770	36.96	0.73
B2	Sample 14	2	1	10	77760	37	0.73
B2	Sample 14	2	1	11	82750	36.96	0.73
B2	Sample 14	2	1	12	87760	36.96	0.72
B2	Sample 14	2	1	13	92750	36.96	0.72
B2	Sample 14	2	1	14	97760	37	0.73
B2	Sample 14	2	1	15	102760	37	0.72
B3	Sample 15	2	1	1	32740	36.91	0.76
B3	Sample 15	2	1	2	37750	36.91	0.75
B3	Sample 15	2	1	3	42750	36.96	0.76
B3	Sample 15	2	1	4	47740	37	0.76
B3	Sample 15	2	1	5	52750	37	0.75
B3	Sample 15	2	1	6	57750	37	0.76
B3	Sample 15	2	1	7	62760	36.96	0.75
B3	Sample 15	2	1	8	67750	37	0.75
B3	Sample 15	2	1	9	72770	36.96	0.75
B3	Sample 15	2	1	10	77760	37	0.75
B3	Sample 15	2	1	11	82750	36.96	0.75
B3	Sample 15	2	1	12	87760	36.96	0.75
B3	Sample 15	2	1	13	92750	36.96	0.74
B3	Sample 15	2	1	14	97760	37	0.75
B3	Sample 15	2	1	15	102760	37	0.75
B4	Sample 16	2	1	1	32740	36.91	0.77
B4	Sample 16	2	1	2	37750	36.91	0.76
B4	Sample 16	2	1	3	42750	36.96	0.76
B4	Sample 16	2	1	4	47740	37	0.75
B4	Sample 16	2	1	5	52750	37	0.76
B4	Sample 16	2	1	6	57750	37	0.76
B4	Sample 16	2	1	7	62760	36.96	0.75
B4	Sample 16	2	1	8	67750	37	0.76
B4	Sample 16	2	1	9	72770	36.96	0.75
B4	Sample 16	2	1	10	77760	37	0.75
B4	Sample 16	2	1	11	82750	36.96	0.76
B4	Sample 16	2	1	12	87760	36.96	0.75
B4	Sample 16	2	1	13	92750	36.96	0.75
B4	Sample 16	2	1	14	97760	37	0.75
B4	Sample 16	2	1	15	102760	37	0.75
B5	Sample 17	2	1	1	32740	36.91	0.99
B5	Sample 17	2	1	2	37750	36.91	0.98
B5	Sample 17	2	1	3	42750	36.96	0.99
B5	Sample 17	2	1	4	47740	37	0.98
B5	Sample 17	2	1	5	52750	37	0.97
B5	Sample 17	2	1	6	57750	37	0.98
B5	Sample 17	2	1	7	62760	36.96	0.98
B5	Sample 17	2	1	8	67750	37	0.98
B5	Sample 17	2	1	9	72770	36.96	0.97
B5	Sample 17	2	1	10	77760	37	0.98
B5	Sample 17	2	1	11	82750	36.96	0.97
B5	Sample 17	2	1	12	87760	36.96	0.97
B5	Sample 17	2	1	13	92750	36.96	0.97
B5	Sample 17	2	1	14	97760	37	0.97
B5	Sample 17	2	1	15	102760	37	0.97
B6	Sample 18	2	1	1	32740	36.91	0.99
B6	Sample 18	2	1	2	37750	36.91	0.99
B6	Sample 18	2	1	3	42750	36.96	0.99
B6	Sample 18	2	1	4	47740	37	0.99
B6	Sample 18	2	1	5	52750	37	0.98
B6	Sample 18	2	1	6	57750	37	0.99
B6	Sample 18	2	1	7	62760	36.96	0.98
B6	Sample 18	2	1	8	67750	37	0.99
B6	Sample 18	2	1	9	72770	36.96	0.98
B6	Sample 18	2	1	10	77760	37	0.98
