Raw Data 		Experiment - evIC50_11_plate3_24APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32740	36.91	0.64
A1	Sample 1	2	1	2	37740	36.96	0.63
A1	Sample 1	2	1	3	42740	37	0.63
A1	Sample 1	2	1	4	47730	37	0.62
A1	Sample 1	2	1	5	52740	36.96	0.62
A1	Sample 1	2	1	6	57740	37	0.62
A1	Sample 1	2	1	7	62730	36.96	0.62
A1	Sample 1	2	1	8	67730	37	0.62
A1	Sample 1	2	1	9	72730	37	0.62
A1	Sample 1	2	1	10	77750	36.96	0.62
A1	Sample 1	2	1	11	82740	37	0.61
A1	Sample 1	2	1	12	87740	37	0.61
A1	Sample 1	2	1	13	92730	37	0.62
A1	Sample 1	2	1	14	97740	37	0.61
A1	Sample 1	2	1	15	102740	37	0.62
A2	Sample 2	2	1	1	32740	36.91	0.70
A2	Sample 2	2	1	2	37740	36.96	0.69
A2	Sample 2	2	1	3	42740	37	0.70
A2	Sample 2	2	1	4	47730	37	0.68
A2	Sample 2	2	1	5	52740	36.96	0.69
A2	Sample 2	2	1	6	57740	37	0.68
A2	Sample 2	2	1	7	62730	36.96	0.68
A2	Sample 2	2	1	8	67730	37	0.69
A2	Sample 2	2	1	9	72730	37	0.69
A2	Sample 2	2	1	10	77750	36.96	0.67
A2	Sample 2	2	1	11	82740	37	0.68
A2	Sample 2	2	1	12	87740	37	0.67
A2	Sample 2	2	1	13	92730	37	0.68
A2	Sample 2	2	1	14	97740	37	0.68
A2	Sample 2	2	1	15	102740	37	0.68
A3	Sample 3	2	1	1	32740	36.91	0.74
A3	Sample 3	2	1	2	37740	36.96	0.72
A3	Sample 3	2	1	3	42740	37	0.73
A3	Sample 3	2	1	4	47730	37	0.73
A3	Sample 3	2	1	5	52740	36.96	0.72
A3	Sample 3	2	1	6	57740	37	0.72
A3	Sample 3	2	1	7	62730	36.96	0.72
A3	Sample 3	2	1	8	67730	37	0.72
A3	Sample 3	2	1	9	72730	37	0.72
A3	Sample 3	2	1	10	77750	36.96	0.72
A3	Sample 3	2	1	11	82740	37	0.71
A3	Sample 3	2	1	12	87740	37	0.72
A3	Sample 3	2	1	13	92730	37	0.71
A3	Sample 3	2	1	14	97740	37	0.71
A3	Sample 3	2	1	15	102740	37	0.72
A4	Sample 4	2	1	1	32740	36.91	0.78
A4	Sample 4	2	1	2	37740	36.96	0.77
A4	Sample 4	2	1	3	42740	37	0.77
A4	Sample 4	2	1	4	47730	37	0.76
A4	Sample 4	2	1	5	52740	36.96	0.76
A4	Sample 4	2	1	6	57740	37	0.76
A4	Sample 4	2	1	7	62730	36.96	0.76
A4	Sample 4	2	1	8	67730	37	0.76
A4	Sample 4	2	1	9	72730	37	0.76
A4	Sample 4	2	1	10	77750	36.96	0.75
A4	Sample 4	2	1	11	82740	37	0.75
A4	Sample 4	2	1	12	87740	37	0.75
A4	Sample 4	2	1	13	92730	37	0.75
A4	Sample 4	2	1	14	97740	37	0.74
A4	Sample 4	2	1	15	102740	37	0.75
A5	Sample 5	2	1	1	32740	36.91	0.77
A5	Sample 5	2	1	2	37740	36.96	0.76
A5	Sample 5	2	1	3	42740	37	0.76
A5	Sample 5	2	1	4	47730	37	0.75
A5	Sample 5	2	1	5	52740	36.96	0.76
A5	Sample 5	2	1	6	57740	37	0.75
A5	Sample 5	2	1	7	62730	36.96	0.75
A5	Sample 5	2	1	8	67730	37	0.75
A5	Sample 5	2	1	9	72730	37	0.75
A5	Sample 5	2	1	10	77750	36.96	0.74
A5	Sample 5	2	1	11	82740	37	0.75
A5	Sample 5	2	1	12	87740	37	0.74
A5	Sample 5	2	1	13	92730	37	0.74
A5	Sample 5	2	1	14	97740	37	0.74
A5	Sample 5	2	1	15	102740	37	0.75
A6	Sample 6	2	1	1	32740	36.91	0.77
A6	Sample 6	2	1	2	37740	36.96	0.76
A6	Sample 6	2	1	3	42740	37	0.76
A6	Sample 6	2	1	4	47730	37	0.75
A6	Sample 6	2	1	5	52740	36.96	0.75
A6	Sample 6	2	1	6	57740	37	0.75
A6	Sample 6	2	1	7	62730	36.96	0.74
A6	Sample 6	2	1	8	67730	37	0.75
A6	Sample 6	2	1	9	72730	37	0.74
A6	Sample 6	2	1	10	77750	36.96	0.74
A6	Sample 6	2	1	11	82740	37	0.74
A6	Sample 6	2	1	12	87740	37	0.74
A6	Sample 6	2	1	13	92730	37	0.74
A6	Sample 6	2	1	14	97740	37	0.73
A6	Sample 6	2	1	15	102740	37	0.74
