Raw Data 		Experiment - evIC50_7_plate3_19APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32200	36.91	1.34
A1	Sample 1	2	1	2	37200	36.96	1.33
A1	Sample 1	2	1	3	42220	36.96	1.32
A1	Sample 1	2	1	4	47200	37	1.31
A1	Sample 1	2	1	5	52200	37	1.31
A1	Sample 1	2	1	6	57210	37	1.30
A1	Sample 1	2	1	7	62200	36.96	1.30
A1	Sample 1	2	1	8	67200	36.96	1.30
A1	Sample 1	2	1	9	72210	36.96	1.30
A1	Sample 1	2	1	10	77200	37	1.30
A1	Sample 1	2	1	11	82210	37	1.31
A1	Sample 1	2	1	12	87220	37	1.31
A1	Sample 1	2	1	13	92210	36.96	1.30
A1	Sample 1	2	1	14	97210	37	1.30
A1	Sample 1	2	1	15	102210	36.96	1.31
A2	Sample 2	2	1	1	32200	36.91	1.32
A2	Sample 2	2	1	2	37200	36.96	1.32
A2	Sample 2	2	1	3	42220	36.96	1.30
A2	Sample 2	2	1	4	47200	37	1.30
A2	Sample 2	2	1	5	52200	37	1.29
A2	Sample 2	2	1	6	57210	37	1.28
A2	Sample 2	2	1	7	62200	36.96	1.28
A2	Sample 2	2	1	8	67200	36.96	1.28
A2	Sample 2	2	1	9	72210	36.96	1.28
A2	Sample 2	2	1	10	77200	37	1.28
A2	Sample 2	2	1	11	82210	37	1.27
A2	Sample 2	2	1	12	87220	37	1.28
A2	Sample 2	2	1	13	92210	36.96	1.27
A2	Sample 2	2	1	14	97210	37	1.28
A2	Sample 2	2	1	15	102210	36.96	1.27
A3	Sample 3	2	1	1	32200	36.91	1.52
A3	Sample 3	2	1	2	37200	36.96	1.50
A3	Sample 3	2	1	3	42220	36.96	1.49
A3	Sample 3	2	1	4	47200	37	1.48
A3	Sample 3	2	1	5	52200	37	1.48
A3	Sample 3	2	1	6	57210	37	1.47
A3	Sample 3	2	1	7	62200	36.96	1.47
A3	Sample 3	2	1	8	67200	36.96	1.46
A3	Sample 3	2	1	9	72210	36.96	1.47
A3	Sample 3	2	1	10	77200	37	1.47
A3	Sample 3	2	1	11	82210	37	1.46
A3	Sample 3	2	1	12	87220	37	1.46
A3	Sample 3	2	1	13	92210	36.96	1.46
A3	Sample 3	2	1	14	97210	37	1.46
A3	Sample 3	2	1	15	102210	36.96	1.46
A4	Sample 4	2	1	1	32200	36.91	1.51
A4	Sample 4	2	1	2	37200	36.96	1.49
A4	Sample 4	2	1	3	42220	36.96	1.48
A4	Sample 4	2	1	4	47200	37	1.47
A4	Sample 4	2	1	5	52200	37	1.47
A4	Sample 4	2	1	6	57210	37	1.46
A4	Sample 4	2	1	7	62200	36.96	1.46
A4	Sample 4	2	1	8	67200	36.96	1.46
A4	Sample 4	2	1	9	72210	36.96	1.46
A4	Sample 4	2	1	10	77200	37	1.46
A4	Sample 4	2	1	11	82210	37	1.45
A4	Sample 4	2	1	12	87220	37	1.45
A4	Sample 4	2	1	13	92210	36.96	1.45
