Raw Data 		Experiment - evIC50_11_plate1_24APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	34320	36.91	1.36
A1	Sample 1	2	1	2	39320	36.96	1.36
A1	Sample 1	2	1	3	44310	36.96	1.35
A1	Sample 1	2	1	4	49300	37	1.36
A1	Sample 1	2	1	5	54300	37	1.35
A1	Sample 1	2	1	6	59310	37	1.35
A1	Sample 1	2	1	7	64300	36.96	1.34
A1	Sample 1	2	1	8	69300	36.96	1.35
A1	Sample 1	2	1	9	74310	36.96	1.35
A1	Sample 1	2	1	10	79300	37	1.34
A1	Sample 1	2	1	11	84320	36.96	1.34
A1	Sample 1	2	1	12	89300	36.96	1.34
A1	Sample 1	2	1	13	94300	36.96	1.35
A1	Sample 1	2	1	14	99310	36.96	1.34
A1	Sample 1	2	1	15	104310	37	1.34
A2	Sample 2	2	1	1	34320	36.91	1.35
A2	Sample 2	2	1	2	39320	36.96	1.36
A2	Sample 2	2	1	3	44310	36.96	1.36
A2	Sample 2	2	1	4	49300	37	1.37
A2	Sample 2	2	1	5	54300	37	1.36
A2	Sample 2	2	1	6	59310	37	1.35
A2	Sample 2	2	1	7	64300	36.96	1.35
A2	Sample 2	2	1	8	69300	36.96	1.36
A2	Sample 2	2	1	9	74310	36.96	1.35
A2	Sample 2	2	1	10	79300	37	1.35
A2	Sample 2	2	1	11	84320	36.96	1.35
A2	Sample 2	2	1	12	89300	36.96	1.35
A2	Sample 2	2	1	13	94300	36.96	1.34
A2	Sample 2	2	1	14	99310	36.96	1.34
A2	Sample 2	2	1	15	104310	37	1.35
A3	Sample 3	2	1	1	34320	36.91	1.52
A3	Sample 3	2	1	2	39320	36.96	1.52
A3	Sample 3	2	1	3	44310	36.96	1.52
A3	Sample 3	2	1	4	49300	37	1.52
A3	Sample 3	2	1	5	54300	37	1.52
A3	Sample 3	2	1	6	59310	37	1.51
A3	Sample 3	2	1	7	64300	36.96	1.51
A3	Sample 3	2	1	8	69300	36.96	1.51
A3	Sample 3	2	1	9	74310	36.96	1.51
A3	Sample 3	2	1	10	79300	37	1.51
A3	Sample 3	2	1	11	84320	36.96	1.51
A3	Sample 3	2	1	12	89300	36.96	1.51
A3	Sample 3	2	1	13	94300	36.96	1.51
A3	Sample 3	2	1	14	99310	36.96	1.51
A3	Sample 3	2	1	15	104310	37	1.51
A4	Sample 4	2	1	1	34320	36.91	1.50
A4	Sample 4	2	1	2	39320	36.96	1.52
A4	Sample 4	2	1	3	44310	36.96	1.51
A4	Sample 4	2	1	4	49300	37	1.52
A4	Sample 4	2	1	5	54300	37	1.51
A4	Sample 4	2	1	6	59310	37	1.51
A4	Sample 4	2	1	7	64300	36.96	1.50
A4	Sample 4	2	1	8	69300	36.96	1.51
A4	Sample 4	2	1	9	74310	36.96	1.51
A4	Sample 4	2	1	10	79300	37	1.51
A4	Sample 4	2	1	11	84320	36.96	1.50
A4	Sample 4	2	1	12	89300	36.96	1.52
A4	Sample 4	2	1	13	94300	36.96	1.51
A4	Sample 4	2	1	14	99310	36.96	1.50
A4	Sample 4	2	1	15	104310	37	1.50
A5	Sample 5	2	1	1	34320	36.91	0.92
A5	Sample 5	2	1	2	39320	36.96	0.91
A5	Sample 5	2	1	3	44310	36.96	0.91
A5	Sample 5	2	1	4	49300	37	0.91
A5	Sample 5	2	1	5	54300	37	0.90
A5	Sample 5	2	1	6	59310	37	0.91
A5	Sample 5	2	1	7	64300	36.96	0.90
A5	Sample 5	2	1	8	69300	36.96	0.91
A5	Sample 5	2	1	9	74310	36.96	0.90
A5	Sample 5	2	1	10	79300	37	0.90
A5	Sample 5	2	1	11	84320	36.96	0.90
A5	Sample 5	2	1	12	89300	36.96	0.91
