Raw Data 		Experiment - evIC50_8_plate1_21APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	33720	36.91	0.40
A1	Sample 1	2	1	2	38730	36.96	0.40
A1	Sample 1	2	1	3	43740	36.96	0.39
A1	Sample 1	2	1	4	48730	37	0.39
A1	Sample 1	2	1	5	53750	36.96	0.40
A1	Sample 1	2	1	6	58740	37	0.39
A1	Sample 1	2	1	7	63750	36.96	0.40
A1	Sample 1	2	1	8	68730	37	0.40
A1	Sample 1	2	1	9	73740	37	0.39
A1	Sample 1	2	1	10	78740	36.96	0.39
A1	Sample 1	2	1	11	83740	37	0.40
A1	Sample 1	2	1	12	88740	36.96	0.39
A1	Sample 1	2	1	13	93730	36.96	0.40
A1	Sample 1	2	1	14	98740	36.96	0.40
A1	Sample 1	2	1	15	103740	36.96	0.39
A2	Sample 2	2	1	1	33720	36.91	0.40
A2	Sample 2	2	1	2	38730	36.96	0.40
A2	Sample 2	2	1	3	43740	36.96	0.40
A2	Sample 2	2	1	4	48730	37	0.40
A2	Sample 2	2	1	5	53750	36.96	0.40
A2	Sample 2	2	1	6	58740	37	0.40
A2	Sample 2	2	1	7	63750	36.96	0.40
A2	Sample 2	2	1	8	68730	37	0.40
A2	Sample 2	2	1	9	73740	37	0.40
A2	Sample 2	2	1	10	78740	36.96	0.40
A2	Sample 2	2	1	11	83740	37	0.40
A2	Sample 2	2	1	12	88740	36.96	0.40
A2	Sample 2	2	1	13	93730	36.96	0.40
A2	Sample 2	2	1	14	98740	36.96	0.40
A2	Sample 2	2	1	15	103740	36.96	0.40
A3	Sample 3	2	1	1	33720	36.91	0.45
A3	Sample 3	2	1	2	38730	36.96	0.45
A3	Sample 3	2	1	3	43740	36.96	0.45
A3	Sample 3	2	1	4	48730	37	0.44
A3	Sample 3	2	1	5	53750	36.96	0.44
A3	Sample 3	2	1	6	58740	37	0.44
A3	Sample 3	2	1	7	63750	36.96	0.44
A3	Sample 3	2	1	8	68730	37	0.44
A3	Sample 3	2	1	9	73740	37	0.44
A3	Sample 3	2	1	10	78740	36.96	0.44
A3	Sample 3	2	1	11	83740	37	0.44
A3	Sample 3	2	1	12	88740	36.96	0.44
A3	Sample 3	2	1	13	93730	36.96	0.44
A3	Sample 3	2	1	14	98740	36.96	0.44
A3	Sample 3	2	1	15	103740	36.96	0.44
A4	Sample 4	2	1	1	33720	36.91	0.45
A4	Sample 4	2	1	2	38730	36.96	0.44
