Raw Data 		Experiment - evIC50_12_plate4_246APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	28810	36.86	1.05
A1	Sample 1	2	1	2	33140	36.91	1.03
A1	Sample 1	2	1	3	37430	36.96	1.03
A1	Sample 1	2	1	4	41730	36.96	1.03
A1	Sample 1	2	1	5	46020	37	1.02
A1	Sample 1	2	1	6	50320	36.96	1.02
A1	Sample 1	2	1	7	54630	36.91	1.02
A1	Sample 1	2	1	8	58930	37	1.00
A1	Sample 1	2	1	9	63230	36.96	1.00
A1	Sample 1	2	1	10	67530	37	1.02
A1	Sample 1	2	1	11	71820	36.96	1.00
A1	Sample 1	2	1	12	76120	37	1.02
A1	Sample 1	2	1	13	80420	36.96	1.02
A1	Sample 1	2	1	14	84730	37	1.00
A1	Sample 1	2	1	15	89030	36.96	0.99
A2	Sample 2	2	1	1	28810	36.86	1.15
A2	Sample 2	2	1	2	33140	36.91	1.13
A2	Sample 2	2	1	3	37430	36.96	1.13
A2	Sample 2	2	1	4	41730	36.96	1.12
A2	Sample 2	2	1	5	46020	37	1.10
A2	Sample 2	2	1	6	50320	36.96	1.12
A2	Sample 2	2	1	7	54630	36.91	1.10
A2	Sample 2	2	1	8	58930	37	1.09
A2	Sample 2	2	1	9	63230	36.96	1.07
A2	Sample 2	2	1	10	67530	37	1.10
A2	Sample 2	2	1	11	71820	36.96	1.09
A2	Sample 2	2	1	12	76120	37	1.09
A2	Sample 2	2	1	13	80420	36.96	1.09
A2	Sample 2	2	1	14	84730	37	1.09
A2	Sample 2	2	1	15	89030	36.96	1.09
A3	Sample 3	2	1	1	28810	36.86	1.23
A3	Sample 3	2	1	2	33140	36.91	1.20
A3	Sample 3	2	1	3	37430	36.96	1.20
A3	Sample 3	2	1	4	41730	36.96	1.20
A3	Sample 3	2	1	5	46020	37	1.20
A3	Sample 3	2	1	6	50320	36.96	1.20
A3	Sample 3	2	1	7	54630	36.91	1.19
A3	Sample 3	2	1	8	58930	37	1.19
A3	Sample 3	2	1	9	63230	36.96	1.19
A3	Sample 3	2	1	10	67530	37	1.19
A3	Sample 3	2	1	11	71820	36.96	1.17
A3	Sample 3	2	1	12	76120	37	1.17
A3	Sample 3	2	1	13	80420	36.96	1.17
A3	Sample 3	2	1	14	84730	37	1.17
A3	Sample 3	2	1	15	89030	36.96	1.16
A4	Sample 4	2	1	1	28810	36.86	1.26
A4	Sample 4	2	1	2	33140	36.91	1.23
A4	Sample 4	2	1	3	37430	36.96	1.23
A4	Sample 4	2	1	4	41730	36.96	1.23
A4	Sample 4	2	1	5	46020	37	1.21
