Raw Data 		Experiment - evIC50_3_plate7_11APRIL2026 (Run on LCS480 1.5.1.62)																			
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510														
C12	Sample 36	2	1	5	51110	37	1.96														
C12	Sample 36	2	1	6	56110	37	1.96														
C12	Sample 36	2	1	7	61110	37	1.96														
C12	Sample 36	2	1	8	66130	37	1.96														
C12	Sample 36	2	1	9	71110	37	1.95														
C12	Sample 36	2	1	10	76110	37	1.96														
C12	Sample 36	2	1	11	81120	37	1.95														
C12	Sample 36	2	1	12	86110	37	1.95														
C12	Sample 36	2	1	13	91120	37	1.96														
C12	Sample 36	2	1	14	96120	36.96	1.95														
C12	Sample 36	2	1	15	101110	37	1.95														
D1	Sample 37	2	1	1	31090	36.96	1.4														
D1	Sample 37	2	1	2	36110	37	1.39														
D1	Sample 37	2	1	3	41110	37	1.38														
D1	Sample 37	2	1	4	46110	36.96	1.38														
D1	Sample 37	2	1	5	51110	37	1.38														
D1	Sample 37	2	1	6	56110	37	1.39														
D1	Sample 37	2	1	7	61110	37	1.38														
D1	Sample 37	2	1	8	66130	37	1.38														
D1	Sample 37	2	1	9	71110	37	1.38														
D1	Sample 37	2	1	10	76110	37	1.38														
D1	Sample 37	2	1	11	81120	37	1.38														
D1	Sample 37	2	1	12	86110	37	1.38														
D1	Sample 37	2	1	13	91120	37	1.38														
D1	Sample 37	2	1	14	96120	36.96	1.38														
D1	Sample 37	2	1	15	101110	37	1.37														
D2	Sample 38	2	1	1	31090	36.96	1.45														
D2	Sample 38	2	1	2	36110	37	1.44														
D2	Sample 38	2	1	3	41110	37	1.44														
D2	Sample 38	2	1	4	46110	36.96	1.45														
D2	Sample 38	2	1	5	51110	37	1.43														
D2	Sample 38	2	1	6	56110	37	1.44														
D2	Sample 38	2	1	7	61110	37	1.44														
D2	Sample 38	2	1	8	66130	37	1.44														
D2	Sample 38	2	1	9	71110	37	1.44														
D2	Sample 38	2	1	10	76110	37	1.44														
D2	Sample 38	2	1	11	81120	37	1.43														
D2	Sample 38	2	1	12	86110	37	1.43														
D2	Sample 38	2	1	13	91120	37	1.44														
D2	Sample 38	2	1	14	96120	36.96	1.43														
D2	Sample 38	2	1	15	101110	37	1.43														
D3	Sample 39	2	1	1	31090	36.96	1.39														
D3	Sample 39	2	1	2	36110	37	1.37														
D3	Sample 39	2	1	3	41110	37	1.37														
D3	Sample 39	2	1	4	46110	36.96	1.38														
D3	Sample 39	2	1	5	51110	37	1.37														
D3	Sample 39	2	1	6	56110	37	1.38														
D3	Sample 39	2	1	7	61110	37	1.37														
D3	Sample 39	2	1	8	66130	37	1.37														
D3	Sample 39	2	1	9	71110	37	1.36														
D3	Sample 39	2	1	10	76110	37	1.36														
D3	Sample 39	2	1	11	81120	37	1.36														
D3	Sample 39	2	1	12	86110	37	1.36														
D3	Sample 39	2	1	13	91120	37	1.37														
D3	Sample 39	2	1	14	96120	36.96	1.37														
D3	Sample 39	2	1	15	101110	37	1.36														
D4	Sample 40	2	1	1	31090	36.96	1.39														
D4	Sample 40	2	1	2	36110	37	1.39														
D4	Sample 40	2	1	3	41110	37	1.39														
D4	Sample 40	2	1	4	46110	36.96	1.4														
D4	Sample 40	2	1	5	51110	37	1.38														
D4	Sample 40	2	1	6	56110	37	1.39														
D4	Sample 40	2	1	7	61110	37	1.38														
D4	Sample 40	2	1	8	66130	37	1.38														
D4	Sample 40	2	1	9	71110	37	1.38														
D4	Sample 40	2	1	10	76110	37	1.38														
D4	Sample 40	2	1	11	81120	37	1.37														
D4	Sample 40	2	1	12	86110	37	1.37														
D4	Sample 40	2	1	13	91120	37	1.37														
D4	Sample 40	2	1	14	96120	36.96	1.37														
D4	Sample 40	2	1	15	101110	37	1.38														
D5	Sample 41	2	1	1	31090	36.96	2.31														
D5	Sample 41	2	1	2	36110	37	2.3														
D5	Sample 41	2	1	3	41110	37	2.29														
D5	Sample 41	2	1	4	46110	36.96	2.29														
D5	Sample 41	2	1	5	51110	37	2.29														
D5	Sample 41	2	1	6	56110	37	2.29														
D5	Sample 41	2	1	7	61110	37	2.29														
D5	Sample 41	2	1	8	66130	37	2.28														
D5	Sample 41	2	1	9	71110	37	2.29														
D5	Sample 41	2	1	10	76110	37	2.27														
D5	Sample 41	2	1	11	81120	37	2.28														
D5	Sample 41	2	1	12	86110	37	2.27														
D5	Sample 41	2	1	13	91120	37	2.28														
D5	Sample 41	2	1	14	96120	36.96	2.28														
D5	Sample 41	2	1	15	101110	37	2.27														
D6	Sample 42	2	1	1	31090	36.96	2.48														
D6	Sample 42	2	1	2	36110	37	2.45														
D6	Sample 42	2	1	3	41110	37	2.45														
D6	Sample 42	2	1	4	46110	36.96	2.45														
D6	Sample 42	2	1	5	51110	37	2.45														
D6	Sample 42	2	1	6	56110	37	2.44														
D6	Sample 42	2	1	7	61110	37	2.44														
D6	Sample 42	2	1	8	66130	37	2.44														
D6	Sample 42	2	1	9	71110	37	2.44														
D6	Sample 42	2	1	10	76110	37	2.43														
D6	Sample 42	2	1	11	81120	37	2.43														
D6	Sample 42	2	1	12	86110	37	2.43														
D6	Sample 42	2	1	13	91120	37	2.43														
D6	Sample 42	2	1	14	96120	36.96	2.43														
D6	Sample 42	2	1	15	101110	37	2.43														
D7	Sample 43	2	1	1	31090	36.96	2.43														
D7	Sample 43	2	1	2	36110	37	2.42														
D7	Sample 43	2	1	3	41110	37	2.41														
D7	Sample 43	2	1	4	46110	36.96	2.41														
D7	Sample 43	2	1	5	51110	37	2.41														
D7	Sample 43	2	1	6	56110	37	2.41														
D7	Sample 43	2	1	7	61110	37	2.4														
D7	Sample 43	2	1	8	66130	37	2.4														
D7	Sample 43	2	1	9	71110	37	2.4														
D7	Sample 43	2	1	10	76110	37	2.4														
D7	Sample 43	2	1	11	81120	37	2.39														
D7	Sample 43	2	1	12	86110	37	2.39														
D7	Sample 43	2	1	13	91120	37	2.39														
D7	Sample 43	2	1	14	96120	36.96	2.39														
D7	Sample 43	2	1	15	101110	37	2.38														
D8	Sample 44	2	1	1	31090	36.96	2.27														
D8	Sample 44	2	1	2	36110	37	2.27														
D8	Sample 44	2	1	3	41110	37	2.26														
D8	Sample 44	2	1	4	46110	36.96	2.27														
D8	Sample 44	2	1	5	51110	37	2.25														
D8	Sample 44	2	1	6	56110	37	2.25														
D8	Sample 44	2	1	7	61110	37	2.25														
D8	Sample 44	2	1	8	66130	37	2.25														
D8	Sample 44	2	1	9	71110	37	2.25														
D8	Sample 44	2	1	10	76110	37	2.25														
D8	Sample 44	2	1	11	81120	37	2.24														
D8	Sample 44	2	1	12	86110	37	2.24														
D8	Sample 44	2	1	13	91120	37	2.24														
D8	Sample 44	2	1	14	96120	36.96	2.24														
D8	Sample 44	2	1	15	101110	37	2.24														
D9	Sample 45	2	1	1	31090	36.96	2.15														
D9	Sample 45	2	1	2	36110	37	2.14														
D9	Sample 45	2	1	3	41110	37	2.14														
D9	Sample 45	2	1	4	46110	36.96	2.14														
D9	Sample 45	2	1	5	51110	37	2.13														
D9	Sample 45	2	1	6	56110	37	2.14														
D9	Sample 45	2	1	7	61110	37	2.13														
D9	Sample 45	2	1	8	66130	37	2.13														
D9	Sample 45	2	1	9	71110	37	2.12														
D9	Sample 45	2	1	10	76110	37	2.12														
D9	Sample 45	2	1	11	81120	37	2.13														
D9	Sample 45	2	1	12	86110	37	2.12														
D9	Sample 45	2	1	13	91120	37	2.12														
D9	Sample 45	2	1	14	96120	36.96	2.12														
D9	Sample 45	2	1	15	101110	37	2.12														
D10	Sample 46	2	1	1	31090	36.96	2.19														
D10	Sample 46	2	1	2	36110	37	2.17														
D10	Sample 46	2	1	3	41110	37	2.17														
D10	Sample 46	2	1	4	46110	36.96	2.18														
D10	Sample 46	2	1	5	51110	37	2.18														
D10	Sample 46	2	1	6	56110	37	2.16														
D10	Sample 46	2	1	7	61110	37	2.16														
D10	Sample 46	2	1	8	66130	37	2.16														
D10	Sample 46	2	1	9	71110	37	2.17														
D10	Sample 46	2	1	10	76110	37	2.16														
D10	Sample 46	2	1	11	81120	37	2.15														
D10	Sample 46	2	1	12	86110	37	2.16														
D10	Sample 46	2	1	13	91120	37	2.16														
D10	Sample 46	2	1	14	96120	36.96	2.16														
D10	Sample 46	2	1	15	101110	37	2.15														
D11	Sample 47	2	1	1	31090	36.96	2.12														
D11	Sample 47	2	1	2	36110	37	2.13														
D11	Sample 47	2	1	3	41110	37	2.12														
D11	Sample 47	2	1	4	46110	36.96	2.12														
D11	Sample 47	2	1	5	51110	37	2.12														
D11	Sample 47	2	1	6	56110	37	2.12														
D11	Sample 47	2	1	7	61110	37	2.11														
D11	Sample 47	2	1	8	66130	37	2.11														
D11	Sample 47	2	1	9	71110	37	2.11														
D11	Sample 47	2	1	10	76110	37	2.1														
D11	Sample 47	2	1	11	81120	37	2.11														
D11	Sample 47	2	1	12	86110	37	2.1														
D11	Sample 47	2	1	13	91120	37	2.1														
D11	Sample 47	2	1	14	96120	36.96	2.1														
D11	Sample 47	2	1	15	101110	37	2.11														
D12	Sample 48	2	1	1	31090	36.96	1.91														
D12	Sample 48	2	1	2	36110	37	1.9														
D12	Sample 48	2	1	3	41110	37	1.89														
D12	Sample 48	2	1	4	46110	36.96	1.89														
D12	Sample 48	2	1	5	51110	37	1.89														
D12	Sample 48	2	1	6	56110	37	1.89														
D12	Sample 48	2	1	7	61110	37	1.88														
D12	Sample 48	2	1	8	66130	37	1.89														
D12	Sample 48	2	1	9	71110	37	1.89														
D12	Sample 48	2	1	10	76110	37	1.88														
D12	Sample 48	2	1	11	81120	37	1.88														
D12	Sample 48	2	1	12	86110	37	1.88														
D12	Sample 48	2	1	13	91120	37	1.89														
D12	Sample 48	2	1	14	96120	36.96	1.89														
D12	Sample 48	2	1	15	101110	37	1.88														
E1	Sample 49	2	1	1	31090	36.96	1.72														
E1	Sample 49	2	1	2	36110	37	1.71														
E1	Sample 49	2	1	3	41110	37	1.7														
E1	Sample 49	2	1	4	46110	36.96	1.71														
E1	Sample 49	2	1	5	51110	37	1.71														
E1	Sample 49	2	1	6	56110	37	1.71														
E1	Sample 49	2	1	7	61110	37	1.71														
E1	Sample 49	2	1	8	66130	37	1.7														
E1	Sample 49	2	1	9	71110	37	1.71														
E1	Sample 49	2	1	10	76110	37	1.7														
E1	Sample 49	2	1	11	81120	37	1.7														
E1	Sample 49	2	1	12	86110	37	1.7														
E1	Sample 49	2	1	13	91120	37	1.71														
E1	Sample 49	2	1	14	96120	36.96	1.71														
E1	Sample 49	2	1	15	101110	37	1.7														
E2	Sample 50	2	1	1	31090	36.96	1.73														
E2	Sample 50	2	1	2	36110	37	1.72														
E2	Sample 50	2	1	3	41110	37	1.72														
E2	Sample 50	2	1	4	46110	36.96	1.73														
E2	Sample 50	2	1	5	51110	37	1.73														
E2	Sample 50	2	1	6	56110	37	1.73														
E2	Sample 50	2	1	7	61110	37	1.73														
E2	Sample 50	2	1	8	66130	37	1.72														
E2	Sample 50	2	1	9	71110	37	1.72														
E2	Sample 50	2	1	10	76110	37	1.72														
E2	Sample 50	2	1	11	81120	37	1.71														
E2	Sample 50	2	1	12	86110	37	1.72														
E2	Sample 50	2	1	13	91120	37	1.72														
E2	Sample 50	2	1	14	96120	36.96	1.71														
E2	Sample 50	2	1	15	101110	37	1.71														
E3	Sample 51	2	1	1	31090	36.96	1.52														
E3	Sample 51	2	1	2	36110	37	1.51														
E3	Sample 51	2	1	3	41110	37	1.5														
E3	Sample 51	2	1	4	46110	36.96	1.5														
E3	Sample 51	2	1	5	51110	37	1.5														
E3	Sample 51	2	1	6	56110	37	1.5														
E3	Sample 51	2	1	7	61110	37	1.5														
E3	Sample 51	2	1	8	66130	37	1.49														
E3	Sample 51	2	1	9	71110	37	1.49														
E3	Sample 51	2	1	10	76110	37	1.49														
E3	Sample 51	2	1	11	81120	37	1.49														
E3	Sample 51	2	1	12	86110	37	1.49														
E3	Sample 51	2	1	13	91120	37	1.49														
E3	Sample 51	2	1	14	96120	36.96	1.49														
E3	Sample 51	2	1	15	101110	37	1.49														
E4	Sample 52	2	1	1	31090	36.96	1.54														
E4	Sample 52	2	1	2	36110	37	1.55														
E4	Sample 52	2	1	3	41110	37	1.54														
E4	Sample 52	2	1	4	46110	36.96	1.54														
E4	Sample 52	2	1	5	51110	37	1.55														
E4	Sample 52	2	1	6	56110	37	1.54														
E4	Sample 52	2	1	7	61110	37	1.54														
E4	Sample 52	2	1	8	66130	37	1.54														
E4	Sample 52	2	1	9	71110	37	1.54														
E4	Sample 52	2	1	10	76110	37	1.53														
E4	Sample 52	2	1	11	81120	37	1.53														
E4	Sample 52	2	1	12	86110	37	1.53														
E4	Sample 52	2	1	13	91120	37	1.53														
E4	Sample 52	2	1	14	96120	36.96	1.53														
E4	Sample 52	2	1	15	101110	37	1.53														
E5	Sample 53	2	1	1	31090	36.96	2.46														
E5	Sample 53	2	1	2	36110	37	2.46														
E5	Sample 53	2	1	3	41110	37	2.45														
E5	Sample 53	2	1	4	46110	36.96	2.45														
E5	Sample 53	2	1	5	51110	37	2.44														
E5	Sample 53	2	1	6	56110	37	2.45														
E5	Sample 53	2	1	7	61110	37	2.44														
E5	Sample 53	2	1	8	66130	37	2.44														
E5	Sample 53	2	1	9	71110	37	2.43														
E5	Sample 53	2	1	10	76110	37	2.43														
E5	Sample 53	2	1	11	81120	37	2.43														
E5	Sample 53	2	1	12	86110	37	2.43														
E5	Sample 53	2	1	13	91120	37	2.42														
E5	Sample 53	2	1	14	96120	36.96	2.42														
E5	Sample 53	2	1	15	101110	37	2.41														
E6	Sample 54	2	1	1	31090	36.96	2.59														
E6	Sample 54	2	1	2	36110	37	2.59														
E6	Sample 54	2	1	3	41110	37	2.59														
E6	Sample 54	2	1	4	46110	36.96	2.59														
E6	Sample 54	2	1	5	51110	37	2.59														
E6	Sample 54	2	1	6	56110	37	2.58														
E6	Sample 54	2	1	7	61110	37	2.58														
E6	Sample 54	2	1	8	66130	37	2.58														
E6	Sample 54	2	1	9	71110	37	2.57														
E6	Sample 54	2	1	10	76110	37	2.58														
E6	Sample 54	2	1	11	81120	37	2.57														
E6	Sample 54	2	1	12	86110	37	2.56														
E6	Sample 54	2	1	13	91120	37	2.57														
E6	Sample 54	2	1	14	96120	36.96	2.56														
E6	Sample 54	2	1	15	101110	37	2.56														
E7	Sample 55	2	1	1	31090	36.96	2.34														
E7	Sample 55	2	1	2	36110	37	2.34														
E7	Sample 55	2	1	3	41110	37	2.33														
E7	Sample 55	2	1	4	46110	36.96	2.33														
E7	Sample 55	2	1	5	51110	37	2.33														
E7	Sample 55	2	1	6	56110	37	2.33														
E7	Sample 55	2	1	7	61110	37	2.33														
E7	Sample 55	2	1	8	66130	37	2.33														
E7	Sample 55	2	1	9	71110	37	2.33														
E7	Sample 55	2	1	10	76110	37	2.32														
E7	Sample 55	2	1	11	81120	37	2.32														
E7	Sample 55	2	1	12	86110	37	2.31														
E7	Sample 55	2	1	13	91120	37	2.32														
E7	Sample 55	2	1	14	96120	36.96	2.31														
E7	Sample 55	2	1	15	101110	37	2.31														
E8	Sample 56	2	1	1	31090	36.96	2.15														
E8	Sample 56	2	1	2	36110	37	2.15														
E8	Sample 56	2	1	3	41110	37	2.13														
E8	Sample 56	2	1	4	46110	36.96	2.14														
E8	Sample 56	2	1	5	51110	37	2.14														
E8	Sample 56	2	1	6	56110	37	2.14														
E8	Sample 56	2	1	7	61110	37	2.13														
E8	Sample 56	2	1	8	66130	37	2.12														
E8	Sample 56	2	1	9	71110	37	2.12														
E8	Sample 56	2	1	10	76110	37	2.12														
E8	Sample 56	2	1	11	81120	37	2.12														
E8	Sample 56	2	1	12	86110	37	2.12														
E8	Sample 56	2	1	13	91120	37	2.12														
E8	Sample 56	2	1	14	96120	36.96	2.11														
E8	Sample 56	2	1	15	101110	37	2.11														
E9	Sample 57	2	1	1	31090	36.96	2.13														
E9	Sample 57	2	1	2	36110	37	2.12														
E9	Sample 57	2	1	3	41110	37	2.11														
E9	Sample 57	2	1	4	46110	36.96	2.11														
E9	Sample 57	2	1	5	51110	37	2.12														
E9	Sample 57	2	1	6	56110	37	2.11														
E9	Sample 57	2	1	7	61110	37	2.11														
E9	Sample 57	2	1	8	66130	37	2.11														
E9	Sample 57	2	1	9	71110	37	2.11														
E9	Sample 57	2	1	10	76110	37	2.1														
E9	Sample 57	2	1	11	81120	37	2.11														
E9	Sample 57	2	1	12	86110	37	2.1														
E9	Sample 57	2	1	13	91120	37	2.11														
E9	Sample 57	2	1	14	96120	36.96	2.1														
E9	Sample 57	2	1	15	101110	37	2.1														
E10	Sample 58	2	1	1	31090	36.96	2.13														
E10	Sample 58	2	1	2	36110	37	2.12														
E10	Sample 58	2	1	3	41110	37	2.13														
E10	Sample 58	2	1	4	46110	36.96	2.13														
E10	Sample 58	2	1	5	51110	37	2.12														
E10	Sample 58	2	1	6	56110	37	2.12														
E10	Sample 58	2	1	7	61110	37	2.12														
E10	Sample 58	2	1	8	66130	37	2.11														
E10	Sample 58	2	1	9	71110	37	2.11														
E10	Sample 58	2	1	10	76110	37	2.11														
E10	Sample 58	2	1	11	81120	37	2.1														
E10	Sample 58	2	1	12	86110	37	2.11														
E10	Sample 58	2	1	13	91120	37	2.1														
E10	Sample 58	2	1	14	96120	36.96	2.11														
E10	Sample 58	2	1	15	101110	37	2.1														
E11	Sample 59	2	1	1	31090	36.96	2.05														
E11	Sample 59	2	1	2	36110	37	2.05														
E11	Sample 59	2	1	3	41110	37	2.05														
E11	Sample 59	2	1	4	46110	36.96	2.05														
E11	Sample 59	2	1	5	51110	37	2.05														
E11	Sample 59	2	1	6	56110	37	2.04														
E11	Sample 59	2	1	7	61110	37	2.05														
E11	Sample 59	2	1	8	66130	37	2.04														
E11	Sample 59	2	1	9	71110	37	2.05														
E11	Sample 59	2	1	10	76110	37	2.04														
E11	Sample 59	2	1	11	81120	37	2.03														
E11	Sample 59	2	1	12	86110	37	2.03														
E11	Sample 59	2	1	13	91120	37	2.04														
E11	Sample 59	2	1	14	96120	36.96	2.03														
E11	Sample 59	2	1	15	101110	37	2.03														
E12	Sample 60	2	1	1	31090	36.96	1.89														
E12	Sample 60	2	1	2	36110	37	1.88														
E12	Sample 60	2	1	3	41110	37	1.87														
E12	Sample 60	2	1	4	46110	36.96	1.89														
E12	Sample 60	2	1	5	51110	37	1.88														
E12	Sample 60	2	1	6	56110	37	1.88														
E12	Sample 60	2	1	7	61110	37	1.87														
E12	Sample 60	2	1	8	66130	37	1.87														
E12	Sample 60	2	1	9	71110	37	1.87														
E12	Sample 60	2	1	10	76110	37	1.88														
E12	Sample 60	2	1	11	81120	37	1.87														
E12	Sample 60	2	1	12	86110	37	1.87														
E12	Sample 60	2	1	13	91120	37	1.88														
E12	Sample 60	2	1	14	96120	36.96	1.88														
E12	Sample 60	2	1	15	101110	37	1.87														
F1	Sample 61	2	1	1	31090	36.96	1.84														
F1	Sample 61	2	1	2	36110	37	1.83														
F1	Sample 61	2	1	3	41110	37	1.83														
F1	Sample 61	2	1	4	46110	36.96	1.83														
F1	Sample 61	2	1	5	51110	37	1.82														
F1	Sample 61	2	1	6	56110	37	1.83														
F1	Sample 61	2	1	7	61110	37	1.83														
F1	Sample 61	2	1	8	66130	37	1.82														
F1	Sample 61	2	1	9	71110	37	1.81														
F1	Sample 61	2	1	10	76110	37	1.82														
F1	Sample 61	2	1	11	81120	37	1.82														
F1	Sample 61	2	1	12	86110	37	1.82														
F1	Sample 61	2	1	13	91120	37	1.82														
F1	Sample 61	2	1	14	96120	36.96	1.82														
F1	Sample 61	2	1	15	101110	37	1.82														
F2	Sample 62	2	1	1	31090	36.96	1.9														
F2	Sample 62	2	1	2	36110	37	1.9														
F2	Sample 62	2	1	3	41110	37	1.89														
F2	Sample 62	2	1	4	46110	36.96	1.89														
F2	Sample 62	2	1	5	51110	37	1.89														
F2	Sample 62	2	1	6	56110	37	1.9														
F2	Sample 62	2	1	7	61110	37	1.89														
F2	Sample 62	2	1	8	66130	37	1.87														
F2	Sample 62	2	1	9	71110	37	1.87														
F2	Sample 62	2	1	10	76110	37	1.89														
F2	Sample 62	2	1	11	81120	37	1.89														
F2	Sample 62	2	1	12	86110	37	1.88														
F2	Sample 62	2	1	13	91120	37	1.89														
F2	Sample 62	2	1	14	96120	36.96	1.88														
F2	Sample 62	2	1	15	101110	37	1.87														
F3	Sample 63	2	1	1	31090	36.96	1.72														
F3	Sample 63	2	1	2	36110	37	1.72														
F3	Sample 63	2	1	3	41110	37	1.73														
F3	Sample 63	2	1	4	46110	36.96	1.72														
F3	Sample 63	2	1	5	51110	37	1.72														
F3	Sample 63	2	1	6	56110	37	1.72														
F3	Sample 63	2	1	7	61110	37	1.71														
F3	Sample 63	2	1	8	66130	37	1.71														
F3	Sample 63	2	1	9	71110	37	1.71														
F3	Sample 63	2	1	10	76110	37	1.72														
F3	Sample 63	2	1	11	81120	37	1.71														
F3	Sample 63	2	1	12	86110	37	1.71														
F3	Sample 63	2	1	13	91120	37	1.71														
F3	Sample 63	2	1	14	96120	36.96	1.71														
F3	Sample 63	2	1	15	101110	37	1.71														
F4	Sample 64	2	1	1	31090	36.96	1.97														
F4	Sample 64	2	1	2	36110	37	1.96														
F4	Sample 64	2	1	3	41110	37	1.96														
F4	Sample 64	2	1	4	46110	36.96	1.95														
F4	Sample 64	2	1	5	51110	37	1.96														
F4	Sample 64	2	1	6	56110	37	1.95														
F4	Sample 64	2	1	7	61110	37	1.95														
F4	Sample 64	2	1	8	66130	37	1.94														
F4	Sample 64	2	1	9	71110	37	1.94														
F4	Sample 64	2	1	10	76110	37	1.94														
F4	Sample 64	2	1	11	81120	37	1.94														
F4	Sample 64	2	1	12	86110	37	1.93														
F4	Sample 64	2	1	13	91120	37	1.94														
F4	Sample 64	2	1	14	96120	36.96	1.94														
F4	Sample 64	2	1	15	101110	37	1.94														
F5	Sample 65	2	1	1	31090	36.96	2.46														
F5	Sample 65	2	1	2	36110	37	2.45														
F5	Sample 65	2	1	3	41110	37	2.44														
F5	Sample 65	2	1	4	46110	36.96	2.44														
F5	Sample 65	2	1	5	51110	37	2.44														
F5	Sample 65	2	1	6	56110	37	2.44														
F5	Sample 65	2	1	7	61110	37	2.43														
F5	Sample 65	2	1	8	66130	37	2.43														
F5	Sample 65	2	1	9	71110	37	2.43														
F5	Sample 65	2	1	10	76110	37	2.43														
F5	Sample 65	2	1	11	81120	37	2.42														
F5	Sample 65	2	1	12	86110	37	2.43														
F5	Sample 65	2	1	13	91120	37	2.42														
F5	Sample 65	2	1	14	96120	36.96	2.43														
F5	Sample 65	2	1	15	101110	37	2.42														
F6	Sample 66	2	1	1	31090	36.96	2.48														
F6	Sample 66	2	1	2	36110	37	2.49														
F6	Sample 66	2	1	3	41110	37	2.47														
F6	Sample 66	2	1	4	46110	36.96	2.48														
F6	Sample 66	2	1	5	51110	37	2.48														
F6	Sample 66	2	1	6	56110	37	2.47														
F6	Sample 66	2	1	7	61110	37	2.46														
F6	Sample 66	2	1	8	66130	37	2.46														
F6	Sample 66	2	1	9	71110	37	2.46														
F6	Sample 66	2	1	10	76110	37	2.46														
F6	Sample 66	2	1	11	81120	37	2.46														
F6	Sample 66	2	1	12	86110	37	2.47														
F6	Sample 66	2	1	13	91120	37	2.46														
F6	Sample 66	2	1	14	96120	36.96	2.46														
F6	Sample 66	2	1	15	101110	37	2.46														
F7	Sample 67	2	1	1	31090	36.96	2.44														
F7	Sample 67	2	1	2	36110	37	2.44														
F7	Sample 67	2	1	3	41110	37	2.43														
F7	Sample 67	2	1	4	46110	36.96	2.43														
F7	Sample 67	2	1	5	51110	37	2.43														
F7	Sample 67	2	1	6	56110	37	2.43														
F7	Sample 67	2	1	7	61110	37	2.42														
F7	Sample 67	2	1	8	66130	37	2.42														
F7	Sample 67	2	1	9	71110	37	2.42														
F7	Sample 67	2	1	10	76110	37	2.42														
F7	Sample 67	2	1	11	81120	37	2.42														
F7	Sample 67	2	1	12	86110	37	2.42														
F7	Sample 67	2	1	13	91120	37	2.42														
F7	Sample 67	2	1	14	96120	36.96	2.41														
F7	Sample 67	2	1	15	101110	37	2.41														
F8	Sample 68	2	1	1	31090	36.96	2.36														
F8	Sample 68	2	1	2	36110	37	2.36														
F8	Sample 68	2	1	3	41110	37	2.35														
F8	Sample 68	2	1	4	46110	36.96	2.35														
F8	Sample 68	2	1	5	51110	37	2.35														
F8	Sample 68	2	1	6	56110	37	2.35														
F8	Sample 68	2	1	7	61110	37	2.35														
F8	Sample 68	2	1	8	66130	37	2.33														
F8	Sample 68	2	1	9	71110	37	2.34														
F8	Sample 68	2	1	10	76110	37	2.34														
F8	Sample 68	2	1	11	81120	37	2.33														
F8	Sample 68	2	1	12	86110	37	2.33														
F8	Sample 68	2	1	13	91120	37	2.33														
F8	Sample 68	2	1	14	96120	36.96	2.33														
F8	Sample 68	2	1	15	101110	37	2.34														
F9	Sample 69	2	1	1	31090	36.96	2.17														
F9	Sample 69	2	1	2	36110	37	2.16														
F9	Sample 69	2	1	3	41110	37	2.15														
F9	Sample 69	2	1	4	46110	36.96	2.15														
F9	Sample 69	2	1	5	51110	37	2.15														
F9	Sample 69	2	1	6	56110	37	2.15														
F9	Sample 69	2	1	7	61110	37	2.14														
F9	Sample 69	2	1	8	66130	37	2.14														
F9	Sample 69	2	1	9	71110	37	2.13														
F9	Sample 69	2	1	10	76110	37	2.14														
F9	Sample 69	2	1	11	81120	37	2.13														
F9	Sample 69	2	1	12	86110	37	2.14														
F9	Sample 69	2	1	13	91120	37	2.13														
F9	Sample 69	2	1	14	96120	36.96	2.13														
F9	Sample 69	2	1	15	101110	37	2.14														
F10	Sample 70	2	1	1	31090	36.96	2.22														
F10	Sample 70	2	1	2	36110	37	2.22														
F10	Sample 70	2	1	3	41110	37	2.22														
F10	Sample 70	2	1	4	46110	36.96	2.22														
F10	Sample 70	2	1	5	51110	37	2.21														
F10	Sample 70	2	1	6	56110	37	2.21														
F10	Sample 70	2	1	7	61110	37	2.21														
F10	Sample 70	2	1	8	66130	37	2.2														
F10	Sample 70	2	1	9	71110	37	2.2														
F10	Sample 70	2	1	10	76110	37	2.21														
F10	Sample 70	2	1	11	81120	37	2.2														
F10	Sample 70	2	1	12	86110	37	2.2														
F10	Sample 70	2	1	13	91120	37	2.2														
F10	Sample 70	2	1	14	96120	36.96	2.2														
F10	Sample 70	2	1	15	101110	37	2.19														
F11	Sample 71	2	1	1	31090	36.96	2.12														
F11	Sample 71	2	1	2	36110	37	2.11														
F11	Sample 71	2	1	3	41110	37	2.11														
F11	Sample 71	2	1	4	46110	36.96	2.12														
F11	Sample 71	2	1	5	51110	37	2.11														
F11	Sample 71	2	1	6	56110	37	2.11														
F11	Sample 71	2	1	7	61110	37	2.11														
F11	Sample 71	2	1	8	66130	37	2.1														
F11	Sample 71	2	1	9	71110	37	2.1														
F11	Sample 71	2	1	10	76110	37	2.1														
F11	Sample 71	2	1	11	81120	37	2.1														
F11	Sample 71	2	1	12	86110	37	2.1														
F11	Sample 71	2	1	13	91120	37	2.1														
F11	Sample 71	2	1	14	96120	36.96	2.1														
F11	Sample 71	2	1	15	101110	37	2.1														
F12	Sample 72	2	1	1	31090	36.96	1.89														
F12	Sample 72	2	1	2	36110	37	1.88														
F12	Sample 72	2	1	3	41110	37	1.87														
F12	Sample 72	2	1	4	46110	36.96	1.87														
F12	Sample 72	2	1	5	51110	37	1.87														
F12	Sample 72	2	1	6	56110	37	1.87														
F12	Sample 72	2	1	7	61110	37	1.87														
F12	Sample 72	2	1	8	66130	37	1.87														
F12	Sample 72	2	1	9	71110	37	1.87														
F12	Sample 72	2	1	10	76110	37	1.86														
F12	Sample 72	2	1	11	81120	37	1.86														
