Raw Data 		Experiment - evIC50_5_plate2_15APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32460	36.91	0.81
A1	Sample 1	2	1	2	37500	36.91	0.80
A1	Sample 1	2	1	3	42500	37	0.81
A1	Sample 1	2	1	4	47500	36.96	0.80
A1	Sample 1	2	1	5	52490	37	0.80
A1	Sample 1	2	1	6	57500	37	0.80
A1	Sample 1	2	1	7	62510	37	0.80
A1	Sample 1	2	1	8	67500	37	0.81
A1	Sample 1	2	1	9	72500	37	0.81
A1	Sample 1	2	1	10	77500	37	0.80
A1	Sample 1	2	1	11	82500	37	0.80
A1	Sample 1	2	1	12	87500	36.96	0.81
A1	Sample 1	2	1	13	92500	37	0.80
A1	Sample 1	2	1	14	97510	37	0.80
A1	Sample 1	2	1	15	102510	36.96	0.80
A2	Sample 2	2	1	1	32460	36.91	0.84
A2	Sample 2	2	1	2	37500	36.91	0.85
A2	Sample 2	2	1	3	42500	37	0.84
A2	Sample 2	2	1	4	47500	36.96	0.83
A2	Sample 2	2	1	5	52490	37	0.84
A2	Sample 2	2	1	6	57500	37	0.84
A2	Sample 2	2	1	7	62510	37	0.83
A2	Sample 2	2	1	8	67500	37	0.84
A2	Sample 2	2	1	9	72500	37	0.84
A2	Sample 2	2	1	10	77500	37	0.84
A2	Sample 2	2	1	11	82500	37	0.84
A2	Sample 2	2	1	12	87500	36.96	0.84
A2	Sample 2	2	1	13	92500	37	0.84
A2	Sample 2	2	1	14	97510	37	0.84
A2	Sample 2	2	1	15	102510	36.96	0.84
A3	Sample 3	2	1	1	32460	36.91	0.94
A3	Sample 3	2	1	2	37500	36.91	0.93
A3	Sample 3	2	1	3	42500	37	0.93
A3	Sample 3	2	1	4	47500	36.96	0.94
A3	Sample 3	2	1	5	52490	37	0.93
A3	Sample 3	2	1	6	57500	37	0.93
A3	Sample 3	2	1	7	62510	37	0.93
A3	Sample 3	2	1	8	67500	37	0.94
A3	Sample 3	2	1	9	72500	37	0.94
A3	Sample 3	2	1	10	77500	37	0.93
A3	Sample 3	2	1	11	82500	37	0.93
A3	Sample 3	2	1	12	87500	36.96	0.93
A3	Sample 3	2	1	13	92500	37	0.92
A3	Sample 3	2	1	14	97510	37	0.92
A3	Sample 3	2	1	15	102510	36.96	0.92
