Raw Data 		Experiment - evIC50_7_plate6_19APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	27870	36.96	1.16
A1	Sample 1	2	1	2	32140	36.96	1.14
A1	Sample 1	2	1	3	36460	36.96	1.14
A1	Sample 1	2	1	4	40750	36.96	1.14
A1	Sample 1	2	1	5	45050	37	1.12
A1	Sample 1	2	1	6	49350	37	1.14
A1	Sample 1	2	1	7	53650	37	1.14
A1	Sample 1	2	1	8	57930	37	1.14
A1	Sample 1	2	1	9	62150	37	1.12
A1	Sample 1	2	1	10	66430	37	1.12
A1	Sample 1	2	1	11	70660	37	1.12
A1	Sample 1	2	1	12	74950	37	1.09
A1	Sample 1	2	1	13	79240	36.96	1.09
A1	Sample 1	2	1	14	83540	36.96	1.09
A1	Sample 1	2	1	15	87840	36.96	1.09
A2	Sample 2	2	1	1	27870	36.96	1.12
A2	Sample 2	2	1	2	32140	36.96	1.12
A2	Sample 2	2	1	3	36460	36.96	1.12
A2	Sample 2	2	1	4	40750	36.96	1.10
A2	Sample 2	2	1	5	45050	37	1.12
A2	Sample 2	2	1	6	49350	37	1.12
A2	Sample 2	2	1	7	53650	37	1.10
A2	Sample 2	2	1	8	57930	37	1.06
A2	Sample 2	2	1	9	62150	37	1.10
A2	Sample 2	2	1	10	66430	37	1.10
A2	Sample 2	2	1	11	70660	37	1.08
A2	Sample 2	2	1	12	74950	37	1.06
A2	Sample 2	2	1	13	79240	36.96	1.06
A2	Sample 2	2	1	14	83540	36.96	1.06
A2	Sample 2	2	1	15	87840	36.96	1.08
A3	Sample 3	2	1	1	27870	36.96	1.26
A3	Sample 3	2	1	2	32140	36.96	1.26
A3	Sample 3	2	1	3	36460	36.96	1.26
A3	Sample 3	2	1	4	40750	36.96	1.24
A3	Sample 3	2	1	5	45050	37	1.26
A3	Sample 3	2	1	6	49350	37	1.24
A3	Sample 3	2	1	7	53650	37	1.22
A3	Sample 3	2	1	8	57930	37	1.20
