Raw Data 		Experiment - evIC50_8_plate3_21APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32360	36.96	0.95
A1	Sample 1	2	1	2	37400	37	0.95
A1	Sample 1	2	1	3	42390	37	0.95
A1	Sample 1	2	1	4	47400	36.96	0.95
A1	Sample 1	2	1	5	52400	36.96	0.94
A1	Sample 1	2	1	6	57400	37	0.94
A1	Sample 1	2	1	7	62400	37	0.94
A1	Sample 1	2	1	8	67400	36.96	0.94
A1	Sample 1	2	1	9	72390	36.96	0.93
A1	Sample 1	2	1	10	77400	36.96	0.93
A1	Sample 1	2	1	11	82400	36.96	0.93
A1	Sample 1	2	1	12	87400	37	0.93
A1	Sample 1	2	1	13	92400	37	0.93
A1	Sample 1	2	1	14	97400	36.96	0.93
A1	Sample 1	2	1	15	102410	37	0.93
A2	Sample 2	2	1	1	32360	36.96	0.89
A2	Sample 2	2	1	2	37400	37	0.88
A2	Sample 2	2	1	3	42390	37	0.88
A2	Sample 2	2	1	4	47400	36.96	0.87
A2	Sample 2	2	1	5	52400	36.96	0.87
A2	Sample 2	2	1	6	57400	37	0.87
A2	Sample 2	2	1	7	62400	37	0.86
A2	Sample 2	2	1	8	67400	36.96	0.86
A2	Sample 2	2	1	9	72390	36.96	0.87
A2	Sample 2	2	1	10	77400	36.96	0.86
A2	Sample 2	2	1	11	82400	36.96	0.87
A2	Sample 2	2	1	12	87400	37	0.86
A2	Sample 2	2	1	13	92400	37	0.87
A2	Sample 2	2	1	14	97400	36.96	0.86
A2	Sample 2	2	1	15	102410	37	0.86
A3	Sample 3	2	1	1	32360	36.96	1.02
A3	Sample 3	2	1	2	37400	37	1.01
A3	Sample 3	2	1	3	42390	37	1.01
A3	Sample 3	2	1	4	47400	36.96	1.00
A3	Sample 3	2	1	5	52400	36.96	1.00
A3	Sample 3	2	1	6	57400	37	1.00
A3	Sample 3	2	1	7	62400	37	0.99
A3	Sample 3	2	1	8	67400	36.96	1.00
A3	Sample 3	2	1	9	72390	36.96	0.99
A3	Sample 3	2	1	10	77400	36.96	0.99
A3	Sample 3	2	1	11	82400	36.96	0.99
A3	Sample 3	2	1	12	87400	37	0.99
A3	Sample 3	2	1	13	92400	37	0.99
A3	Sample 3	2	1	14	97400	36.96	0.98
A3	Sample 3	2	1	15	102410	37	0.98
A4	Sample 4	2	1	1	32360	36.96	0.98
A4	Sample 4	2	1	2	37400	37	0.98
A4	Sample 4	2	1	3	42390	37	0.97
A4	Sample 4	2	1	4	47400	36.96	0.96
A4	Sample 4	2	1	5	52400	36.96	0.95
A4	Sample 4	2	1	6	57400	37	0.96
