Raw Data 		Experiment - evIC50_8_plate6_21APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32160	36.96	0.85
A1	Sample 1	2	1	2	37180	36.91	0.84
A1	Sample 1	2	1	3	42190	36.96	0.83
A1	Sample 1	2	1	4	47190	36.96	0.83
A1	Sample 1	2	1	5	52180	37	0.82
A1	Sample 1	2	1	6	57180	36.96	0.81
A1	Sample 1	2	1	7	62170	37	0.81
A1	Sample 1	2	1	8	67180	37	0.81
A1	Sample 1	2	1	9	72180	37	0.81
A1	Sample 1	2	1	10	77170	37	0.81
A1	Sample 1	2	1	11	82180	37	0.82
A1	Sample 1	2	1	12	87170	37	0.81
A1	Sample 1	2	1	13	92190	36.96	0.81
A1	Sample 1	2	1	14	97180	37	0.81
A1	Sample 1	2	1	15	102180	36.96	0.82
A2	Sample 2	2	1	1	32160	36.96	0.86
A2	Sample 2	2	1	2	37180	36.91	0.85
A2	Sample 2	2	1	3	42190	36.96	0.85
A2	Sample 2	2	1	4	47190	36.96	0.85
A2	Sample 2	2	1	5	52180	37	0.84
A2	Sample 2	2	1	6	57180	36.96	0.84
A2	Sample 2	2	1	7	62170	37	0.83
A2	Sample 2	2	1	8	67180	37	0.83
A2	Sample 2	2	1	9	72180	37	0.82
A2	Sample 2	2	1	10	77170	37	0.82
A2	Sample 2	2	1	11	82180	37	0.83
A2	Sample 2	2	1	12	87170	37	0.82
A2	Sample 2	2	1	13	92190	36.96	0.82
A2	Sample 2	2	1	14	97180	37	0.83
A2	Sample 2	2	1	15	102180	36.96	0.83
A3	Sample 3	2	1	1	32160	36.96	0.94
A3	Sample 3	2	1	2	37180	36.91	0.93
A3	Sample 3	2	1	3	42190	36.96	0.93
A3	Sample 3	2	1	4	47190	36.96	0.92
A3	Sample 3	2	1	5	52180	37	0.91
A3	Sample 3	2	1	6	57180	36.96	0.90
A3	Sample 3	2	1	7	62170	37	0.91
A3	Sample 3	2	1	8	67180	37	0.90
A3	Sample 3	2	1	9	72180	37	0.90
A3	Sample 3	2	1	10	77170	37	0.90
A3	Sample 3	2	1	11	82180	37	0.89
A3	Sample 3	2	1	12	87170	37	0.89
A3	Sample 3	2	1	13	92190	36.96	0.90
A3	Sample 3	2	1	14	97180	37	0.90
A3	Sample 3	2	1	15	102180	36.96	0.91
A4	Sample 4	2	1	1	32160	36.96	0.93
A4	Sample 4	2	1	2	37180	36.91	0.92
A4	Sample 4	2	1	3	42190	36.96	0.91
A4	Sample 4	2	1	4	47190	36.96	0.91
A4	Sample 4	2	1	5	52180	37	0.90
A4	Sample 4	2	1	6	57180	36.96	0.89
A4	Sample 4	2	1	7	62170	37	0.89
A4	Sample 4	2	1	8	67180	37	0.89
A4	Sample 4	2	1	9	72180	37	0.89
A4	Sample 4	2	1	10	77170	37	0.89
A4	Sample 4	2	1	11	82180	37	0.89
A4	Sample 4	2	1	12	87170	37	0.88
A4	Sample 4	2	1	13	92190	36.96	0.89
A4	Sample 4	2	1	14	97180	37	0.89
A4	Sample 4	2	1	15	102180	36.96	0.89
A5	Sample 5	2	1	1	32160	36.96	1.83
A5	Sample 5	2	1	2	37180	36.91	1.80
A5	Sample 5	2	1	3	42190	36.96	1.78
A5	Sample 5	2	1	4	47190	36.96	1.78
A5	Sample 5	2	1	5	52180	37	1.76
A5	Sample 5	2	1	6	57180	36.96	1.76
A5	Sample 5	2	1	7	62170	37	1.74
A5	Sample 5	2	1	8	67180	37	1.74
A5	Sample 5	2	1	9	72180	37	1.74
A5	Sample 5	2	1	10	77170	37	1.74
A5	Sample 5	2	1	11	82180	37	1.74
A5	Sample 5	2	1	12	87170	37	1.74
A5	Sample 5	2	1	13	92190	36.96	1.74
A5	Sample 5	2	1	14	97180	37	1.74
A5	Sample 5	2	1	15	102180	36.96	1.75
