Raw Data 		Experiment - evIC50_2_plate1_08APRIL2026 (Run on LCS480 1.5.1.62)					
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510
A8	Sample 8	2	1	4	42630	37	4.46
A8	Sample 8	2	1	5	47230	37	4.06
A8	Sample 8	2	1	6	51830	36.96	3.54
A8	Sample 8	2	1	7	56440	36.96	3.08
A8	Sample 8	2	1	8	61040	36.96	2.71
A8	Sample 8	2	1	9	65640	36.96	2.42
A8	Sample 8	2	1	10	70240	37	2.19
A8	Sample 8	2	1	11	74840	37	2.05
A8	Sample 8	2	1	12	79430	36.91	1.92
A8	Sample 8	2	1	13	84030	37	1.83
A8	Sample 8	2	1	14	88630	36.91	1.77
A8	Sample 8	2	1	15	93230	37	1.72
A9	Sample 9	2	1	1	28820	36.91	2.54
A9	Sample 9	2	1	2	33430	36.96	2.57
A9	Sample 9	2	1	3	38030	36.91	2.54
A9	Sample 9	2	1	4	42630	37	2.43
A9	Sample 9	2	1	5	47230	37	2.34
A9	Sample 9	2	1	6	51830	36.96	2.22
A9	Sample 9	2	1	7	56440	36.96	2.08
A9	Sample 9	2	1	8	61040	36.96	1.94
A9	Sample 9	2	1	9	65640	36.96	1.83
A9	Sample 9	2	1	10	70240	37	1.73
A9	Sample 9	2	1	11	74840	37	1.66
A9	Sample 9	2	1	12	79430	36.91	1.6
A9	Sample 9	2	1	13	84030	37	1.57
A9	Sample 9	2	1	14	88630	36.91	1.53
A9	Sample 9	2	1	15	93230	37	1.52
A10	Sample 10	2	1	1	28820	36.91	2.31
A10	Sample 10	2	1	2	33430	36.96	2.24
A10	Sample 10	2	1	3	38030	36.91	2.13
A10	Sample 10	2	1	4	42630	37	2.02
A10	Sample 10	2	1	5	47230	37	1.9
A10	Sample 10	2	1	6	51830	36.96	1.79
A10	Sample 10	2	1	7	56440	36.96	1.7
A10	Sample 10	2	1	8	61040	36.96	1.64
A10	Sample 10	2	1	9	65640	36.96	1.6
A10	Sample 10	2	1	10	70240	37	1.56
A10	Sample 10	2	1	11	74840	37	1.55
A10	Sample 10	2	1	12	79430	36.91	1.52
A10	Sample 10	2	1	13	84030	37	1.52
A10	Sample 10	2	1	14	88630	36.91	1.53
A10	Sample 10	2	1	15	93230	37	1.55
A11	Sample 11	2	1	1	28820	36.91	2.21
A11	Sample 11	2	1	2	33430	36.96	2.05
A11	Sample 11	2	1	3	38030	36.91	1.91
A11	Sample 11	2	1	4	42630	37	1.8
A11	Sample 11	2	1	5	47230	37	1.75
A11	Sample 11	2	1	6	51830	36.96	1.73
A11	Sample 11	2	1	7	56440	36.96	1.72
A11	Sample 11	2	1	8	61040	36.96	1.73
A11	Sample 11	2	1	9	65640	36.96	1.75
A11	Sample 11	2	1	10	70240	37	1.75
A11	Sample 11	2	1	11	74840	37	1.75
A11	Sample 11	2	1	12	79430	36.91	1.74
A11	Sample 11	2	1	13	84030	37	1.74
A11	Sample 11	2	1	14	88630	36.91	1.75
A11	Sample 11	2	1	15	93230	37	1.75
A12	Sample 12	2	1	1	28820	36.91	1.53
A12	Sample 12	2	1	2	33430	36.96	1.54
A12	Sample 12	2	1	3	38030	36.91	1.55
A12	Sample 12	2	1	4	42630	37	1.54
A12	Sample 12	2	1	5	47230	37	1.56
A12	Sample 12	2	1	6	51830	36.96	1.56
A12	Sample 12	2	1	7	56440	36.96	1.56
A12	Sample 12	2	1	8	61040	36.96	1.55
A12	Sample 12	2	1	9	65640	36.96	1.56
A12	Sample 12	2	1	10	70240	37	1.56
A12	Sample 12	2	1	11	74840	37	1.56
A12	Sample 12	2	1	12	79430	36.91	1.56
A12	Sample 12	2	1	13	84030	37	1.55
A12	Sample 12	2	1	14	88630	36.91	1.55
A12	Sample 12	2	1	15	93230	37	1.55
B1	Sample 13	2	1	1	28820	36.91	1.36
B1	Sample 13	2	1	2	33430	36.96	1.37
B1	Sample 13	2	1	3	38030	36.91	1.37
B1	Sample 13	2	1	4	42630	37	1.37
B1	Sample 13	2	1	5	47230	37	1.38
B1	Sample 13	2	1	6	51830	36.96	1.39
B1	Sample 13	2	1	7	56440	36.96	1.38
B1	Sample 13	2	1	8	61040	36.96	1.38
B1	Sample 13	2	1	9	65640	36.96	1.4
B1	Sample 13	2	1	10	70240	37	1.39
B1	Sample 13	2	1	11	74840	37	1.39
B1	Sample 13	2	1	12	79430	36.91	1.4
B1	Sample 13	2	1	13	84030	37	1.39
B1	Sample 13	2	1	14	88630	36.91	1.4
B1	Sample 13	2	1	15	93230	37	1.39
B2	Sample 14	2	1	1	28820	36.91	1.48
B2	Sample 14	2	1	2	33430	36.96	1.49
B2	Sample 14	2	1	3	38030	36.91	1.5
B2	Sample 14	2	1	4	42630	37	1.51
B2	Sample 14	2	1	5	47230	37	1.51
B2	Sample 14	2	1	6	51830	36.96	1.52
B2	Sample 14	2	1	7	56440	36.96	1.53
B2	Sample 14	2	1	8	61040	36.96	1.52
B2	Sample 14	2	1	9	65640	36.96	1.52
B2	Sample 14	2	1	10	70240	37	1.51
B2	Sample 14	2	1	11	74840	37	1.53
B2	Sample 14	2	1	12	79430	36.91	1.52
B2	Sample 14	2	1	13	84030	37	1.52
B2	Sample 14	2	1	14	88630	36.91	1.52
B2	Sample 14	2	1	15	93230	37	1.51
B3	Sample 15	2	1	1	28820	36.91	1.65
B3	Sample 15	2	1	2	33430	36.96	1.67
B3	Sample 15	2	1	3	38030	36.91	1.68
B3	Sample 15	2	1	4	42630	37	1.67
B3	Sample 15	2	1	5	47230	37	1.67
B3	Sample 15	2	1	6	51830	36.96	1.68
B3	Sample 15	2	1	7	56440	36.96	1.69
B3	Sample 15	2	1	8	61040	36.96	1.68
B3	Sample 15	2	1	9	65640	36.96	1.69
B3	Sample 15	2	1	10	70240	37	1.69
B3	Sample 15	2	1	11	74840	37	1.69
B3	Sample 15	2	1	12	79430	36.91	1.69
B3	Sample 15	2	1	13	84030	37	1.69
B3	Sample 15	2	1	14	88630	36.91	1.69
B3	Sample 15	2	1	15	93230	37	1.69
B4	Sample 16	2	1	1	28820	36.91	1.7
B4	Sample 16	2	1	2	33430	36.96	1.73
B4	Sample 16	2	1	3	38030	36.91	1.74
B4	Sample 16	2	1	4	42630	37	1.74
B4	Sample 16	2	1	5	47230	37	1.73
B4	Sample 16	2	1	6	51830	36.96	1.74
B4	Sample 16	2	1	7	56440	36.96	1.74
B4	Sample 16	2	1	8	61040	36.96	1.75
B4	Sample 16	2	1	9	65640	36.96	1.75
B4	Sample 16	2	1	10	70240	37	1.76
B4	Sample 16	2	1	11	74840	37	1.76
B4	Sample 16	2	1	12	79430	36.91	1.75
B4	Sample 16	2	1	13	84030	37	1.74
B4	Sample 16	2	1	14	88630	36.91	1.75
B4	Sample 16	2	1	15	93230	37	1.75
B5	Sample 17	2	1	1	28820	36.91	1.65
B5	Sample 17	2	1	2	33430	36.96	1.65
B5	Sample 17	2	1	3	38030	36.91	1.68
B5	Sample 17	2	1	4	42630	37	1.66
B5	Sample 17	2	1	5	47230	37	1.68
B5	Sample 17	2	1	6	51830	36.96	1.68
B5	Sample 17	2	1	7	56440	36.96	1.68
B5	Sample 17	2	1	8	61040	36.96	1.68
B5	Sample 17	2	1	9	65640	36.96	1.69
B5	Sample 17	2	1	10	70240	37	1.68
B5	Sample 17	2	1	11	74840	37	1.69
B5	Sample 17	2	1	12	79430	36.91	1.69
B5	Sample 17	2	1	13	84030	37	1.69
B5	Sample 17	2	1	14	88630	36.91	1.69
B5	Sample 17	2	1	15	93230	37	1.69
B6	Sample 18	2	1	1	28820	36.91	3.73
B6	Sample 18	2	1	2	33430	36.96	3.68
B6	Sample 18	2	1	3	38030	36.91	3.61
B6	Sample 18	2	1	4	42630	37	3.45
B6	Sample 18	2	1	5	47230	37	3.22
B6	Sample 18	2	1	6	51830	36.96	2.96
B6	Sample 18	2	1	7	56440	36.96	2.71
B6	Sample 18	2	1	8	61040	36.96	2.47
B6	Sample 18	2	1	9	65640	36.96	2.27
B6	Sample 18	2	1	10	70240	37	2.09
B6	Sample 18	2	1	11	74840	37	1.95
B6	Sample 18	2	1	12	79430	36.91	1.83
B6	Sample 18	2	1	13	84030	37	1.74
B6	Sample 18	2	1	14	88630	36.91	1.67
B6	Sample 18	2	1	15	93230	37	1.62
B7	Sample 19	2	1	1	28820	36.91	2.88
B7	Sample 19	2	1	2	33430	36.96	2.7
B7	Sample 19	2	1	3	38030	36.91	2.68
B7	Sample 19	2	1	4	42630	37	2.69
B7	Sample 19	2	1	5	47230	37	2.66
B7	Sample 19	2	1	6	51830	36.96	2.57
B7	Sample 19	2	1	7	56440	36.96	2.46
B7	Sample 19	2	1	8	61040	36.96	2.3
B7	Sample 19	2	1	9	65640	36.96	2.17
B7	Sample 19	2	1	10	70240	37	2.01
B7	Sample 19	2	1	11	74840	37	1.88
B7	Sample 19	2	1	12	79430	36.91	1.78
B7	Sample 19	2	1	13	84030	37	1.67
B7	Sample 19	2	1	14	88630	36.91	1.62
B7	Sample 19	2	1	15	93230	37	1.56
B8	Sample 20	2	1	1	28820	36.91	2.61
B8	Sample 20	2	1	2	33430	36.96	2.48
B8	Sample 20	2	1	3	38030	36.91	2.47
B8	Sample 20	2	1	4	42630	37	2.5
B8	Sample 20	2	1	5	47230	37	2.57
B8	Sample 20	2	1	6	51830	36.96	2.55
B8	Sample 20	2	1	7	56440	36.96	2.46
B8	Sample 20	2	1	8	61040	36.96	2.36
B8	Sample 20	2	1	9	65640	36.96	2.24
B8	Sample 20	2	1	10	70240	37	2.11
B8	Sample 20	2	1	11	74840	37	1.98
B8	Sample 20	2	1	12	79430	36.91	1.88
B8	Sample 20	2	1	13	84030	37	1.79
B8	Sample 20	2	1	14	88630	36.91	1.7
B8	Sample 20	2	1	15	93230	37	1.65
B9	Sample 21	2	1	1	28820	36.91	2.86
B9	Sample 21	2	1	2	33430	36.96	2.46
B9	Sample 21	2	1	3	38030	36.91	2.06
B9	Sample 21	2	1	4	42630	37	1.78
B9	Sample 21	2	1	5	47230	37	1.68
B9	Sample 21	2	1	6	51830	36.96	1.71
B9	Sample 21	2	1	7	56440	36.96	1.77
B9	Sample 21	2	1	8	61040	36.96	1.82
B9	Sample 21	2	1	9	65640	36.96	1.8
B9	Sample 21	2	1	10	70240	37	1.74
B9	Sample 21	2	1	11	74840	37	1.7
B9	Sample 21	2	1	12	79430	36.91	1.63
B9	Sample 21	2	1	13	84030	37	1.57
B9	Sample 21	2	1	14	88630	36.91	1.51
B9	Sample 21	2	1	15	93230	37	1.46
B10	Sample 22	2	1	1	28820	36.91	2.19
B10	Sample 22	2	1	2	33430	36.96	1.94
B10	Sample 22	2	1	3	38030	36.91	1.96
B10	Sample 22	2	1	4	42630	37	1.97
B10	Sample 22	2	1	5	47230	37	2.08
B10	Sample 22	2	1	6	51830	36.96	2.15
B10	Sample 22	2	1	7	56440	36.96	2.12
B10	Sample 22	2	1	8	61040	36.96	2.05
B10	Sample 22	2	1	9	65640	36.96	1.98
B10	Sample 22	2	1	10	70240	37	1.89
B10	Sample 22	2	1	11	74840	37	1.8
B10	Sample 22	2	1	12	79430	36.91	1.72
B10	Sample 22	2	1	13	84030	37	1.64
B10	Sample 22	2	1	14	88630	36.91	1.59
B10	Sample 22	2	1	15	93230	37	1.54
B11	Sample 23	2	1	1	28820	36.91	2.58
B11	Sample 23	2	1	2	33430	36.96	2.93
B11	Sample 23	2	1	3	38030	36.91	2.68
B11	Sample 23	2	1	4	42630	37	2.56
B11	Sample 23	2	1	5	47230	37	2.4
B11	Sample 23	2	1	6	51830	36.96	2.25
B11	Sample 23	2	1	7	56440	36.96	2.08
B11	Sample 23	2	1	8	61040	36.96	1.92
B11	Sample 23	2	1	9	65640	36.96	1.83
B11	Sample 23	2	1	10	70240	37	1.72
B11	Sample 23	2	1	11	74840	37	1.66
B11	Sample 23	2	1	12	79430	36.91	1.6
B11	Sample 23	2	1	13	84030	37	1.55
B11	Sample 23	2	1	14	88630	36.91	1.53
B11	Sample 23	2	1	15	93230	37	1.5
B12	Sample 24	2	1	1	28820	36.91	1.93
B12	Sample 24	2	1	2	33430	36.96	1.82
B12	Sample 24	2	1	3	38030	36.91	1.73
B12	Sample 24	2	1	4	42630	37	1.63
B12	Sample 24	2	1	5	47230	37	1.57
B12	Sample 24	2	1	6	51830	36.96	1.52
B12	Sample 24	2	1	7	56440	36.96	1.48
B12	Sample 24	2	1	8	61040	36.96	1.45
B12	Sample 24	2	1	9	65640	36.96	1.45
B12	Sample 24	2	1	10	70240	37	1.45
B12	Sample 24	2	1	11	74840	37	1.46
B12	Sample 24	2	1	12	79430	36.91	1.47
B12	Sample 24	2	1	13	84030	37	1.48
B12	Sample 24	2	1	14	88630	36.91	1.48
B12	Sample 24	2	1	15	93230	37	1.48
C1	Sample 25	2	1	1	28820	36.91	1.52
C1	Sample 25	2	1	2	33430	36.96	1.53
C1	Sample 25	2	1	3	38030	36.91	1.55
C1	Sample 25	2	1	4	42630	37	1.55
C1	Sample 25	2	1	5	47230	37	1.54
C1	Sample 25	2	1	6	51830	36.96	1.55
C1	Sample 25	2	1	7	56440	36.96	1.55
C1	Sample 25	2	1	8	61040	36.96	1.55
C1	Sample 25	2	1	9	65640	36.96	1.55
C1	Sample 25	2	1	10	70240	37	1.55
C1	Sample 25	2	1	11	74840	37	1.56
C1	Sample 25	2	1	12	79430	36.91	1.55
C1	Sample 25	2	1	13	84030	37	1.54
C1	Sample 25	2	1	14	88630	36.91	1.54
C1	Sample 25	2	1	15	93230	37	1.54
C2	Sample 26	2	1	1	28820	36.91	1.54
C2	Sample 26	2	1	2	33430	36.96	1.56
C2	Sample 26	2	1	3	38030	36.91	1.56
C2	Sample 26	2	1	4	42630	37	1.57
C2	Sample 26	2	1	5	47230	37	1.57
C2	Sample 26	2	1	6	51830	36.96	1.57
C2	Sample 26	2	1	7	56440	36.96	1.58
C2	Sample 26	2	1	8	61040	36.96	1.57
C2	Sample 26	2	1	9	65640	36.96	1.57
C2	Sample 26	2	1	10	70240	37	1.57
C2	Sample 26	2	1	11	74840	37	1.58
C2	Sample 26	2	1	12	79430	36.91	1.57
C2	Sample 26	2	1	13	84030	37	1.58
C2	Sample 26	2	1	14	88630	36.91	1.57
C2	Sample 26	2	1	15	93230	37	1.58
C3	Sample 27	2	1	1	28820	36.91	1.6
C3	Sample 27	2	1	2	33430	36.96	1.6
C3	Sample 27	2	1	3	38030	36.91	1.62
C3	Sample 27	2	1	4	42630	37	1.62
C3	Sample 27	2	1	5	47230	37	1.62
C3	Sample 27	2	1	6	51830	36.96	1.64
C3	Sample 27	2	1	7	56440	36.96	1.63
C3	Sample 27	2	1	8	61040	36.96	1.63
C3	Sample 27	2	1	9	65640	36.96	1.63
C3	Sample 27	2	1	10	70240	37	1.63
C3	Sample 27	2	1	11	74840	37	1.64
C3	Sample 27	2	1	12	79430	36.91	1.63
C3	Sample 27	2	1	13	84030	37	1.63
C3	Sample 27	2	1	14	88630	36.91	1.63
C3	Sample 27	2	1	15	93230	37	1.63
C4	Sample 28	2	1	1	28820	36.91	1.7
C4	Sample 28	2	1	2	33430	36.96	1.7
C4	Sample 28	2	1	3	38030	36.91	1.72
C4	Sample 28	2	1	4	42630	37	1.72
C4	Sample 28	2	1	5	47230	37	1.73
C4	Sample 28	2	1	6	51830	36.96	1.73
C4	Sample 28	2	1	7	56440	36.96	1.73
C4	Sample 28	2	1	8	61040	36.96	1.74
C4	Sample 28	2	1	9	65640	36.96	1.74
C4	Sample 28	2	1	10	70240	37	1.74
C4	Sample 28	2	1	11	74840	37	1.74
C4	Sample 28	2	1	12	79430	36.91	1.73
C4	Sample 28	2	1	13	84030	37	1.73
C4	Sample 28	2	1	14	88630	36.91	1.73
C4	Sample 28	2	1	15	93230	37	1.73
C5	Sample 29	2	1	1	28820	36.91	1.65
C5	Sample 29	2	1	2	33430	36.96	1.65
C5	Sample 29	2	1	3	38030	36.91	1.67
C5	Sample 29	2	1	4	42630	37	1.66
C5	Sample 29	2	1	5	47230	37	1.67
C5	Sample 29	2	1	6	51830	36.96	1.69
C5	Sample 29	2	1	7	56440	36.96	1.67
C5	Sample 29	2	1	8	61040	36.96	1.68
C5	Sample 29	2	1	9	65640	36.96	1.68
C5	Sample 29	2	1	10	70240	37	1.68
C5	Sample 29	2	1	11	74840	37	1.69
C5	Sample 29	2	1	12	79430	36.91	1.69
C5	Sample 29	2	1	13	84030	37	1.68
C5	Sample 29	2	1	14	88630	36.91	1.68
C5	Sample 29	2	1	15	93230	37	1.68
C6	Sample 30	2	1	1	28820	36.91	1.68
C6	Sample 30	2	1	2	33430	36.96	1.64
C6	Sample 30	2	1	3	38030	36.91	1.62
C6	Sample 30	2	1	4	42630	37	1.61
C6	Sample 30	2	1	5	47230	37	1.6
C6	Sample 30	2	1	6	51830	36.96	1.6
C6	Sample 30	2	1	7	56440	36.96	1.63
C6	Sample 30	2	1	8	61040	36.96	1.62
C6	Sample 30	2	1	9	65640	36.96	1.63
C6	Sample 30	2	1	10	70240	37	1.62
C6	Sample 30	2	1	11	74840	37	1.63
C6	Sample 30	2	1	12	79430	36.91	1.63
C6	Sample 30	2	1	13	84030	37	1.63
C6	Sample 30	2	1	14	88630	36.91	1.61
C6	Sample 30	2	1	15	93230	37	1.63
C7	Sample 31	2	1	1	28820	36.91	2.61
C7	Sample 31	2	1	2	33430	36.96	2.59
C7	Sample 31	2	1	3	38030	36.91	2.66
C7	Sample 31	2	1	4	42630	37	2.76
C7	Sample 31	2	1	5	47230	37	2.78
C7	Sample 31	2	1	6	51830	36.96	2.72
C7	Sample 31	2	1	7	56440	36.96	2.58
C7	Sample 31	2	1	8	61040	36.96	2.4
C7	Sample 31	2	1	9	65640	36.96	2.23
C7	Sample 31	2	1	10	70240	37	2.04
C7	Sample 31	2	1	11	74840	37	1.9
C7	Sample 31	2	1	12	79430	36.91	1.78
C7	Sample 31	2	1	13	84030	37	1.69
C7	Sample 31	2	1	14	88630	36.91	1.63
C7	Sample 31	2	1	15	93230	37	1.58
C8	Sample 32	2	1	1	28820	36.91	3
C8	Sample 32	2	1	2	33430	36.96	3.24
C8	Sample 32	2	1	3	38030	36.91	3.68
C8	Sample 32	2	1	4	42630	37	4.01
C8	Sample 32	2	1	5	47230	37	4.14
C8	Sample 32	2	1	6	51830	36.96	4.1
C8	Sample 32	2	1	7	56440	36.96	3.94
C8	Sample 32	2	1	8	61040	36.96	3.58
C8	Sample 32	2	1	9	65640	36.96	3.23
C8	Sample 32	2	1	10	70240	37	2.9
C8	Sample 32	2	1	11	74840	37	2.61
C8	Sample 32	2	1	12	79430	36.91	2.37
C8	Sample 32	2	1	13	84030	37	2.18
C8	Sample 32	2	1	14	88630	36.91	2
C8	Sample 32	2	1	15	93230	37	1.87
C9	Sample 33	2	1	1	28820	36.91	2.95
C9	Sample 33	2	1	2	33430	36.96	2.92
C9	Sample 33	2	1	3	38030	36.91	2.8
C9	Sample 33	2	1	4	42630	37	2.56
C9	Sample 33	2	1	5	47230	37	2.36
C9	Sample 33	2	1	6	51830	36.96	2.21
C9	Sample 33	2	1	7	56440	36.96	2.15
C9	Sample 33	2	1	8	61040	36.96	2.18
C9	Sample 33	2	1	9	65640	36.96	2.2
C9	Sample 33	2	1	10	70240	37	2.16
C9	Sample 33	2	1	11	74840	37	2.12
C9	Sample 33	2	1	12	79430	36.91	2.06
C9	Sample 33	2	1	13	84030	37	1.98
C9	Sample 33	2	1	14	88630	36.91	1.89
C9	Sample 33	2	1	15	93230	37	1.81
C10	Sample 34	2	1	1	28820	36.91	2.82
C10	Sample 34	2	1	2	33430	36.96	2.56
C10	Sample 34	2	1	3	38030	36.91	2.56
C10	Sample 34	2	1	4	42630	37	2.53
C10	Sample 34	2	1	5	47230	37	2.46
C10	Sample 34	2	1	6	51830	36.96	2.42
C10	Sample 34	2	1	7	56440	36.96	2.35
C10	Sample 34	2	1	8	61040	36.96	2.24
C10	Sample 34	2	1	9	65640	36.96	2.16
C10	Sample 34	2	1	10	70240	37	2.03
C10	Sample 34	2	1	11	74840	37	1.93
C10	Sample 34	2	1	12	79430	36.91	1.82
C10	Sample 34	2	1	13	84030	37	1.73
C10	Sample 34	2	1	14	88630	36.91	1.65
C10	Sample 34	2	1	15	93230	37	1.57
C11	Sample 35	2	1	1	28820	36.91	3.12
C11	Sample 35	2	1	2	33430	36.96	3.2
C11	Sample 35	2	1	3	38030	36.91	3.12
C11	Sample 35	2	1	4	42630	37	2.8
C11	Sample 35	2	1	5	47230	37	2.6
C11	Sample 35	2	1	6	51830	36.96	2.4
C11	Sample 35	2	1	7	56440	36.96	2.2
C11	Sample 35	2	1	8	61040	36.96	2.03
C11	Sample 35	2	1	9	65640	36.96	1.89
C11	Sample 35	2	1	10	70240	37	1.79
C11	Sample 35	2	1	11	74840	37	1.71
C11	Sample 35	2	1	12	79430	36.91	1.66
C11	Sample 35	2	1	13	84030	37	1.59
C11	Sample 35	2	1	14	88630	36.91	1.56
C11	Sample 35	2	1	15	93230	37	1.54
C12	Sample 36	2	1	1	28820	36.91	2.63
C12	Sample 36	2	1	2	33430	36.96	2.78
C12	Sample 36	2	1	3	38030	36.91	2.99
C12	Sample 36	2	1	4	42630	37	2.96
C12	Sample 36	2	1	5	47230	37	2.85
C12	Sample 36	2	1	6	51830	36.96	2.77
C12	Sample 36	2	1	7	56440	36.96	2.59
C12	Sample 36	2	1	8	61040	36.96	2.37
C12	Sample 36	2	1	9	65640	36.96	2.17
C12	Sample 36	2	1	10	70240	37	2.01
C12	Sample 36	2	1	11	74840	37	1.87
C12	Sample 36	2	1	12	79430	36.91	1.76
C12	Sample 36	2	1	13	84030	37	1.65
C12	Sample 36	2	1	14	88630	36.91	1.58
C12	Sample 36	2	1	15	93230	37	1.52
D1	Sample 37	2	1	1	28820	36.91	1.59
D1	Sample 37	2	1	2	33430	36.96	1.61
D1	Sample 37	2	1	3	38030	36.91	1.62
D1	Sample 37	2	1	4	42630	37	1.62
D1	Sample 37	2	1	5	47230	37	1.62
D1	Sample 37	2	1	6	51830	36.96	1.63
D1	Sample 37	2	1	7	56440	36.96	1.63
D1	Sample 37	2	1	8	61040	36.96	1.64
