Raw Data 		Experiment - evIC50_9_plate6_22APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	29420	36.86	1.40
A1	Sample 1	2	1	2	33690	36.96	1.40
A1	Sample 1	2	1	3	37990	36.91	1.43
A1	Sample 1	2	1	4	42300	36.96	1.44
A1	Sample 1	2	1	5	46600	36.96	1.46
A1	Sample 1	2	1	6	50900	36.96	1.44
A1	Sample 1	2	1	7	55200	37	1.44
A1	Sample 1	2	1	8	59520	36.96	1.46
A1	Sample 1	2	1	9	63800	36.96	1.46
A1	Sample 1	2	1	10	68100	36.96	1.46
A1	Sample 1	2	1	11	72400	37	1.46
A1	Sample 1	2	1	12	76700	37	1.46
A1	Sample 1	2	1	13	81000	37	1.46
A1	Sample 1	2	1	14	85300	37	1.48
A1	Sample 1	2	1	15	89600	36.96	1.46
A2	Sample 2	2	1	1	29420	36.86	1.41
A2	Sample 2	2	1	2	33690	36.96	1.41
A2	Sample 2	2	1	3	37990	36.91	1.44
A2	Sample 2	2	1	4	42300	36.96	1.45
A2	Sample 2	2	1	5	46600	36.96	1.47
A2	Sample 2	2	1	6	50900	36.96	1.45
A2	Sample 2	2	1	7	55200	37	1.45
A2	Sample 2	2	1	8	59520	36.96	1.47
A2	Sample 2	2	1	9	63800	36.96	1.47
A2	Sample 2	2	1	10	68100	36.96	1.47
A2	Sample 2	2	1	11	72400	37	1.47
A2	Sample 2	2	1	12	76700	37	1.47
A2	Sample 2	2	1	13	81000	37	1.47
A2	Sample 2	2	1	14	85300	37	1.47
A2	Sample 2	2	1	15	89600	36.96	1.47
A3	Sample 3	2	1	1	29420	36.86	1.67
A3	Sample 3	2	1	2	33690	36.96	1.66
A3	Sample 3	2	1	3	37990	36.91	1.66
A3	Sample 3	2	1	4	42300	36.96	1.66
A3	Sample 3	2	1	5	46600	36.96	1.64
A3	Sample 3	2	1	6	50900	36.96	1.63
A3	Sample 3	2	1	7	55200	37	1.61
A3	Sample 3	2	1	8	59520	36.96	1.63
A3	Sample 3	2	1	9	63800	36.96	1.60
A3	Sample 3	2	1	10	68100	36.96	1.61
A3	Sample 3	2	1	11	72400	37	1.61
A3	Sample 3	2	1	12	76700	37	1.58
A3	Sample 3	2	1	13	81000	37	1.60
A3	Sample 3	2	1	14	85300	37	1.58
A3	Sample 3	2	1	15	89600	36.96	1.60
A4	Sample 4	2	1	1	29420	36.86	1.67
A4	Sample 4	2	1	2	33690	36.96	1.67
A4	Sample 4	2	1	3	37990	36.91	1.67
A4	Sample 4	2	1	4	42300	36.96	1.65
A4	Sample 4	2	1	5	46600	36.96	1.62
A4	Sample 4	2	1	6	50900	36.96	1.62
A4	Sample 4	2	1	7	55200	37	1.61
A4	Sample 4	2	1	8	59520	36.96	1.61
A4	Sample 4	2	1	9	63800	36.96	1.59
A4	Sample 4	2	1	10	68100	36.96	1.59
A4	Sample 4	2	1	11	72400	37	1.59
A4	Sample 4	2	1	12	76700	37	1.59
A4	Sample 4	2	1	13	81000	37	1.59
A4	Sample 4	2	1	14	85300	37	1.61
A4	Sample 4	2	1	15	89600	36.96	1.59
A5	Sample 5	2	1	1	29420	36.86	7.28
A5	Sample 5	2	1	2	33690	36.96	7.28
A5	Sample 5	2	1	3	37990	36.91	7.26
A5	Sample 5	2	1	4	42300	36.96	7.26
A5	Sample 5	2	1	5	46600	36.96	7.26
A5	Sample 5	2	1	6	50900	36.96	7.25
A5	Sample 5	2	1	7	55200	37	7.22
A5	Sample 5	2	1	8	59520	36.96	7.22
A5	Sample 5	2	1	9	63800	36.96	7.22
A5	Sample 5	2	1	10	68100	36.96	7.22
A5	Sample 5	2	1	11	72400	37	7.20
A5	Sample 5	2	1	12	76700	37	7.17
A5	Sample 5	2	1	13	81000	37	7.17
A5	Sample 5	2	1	14	85300	37	7.17
A5	Sample 5	2	1	15	89600	36.96	7.17
A6	Sample 6	2	1	1	29420	36.86	8.97
A6	Sample 6	2	1	2	33690	36.96	8.93
A6	Sample 6	2	1	3	37990	36.91	8.95
A6	Sample 6	2	1	4	42300	36.96	8.93
A6	Sample 6	2	1	5	46600	36.96	8.93
A6	Sample 6	2	1	6	50900	36.96	8.92
A6	Sample 6	2	1	7	55200	37	8.90
A6	Sample 6	2	1	8	59520	36.96	8.90
A6	Sample 6	2	1	9	63800	36.96	8.87
A6	Sample 6	2	1	10	68100	36.96	8.86
A6	Sample 6	2	1	11	72400	37	8.87
A6	Sample 6	2	1	12	76700	37	8.87
A6	Sample 6	2	1	13	81000	37	8.81
A6	Sample 6	2	1	14	85300	37	8.84
A6	Sample 6	2	1	15	89600	36.96	8.83
A7	Sample 7	2	1	1	29420	36.86	7.40
A7	Sample 7	2	1	2	33690	36.96	7.39
A7	Sample 7	2	1	3	37990	36.91	7.40
A7	Sample 7	2	1	4	42300	36.96	7.39
A7	Sample 7	2	1	5	46600	36.96	7.38
A7	Sample 7	2	1	6	50900	36.96	7.37
A7	Sample 7	2	1	7	55200	37	7.34
A7	Sample 7	2	1	8	59520	36.96	7.36
A7	Sample 7	2	1	9	63800	36.96	7.35
A7	Sample 7	2	1	10	68100	36.96	7.33
A7	Sample 7	2	1	11	72400	37	7.31
A7	Sample 7	2	1	12	76700	37	7.30
A7	Sample 7	2	1	13	81000	37	7.32
A7	Sample 7	2	1	14	85300	37	7.28
A7	Sample 7	2	1	15	89600	36.96	7.32
A8	Sample 8	2	1	1	29420	36.86	6.58
A8	Sample 8	2	1	2	33690	36.96	6.58
A8	Sample 8	2	1	3	37990	36.91	6.58
A8	Sample 8	2	1	4	42300	36.96	6.56
A8	Sample 8	2	1	5	46600	36.96	6.55
A8	Sample 8	2	1	6	50900	36.96	6.55
A8	Sample 8	2	1	7	55200	37	6.52
A8	Sample 8	2	1	8	59520	36.96	6.55
A8	Sample 8	2	1	9	63800	36.96	6.52
A8	Sample 8	2	1	10	68100	36.96	6.52
A8	Sample 8	2	1	11	72400	37	6.50
A8	Sample 8	2	1	12	76700	37	6.50
A8	Sample 8	2	1	13	81000	37	6.49
A8	Sample 8	2	1	14	85300	37	6.49
A8	Sample 8	2	1	15	89600	36.96	6.51
A9	Sample 9	2	1	1	29420	36.86	6.94
A9	Sample 9	2	1	2	33690	36.96	6.96
A9	Sample 9	2	1	3	37990	36.91	6.96
A9	Sample 9	2	1	4	42300	36.96	6.94
A9	Sample 9	2	1	5	46600	36.96	6.94
A9	Sample 9	2	1	6	50900	36.96	6.93
A9	Sample 9	2	1	7	55200	37	6.91
A9	Sample 9	2	1	8	59520	36.96	6.93
A9	Sample 9	2	1	9	63800	36.96	6.91
A9	Sample 9	2	1	10	68100	36.96	6.90
A9	Sample 9	2	1	11	72400	37	6.93
A9	Sample 9	2	1	12	76700	37	6.87
A9	Sample 9	2	1	13	81000	37	6.85
A9	Sample 9	2	1	14	85300	37	6.88
A9	Sample 9	2	1	15	89600	36.96	6.84
A10	Sample 10	2	1	1	29420	36.86	8.56
A10	Sample 10	2	1	2	33690	36.96	8.56
