Raw Data 		Experiment - evIC50_10_plate2_23APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	30910	36.96	1.04
A1	Sample 1	2	1	2	35940	36.96	1.05
A1	Sample 1	2	1	3	40960	37	1.03
A1	Sample 1	2	1	4	45960	36.96	1.04
A1	Sample 1	2	1	5	50940	37	1.03
A1	Sample 1	2	1	6	55940	37	1.03
A1	Sample 1	2	1	7	60950	36.96	1.03
A1	Sample 1	2	1	8	65940	37	1.03
A1	Sample 1	2	1	9	70950	37	1.03
A1	Sample 1	2	1	10	75940	37	1.03
A1	Sample 1	2	1	11	80950	37	1.03
A1	Sample 1	2	1	12	85940	36.96	1.03
A1	Sample 1	2	1	13	90950	37	1.03
A1	Sample 1	2	1	14	95940	36.96	1.03
A1	Sample 1	2	1	15	100940	37	1.03
A2	Sample 2	2	1	1	30910	36.96	1.10
A2	Sample 2	2	1	2	35940	36.96	1.10
A2	Sample 2	2	1	3	40960	37	1.08
A2	Sample 2	2	1	4	45960	36.96	1.07
A2	Sample 2	2	1	5	50940	37	1.08
A2	Sample 2	2	1	6	55940	37	1.08
A2	Sample 2	2	1	7	60950	36.96	1.08
A2	Sample 2	2	1	8	65940	37	1.08
A2	Sample 2	2	1	9	70950	37	1.07
A2	Sample 2	2	1	10	75940	37	1.07
A2	Sample 2	2	1	11	80950	37	1.07
A2	Sample 2	2	1	12	85940	36.96	1.07
A2	Sample 2	2	1	13	90950	37	1.07
A2	Sample 2	2	1	14	95940	36.96	1.07
A2	Sample 2	2	1	15	100940	37	1.07
A3	Sample 3	2	1	1	30910	36.96	1.17
A3	Sample 3	2	1	2	35940	36.96	1.17
A3	Sample 3	2	1	3	40960	37	1.16
A3	Sample 3	2	1	4	45960	36.96	1.17
A3	Sample 3	2	1	5	50940	37	1.17
A3	Sample 3	2	1	6	55940	37	1.16
A3	Sample 3	2	1	7	60950	36.96	1.16
