Raw Data 		Experiment - evIC50_6_plate8_17APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32280	36.96	1.15
A1	Sample 1	2	1	2	37280	36.96	1.14
A1	Sample 1	2	1	3	42260	36.96	1.14
A1	Sample 1	2	1	4	47260	36.96	1.15
A1	Sample 1	2	1	5	52270	36.96	1.14
A1	Sample 1	2	1	6	57270	37.05	1.13
A1	Sample 1	2	1	7	62270	37	1.14
A1	Sample 1	2	1	8	67270	36.96	1.15
A1	Sample 1	2	1	9	72260	36.96	1.14
A1	Sample 1	2	1	10	77270	37	1.13
A1	Sample 1	2	1	11	82290	37	1.14
A1	Sample 1	2	1	12	87260	36.96	1.14
A1	Sample 1	2	1	13	92270	37	1.13
A1	Sample 1	2	1	14	97270	37	1.14
A1	Sample 1	2	1	15	102270	37.05	1.13
A2	Sample 2	2	1	1	32280	36.96	1.25
A2	Sample 2	2	1	2	37280	36.96	1.25
A2	Sample 2	2	1	3	42260	36.96	1.25
A2	Sample 2	2	1	4	47260	36.96	1.26
A2	Sample 2	2	1	5	52270	36.96	1.25
A2	Sample 2	2	1	6	57270	37.05	1.24
A2	Sample 2	2	1	7	62270	37	1.25
A2	Sample 2	2	1	8	67270	36.96	1.25
A2	Sample 2	2	1	9	72260	36.96	1.25
A2	Sample 2	2	1	10	77270	37	1.25
A2	Sample 2	2	1	11	82290	37	1.24
A2	Sample 2	2	1	12	87260	36.96	1.25
A2	Sample 2	2	1	13	92270	37	1.24
A2	Sample 2	2	1	14	97270	37	1.25
A2	Sample 2	2	1	15	102270	37.05	1.24
A3	Sample 3	2	1	1	32280	36.96	1.34
A3	Sample 3	2	1	2	37280	36.96	1.34
A3	Sample 3	2	1	3	42260	36.96	1.34
A3	Sample 3	2	1	4	47260	36.96	1.34
A3	Sample 3	2	1	5	52270	36.96	1.34
A3	Sample 3	2	1	6	57270	37.05	1.33
A3	Sample 3	2	1	7	62270	37	1.34
A3	Sample 3	2	1	8	67270	36.96	1.34
A3	Sample 3	2	1	9	72260	36.96	1.33
A3	Sample 3	2	1	10	77270	37	1.33
A3	Sample 3	2	1	11	82290	37	1.34
A3	Sample 3	2	1	12	87260	36.96	1.34
A3	Sample 3	2	1	13	92270	37	1.33
A3	Sample 3	2	1	14	97270	37	1.34
A3	Sample 3	2	1	15	102270	37.05	1.33
A4	Sample 4	2	1	1	32280	36.96	1.43
A4	Sample 4	2	1	2	37280	36.96	1.43
A4	Sample 4	2	1	3	42260	36.96	1.42
A4	Sample 4	2	1	4	47260	36.96	1.42
A4	Sample 4	2	1	5	52270	36.96	1.43
A4	Sample 4	2	1	6	57270	37.05	1.42
A4	Sample 4	2	1	7	62270	37	1.43
A4	Sample 4	2	1	8	67270	36.96	1.42
A4	Sample 4	2	1	9	72260	36.96	1.42
A4	Sample 4	2	1	10	77270	37	1.41
A4	Sample 4	2	1	11	82290	37	1.42
A4	Sample 4	2	1	12	87260	36.96	1.42
A4	Sample 4	2	1	13	92270	37	1.41
A4	Sample 4	2	1	14	97270	37	1.42
A4	Sample 4	2	1	15	102270	37.05	1.41
A5	Sample 5	2	1	1	32280	36.96	1.52
A5	Sample 5	2	1	2	37280	36.96	1.52
A5	Sample 5	2	1	3	42260	36.96	1.52
A5	Sample 5	2	1	4	47260	36.96	1.52
A5	Sample 5	2	1	5	52270	36.96	1.51
A5	Sample 5	2	1	6	57270	37.05	1.51
A5	Sample 5	2	1	7	62270	37	1.52
A5	Sample 5	2	1	8	67270	36.96	1.51
A5	Sample 5	2	1	9	72260	36.96	1.51
A5	Sample 5	2	1	10	77270	37	1.51
A5	Sample 5	2	1	11	82290	37	1.51
A5	Sample 5	2	1	12	87260	36.96	1.51
A5	Sample 5	2	1	13	92270	37	1.51
A5	Sample 5	2	1	14	97270	37	1.51
A5	Sample 5	2	1	15	102270	37.05	1.51
A6	Sample 6	2	1	1	32280	36.96	1.59
A6	Sample 6	2	1	2	37280	36.96	1.58
A6	Sample 6	2	1	3	42260	36.96	1.57
A6	Sample 6	2	1	4	47260	36.96	1.58
A6	Sample 6	2	1	5	52270	36.96	1.57
A6	Sample 6	2	1	6	57270	37.05	1.57
A6	Sample 6	2	1	7	62270	37	1.58
A6	Sample 6	2	1	8	67270	36.96	1.58
A6	Sample 6	2	1	9	72260	36.96	1.58
A6	Sample 6	2	1	10	77270	37	1.58
A6	Sample 6	2	1	11	82290	37	1.57
A6	Sample 6	2	1	12	87260	36.96	1.57
A6	Sample 6	2	1	13	92270	37	1.57
A6	Sample 6	2	1	14	97270	37	1.57
A6	Sample 6	2	1	15	102270	37.05	1.57
A7	Sample 7	2	1	1	32280	36.96	1.61
A7	Sample 7	2	1	2	37280	36.96	1.61
A7	Sample 7	2	1	3	42260	36.96	1.61
A7	Sample 7	2	1	4	47260	36.96	1.61
A7	Sample 7	2	1	5	52270	36.96	1.60
A7	Sample 7	2	1	6	57270	37.05	1.60
A7	Sample 7	2	1	7	62270	37	1.61
A7	Sample 7	2	1	8	67270	36.96	1.60
