Raw Data 		Experiment - evIC50_8_plate7_21APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32060	36.91	0.75
A1	Sample 1	2	1	2	37060	37	0.75
A1	Sample 1	2	1	3	42070	36.96	0.74
A1	Sample 1	2	1	4	47070	36.96	0.75
A1	Sample 1	2	1	5	52070	37.06	0.74
A1	Sample 1	2	1	6	57080	37	0.74
A1	Sample 1	2	1	7	62080	37	0.74
A1	Sample 1	2	1	8	67070	36.91	0.74
A1	Sample 1	2	1	9	72070	36.96	0.73
A1	Sample 1	2	1	10	77080	37	0.73
A1	Sample 1	2	1	11	82070	36.96	0.74
A1	Sample 1	2	1	12	87070	36.96	0.73
A1	Sample 1	2	1	13	92060	37	0.74
A1	Sample 1	2	1	14	97090	37	0.73
A1	Sample 1	2	1	15	102080	36.96	0.73
A2	Sample 2	2	1	1	32060	36.91	0.73
A2	Sample 2	2	1	2	37060	37	0.72
A2	Sample 2	2	1	3	42070	36.96	0.72
A2	Sample 2	2	1	4	47070	36.96	0.72
A2	Sample 2	2	1	5	52070	37.06	0.71
A2	Sample 2	2	1	6	57080	37	0.71
A2	Sample 2	2	1	7	62080	37	0.71
A2	Sample 2	2	1	8	67070	36.91	0.71
A2	Sample 2	2	1	9	72070	36.96	0.71
A2	Sample 2	2	1	10	77080	37	0.71
A2	Sample 2	2	1	11	82070	36.96	0.71
A2	Sample 2	2	1	12	87070	36.96	0.70
A2	Sample 2	2	1	13	92060	37	0.71
A2	Sample 2	2	1	14	97090	37	0.70
A2	Sample 2	2	1	15	102080	36.96	0.70
A3	Sample 3	2	1	1	32060	36.91	0.81
A3	Sample 3	2	1	2	37060	37	0.80
A3	Sample 3	2	1	3	42070	36.96	0.80
A3	Sample 3	2	1	4	47070	36.96	0.80
A3	Sample 3	2	1	5	52070	37.06	0.79
A3	Sample 3	2	1	6	57080	37	0.78
A3	Sample 3	2	1	7	62080	37	0.78
A3	Sample 3	2	1	8	67070	36.91	0.78
A3	Sample 3	2	1	9	72070	36.96	0.78
A3	Sample 3	2	1	10	77080	37	0.78
A3	Sample 3	2	1	11	82070	36.96	0.78
A3	Sample 3	2	1	12	87070	36.96	0.78
A3	Sample 3	2	1	13	92060	37	0.78
A3	Sample 3	2	1	14	97090	37	0.78
A3	Sample 3	2	1	15	102080	36.96	0.78
A4	Sample 4	2	1	1	32060	36.91	0.76
A4	Sample 4	2	1	2	37060	37	0.75
A4	Sample 4	2	1	3	42070	36.96	0.74
A4	Sample 4	2	1	4	47070	36.96	0.74
A4	Sample 4	2	1	5	52070	37.06	0.74
A4	Sample 4	2	1	6	57080	37	0.74
A4	Sample 4	2	1	7	62080	37	0.74
A4	Sample 4	2	1	8	67070	36.91	0.73
A4	Sample 4	2	1	9	72070	36.96	0.73
A4	Sample 4	2	1	10	77080	37	0.73
A4	Sample 4	2	1	11	82070	36.96	0.73
A4	Sample 4	2	1	12	87070	36.96	0.73
A4	Sample 4	2	1	13	92060	37	0.73
A4	Sample 4	2	1	14	97090	37	0.73
A4	Sample 4	2	1	15	102080	36.96	0.72
A5	Sample 5	2	1	1	32060	36.91	1.39
A5	Sample 5	2	1	2	37060	37	1.37
A5	Sample 5	2	1	3	42070	36.96	1.37
A5	Sample 5	2	1	4	47070	36.96	1.36
A5	Sample 5	2	1	5	52070	37.06	1.35
A5	Sample 5	2	1	6	57080	37	1.35
A5	Sample 5	2	1	7	62080	37	1.34
A5	Sample 5	2	1	8	67070	36.91	1.34
