Raw Data 		Experiment - evIC50_4_plate2_13APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	31320	36.96	1.41
A1	Sample 1	2	1	2	36340	36.96	1.42
A1	Sample 1	2	1	3	41350	36.96	1.41
A1	Sample 1	2	1	4	46350	36.96	1.41
A1	Sample 1	2	1	5	51330	37	1.41
A1	Sample 1	2	1	6	56340	37	1.42
A1	Sample 1	2	1	7	61340	37	1.41
A1	Sample 1	2	1	8	66350	37	1.42
A1	Sample 1	2	1	9	71340	37	1.41
A1	Sample 1	2	1	10	76340	37	1.41
A1	Sample 1	2	1	11	81330	36.96	1.41
A1	Sample 1	2	1	12	86340	36.91	1.41
A1	Sample 1	2	1	13	91360	37	1.41
A1	Sample 1	2	1	14	96340	37	1.41
A1	Sample 1	2	1	15	101340	37	1.40
A2	Sample 2	2	1	1	31320	36.96	1.34
A2	Sample 2	2	1	2	36340	36.96	1.33
A2	Sample 2	2	1	3	41350	36.96	1.34
A2	Sample 2	2	1	4	46350	36.96	1.34
A2	Sample 2	2	1	5	51330	37	1.33
A2	Sample 2	2	1	6	56340	37	1.33
A2	Sample 2	2	1	7	61340	37	1.33
A2	Sample 2	2	1	8	66350	37	1.33
A2	Sample 2	2	1	9	71340	37	1.33
A2	Sample 2	2	1	10	76340	37	1.33
A2	Sample 2	2	1	11	81330	36.96	1.32
A2	Sample 2	2	1	12	86340	36.91	1.33
A2	Sample 2	2	1	13	91360	37	1.33
A2	Sample 2	2	1	14	96340	37	1.32
A2	Sample 2	2	1	15	101340	37	1.33
A3	Sample 3	2	1	1	31320	36.96	1.57
A3	Sample 3	2	1	2	36340	36.96	1.56
A3	Sample 3	2	1	3	41350	36.96	1.56
A3	Sample 3	2	1	4	46350	36.96	1.56
A3	Sample 3	2	1	5	51330	37	1.56
A3	Sample 3	2	1	6	56340	37	1.56
A3	Sample 3	2	1	7	61340	37	1.56
A3	Sample 3	2	1	8	66350	37	1.57
A3	Sample 3	2	1	9	71340	37	1.56
A3	Sample 3	2	1	10	76340	37	1.56
A3	Sample 3	2	1	11	81330	36.96	1.56
A3	Sample 3	2	1	12	86340	36.91	1.57
A3	Sample 3	2	1	13	91360	37	1.57
A3	Sample 3	2	1	14	96340	37	1.55
A3	Sample 3	2	1	15	101340	37	1.56
A4	Sample 4	2	1	1	31320	36.96	1.48
A4	Sample 4	2	1	2	36340	36.96	1.48
A4	Sample 4	2	1	3	41350	36.96	1.48
A4	Sample 4	2	1	4	46350	36.96	1.49
A4	Sample 4	2	1	5	51330	37	1.48
A4	Sample 4	2	1	6	56340	37	1.48
A4	Sample 4	2	1	7	61340	37	1.48
A4	Sample 4	2	1	8	66350	37	1.48
A4	Sample 4	2	1	9	71340	37	1.48
A4	Sample 4	2	1	10	76340	37	1.47
A4	Sample 4	2	1	11	81330	36.96	1.47
A4	Sample 4	2	1	12	86340	36.91	1.46
A4	Sample 4	2	1	13	91360	37	1.46
A4	Sample 4	2	1	14	96340	37	1.45
A4	Sample 4	2	1	15	101340	37	1.45
A5	Sample 5	2	1	1	31320	36.96	0.92
A5	Sample 5	2	1	2	36340	36.96	0.92
A5	Sample 5	2	1	3	41350	36.96	0.92
A5	Sample 5	2	1	4	46350	36.96	0.92
A5	Sample 5	2	1	5	51330	37	0.92
A5	Sample 5	2	1	6	56340	37	0.92
A5	Sample 5	2	1	7	61340	37	0.92
A5	Sample 5	2	1	8	66350	37	0.92
A5	Sample 5	2	1	9	71340	37	0.92
A5	Sample 5	2	1	10	76340	37	0.92
A5	Sample 5	2	1	11	81330	36.96	0.92
A5	Sample 5	2	1	12	86340	36.91	0.92
A5	Sample 5	2	1	13	91360	37	0.92
A5	Sample 5	2	1	14	96340	37	0.90
A5	Sample 5	2	1	15	101340	37	0.91
A6	Sample 6	2	1	1	31320	36.96	0.91
A6	Sample 6	2	1	2	36340	36.96	0.91
A6	Sample 6	2	1	3	41350	36.96	0.91
A6	Sample 6	2	1	4	46350	36.96	0.92
A6	Sample 6	2	1	5	51330	37	0.91
A6	Sample 6	2	1	6	56340	37	0.91
