Raw Data 		Experiment - evIC50_plate1_07APRIL20262 (Run on LCS480 1.5.1.62)					
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510
A5	Sample 5	2	1	4	76960	37	1.4
A5	Sample 5	2	1	5	89960	36.96	1.4
A5	Sample 5	2	1	6	102960	37	1.39
A5	Sample 5	2	1	7	115960	37	1.41
A5	Sample 5	2	1	8	128960	37	1.4
A5	Sample 5	2	1	9	141970	36.91	1.4
A5	Sample 5	2	1	10	154960	37	1.4
A5	Sample 5	2	1	11	167970	37	1.4
A5	Sample 5	2	1	12	180970	37	1.4
A5	Sample 5	2	1	13	193960	37	1.41
A5	Sample 5	2	1	14	206970	36.96	1.4
A5	Sample 5	2	1	15	219960	37	1.4
A6	Sample 6	2	1	1	37940	36.96	1.62
A6	Sample 6	2	1	2	50960	37	1.63
A6	Sample 6	2	1	3	63960	37	1.63
A6	Sample 6	2	1	4	76960	37	1.62
A6	Sample 6	2	1	5	89960	36.96	1.62
A6	Sample 6	2	1	6	102960	37	1.63
A6	Sample 6	2	1	7	115960	37	1.63
A6	Sample 6	2	1	8	128960	37	1.63
A6	Sample 6	2	1	9	141970	36.91	1.63
A6	Sample 6	2	1	10	154960	37	1.63
A6	Sample 6	2	1	11	167970	37	1.63
A6	Sample 6	2	1	12	180970	37	1.63
A6	Sample 6	2	1	13	193960	37	1.63
A6	Sample 6	2	1	14	206970	36.96	1.62
A6	Sample 6	2	1	15	219960	37	1.62
A7	Sample 7	2	1	1	37940	36.96	1.69
A7	Sample 7	2	1	2	50960	37	1.7
A7	Sample 7	2	1	3	63960	37	1.71
A7	Sample 7	2	1	4	76960	37	1.7
A7	Sample 7	2	1	5	89960	36.96	1.71
A7	Sample 7	2	1	6	102960	37	1.71
A7	Sample 7	2	1	7	115960	37	1.71
A7	Sample 7	2	1	8	128960	37	1.71
A7	Sample 7	2	1	9	141970	36.91	1.7
A7	Sample 7	2	1	10	154960	37	1.7
A7	Sample 7	2	1	11	167970	37	1.71
A7	Sample 7	2	1	12	180970	37	1.7
A7	Sample 7	2	1	13	193960	37	1.71
A7	Sample 7	2	1	14	206970	36.96	1.71
A7	Sample 7	2	1	15	219960	37	1.71
A8	Sample 8	2	1	1	37940	36.96	1.75
A8	Sample 8	2	1	2	50960	37	1.75
A8	Sample 8	2	1	3	63960	37	1.75
A8	Sample 8	2	1	4	76960	37	1.75
A8	Sample 8	2	1	5	89960	36.96	1.76
A8	Sample 8	2	1	6	102960	37	1.75
A8	Sample 8	2	1	7	115960	37	1.76
A8	Sample 8	2	1	8	128960	37	1.75
A8	Sample 8	2	1	9	141970	36.91	1.76
A8	Sample 8	2	1	10	154960	37	1.77
A8	Sample 8	2	1	11	167970	37	1.77
A8	Sample 8	2	1	12	180970	37	1.76
A8	Sample 8	2	1	13	193960	37	1.76
A8	Sample 8	2	1	14	206970	36.96	1.76
A8	Sample 8	2	1	15	219960	37	1.75
A9	Sample 9	2	1	1	37940	36.96	1.68
A9	Sample 9	2	1	2	50960	37	1.68
A9	Sample 9	2	1	3	63960	37	1.68
A9	Sample 9	2	1	4	76960	37	1.68
A9	Sample 9	2	1	5	89960	36.96	1.69
A9	Sample 9	2	1	6	102960	37	1.68
A9	Sample 9	2	1	7	115960	37	1.69
A9	Sample 9	2	1	8	128960	37	1.69
A9	Sample 9	2	1	9	141970	36.91	1.69
A9	Sample 9	2	1	10	154960	37	1.69
A9	Sample 9	2	1	11	167970	37	1.69
A9	Sample 9	2	1	12	180970	37	1.69
A9	Sample 9	2	1	13	193960	37	1.69
A9	Sample 9	2	1	14	206970	36.96	1.68
A9	Sample 9	2	1	15	219960	37	1.69
A10	Sample 10	2	1	1	37940	36.96	1.73
A10	Sample 10	2	1	2	50960	37	1.73
A10	Sample 10	2	1	3	63960	37	1.73
A10	Sample 10	2	1	4	76960	37	1.74
A10	Sample 10	2	1	5	89960	36.96	1.74
A10	Sample 10	2	1	6	102960	37	1.74
A10	Sample 10	2	1	7	115960	37	1.74
A10	Sample 10	2	1	8	128960	37	1.74
A10	Sample 10	2	1	9	141970	36.91	1.74
A10	Sample 10	2	1	10	154960	37	1.73
A10	Sample 10	2	1	11	167970	37	1.74
A10	Sample 10	2	1	12	180970	37	1.74
A10	Sample 10	2	1	13	193960	37	1.74
A10	Sample 10	2	1	14	206970	36.96	1.73
A10	Sample 10	2	1	15	219960	37	1.74
A11	Sample 11	2	1	1	37940	36.96	1.6
A11	Sample 11	2	1	2	50960	37	1.62
A11	Sample 11	2	1	3	63960	37	1.61
A11	Sample 11	2	1	4	76960	37	1.61
A11	Sample 11	2	1	5	89960	36.96	1.61
A11	Sample 11	2	1	6	102960	37	1.61
A11	Sample 11	2	1	7	115960	37	1.62
A11	Sample 11	2	1	8	128960	37	1.62
A11	Sample 11	2	1	9	141970	36.91	1.62
A11	Sample 11	2	1	10	154960	37	1.62
A11	Sample 11	2	1	11	167970	37	1.62
A11	Sample 11	2	1	12	180970	37	1.61
A11	Sample 11	2	1	13	193960	37	1.62
A11	Sample 11	2	1	14	206970	36.96	1.61
A11	Sample 11	2	1	15	219960	37	1.61
A12	Sample 12	2	1	1	37940	36.96	1.23
A12	Sample 12	2	1	2	50960	37	1.22
A12	Sample 12	2	1	3	63960	37	1.23
A12	Sample 12	2	1	4	76960	37	1.23
A12	Sample 12	2	1	5	89960	36.96	1.23
A12	Sample 12	2	1	6	102960	37	1.23
A12	Sample 12	2	1	7	115960	37	1.24
A12	Sample 12	2	1	8	128960	37	1.23
A12	Sample 12	2	1	9	141970	36.91	1.23
A12	Sample 12	2	1	10	154960	37	1.23
A12	Sample 12	2	1	11	167970	37	1.23
A12	Sample 12	2	1	12	180970	37	1.23
A12	Sample 12	2	1	13	193960	37	1.24
A12	Sample 12	2	1	14	206970	36.96	1.23
A12	Sample 12	2	1	15	219960	37	1.23
B1	Sample 13	2	1	1	37940	36.96	0.52
B1	Sample 13	2	1	2	50960	37	0.52
B1	Sample 13	2	1	3	63960	37	0.52
B1	Sample 13	2	1	4	76960	37	0.52
B1	Sample 13	2	1	5	89960	36.96	0.52
B1	Sample 13	2	1	6	102960	37	0.52
B1	Sample 13	2	1	7	115960	37	0.52
B1	Sample 13	2	1	8	128960	37	0.52
B1	Sample 13	2	1	9	141970	36.91	0.51
B1	Sample 13	2	1	10	154960	37	0.51
B1	Sample 13	2	1	11	167970	37	0.51
B1	Sample 13	2	1	12	180970	37	0.51
B1	Sample 13	2	1	13	193960	37	0.52
B1	Sample 13	2	1	14	206970	36.96	0.51
B1	Sample 13	2	1	15	219960	37	0.51
B2	Sample 14	2	1	1	37940	36.96	0.52
B2	Sample 14	2	1	2	50960	37	0.52
B2	Sample 14	2	1	3	63960	37	0.52
B2	Sample 14	2	1	4	76960	37	0.52
B2	Sample 14	2	1	5	89960	36.96	0.52
B2	Sample 14	2	1	6	102960	37	0.52
B2	Sample 14	2	1	7	115960	37	0.51
B2	Sample 14	2	1	8	128960	37	0.52
B2	Sample 14	2	1	9	141970	36.91	0.51
B2	Sample 14	2	1	10	154960	37	0.51
B2	Sample 14	2	1	11	167970	37	0.51
B2	Sample 14	2	1	12	180970	37	0.52
B2	Sample 14	2	1	13	193960	37	0.52
B2	Sample 14	2	1	14	206970	36.96	0.51
B2	Sample 14	2	1	15	219960	37	0.51
B3	Sample 15	2	1	1	37940	36.96	0.56
B3	Sample 15	2	1	2	50960	37	0.56
B3	Sample 15	2	1	3	63960	37	0.56
B3	Sample 15	2	1	4	76960	37	0.56
B3	Sample 15	2	1	5	89960	36.96	0.56
B3	Sample 15	2	1	6	102960	37	0.56
B3	Sample 15	2	1	7	115960	37	0.56
B3	Sample 15	2	1	8	128960	37	0.56
B3	Sample 15	2	1	9	141970	36.91	0.56
B3	Sample 15	2	1	10	154960	37	0.55
B3	Sample 15	2	1	11	167970	37	0.56
B3	Sample 15	2	1	12	180970	37	0.55
B3	Sample 15	2	1	13	193960	37	0.56
B3	Sample 15	2	1	14	206970	36.96	0.55
B3	Sample 15	2	1	15	219960	37	0.55
B4	Sample 16	2	1	1	37940	36.96	1.31
B4	Sample 16	2	1	2	50960	37	1.32
B4	Sample 16	2	1	3	63960	37	1.32
B4	Sample 16	2	1	4	76960	37	1.33
B4	Sample 16	2	1	5	89960	36.96	1.32
B4	Sample 16	2	1	6	102960	37	1.32
B4	Sample 16	2	1	7	115960	37	1.32
B4	Sample 16	2	1	8	128960	37	1.32
B4	Sample 16	2	1	9	141970	36.91	1.31
B4	Sample 16	2	1	10	154960	37	1.32
B4	Sample 16	2	1	11	167970	37	1.31
B4	Sample 16	2	1	12	180970	37	1.32
B4	Sample 16	2	1	13	193960	37	1.31
B4	Sample 16	2	1	14	206970	36.96	1.32
B4	Sample 16	2	1	15	219960	37	1.31
B5	Sample 17	2	1	1	37940	36.96	1.65
B5	Sample 17	2	1	2	50960	37	1.65
B5	Sample 17	2	1	3	63960	37	1.65
B5	Sample 17	2	1	4	76960	37	1.66
B5	Sample 17	2	1	5	89960	36.96	1.66
B5	Sample 17	2	1	6	102960	37	1.65
B5	Sample 17	2	1	7	115960	37	1.66
B5	Sample 17	2	1	8	128960	37	1.66
B5	Sample 17	2	1	9	141970	36.91	1.66
B5	Sample 17	2	1	10	154960	37	1.66
B5	Sample 17	2	1	11	167970	37	1.66
B5	Sample 17	2	1	12	180970	37	1.66
B5	Sample 17	2	1	13	193960	37	1.66
B5	Sample 17	2	1	14	206970	36.96	1.66
B5	Sample 17	2	1	15	219960	37	1.66
B6	Sample 18	2	1	1	37940	36.96	1.76
B6	Sample 18	2	1	2	50960	37	1.77
B6	Sample 18	2	1	3	63960	37	1.77
B6	Sample 18	2	1	4	76960	37	1.78
B6	Sample 18	2	1	5	89960	36.96	1.77
B6	Sample 18	2	1	6	102960	37	1.77
B6	Sample 18	2	1	7	115960	37	1.77
B6	Sample 18	2	1	8	128960	37	1.77
B6	Sample 18	2	1	9	141970	36.91	1.77
B6	Sample 18	2	1	10	154960	37	1.76
B6	Sample 18	2	1	11	167970	37	1.77
B6	Sample 18	2	1	12	180970	37	1.77
B6	Sample 18	2	1	13	193960	37	1.77
B6	Sample 18	2	1	14	206970	36.96	1.77
B6	Sample 18	2	1	15	219960	37	1.77
B7	Sample 19	2	1	1	37940	36.96	1.88
B7	Sample 19	2	1	2	50960	37	1.89
B7	Sample 19	2	1	3	63960	37	1.89
B7	Sample 19	2	1	4	76960	37	1.9
B7	Sample 19	2	1	5	89960	36.96	1.89
B7	Sample 19	2	1	6	102960	37	1.9
B7	Sample 19	2	1	7	115960	37	1.89
B7	Sample 19	2	1	8	128960	37	1.89
B7	Sample 19	2	1	9	141970	36.91	1.89
B7	Sample 19	2	1	10	154960	37	1.88
B7	Sample 19	2	1	11	167970	37	1.89
B7	Sample 19	2	1	12	180970	37	1.9
B7	Sample 19	2	1	13	193960	37	1.89
B7	Sample 19	2	1	14	206970	36.96	1.89
B7	Sample 19	2	1	15	219960	37	1.89
B8	Sample 20	2	1	1	37940	36.96	1.76
B8	Sample 20	2	1	2	50960	37	1.77
B8	Sample 20	2	1	3	63960	37	1.77
B8	Sample 20	2	1	4	76960	37	1.77
B8	Sample 20	2	1	5	89960	36.96	1.78
B8	Sample 20	2	1	6	102960	37	1.78
B8	Sample 20	2	1	7	115960	37	1.77
B8	Sample 20	2	1	8	128960	37	1.78
B8	Sample 20	2	1	9	141970	36.91	1.78
B8	Sample 20	2	1	10	154960	37	1.77
B8	Sample 20	2	1	11	167970	37	1.78
B8	Sample 20	2	1	12	180970	37	1.77
B8	Sample 20	2	1	13	193960	37	1.78
B8	Sample 20	2	1	14	206970	36.96	1.77
B8	Sample 20	2	1	15	219960	37	1.77
B9	Sample 21	2	1	1	37940	36.96	2.01
B9	Sample 21	2	1	2	50960	37	2.02
B9	Sample 21	2	1	3	63960	37	2
B9	Sample 21	2	1	4	76960	37	2.02
B9	Sample 21	2	1	5	89960	36.96	2.02
B9	Sample 21	2	1	6	102960	37	2.02
B9	Sample 21	2	1	7	115960	37	2.01
B9	Sample 21	2	1	8	128960	37	2.02
B9	Sample 21	2	1	9	141970	36.91	2.02
B9	Sample 21	2	1	10	154960	37	2.02
B9	Sample 21	2	1	11	167970	37	2.02
B9	Sample 21	2	1	12	180970	37	2.02
B9	Sample 21	2	1	13	193960	37	2.02
B9	Sample 21	2	1	14	206970	36.96	2.01
B9	Sample 21	2	1	15	219960	37	2.01
B10	Sample 22	2	1	1	37940	36.96	2.2
B10	Sample 22	2	1	2	50960	37	2.22
B10	Sample 22	2	1	3	63960	37	2.21
B10	Sample 22	2	1	4	76960	37	2.23
B10	Sample 22	2	1	5	89960	36.96	2.23
B10	Sample 22	2	1	6	102960	37	2.23
B10	Sample 22	2	1	7	115960	37	2.23
B10	Sample 22	2	1	8	128960	37	2.23
B10	Sample 22	2	1	9	141970	36.91	2.22
B10	Sample 22	2	1	10	154960	37	2.23
B10	Sample 22	2	1	11	167970	37	2.23
B10	Sample 22	2	1	12	180970	37	2.22
B10	Sample 22	2	1	13	193960	37	2.23
B10	Sample 22	2	1	14	206970	36.96	2.23
B10	Sample 22	2	1	15	219960	37	2.23
B11	Sample 23	2	1	1	37940	36.96	2.41
B11	Sample 23	2	1	2	50960	37	2.42
B11	Sample 23	2	1	3	63960	37	2.43
B11	Sample 23	2	1	4	76960	37	2.43
B11	Sample 23	2	1	5	89960	36.96	2.44
B11	Sample 23	2	1	6	102960	37	2.44
B11	Sample 23	2	1	7	115960	37	2.44
B11	Sample 23	2	1	8	128960	37	2.44
B11	Sample 23	2	1	9	141970	36.91	2.45
B11	Sample 23	2	1	10	154960	37	2.45
B11	Sample 23	2	1	11	167970	37	2.45
B11	Sample 23	2	1	12	180970	37	2.45
B11	Sample 23	2	1	13	193960	37	2.46
B11	Sample 23	2	1	14	206970	36.96	2.45
B11	Sample 23	2	1	15	219960	37	2.46
B12	Sample 24	2	1	1	37940	36.96	2.06
B12	Sample 24	2	1	2	50960	37	2.06
B12	Sample 24	2	1	3	63960	37	2.07
B12	Sample 24	2	1	4	76960	37	2.08
B12	Sample 24	2	1	5	89960	36.96	2.08
B12	Sample 24	2	1	6	102960	37	2.08
B12	Sample 24	2	1	7	115960	37	2.08
B12	Sample 24	2	1	8	128960	37	2.08
B12	Sample 24	2	1	9	141970	36.91	2.08
B12	Sample 24	2	1	10	154960	37	2.08
B12	Sample 24	2	1	11	167970	37	2.09
B12	Sample 24	2	1	12	180970	37	2.08
B12	Sample 24	2	1	13	193960	37	2.09
B12	Sample 24	2	1	14	206970	36.96	2.08
B12	Sample 24	2	1	15	219960	37	2.08
C1	Sample 25	2	1	1	37940	36.96	1.01
C1	Sample 25	2	1	2	50960	37	1.01
C1	Sample 25	2	1	3	63960	37	1.01
C1	Sample 25	2	1	4	76960	37	1.02
C1	Sample 25	2	1	5	89960	36.96	1.01
C1	Sample 25	2	1	6	102960	37	1.01
C1	Sample 25	2	1	7	115960	37	1.01
C1	Sample 25	2	1	8	128960	37	1
C1	Sample 25	2	1	9	141970	36.91	1.01
C1	Sample 25	2	1	10	154960	37	1.01
C1	Sample 25	2	1	11	167970	37	1.02
C1	Sample 25	2	1	12	180970	37	1.01
C1	Sample 25	2	1	13	193960	37	1.02
C1	Sample 25	2	1	14	206970	36.96	1.02
C1	Sample 25	2	1	15	219960	37	1.02
C2	Sample 26	2	1	1	37940	36.96	0.54
C2	Sample 26	2	1	2	50960	37	0.54
C2	Sample 26	2	1	3	63960	37	0.54
C2	Sample 26	2	1	4	76960	37	0.55
C2	Sample 26	2	1	5	89960	36.96	0.54
C2	Sample 26	2	1	6	102960	37	0.55
C2	Sample 26	2	1	7	115960	37	0.54
C2	Sample 26	2	1	8	128960	37	0.54
C2	Sample 26	2	1	9	141970	36.91	0.54
C2	Sample 26	2	1	10	154960	37	0.55
C2	Sample 26	2	1	11	167970	37	0.54
C2	Sample 26	2	1	12	180970	37	0.54
C2	Sample 26	2	1	13	193960	37	0.54
C2	Sample 26	2	1	14	206970	36.96	0.54
C2	Sample 26	2	1	15	219960	37	0.54
C3	Sample 27	2	1	1	37940	36.96	0.6
C3	Sample 27	2	1	2	50960	37	0.59
C3	Sample 27	2	1	3	63960	37	0.59
C3	Sample 27	2	1	4	76960	37	0.6
C3	Sample 27	2	1	5	89960	36.96	0.59
C3	Sample 27	2	1	6	102960	37	0.59
C3	Sample 27	2	1	7	115960	37	0.59
C3	Sample 27	2	1	8	128960	37	0.6
C3	Sample 27	2	1	9	141970	36.91	0.59
C3	Sample 27	2	1	10	154960	37	0.59
C3	Sample 27	2	1	11	167970	37	0.59
C3	Sample 27	2	1	12	180970	37	0.58
C3	Sample 27	2	1	13	193960	37	0.59
C3	Sample 27	2	1	14	206970	36.96	0.59
C3	Sample 27	2	1	15	219960	37	0.58
C4	Sample 28	2	1	1	37940	36.96	0.61
C4	Sample 28	2	1	2	50960	37	0.62
C4	Sample 28	2	1	3	63960	37	0.61
C4	Sample 28	2	1	4	76960	37	0.62
C4	Sample 28	2	1	5	89960	36.96	0.62
C4	Sample 28	2	1	6	102960	37	0.61
C4	Sample 28	2	1	7	115960	37	0.62
C4	Sample 28	2	1	8	128960	37	0.61
C4	Sample 28	2	1	9	141970	36.91	0.61
C4	Sample 28	2	1	10	154960	37	0.61
C4	Sample 28	2	1	11	167970	37	0.61
C4	Sample 28	2	1	12	180970	37	0.61
C4	Sample 28	2	1	13	193960	37	0.61
C4	Sample 28	2	1	14	206970	36.96	0.61
C4	Sample 28	2	1	15	219960	37	0.61
C5	Sample 29	2	1	1	37940	36.96	1.6
C5	Sample 29	2	1	2	50960	37	1.6
C5	Sample 29	2	1	3	63960	37	1.6
C5	Sample 29	2	1	4	76960	37	1.61
C5	Sample 29	2	1	5	89960	36.96	1.6
C5	Sample 29	2	1	6	102960	37	1.6
C5	Sample 29	2	1	7	115960	37	1.61
C5	Sample 29	2	1	8	128960	37	1.61
C5	Sample 29	2	1	9	141970	36.91	1.61
C5	Sample 29	2	1	10	154960	37	1.61
C5	Sample 29	2	1	11	167970	37	1.61
C5	Sample 29	2	1	12	180970	37	1.61
C5	Sample 29	2	1	13	193960	37	1.61
C5	Sample 29	2	1	14	206970	36.96	1.61
C5	Sample 29	2	1	15	219960	37	1.61
C6	Sample 30	2	1	1	37940	36.96	1.56
C6	Sample 30	2	1	2	50960	37	1.57
C6	Sample 30	2	1	3	63960	37	1.56
C6	Sample 30	2	1	4	76960	37	1.56
C6	Sample 30	2	1	5	89960	36.96	1.57
C6	Sample 30	2	1	6	102960	37	1.56
C6	Sample 30	2	1	7	115960	37	1.57
C6	Sample 30	2	1	8	128960	37	1.56
C6	Sample 30	2	1	9	141970	36.91	1.56
C6	Sample 30	2	1	10	154960	37	1.57
C6	Sample 30	2	1	11	167970	37	1.56
C6	Sample 30	2	1	12	180970	37	1.56
C6	Sample 30	2	1	13	193960	37	1.57
C6	Sample 30	2	1	14	206970	36.96	1.56
C6	Sample 30	2	1	15	219960	37	1.57
C7	Sample 31	2	1	1	37940	36.96	0.69
C7	Sample 31	2	1	2	50960	37	0.69
C7	Sample 31	2	1	3	63960	37	0.69
C7	Sample 31	2	1	4	76960	37	0.7
C7	Sample 31	2	1	5	89960	36.96	0.69
C7	Sample 31	2	1	6	102960	37	0.69
C7	Sample 31	2	1	7	115960	37	0.69
C7	Sample 31	2	1	8	128960	37	0.69
C7	Sample 31	2	1	9	141970	36.91	0.69
C7	Sample 31	2	1	10	154960	37	0.68
C7	Sample 31	2	1	11	167970	37	0.69
C7	Sample 31	2	1	12	180970	37	0.68
C7	Sample 31	2	1	13	193960	37	0.69
C7	Sample 31	2	1	14	206970	36.96	0.69
C7	Sample 31	2	1	15	219960	37	0.68
C8	Sample 32	2	1	1	37940	36.96	1.95
C8	Sample 32	2	1	2	50960	37	1.95
C8	Sample 32	2	1	3	63960	37	1.95
C8	Sample 32	2	1	4	76960	37	1.96
C8	Sample 32	2	1	5	89960	36.96	1.96
C8	Sample 32	2	1	6	102960	37	1.96
C8	Sample 32	2	1	7	115960	37	1.97
C8	Sample 32	2	1	8	128960	37	1.96
C8	Sample 32	2	1	9	141970	36.91	1.96
C8	Sample 32	2	1	10	154960	37	1.96
C8	Sample 32	2	1	11	167970	37	1.96
C8	Sample 32	2	1	12	180970	37	1.96
C8	Sample 32	2	1	13	193960	37	1.97
C8	Sample 32	2	1	14	206970	36.96	1.96
C8	Sample 32	2	1	15	219960	37	1.97
C9	Sample 33	2	1	1	37940	36.96	2.38
C9	Sample 33	2	1	2	50960	37	2.39
C9	Sample 33	2	1	3	63960	37	2.38
C9	Sample 33	2	1	4	76960	37	2.4
C9	Sample 33	2	1	5	89960	36.96	2.38
C9	Sample 33	2	1	6	102960	37	2.39
C9	Sample 33	2	1	7	115960	37	2.4
C9	Sample 33	2	1	8	128960	37	2.4
C9	Sample 33	2	1	9	141970	36.91	2.4
C9	Sample 33	2	1	10	154960	37	2.4
C9	Sample 33	2	1	11	167970	37	2.4
C9	Sample 33	2	1	12	180970	37	2.41
C9	Sample 33	2	1	13	193960	37	2.41
C9	Sample 33	2	1	14	206970	36.96	2.4
C9	Sample 33	2	1	15	219960	37	2.4
C10	Sample 34	2	1	1	37940	36.96	2.23
C10	Sample 34	2	1	2	50960	37	2.26
C10	Sample 34	2	1	3	63960	37	2.26
C10	Sample 34	2	1	4	76960	37	2.27
C10	Sample 34	2	1	5	89960	36.96	2.28
C10	Sample 34	2	1	6	102960	37	2.28
C10	Sample 34	2	1	7	115960	37	2.3
C10	Sample 34	2	1	8	128960	37	2.29
C10	Sample 34	2	1	9	141970	36.91	2.3
C10	Sample 34	2	1	10	154960	37	2.3
C10	Sample 34	2	1	11	167970	37	2.31
C10	Sample 34	2	1	12	180970	37	2.31
C10	Sample 34	2	1	13	193960	37	2.32
C10	Sample 34	2	1	14	206970	36.96	2.31
C10	Sample 34	2	1	15	219960	37	2.31
C11	Sample 35	2	1	1	37940	36.96	2.06
C11	Sample 35	2	1	2	50960	37	2.07
C11	Sample 35	2	1	3	63960	37	2.07
C11	Sample 35	2	1	4	76960	37	2.09
C11	Sample 35	2	1	5	89960	36.96	2.1
C11	Sample 35	2	1	6	102960	37	2.1
C11	Sample 35	2	1	7	115960	37	2.11
C11	Sample 35	2	1	8	128960	37	2.11
C11	Sample 35	2	1	9	141970	36.91	2.11
C11	Sample 35	2	1	10	154960	37	2.12
C11	Sample 35	2	1	11	167970	37	2.12
C11	Sample 35	2	1	12	180970	37	2.12
C11	Sample 35	2	1	13	193960	37	2.13
C11	Sample 35	2	1	14	206970	36.96	2.13
C11	Sample 35	2	1	15	219960	37	2.14
C12	Sample 36	2	1	1	37940	36.96	1.83
C12	Sample 36	2	1	2	50960	37	1.86
C12	Sample 36	2	1	3	63960	37	1.86
C12	Sample 36	2	1	4	76960	37	1.88
C12	Sample 36	2	1	5	89960	36.96	1.89
C12	Sample 36	2	1	6	102960	37	1.89
C12	Sample 36	2	1	7	115960	37	1.89
C12	Sample 36	2	1	8	128960	37	1.89
C12	Sample 36	2	1	9	141970	36.91	1.9
C12	Sample 36	2	1	10	154960	37	1.9
C12	Sample 36	2	1	11	167970	37	1.91
C12	Sample 36	2	1	12	180970	37	1.91
C12	Sample 36	2	1	13	193960	37	1.91
C12	Sample 36	2	1	14	206970	36.96	1.91
C12	Sample 36	2	1	15	219960	37	1.91
D1	Sample 37	2	1	1	37940	36.96	0.56
D1	Sample 37	2	1	2	50960	37	0.57
D1	Sample 37	2	1	3	63960	37	0.57
D1	Sample 37	2	1	4	76960	37	0.57
D1	Sample 37	2	1	5	89960	36.96	0.57
D1	Sample 37	2	1	6	102960	37	0.57
D1	Sample 37	2	1	7	115960	37	0.57
D1	Sample 37	2	1	8	128960	37	0.57
D1	Sample 37	2	1	9	141970	36.91	0.57
D1	Sample 37	2	1	10	154960	37	0.57
D1	Sample 37	2	1	11	167970	37	0.57
D1	Sample 37	2	1	12	180970	37	0.56
D1	Sample 37	2	1	13	193960	37	0.56
D1	Sample 37	2	1	14	206970	36.96	0.56
D1	Sample 37	2	1	15	219960	37	0.57
D2	Sample 38	2	1	1	37940	36.96	0.55
D2	Sample 38	2	1	2	50960	37	0.57
D2	Sample 38	2	1	3	63960	37	0.56
D2	Sample 38	2	1	4	76960	37	0.57
D2	Sample 38	2	1	5	89960	36.96	0.56
D2	Sample 38	2	1	6	102960	37	0.56
D2	Sample 38	2	1	7	115960	37	0.56
D2	Sample 38	2	1	8	128960	37	0.57
