Raw Data 		Experiment - evIC50_11_plate2_24APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32770	36.91	2.10
A1	Sample 1	2	1	2	37710	36.96	2.26
A1	Sample 1	2	1	3	42710	36.96	2.39
A1	Sample 1	2	1	4	47710	36.96	2.35
A1	Sample 1	2	1	5	52710	37	2.20
A1	Sample 1	2	1	6	57710	36.96	2.04
A1	Sample 1	2	1	7	62710	36.96	1.86
A1	Sample 1	2	1	8	67710	37	1.69
A1	Sample 1	2	1	9	72710	37	1.54
A1	Sample 1	2	1	10	77720	37	1.39
A1	Sample 1	2	1	11	82710	36.96	1.25
A1	Sample 1	2	1	12	87710	37	1.12
A1	Sample 1	2	1	13	92710	37	1.00
A1	Sample 1	2	1	14	97710	36.96	0.91
A1	Sample 1	2	1	15	102710	37	0.84
A2	Sample 2	2	1	1	32770	36.91	2.09
A2	Sample 2	2	1	2	37710	36.96	2.17
A2	Sample 2	2	1	3	42710	36.96	2.09
A2	Sample 2	2	1	4	47710	36.96	1.92
A2	Sample 2	2	1	5	52710	37	1.70
A2	Sample 2	2	1	6	57710	36.96	1.51
A2	Sample 2	2	1	7	62710	36.96	1.35
A2	Sample 2	2	1	8	67710	37	1.24
A2	Sample 2	2	1	9	72710	37	1.12
A2	Sample 2	2	1	10	77720	37	1.03
A2	Sample 2	2	1	11	82710	36.96	0.94
A2	Sample 2	2	1	12	87710	37	0.87
A2	Sample 2	2	1	13	92710	37	0.81
A2	Sample 2	2	1	14	97710	36.96	0.76
A2	Sample 2	2	1	15	102710	37	0.72
A3	Sample 3	2	1	1	32770	36.91	0.77
A3	Sample 3	2	1	2	37710	36.96	0.76
A3	Sample 3	2	1	3	42710	36.96	0.75
A3	Sample 3	2	1	4	47710	36.96	0.75
A3	Sample 3	2	1	5	52710	37	0.74
A3	Sample 3	2	1	6	57710	36.96	0.75
A3	Sample 3	2	1	7	62710	36.96	0.74
A3	Sample 3	2	1	8	67710	37	0.75
A3	Sample 3	2	1	9	72710	37	0.75
A3	Sample 3	2	1	10	77720	37	0.75
A3	Sample 3	2	1	11	82710	36.96	0.74
A3	Sample 3	2	1	12	87710	37	0.74
A3	Sample 3	2	1	13	92710	37	0.74
A3	Sample 3	2	1	14	97710	36.96	0.74
A3	Sample 3	2	1	15	102710	37	0.74
A4	Sample 4	2	1	1	32770	36.91	0.77
A4	Sample 4	2	1	2	37710	36.96	0.76
A4	Sample 4	2	1	3	42710	36.96	0.75
A4	Sample 4	2	1	4	47710	36.96	0.75
A4	Sample 4	2	1	5	52710	37	0.74
A4	Sample 4	2	1	6	57710	36.96	0.75
A4	Sample 4	2	1	7	62710	36.96	0.74
A4	Sample 4	2	1	8	67710	37	0.75
A4	Sample 4	2	1	9	72710	37	0.74
A4	Sample 4	2	1	10	77720	37	0.74
A4	Sample 4	2	1	11	82710	36.96	0.75
A4	Sample 4	2	1	12	87710	37	0.75
A4	Sample 4	2	1	13	92710	37	0.74
A4	Sample 4	2	1	14	97710	36.96	0.74
A4	Sample 4	2	1	15	102710	37	0.74
A5	Sample 5	2	1	1	32770	36.91	0.66
A5	Sample 5	2	1	2	37710	36.96	0.66
A5	Sample 5	2	1	3	42710	36.96	0.65
A5	Sample 5	2	1	4	47710	36.96	0.64
A5	Sample 5	2	1	5	52710	37	0.65
A5	Sample 5	2	1	6	57710	36.96	0.64
A5	Sample 5	2	1	7	62710	36.96	0.64
A5	Sample 5	2	1	8	67710	37	0.64
A5	Sample 5	2	1	9	72710	37	0.64
A5	Sample 5	2	1	10	77720	37	0.64
A5	Sample 5	2	1	11	82710	36.96	0.64
A5	Sample 5	2	1	12	87710	37	0.63
A5	Sample 5	2	1	13	92710	37	0.64
A5	Sample 5	2	1	14	97710	36.96	0.64
A5	Sample 5	2	1	15	102710	37	0.64
A6	Sample 6	2	1	1	32770	36.91	0.69
A6	Sample 6	2	1	2	37710	36.96	0.67
A6	Sample 6	2	1	3	42710	36.96	0.67
A6	Sample 6	2	1	4	47710	36.96	0.67
A6	Sample 6	2	1	5	52710	37	0.67
A6	Sample 6	2	1	6	57710	36.96	0.66
A6	Sample 6	2	1	7	62710	36.96	0.67
