Raw Data 		Experiment - evIC50_6_plate1_17APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	35270	36.86	0.96
A1	Sample 1	2	1	2	40290	36.91	0.95
A1	Sample 1	2	1	3	45290	36.91	0.97
A1	Sample 1	2	1	4	50300	36.96	0.96
A1	Sample 1	2	1	5	55280	36.96	0.96
A1	Sample 1	2	1	6	60290	36.96	0.96
A1	Sample 1	2	1	7	65290	36.96	0.96
A1	Sample 1	2	1	8	70300	36.96	0.96
A1	Sample 1	2	1	9	75290	36.96	0.96
A1	Sample 1	2	1	10	80290	36.96	0.96
A1	Sample 1	2	1	11	85290	36.96	0.97
A1	Sample 1	2	1	12	90290	37	0.96
A1	Sample 1	2	1	13	95290	36.96	0.96
A1	Sample 1	2	1	14	100290	36.96	0.96
A1	Sample 1	2	1	15	105290	36.96	0.96
A2	Sample 2	2	1	1	35270	36.86	1.01
A2	Sample 2	2	1	2	40290	36.91	1.01
A2	Sample 2	2	1	3	45290	36.91	1.02
A2	Sample 2	2	1	4	50300	36.96	1.01
A2	Sample 2	2	1	5	55280	36.96	1.00
A2	Sample 2	2	1	6	60290	36.96	1.01
A2	Sample 2	2	1	7	65290	36.96	1.01
A2	Sample 2	2	1	8	70300	36.96	1.01
A2	Sample 2	2	1	9	75290	36.96	1.01
A2	Sample 2	2	1	10	80290	36.96	1.02
A2	Sample 2	2	1	11	85290	36.96	1.01
A2	Sample 2	2	1	12	90290	37	1.01
A2	Sample 2	2	1	13	95290	36.96	1.01
A2	Sample 2	2	1	14	100290	36.96	1.01
A2	Sample 2	2	1	15	105290	36.96	1.01
A3	Sample 3	2	1	1	35270	36.86	1.12
A3	Sample 3	2	1	2	40290	36.91	1.12
A3	Sample 3	2	1	3	45290	36.91	1.13
A3	Sample 3	2	1	4	50300	36.96	1.13
A3	Sample 3	2	1	5	55280	36.96	1.11
A3	Sample 3	2	1	6	60290	36.96	1.12
A3	Sample 3	2	1	7	65290	36.96	1.12
A3	Sample 3	2	1	8	70300	36.96	1.13
A3	Sample 3	2	1	9	75290	36.96	1.13
A3	Sample 3	2	1	10	80290	36.96	1.13
A3	Sample 3	2	1	11	85290	36.96	1.12
A3	Sample 3	2	1	12	90290	37	1.12
A3	Sample 3	2	1	13	95290	36.96	1.13
A3	Sample 3	2	1	14	100290	36.96	1.12
A3	Sample 3	2	1	15	105290	36.96	1.12
A4	Sample 4	2	1	1	35270	36.86	1.03
A4	Sample 4	2	1	2	40290	36.91	1.03
A4	Sample 4	2	1	3	45290	36.91	1.05
A4	Sample 4	2	1	4	50300	36.96	1.04
A4	Sample 4	2	1	5	55280	36.96	1.03
A4	Sample 4	2	1	6	60290	36.96	1.04
A4	Sample 4	2	1	7	65290	36.96	1.03
A4	Sample 4	2	1	8	70300	36.96	1.03
A4	Sample 4	2	1	9	75290	36.96	1.03
A4	Sample 4	2	1	10	80290	36.96	1.03
A4	Sample 4	2	1	11	85290	36.96	1.03
A4	Sample 4	2	1	12	90290	37	1.03
A4	Sample 4	2	1	13	95290	36.96	1.03
A4	Sample 4	2	1	14	100290	36.96	1.03
A4	Sample 4	2	1	15	105290	36.96	1.03
A5	Sample 5	2	1	1	35270	36.86	1.47
A5	Sample 5	2	1	2	40290	36.91	1.48
A5	Sample 5	2	1	3	45290	36.91	1.48
A5	Sample 5	2	1	4	50300	36.96	1.47
A5	Sample 5	2	1	5	55280	36.96	1.47
A5	Sample 5	2	1	6	60290	36.96	1.46
A5	Sample 5	2	1	7	65290	36.96	1.47
A5	Sample 5	2	1	8	70300	36.96	1.46
A5	Sample 5	2	1	9	75290	36.96	1.47
A5	Sample 5	2	1	10	80290	36.96	1.47
A5	Sample 5	2	1	11	85290	36.96	1.47
A5	Sample 5	2	1	12	90290	37	1.47
A5	Sample 5	2	1	13	95290	36.96	1.47
A5	Sample 5	2	1	14	100290	36.96	1.48
A5	Sample 5	2	1	15	105290	36.96	1.47
A6	Sample 6	2	1	1	35270	36.86	1.46
A6	Sample 6	2	1	2	40290	36.91	1.45
A6	Sample 6	2	1	3	45290	36.91	1.46
A6	Sample 6	2	1	4	50300	36.96	1.45
A6	Sample 6	2	1	5	55280	36.96	1.44
A6	Sample 6	2	1	6	60290	36.96	1.46
A6	Sample 6	2	1	7	65290	36.96	1.46
A6	Sample 6	2	1	8	70300	36.96	1.45
A6	Sample 6	2	1	9	75290	36.96	1.46
A6	Sample 6	2	1	10	80290	36.96	1.45
A6	Sample 6	2	1	11	85290	36.96	1.46
A6	Sample 6	2	1	12	90290	37	1.46
A6	Sample 6	2	1	13	95290	36.96	1.45
A6	Sample 6	2	1	14	100290	36.96	1.45
A6	Sample 6	2	1	15	105290	36.96	1.45
A7	Sample 7	2	1	1	35270	36.86	1.47
A7	Sample 7	2	1	2	40290	36.91	1.47
A7	Sample 7	2	1	3	45290	36.91	1.48
A7	Sample 7	2	1	4	50300	36.96	1.47
A7	Sample 7	2	1	5	55280	36.96	1.46
A7	Sample 7	2	1	6	60290	36.96	1.47
A7	Sample 7	2	1	7	65290	36.96	1.47
A7	Sample 7	2	1	8	70300	36.96	1.47
A7	Sample 7	2	1	9	75290	36.96	1.47
A7	Sample 7	2	1	10	80290	36.96	1.47
A7	Sample 7	2	1	11	85290	36.96	1.47
A7	Sample 7	2	1	12	90290	37	1.46
A7	Sample 7	2	1	13	95290	36.96	1.46
A7	Sample 7	2	1	14	100290	36.96	1.46
A7	Sample 7	2	1	15	105290	36.96	1.46
A8	Sample 8	2	1	1	35270	36.86	1.44
A8	Sample 8	2	1	2	40290	36.91	1.44
A8	Sample 8	2	1	3	45290	36.91	1.44
A8	Sample 8	2	1	4	50300	36.96	1.44
A8	Sample 8	2	1	5	55280	36.96	1.43
A8	Sample 8	2	1	6	60290	36.96	1.44
A8	Sample 8	2	1	7	65290	36.96	1.43
A8	Sample 8	2	1	8	70300	36.96	1.44
A8	Sample 8	2	1	9	75290	36.96	1.43
A8	Sample 8	2	1	10	80290	36.96	1.44
A8	Sample 8	2	1	11	85290	36.96	1.44
A8	Sample 8	2	1	12	90290	37	1.44
A8	Sample 8	2	1	13	95290	36.96	1.44
A8	Sample 8	2	1	14	100290	36.96	1.43
A8	Sample 8	2	1	15	105290	36.96	1.43
A9	Sample 9	2	1	1	35270	36.86	0.86
A9	Sample 9	2	1	2	40290	36.91	0.87
A9	Sample 9	2	1	3	45290	36.91	0.87
A9	Sample 9	2	1	4	50300	36.96	0.87
A9	Sample 9	2	1	5	55280	36.96	0.86
A9	Sample 9	2	1	6	60290	36.96	0.86
A9	Sample 9	2	1	7	65290	36.96	0.87
A9	Sample 9	2	1	8	70300	36.96	0.86
A9	Sample 9	2	1	9	75290	36.96	0.87
A9	Sample 9	2	1	10	80290	36.96	0.87
A9	Sample 9	2	1	11	85290	36.96	0.86
A9	Sample 9	2	1	12	90290	37	0.86
A9	Sample 9	2	1	13	95290	36.96	0.87
A9	Sample 9	2	1	14	100290	36.96	0.86
A9	Sample 9	2	1	15	105290	36.96	0.87
A10	Sample 10	2	1	1	35270	36.86	0.83
A10	Sample 10	2	1	2	40290	36.91	0.82
A10	Sample 10	2	1	3	45290	36.91	0.84
A10	Sample 10	2	1	4	50300	36.96	0.84
A10	Sample 10	2	1	5	55280	36.96	0.83
A10	Sample 10	2	1	6	60290	36.96	0.84
A10	Sample 10	2	1	7	65290	36.96	0.83
A10	Sample 10	2	1	8	70300	36.96	0.83
A10	Sample 10	2	1	9	75290	36.96	0.84
A10	Sample 10	2	1	10	80290	36.96	0.83
A10	Sample 10	2	1	11	85290	36.96	0.84
A10	Sample 10	2	1	12	90290	37	0.83
A10	Sample 10	2	1	13	95290	36.96	0.83
A10	Sample 10	2	1	14	100290	36.96	0.83
A10	Sample 10	2	1	15	105290	36.96	0.83
A11	Sample 11	2	1	1	35270	36.86	0.84
A11	Sample 11	2	1	2	40290	36.91	0.84
A11	Sample 11	2	1	3	45290	36.91	0.85
A11	Sample 11	2	1	4	50300	36.96	0.84
A11	Sample 11	2	1	5	55280	36.96	0.84
A11	Sample 11	2	1	6	60290	36.96	0.84
A11	Sample 11	2	1	7	65290	36.96	0.84
A11	Sample 11	2	1	8	70300	36.96	0.85
A11	Sample 11	2	1	9	75290	36.96	0.85
A11	Sample 11	2	1	10	80290	36.96	0.84
A11	Sample 11	2	1	11	85290	36.96	0.84
A11	Sample 11	2	1	12	90290	37	0.84
A11	Sample 11	2	1	13	95290	36.96	0.84
A11	Sample 11	2	1	14	100290	36.96	0.84
A11	Sample 11	2	1	15	105290	36.96	0.84
A12	Sample 12	2	1	1	35270	36.86	0.72
A12	Sample 12	2	1	2	40290	36.91	0.72
A12	Sample 12	2	1	3	45290	36.91	0.73
A12	Sample 12	2	1	4	50300	36.96	0.72
A12	Sample 12	2	1	5	55280	36.96	0.72
A12	Sample 12	2	1	6	60290	36.96	0.73
A12	Sample 12	2	1	7	65290	36.96	0.73
A12	Sample 12	2	1	8	70300	36.96	0.73
