Raw Data 		Experiment - evIC50_plate2_07APRIL2026 (Run on LCS480 1.5.1.62)					
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510
D1	Sample 37	2	1	2	52350	37	0.55
D1	Sample 37	2	1	3	65340	36.96	0.55
D1	Sample 37	2	1	4	78340	36.96	0.55
D1	Sample 37	2	1	5	91340	36.96	0.55
D1	Sample 37	2	1	6	104340	37	0.54
D1	Sample 37	2	1	7	117340	37	0.55
D1	Sample 37	2	1	8	130350	37	0.55
D1	Sample 37	2	1	9	143340	37	0.55
D1	Sample 37	2	1	10	156350	36.96	0.55
D1	Sample 37	2	1	11	169340	36.91	0.55
D1	Sample 37	2	1	12	182340	37	0.55
D1	Sample 37	2	1	13	195340	37	0.55
D1	Sample 37	2	1	14	208340	36.96	0.55
D1	Sample 37	2	1	15	221360	36.96	0.55
D2	Sample 38	2	1	1	39350	36.96	0.56
D2	Sample 38	2	1	2	52350	37	0.57
D2	Sample 38	2	1	3	65340	36.96	0.57
D2	Sample 38	2	1	4	78340	36.96	0.57
D2	Sample 38	2	1	5	91340	36.96	0.56
D2	Sample 38	2	1	6	104340	37	0.56
D2	Sample 38	2	1	7	117340	37	0.57
D2	Sample 38	2	1	8	130350	37	0.57
D2	Sample 38	2	1	9	143340	37	0.57
D2	Sample 38	2	1	10	156350	36.96	0.57
D2	Sample 38	2	1	11	169340	36.91	0.57
D2	Sample 38	2	1	12	182340	37	0.57
D2	Sample 38	2	1	13	195340	37	0.56
D2	Sample 38	2	1	14	208340	36.96	0.57
D2	Sample 38	2	1	15	221360	36.96	0.57
D3	Sample 39	2	1	1	39350	36.96	0.61
D3	Sample 39	2	1	2	52350	37	0.61
D3	Sample 39	2	1	3	65340	36.96	0.61
D3	Sample 39	2	1	4	78340	36.96	0.61
D3	Sample 39	2	1	5	91340	36.96	0.61
D3	Sample 39	2	1	6	104340	37	0.6
D3	Sample 39	2	1	7	117340	37	0.61
D3	Sample 39	2	1	8	130350	37	0.61
D3	Sample 39	2	1	9	143340	37	0.61
D3	Sample 39	2	1	10	156350	36.96	0.6
D3	Sample 39	2	1	11	169340	36.91	0.61
D3	Sample 39	2	1	12	182340	37	0.61
D3	Sample 39	2	1	13	195340	37	0.61
D3	Sample 39	2	1	14	208340	36.96	0.61
D3	Sample 39	2	1	15	221360	36.96	0.61
D4	Sample 40	2	1	1	39350	36.96	0.57
D4	Sample 40	2	1	2	52350	37	0.58
D4	Sample 40	2	1	3	65340	36.96	0.57
D4	Sample 40	2	1	4	78340	36.96	0.57
D4	Sample 40	2	1	5	91340	36.96	0.56
D4	Sample 40	2	1	6	104340	37	0.57
D4	Sample 40	2	1	7	117340	37	0.57
D4	Sample 40	2	1	8	130350	37	0.57
D4	Sample 40	2	1	9	143340	37	0.57
D4	Sample 40	2	1	10	156350	36.96	0.57
D4	Sample 40	2	1	11	169340	36.91	0.56
D4	Sample 40	2	1	12	182340	37	0.56
D4	Sample 40	2	1	13	195340	37	0.56
D4	Sample 40	2	1	14	208340	36.96	0.56
D4	Sample 40	2	1	15	221360	36.96	0.57
D5	Sample 41	2	1	1	39350	36.96	0.68
D5	Sample 41	2	1	2	52350	37	0.68
D5	Sample 41	2	1	3	65340	36.96	0.68
D5	Sample 41	2	1	4	78340	36.96	0.68
D5	Sample 41	2	1	5	91340	36.96	0.68
D5	Sample 41	2	1	6	104340	37	0.68
D5	Sample 41	2	1	7	117340	37	0.68
D5	Sample 41	2	1	8	130350	37	0.68
D5	Sample 41	2	1	9	143340	37	0.68
D5	Sample 41	2	1	10	156350	36.96	0.68
D5	Sample 41	2	1	11	169340	36.91	0.68
D5	Sample 41	2	1	12	182340	37	0.68
D5	Sample 41	2	1	13	195340	37	0.67
D5	Sample 41	2	1	14	208340	36.96	0.67
D5	Sample 41	2	1	15	221360	36.96	0.67
D6	Sample 42	2	1	1	39350	36.96	0.71
D6	Sample 42	2	1	2	52350	37	0.72
D6	Sample 42	2	1	3	65340	36.96	0.72
D6	Sample 42	2	1	4	78340	36.96	0.72
D6	Sample 42	2	1	5	91340	36.96	0.72
D6	Sample 42	2	1	6	104340	37	0.71
D6	Sample 42	2	1	7	117340	37	0.72
D6	Sample 42	2	1	8	130350	37	0.71
D6	Sample 42	2	1	9	143340	37	0.72
D6	Sample 42	2	1	10	156350	36.96	0.71
D6	Sample 42	2	1	11	169340	36.91	0.72
D6	Sample 42	2	1	12	182340	37	0.71
D6	Sample 42	2	1	13	195340	37	0.71
D6	Sample 42	2	1	14	208340	36.96	0.71
D6	Sample 42	2	1	15	221360	36.96	0.71
D7	Sample 43	2	1	1	39350	36.96	0.79
D7	Sample 43	2	1	2	52350	37	0.8
D7	Sample 43	2	1	3	65340	36.96	0.79
D7	Sample 43	2	1	4	78340	36.96	0.79
D7	Sample 43	2	1	5	91340	36.96	0.79
D7	Sample 43	2	1	6	104340	37	0.78
D7	Sample 43	2	1	7	117340	37	0.79
D7	Sample 43	2	1	8	130350	37	0.78
D7	Sample 43	2	1	9	143340	37	0.78
D7	Sample 43	2	1	10	156350	36.96	0.78
D7	Sample 43	2	1	11	169340	36.91	0.78
D7	Sample 43	2	1	12	182340	37	0.78
D7	Sample 43	2	1	13	195340	37	0.78
D7	Sample 43	2	1	14	208340	36.96	0.78
D7	Sample 43	2	1	15	221360	36.96	0.79
D8	Sample 44	2	1	1	39350	36.96	0.68
D8	Sample 44	2	1	2	52350	37	0.69
D8	Sample 44	2	1	3	65340	36.96	0.68
D8	Sample 44	2	1	4	78340	36.96	0.69
D8	Sample 44	2	1	5	91340	36.96	0.68
D8	Sample 44	2	1	6	104340	37	0.68
D8	Sample 44	2	1	7	117340	37	0.68
D8	Sample 44	2	1	8	130350	37	0.69
D8	Sample 44	2	1	9	143340	37	0.68
D8	Sample 44	2	1	10	156350	36.96	0.68
D8	Sample 44	2	1	11	169340	36.91	0.68
D8	Sample 44	2	1	12	182340	37	0.68
D8	Sample 44	2	1	13	195340	37	0.68
D8	Sample 44	2	1	14	208340	36.96	0.68
D8	Sample 44	2	1	15	221360	36.96	0.68
D9	Sample 45	2	1	1	39350	36.96	0.67
D9	Sample 45	2	1	2	52350	37	0.67
D9	Sample 45	2	1	3	65340	36.96	0.67
D9	Sample 45	2	1	4	78340	36.96	0.67
D9	Sample 45	2	1	5	91340	36.96	0.67
D9	Sample 45	2	1	6	104340	37	0.67
D9	Sample 45	2	1	7	117340	37	0.67
D9	Sample 45	2	1	8	130350	37	0.67
D9	Sample 45	2	1	9	143340	37	0.67
D9	Sample 45	2	1	10	156350	36.96	0.66
D9	Sample 45	2	1	11	169340	36.91	0.67
D9	Sample 45	2	1	12	182340	37	0.67
D9	Sample 45	2	1	13	195340	37	0.67
D9	Sample 45	2	1	14	208340	36.96	0.67
D9	Sample 45	2	1	15	221360	36.96	0.67
D10	Sample 46	2	1	1	39350	36.96	0.62
D10	Sample 46	2	1	2	52350	37	0.63
D10	Sample 46	2	1	3	65340	36.96	0.63
D10	Sample 46	2	1	4	78340	36.96	0.63
D10	Sample 46	2	1	5	91340	36.96	0.62
D10	Sample 46	2	1	6	104340	37	0.62
D10	Sample 46	2	1	7	117340	37	0.63
D10	Sample 46	2	1	8	130350	37	0.62
D10	Sample 46	2	1	9	143340	37	0.63
D10	Sample 46	2	1	10	156350	36.96	0.62
D10	Sample 46	2	1	11	169340	36.91	0.63
D10	Sample 46	2	1	12	182340	37	0.63
D10	Sample 46	2	1	13	195340	37	0.63
D10	Sample 46	2	1	14	208340	36.96	0.62
D10	Sample 46	2	1	15	221360	36.96	0.63
D11	Sample 47	2	1	1	39350	36.96	0.64
D11	Sample 47	2	1	2	52350	37	0.64
D11	Sample 47	2	1	3	65340	36.96	0.64
D11	Sample 47	2	1	4	78340	36.96	0.65
D11	Sample 47	2	1	5	91340	36.96	0.63
D11	Sample 47	2	1	6	104340	37	0.63
D11	Sample 47	2	1	7	117340	37	0.64
D11	Sample 47	2	1	8	130350	37	0.64
D11	Sample 47	2	1	9	143340	37	0.64
D11	Sample 47	2	1	10	156350	36.96	0.64
D11	Sample 47	2	1	11	169340	36.91	0.64
D11	Sample 47	2	1	12	182340	37	0.64
D11	Sample 47	2	1	13	195340	37	0.64
D11	Sample 47	2	1	14	208340	36.96	0.64
D11	Sample 47	2	1	15	221360	36.96	0.64
D12	Sample 48	2	1	1	39350	36.96	0.5
D12	Sample 48	2	1	2	52350	37	0.5
D12	Sample 48	2	1	3	65340	36.96	0.5
D12	Sample 48	2	1	4	78340	36.96	0.5
D12	Sample 48	2	1	5	91340	36.96	0.49
D12	Sample 48	2	1	6	104340	37	0.49
D12	Sample 48	2	1	7	117340	37	0.5
D12	Sample 48	2	1	8	130350	37	0.5
D12	Sample 48	2	1	9	143340	37	0.5
D12	Sample 48	2	1	10	156350	36.96	0.5
D12	Sample 48	2	1	11	169340	36.91	0.5
D12	Sample 48	2	1	12	182340	37	0.5
D12	Sample 48	2	1	13	195340	37	0.5
D12	Sample 48	2	1	14	208340	36.96	0.5
D12	Sample 48	2	1	15	221360	36.96	0.5
E1	Sample 49	2	1	1	39350	36.96	0.52
E1	Sample 49	2	1	2	52350	37	0.53
E1	Sample 49	2	1	3	65340	36.96	0.52
E1	Sample 49	2	1	4	78340	36.96	0.52
E1	Sample 49	2	1	5	91340	36.96	0.52
E1	Sample 49	2	1	6	104340	37	0.52
E1	Sample 49	2	1	7	117340	37	0.52
E1	Sample 49	2	1	8	130350	37	0.52
E1	Sample 49	2	1	9	143340	37	0.52
E1	Sample 49	2	1	10	156350	36.96	0.52
E1	Sample 49	2	1	11	169340	36.91	0.53
E1	Sample 49	2	1	12	182340	37	0.52
E1	Sample 49	2	1	13	195340	37	0.52
E1	Sample 49	2	1	14	208340	36.96	0.53
E1	Sample 49	2	1	15	221360	36.96	0.52
E2	Sample 50	2	1	1	39350	36.96	0.56
E2	Sample 50	2	1	2	52350	37	0.56
E2	Sample 50	2	1	3	65340	36.96	0.57
E2	Sample 50	2	1	4	78340	36.96	0.57
E2	Sample 50	2	1	5	91340	36.96	0.56
E2	Sample 50	2	1	6	104340	37	0.56
E2	Sample 50	2	1	7	117340	37	0.56
E2	Sample 50	2	1	8	130350	37	0.56
E2	Sample 50	2	1	9	143340	37	0.56
E2	Sample 50	2	1	10	156350	36.96	0.56
E2	Sample 50	2	1	11	169340	36.91	0.57
E2	Sample 50	2	1	12	182340	37	0.56
E2	Sample 50	2	1	13	195340	37	0.56
E2	Sample 50	2	1	14	208340	36.96	0.56
E2	Sample 50	2	1	15	221360	36.96	0.56
E3	Sample 51	2	1	1	39350	36.96	0.6
E3	Sample 51	2	1	2	52350	37	0.6
E3	Sample 51	2	1	3	65340	36.96	0.6
E3	Sample 51	2	1	4	78340	36.96	0.6
E3	Sample 51	2	1	5	91340	36.96	0.59
E3	Sample 51	2	1	6	104340	37	0.6
E3	Sample 51	2	1	7	117340	37	0.6
E3	Sample 51	2	1	8	130350	37	0.6
E3	Sample 51	2	1	9	143340	37	0.6
E3	Sample 51	2	1	10	156350	36.96	0.6
E3	Sample 51	2	1	11	169340	36.91	0.6
E3	Sample 51	2	1	12	182340	37	0.59
E3	Sample 51	2	1	13	195340	37	0.6
E3	Sample 51	2	1	14	208340	36.96	0.6
E3	Sample 51	2	1	15	221360	36.96	0.59
E4	Sample 52	2	1	1	39350	36.96	0.62
E4	Sample 52	2	1	2	52350	37	0.62
E4	Sample 52	2	1	3	65340	36.96	0.62
E4	Sample 52	2	1	4	78340	36.96	0.61
E4	Sample 52	2	1	5	91340	36.96	0.62
E4	Sample 52	2	1	6	104340	37	0.62
E4	Sample 52	2	1	7	117340	37	0.62
E4	Sample 52	2	1	8	130350	37	0.62
E4	Sample 52	2	1	9	143340	37	0.61
E4	Sample 52	2	1	10	156350	36.96	0.62
E4	Sample 52	2	1	11	169340	36.91	0.62
E4	Sample 52	2	1	12	182340	37	0.61
E4	Sample 52	2	1	13	195340	37	0.61
E4	Sample 52	2	1	14	208340	36.96	0.61
E4	Sample 52	2	1	15	221360	36.96	0.61
E5	Sample 53	2	1	1	39350	36.96	0.72
E5	Sample 53	2	1	2	52350	37	0.72
E5	Sample 53	2	1	3	65340	36.96	0.72
E5	Sample 53	2	1	4	78340	36.96	0.72
E5	Sample 53	2	1	5	91340	36.96	0.72
E5	Sample 53	2	1	6	104340	37	0.72
E5	Sample 53	2	1	7	117340	37	0.71
E5	Sample 53	2	1	8	130350	37	0.72
E5	Sample 53	2	1	9	143340	37	0.71
E5	Sample 53	2	1	10	156350	36.96	0.72
E5	Sample 53	2	1	11	169340	36.91	0.72
E5	Sample 53	2	1	12	182340	37	0.71
E5	Sample 53	2	1	13	195340	37	0.72
E5	Sample 53	2	1	14	208340	36.96	0.72
E5	Sample 53	2	1	15	221360	36.96	0.71
E6	Sample 54	2	1	1	39350	36.96	0.7
E6	Sample 54	2	1	2	52350	37	0.7
E6	Sample 54	2	1	3	65340	36.96	0.69
E6	Sample 54	2	1	4	78340	36.96	0.7
E6	Sample 54	2	1	5	91340	36.96	0.7
E6	Sample 54	2	1	6	104340	37	0.7
E6	Sample 54	2	1	7	117340	37	0.7
E6	Sample 54	2	1	8	130350	37	0.69
E6	Sample 54	2	1	9	143340	37	0.69
E6	Sample 54	2	1	10	156350	36.96	0.69
E6	Sample 54	2	1	11	169340	36.91	0.7
E6	Sample 54	2	1	12	182340	37	0.69
E6	Sample 54	2	1	13	195340	37	0.69
E6	Sample 54	2	1	14	208340	36.96	0.69
E6	Sample 54	2	1	15	221360	36.96	0.69
E7	Sample 55	2	1	1	39350	36.96	0.73
E7	Sample 55	2	1	2	52350	37	0.74
E7	Sample 55	2	1	3	65340	36.96	0.73
E7	Sample 55	2	1	4	78340	36.96	0.73
E7	Sample 55	2	1	5	91340	36.96	0.74
E7	Sample 55	2	1	6	104340	37	0.73
E7	Sample 55	2	1	7	117340	37	0.73
E7	Sample 55	2	1	8	130350	37	0.74
E7	Sample 55	2	1	9	143340	37	0.73
E7	Sample 55	2	1	10	156350	36.96	0.73
E7	Sample 55	2	1	11	169340	36.91	0.73
E7	Sample 55	2	1	12	182340	37	0.73
E7	Sample 55	2	1	13	195340	37	0.73
E7	Sample 55	2	1	14	208340	36.96	0.73
E7	Sample 55	2	1	15	221360	36.96	0.73
E8	Sample 56	2	1	1	39350	36.96	0.68
E8	Sample 56	2	1	2	52350	37	0.68
E8	Sample 56	2	1	3	65340	36.96	0.67
E8	Sample 56	2	1	4	78340	36.96	0.68
E8	Sample 56	2	1	5	91340	36.96	0.67
E8	Sample 56	2	1	6	104340	37	0.68
E8	Sample 56	2	1	7	117340	37	0.67
E8	Sample 56	2	1	8	130350	37	0.67
E8	Sample 56	2	1	9	143340	37	0.67
E8	Sample 56	2	1	10	156350	36.96	0.67
E8	Sample 56	2	1	11	169340	36.91	0.67
E8	Sample 56	2	1	12	182340	37	0.67
E8	Sample 56	2	1	13	195340	37	0.66
E8	Sample 56	2	1	14	208340	36.96	0.66
E8	Sample 56	2	1	15	221360	36.96	0.67
E9	Sample 57	2	1	1	39350	36.96	0.65
E9	Sample 57	2	1	2	52350	37	0.65
E9	Sample 57	2	1	3	65340	36.96	0.65
E9	Sample 57	2	1	4	78340	36.96	0.65
E9	Sample 57	2	1	5	91340	36.96	0.65
E9	Sample 57	2	1	6	104340	37	0.65
E9	Sample 57	2	1	7	117340	37	0.65
E9	Sample 57	2	1	8	130350	37	0.65
E9	Sample 57	2	1	9	143340	37	0.65
E9	Sample 57	2	1	10	156350	36.96	0.65
E9	Sample 57	2	1	11	169340	36.91	0.65
E9	Sample 57	2	1	12	182340	37	0.65
E9	Sample 57	2	1	13	195340	37	0.65
E9	Sample 57	2	1	14	208340	36.96	0.65
E9	Sample 57	2	1	15	221360	36.96	0.65
E10	Sample 58	2	1	1	39350	36.96	0.62
E10	Sample 58	2	1	2	52350	37	0.62
E10	Sample 58	2	1	3	65340	36.96	0.62
E10	Sample 58	2	1	4	78340	36.96	0.62
E10	Sample 58	2	1	5	91340	36.96	0.61
E10	Sample 58	2	1	6	104340	37	0.62
E10	Sample 58	2	1	7	117340	37	0.61
E10	Sample 58	2	1	8	130350	37	0.61
E10	Sample 58	2	1	9	143340	37	0.62
E10	Sample 58	2	1	10	156350	36.96	0.62
E10	Sample 58	2	1	11	169340	36.91	0.61
E10	Sample 58	2	1	12	182340	37	0.61
E10	Sample 58	2	1	13	195340	37	0.61
E10	Sample 58	2	1	14	208340	36.96	0.61
E10	Sample 58	2	1	15	221360	36.96	0.61
E11	Sample 59	2	1	1	39350	36.96	0.63
E11	Sample 59	2	1	2	52350	37	0.63
E11	Sample 59	2	1	3	65340	36.96	0.63
E11	Sample 59	2	1	4	78340	36.96	0.63
E11	Sample 59	2	1	5	91340	36.96	0.63
E11	Sample 59	2	1	6	104340	37	0.63
E11	Sample 59	2	1	7	117340	37	0.62
E11	Sample 59	2	1	8	130350	37	0.62
E11	Sample 59	2	1	9	143340	37	0.62
E11	Sample 59	2	1	10	156350	36.96	0.62
E11	Sample 59	2	1	11	169340	36.91	0.62
E11	Sample 59	2	1	12	182340	37	0.62
E11	Sample 59	2	1	13	195340	37	0.62
E11	Sample 59	2	1	14	208340	36.96	0.63
E11	Sample 59	2	1	15	221360	36.96	0.62
E12	Sample 60	2	1	1	39350	36.96	0.49
E12	Sample 60	2	1	2	52350	37	0.49
E12	Sample 60	2	1	3	65340	36.96	0.5
E12	Sample 60	2	1	4	78340	36.96	0.5
E12	Sample 60	2	1	5	91340	36.96	0.49
E12	Sample 60	2	1	6	104340	37	0.5
E12	Sample 60	2	1	7	117340	37	0.49
E12	Sample 60	2	1	8	130350	37	0.49
E12	Sample 60	2	1	9	143340	37	0.49
E12	Sample 60	2	1	10	156350	36.96	0.49
E12	Sample 60	2	1	11	169340	36.91	0.5
E12	Sample 60	2	1	12	182340	37	0.49
E12	Sample 60	2	1	13	195340	37	0.49
E12	Sample 60	2	1	14	208340	36.96	0.5
E12	Sample 60	2	1	15	221360	36.96	0.49
F1	Sample 61	2	1	1	39350	36.96	0.53
F1	Sample 61	2	1	2	52350	37	0.54
F1	Sample 61	2	1	3	65340	36.96	0.54
F1	Sample 61	2	1	4	78340	36.96	0.53
F1	Sample 61	2	1	5	91340	36.96	0.53
F1	Sample 61	2	1	6	104340	37	0.54
F1	Sample 61	2	1	7	117340	37	0.54
F1	Sample 61	2	1	8	130350	37	0.53
F1	Sample 61	2	1	9	143340	37	0.54
F1	Sample 61	2	1	10	156350	36.96	0.54
F1	Sample 61	2	1	11	169340	36.91	0.54
F1	Sample 61	2	1	12	182340	37	0.54
F1	Sample 61	2	1	13	195340	37	0.54
F1	Sample 61	2	1	14	208340	36.96	0.54
F1	Sample 61	2	1	15	221360	36.96	0.53
F2	Sample 62	2	1	1	39350	36.96	0.56
F2	Sample 62	2	1	2	52350	37	0.56
F2	Sample 62	2	1	3	65340	36.96	0.56
F2	Sample 62	2	1	4	78340	36.96	0.55
F2	Sample 62	2	1	5	91340	36.96	0.55
F2	Sample 62	2	1	6	104340	37	0.55
F2	Sample 62	2	1	7	117340	37	0.56
F2	Sample 62	2	1	8	130350	37	0.56
F2	Sample 62	2	1	9	143340	37	0.55
F2	Sample 62	2	1	10	156350	36.96	0.55
F2	Sample 62	2	1	11	169340	36.91	0.56
F2	Sample 62	2	1	12	182340	37	0.56
F2	Sample 62	2	1	13	195340	37	0.56
F2	Sample 62	2	1	14	208340	36.96	0.56
F2	Sample 62	2	1	15	221360	36.96	0.55
F3	Sample 63	2	1	1	39350	36.96	0.67
F3	Sample 63	2	1	2	52350	37	0.67
F3	Sample 63	2	1	3	65340	36.96	0.67
F3	Sample 63	2	1	4	78340	36.96	0.67
F3	Sample 63	2	1	5	91340	36.96	0.67
F3	Sample 63	2	1	6	104340	37	0.67
F3	Sample 63	2	1	7	117340	37	0.68
F3	Sample 63	2	1	8	130350	37	0.67
F3	Sample 63	2	1	9	143340	37	0.67
F3	Sample 63	2	1	10	156350	36.96	0.67
F3	Sample 63	2	1	11	169340	36.91	0.67
F3	Sample 63	2	1	12	182340	37	0.67
F3	Sample 63	2	1	13	195340	37	0.67
F3	Sample 63	2	1	14	208340	36.96	0.67
F3	Sample 63	2	1	15	221360	36.96	0.67
F4	Sample 64	2	1	1	39350	36.96	0.62
F4	Sample 64	2	1	2	52350	37	0.63
F4	Sample 64	2	1	3	65340	36.96	0.62
F4	Sample 64	2	1	4	78340	36.96	0.62
F4	Sample 64	2	1	5	91340	36.96	0.62
F4	Sample 64	2	1	6	104340	37	0.62
F4	Sample 64	2	1	7	117340	37	0.62
F4	Sample 64	2	1	8	130350	37	0.62
F4	Sample 64	2	1	9	143340	37	0.62
F4	Sample 64	2	1	10	156350	36.96	0.62
F4	Sample 64	2	1	11	169340	36.91	0.62
F4	Sample 64	2	1	12	182340	37	0.62
F4	Sample 64	2	1	13	195340	37	0.62
F4	Sample 64	2	1	14	208340	36.96	0.62
F4	Sample 64	2	1	15	221360	36.96	0.62
F5	Sample 65	2	1	1	39350	36.96	0.81
F5	Sample 65	2	1	2	52350	37	0.81
F5	Sample 65	2	1	3	65340	36.96	0.8
F5	Sample 65	2	1	4	78340	36.96	0.8
F5	Sample 65	2	1	5	91340	36.96	0.8
F5	Sample 65	2	1	6	104340	37	0.8
F5	Sample 65	2	1	7	117340	37	0.81
F5	Sample 65	2	1	8	130350	37	0.8
F5	Sample 65	2	1	9	143340	37	0.81
F5	Sample 65	2	1	10	156350	36.96	0.8
F5	Sample 65	2	1	11	169340	36.91	0.81
F5	Sample 65	2	1	12	182340	37	0.8
F5	Sample 65	2	1	13	195340	37	0.81
F5	Sample 65	2	1	14	208340	36.96	0.81
F5	Sample 65	2	1	15	221360	36.96	0.8
F6	Sample 66	2	1	1	39350	36.96	0.72
F6	Sample 66	2	1	2	52350	37	0.72
F6	Sample 66	2	1	3	65340	36.96	0.72
F6	Sample 66	2	1	4	78340	36.96	0.71
F6	Sample 66	2	1	5	91340	36.96	0.72
F6	Sample 66	2	1	6	104340	37	0.72
F6	Sample 66	2	1	7	117340	37	0.72
F6	Sample 66	2	1	8	130350	37	0.71
F6	Sample 66	2	1	9	143340	37	0.71
F6	Sample 66	2	1	10	156350	36.96	0.72
F6	Sample 66	2	1	11	169340	36.91	0.72
F6	Sample 66	2	1	12	182340	37	0.72
F6	Sample 66	2	1	13	195340	37	0.71
F6	Sample 66	2	1	14	208340	36.96	0.72
F6	Sample 66	2	1	15	221360	36.96	0.71
F7	Sample 67	2	1	1	39350	36.96	1.04
F7	Sample 67	2	1	2	52350	37	1.04
F7	Sample 67	2	1	3	65340	36.96	1.04
F7	Sample 67	2	1	4	78340	36.96	1.03
F7	Sample 67	2	1	5	91340	36.96	1.03
F7	Sample 67	2	1	6	104340	37	1.03
F7	Sample 67	2	1	7	117340	37	1.03
F7	Sample 67	2	1	8	130350	37	1.03
F7	Sample 67	2	1	9	143340	37	1.03
F7	Sample 67	2	1	10	156350	36.96	1.03
F7	Sample 67	2	1	11	169340	36.91	1.03
F7	Sample 67	2	1	12	182340	37	1.02
F7	Sample 67	2	1	13	195340	37	1.03
F7	Sample 67	2	1	14	208340	36.96	1.02
F7	Sample 67	2	1	15	221360	36.96	1.02
F8	Sample 68	2	1	1	39350	36.96	0.83
F8	Sample 68	2	1	2	52350	37	0.84
F8	Sample 68	2	1	3	65340	36.96	0.84
F8	Sample 68	2	1	4	78340	36.96	0.83
F8	Sample 68	2	1	5	91340	36.96	0.83
F8	Sample 68	2	1	6	104340	37	0.83
F8	Sample 68	2	1	7	117340	37	0.84
F8	Sample 68	2	1	8	130350	37	0.83
F8	Sample 68	2	1	9	143340	37	0.83
F8	Sample 68	2	1	10	156350	36.96	0.83
F8	Sample 68	2	1	11	169340	36.91	0.84
F8	Sample 68	2	1	12	182340	37	0.84
F8	Sample 68	2	1	13	195340	37	0.83
F8	Sample 68	2	1	14	208340	36.96	0.83
F8	Sample 68	2	1	15	221360	36.96	0.83
F9	Sample 69	2	1	1	39350	36.96	0.67
F9	Sample 69	2	1	2	52350	37	0.68
F9	Sample 69	2	1	3	65340	36.96	0.67
F9	Sample 69	2	1	4	78340	36.96	0.67
F9	Sample 69	2	1	5	91340	36.96	0.67
F9	Sample 69	2	1	6	104340	37	0.67
F9	Sample 69	2	1	7	117340	37	0.67
F9	Sample 69	2	1	8	130350	37	0.67
F9	Sample 69	2	1	9	143340	37	0.66
F9	Sample 69	2	1	10	156350	36.96	0.67
F9	Sample 69	2	1	11	169340	36.91	0.67
F9	Sample 69	2	1	12	182340	37	0.67
F9	Sample 69	2	1	13	195340	37	0.66
F9	Sample 69	2	1	14	208340	36.96	0.67
F9	Sample 69	2	1	15	221360	36.96	0.67
F10	Sample 70	2	1	1	39350	36.96	0.62
F10	Sample 70	2	1	2	52350	37	0.62
F10	Sample 70	2	1	3	65340	36.96	0.61
F10	Sample 70	2	1	4	78340	36.96	0.62
F10	Sample 70	2	1	5	91340	36.96	0.61
F10	Sample 70	2	1	6	104340	37	0.61
F10	Sample 70	2	1	7	117340	37	0.61
F10	Sample 70	2	1	8	130350	37	0.61
F10	Sample 70	2	1	9	143340	37	0.61
F10	Sample 70	2	1	10	156350	36.96	0.61
F10	Sample 70	2	1	11	169340	36.91	0.62
F10	Sample 70	2	1	12	182340	37	0.61
F10	Sample 70	2	1	13	195340	37	0.61
F10	Sample 70	2	1	14	208340	36.96	0.62
F10	Sample 70	2	1	15	221360	36.96	0.61
F11	Sample 71	2	1	1	39350	36.96	0.64
F11	Sample 71	2	1	2	52350	37	0.65
F11	Sample 71	2	1	3	65340	36.96	0.65
F11	Sample 71	2	1	4	78340	36.96	0.65
F11	Sample 71	2	1	5	91340	36.96	0.64
F11	Sample 71	2	1	6	104340	37	0.65
F11	Sample 71	2	1	7	117340	37	0.65
F11	Sample 71	2	1	8	130350	37	0.65
F11	Sample 71	2	1	9	143340	37	0.64
F11	Sample 71	2	1	10	156350	36.96	0.65
F11	Sample 71	2	1	11	169340	36.91	0.65
F11	Sample 71	2	1	12	182340	37	0.65
F11	Sample 71	2	1	13	195340	37	0.65
F11	Sample 71	2	1	14	208340	36.96	0.65
F11	Sample 71	2	1	15	221360	36.96	0.64
F12	Sample 72	2	1	1	39350	36.96	0.53
F12	Sample 72	2	1	2	52350	37	0.53
F12	Sample 72	2	1	3	65340	36.96	0.53
F12	Sample 72	2	1	4	78340	36.96	0.52
F12	Sample 72	2	1	5	91340	36.96	0.53
F12	Sample 72	2	1	6	104340	37	0.53
F12	Sample 72	2	1	7	117340	37	0.52
F12	Sample 72	2	1	8	130350	37	0.52
F12	Sample 72	2	1	9	143340	37	0.52
F12	Sample 72	2	1	10	156350	36.96	0.52
F12	Sample 72	2	1	11	169340	36.91	0.53
F12	Sample 72	2	1	12	182340	37	0.53
F12	Sample 72	2	1	13	195340	37	0.52
F12	Sample 72	2	1	14	208340	36.96	0.52
F12	Sample 72	2	1	15	221360	36.96	0.52
G1	Sample 73	2	1	1	39350	36.96	0.58
G1	Sample 73	2	1	2	52350	37	0.58
G1	Sample 73	2	1	3	65340	36.96	0.58
G1	Sample 73	2	1	4	78340	36.96	0.58
G1	Sample 73	2	1	5	91340	36.96	0.58
G1	Sample 73	2	1	6	104340	37	0.58
G1	Sample 73	2	1	7	117340	37	0.58
G1	Sample 73	2	1	8	130350	37	0.58
G1	Sample 73	2	1	9	143340	37	0.57
G1	Sample 73	2	1	10	156350	36.96	0.57
G1	Sample 73	2	1	11	169340	36.91	0.58
G1	Sample 73	2	1	12	182340	37	0.58
G1	Sample 73	2	1	13	195340	37	0.58
G1	Sample 73	2	1	14	208340	36.96	0.58
G1	Sample 73	2	1	15	221360	36.96	0.58
G2	Sample 74	2	1	1	39350	36.96	0.62
