Raw Data 		Experiment - evIC50_5_plate3_15APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32230	36.96	0.53
A1	Sample 1	2	1	2	37280	36.96	0.53
A1	Sample 1	2	1	3	42270	37	0.53
A1	Sample 1	2	1	4	47270	36.96	0.53
A1	Sample 1	2	1	5	52280	36.96	0.52
A1	Sample 1	2	1	6	57260	36.96	0.52
A1	Sample 1	2	1	7	62270	37.05	0.52
A1	Sample 1	2	1	8	67270	37	0.52
A1	Sample 1	2	1	9	72270	36.96	0.51
A1	Sample 1	2	1	10	77270	37	0.52
A1	Sample 1	2	1	11	82270	37	0.52
A1	Sample 1	2	1	12	87270	37	0.52
A1	Sample 1	2	1	13	92270	37	0.52
A1	Sample 1	2	1	14	97280	37	0.52
A1	Sample 1	2	1	15	102270	37	0.51
A2	Sample 2	2	1	1	32230	36.96	0.51
A2	Sample 2	2	1	2	37280	36.96	0.50
A2	Sample 2	2	1	3	42270	37	0.50
A2	Sample 2	2	1	4	47270	36.96	0.50
A2	Sample 2	2	1	5	52280	36.96	0.50
A2	Sample 2	2	1	6	57260	36.96	0.50
A2	Sample 2	2	1	7	62270	37.05	0.50
A2	Sample 2	2	1	8	67270	37	0.50
A2	Sample 2	2	1	9	72270	36.96	0.50
A2	Sample 2	2	1	10	77270	37	0.50
A2	Sample 2	2	1	11	82270	37	0.50
A2	Sample 2	2	1	12	87270	37	0.51
A2	Sample 2	2	1	13	92270	37	0.49
A2	Sample 2	2	1	14	97280	37	0.50
A2	Sample 2	2	1	15	102270	37	0.50
A3	Sample 3	2	1	1	32230	36.96	0.57
A3	Sample 3	2	1	2	37280	36.96	0.57
A3	Sample 3	2	1	3	42270	37	0.57
A3	Sample 3	2	1	4	47270	36.96	0.57
A3	Sample 3	2	1	5	52280	36.96	0.57
A3	Sample 3	2	1	6	57260	36.96	0.56
A3	Sample 3	2	1	7	62270	37.05	0.57
A3	Sample 3	2	1	8	67270	37	0.57
A3	Sample 3	2	1	9	72270	36.96	0.57
A3	Sample 3	2	1	10	77270	37	0.57
A3	Sample 3	2	1	11	82270	37	0.57
A3	Sample 3	2	1	12	87270	37	0.57
A3	Sample 3	2	1	13	92270	37	0.56
A3	Sample 3	2	1	14	97280	37	0.57
A3	Sample 3	2	1	15	102270	37	0.57
A4	Sample 4	2	1	1	32230	36.96	0.59
A4	Sample 4	2	1	2	37280	36.96	0.58
A4	Sample 4	2	1	3	42270	37	0.58
A4	Sample 4	2	1	4	47270	36.96	0.58
A4	Sample 4	2	1	5	52280	36.96	0.59
A4	Sample 4	2	1	6	57260	36.96	0.57
A4	Sample 4	2	1	7	62270	37.05	0.58
A4	Sample 4	2	1	8	67270	37	0.58
A4	Sample 4	2	1	9	72270	36.96	0.57
A4	Sample 4	2	1	10	77270	37	0.58
A4	Sample 4	2	1	11	82270	37	0.58
A4	Sample 4	2	1	12	87270	37	0.58
A4	Sample 4	2	1	13	92270	37	0.57
A4	Sample 4	2	1	14	97280	37	0.58
