Raw Data 		Experiment - evIC50_11_plate5_24APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	32050	36.91	3.01
A1	Sample 1	2	1	2	36940	36.96	3.09
A1	Sample 1	2	1	3	41730	36.96	3.29
A1	Sample 1	2	1	4	46530	37	3.46
A1	Sample 1	2	1	5	51430	37	3.79
A1	Sample 1	2	1	6	56230	36.96	4.24
A1	Sample 1	2	1	7	61040	37	4.84
A1	Sample 1	2	1	8	65840	37	5.08
A1	Sample 1	2	1	9	70630	37	4.97
A1	Sample 1	2	1	10	75430	37	4.73
A1	Sample 1	2	1	11	80340	36.96	4.46
A1	Sample 1	2	1	12	85150	36.96	4.25
A1	Sample 1	2	1	13	90040	37	3.89
A1	Sample 1	2	1	14	94940	36.96	3.68
A1	Sample 1	2	1	15	99740	37	3.49
A2	Sample 2	2	1	1	32050	36.91	2.39
A2	Sample 2	2	1	2	36940	36.96	2.47
A2	Sample 2	2	1	3	41730	36.96	2.61
A2	Sample 2	2	1	4	46530	37	2.82
A2	Sample 2	2	1	5	51430	37	3.19
A2	Sample 2	2	1	6	56230	36.96	3.52
A2	Sample 2	2	1	7	61040	37	3.83
A2	Sample 2	2	1	8	65840	37	4.53
A2	Sample 2	2	1	9	70630	37	3.89
A2	Sample 2	2	1	10	75430	37	3.89
A2	Sample 2	2	1	11	80340	36.96	3.57
A2	Sample 2	2	1	12	85150	36.96	3.38
A2	Sample 2	2	1	13	90040	37	3.11
A2	Sample 2	2	1	14	94940	36.96	2.86
A2	Sample 2	2	1	15	99740	37	2.61
A3	Sample 3	2	1	1	32050	36.91	2.72
A3	Sample 3	2	1	2	36940	36.96	2.81
A3	Sample 3	2	1	3	41730	36.96	3.15
A3	Sample 3	2	1	4	46530	37	3.42
A3	Sample 3	2	1	5	51430	37	3.38
A3	Sample 3	2	1	6	56230	36.96	3.54
A3	Sample 3	2	1	7	61040	37	3.50
A3	Sample 3	2	1	8	65840	37	3.37
A3	Sample 3	2	1	9	70630	37	3.16
A3	Sample 3	2	1	10	75430	37	2.94
A3	Sample 3	2	1	11	80340	36.96	2.66
A3	Sample 3	2	1	12	85150	36.96	2.43
A3	Sample 3	2	1	13	90040	37	2.22
A3	Sample 3	2	1	14	94940	36.96	2.06
A3	Sample 3	2	1	15	99740	37	1.94
A4	Sample 4	2	1	1	32050	36.91	1.93
A4	Sample 4	2	1	2	36940	36.96	1.91
A4	Sample 4	2	1	3	41730	36.96	1.91
A4	Sample 4	2	1	4	46530	37	1.89
A4	Sample 4	2	1	5	51430	37	1.88
A4	Sample 4	2	1	6	56230	36.96	1.88
A4	Sample 4	2	1	7	61040	37	1.87
A4	Sample 4	2	1	8	65840	37	1.86
A4	Sample 4	2	1	9	70630	37	1.86
A4	Sample 4	2	1	10	75430	37	1.87
A4	Sample 4	2	1	11	80340	36.96	1.87
A4	Sample 4	2	1	12	85150	36.96	1.87
A4	Sample 4	2	1	13	90040	37	1.86
A4	Sample 4	2	1	14	94940	36.96	1.87
A4	Sample 4	2	1	15	99740	37	1.87
A5	Sample 5	2	1	1	32050	36.91	1.52
A5	Sample 5	2	1	2	36940	36.96	1.49
A5	Sample 5	2	1	3	41730	36.96	1.49
A5	Sample 5	2	1	4	46530	37	1.49
A5	Sample 5	2	1	5	51430	37	1.48
A5	Sample 5	2	1	6	56230	36.96	1.48
A5	Sample 5	2	1	7	61040	37	1.48
A5	Sample 5	2	1	8	65840	37	1.47
A5	Sample 5	2	1	9	70630	37	1.47
A5	Sample 5	2	1	10	75430	37	1.47
A5	Sample 5	2	1	11	80340	36.96	1.47
A5	Sample 5	2	1	12	85150	36.96	1.47
A5	Sample 5	2	1	13	90040	37	1.47
A5	Sample 5	2	1	14	94940	36.96	1.47
A5	Sample 5	2	1	15	99740	37	1.47
A6	Sample 6	2	1	1	32050	36.91	1.51
A6	Sample 6	2	1	2	36940	36.96	1.49
A6	Sample 6	2	1	3	41730	36.96	1.47
A6	Sample 6	2	1	4	46530	37	1.47
A6	Sample 6	2	1	5	51430	37	1.46
A6	Sample 6	2	1	6	56230	36.96	1.46
A6	Sample 6	2	1	7	61040	37	1.46
A6	Sample 6	2	1	8	65840	37	1.45
A6	Sample 6	2	1	9	70630	37	1.45
A6	Sample 6	2	1	10	75430	37	1.44
A6	Sample 6	2	1	11	80340	36.96	1.46
A6	Sample 6	2	1	12	85150	36.96	1.45
A6	Sample 6	2	1	13	90040	37	1.44
A6	Sample 6	2	1	14	94940	36.96	1.44
A6	Sample 6	2	1	15	99740	37	1.45
A7	Sample 7	2	1	1	32050	36.91	1.66
A7	Sample 7	2	1	2	36940	36.96	1.63
A7	Sample 7	2	1	3	41730	36.96	1.62
A7	Sample 7	2	1	4	46530	37	1.62
A7	Sample 7	2	1	5	51430	37	1.61
A7	Sample 7	2	1	6	56230	36.96	1.61
A7	Sample 7	2	1	7	61040	37	1.61
A7	Sample 7	2	1	8	65840	37	1.59
A7	Sample 7	2	1	9	70630	37	1.59
A7	Sample 7	2	1	10	75430	37	1.59
A7	Sample 7	2	1	11	80340	36.96	1.60
A7	Sample 7	2	1	12	85150	36.96	1.59
A7	Sample 7	2	1	13	90040	37	1.59
A7	Sample 7	2	1	14	94940	36.96	1.59
A7	Sample 7	2	1	15	99740	37	1.59
A8	Sample 8	2	1	1	32050	36.91	1.62
A8	Sample 8	2	1	2	36940	36.96	1.60
A8	Sample 8	2	1	3	41730	36.96	1.58
A8	Sample 8	2	1	4	46530	37	1.58
A8	Sample 8	2	1	5	51430	37	1.58
A8	Sample 8	2	1	6	56230	36.96	1.57
A8	Sample 8	2	1	7	61040	37	1.57
A8	Sample 8	2	1	8	65840	37	1.56
A8	Sample 8	2	1	9	70630	37	1.57
A8	Sample 8	2	1	10	75430	37	1.57
A8	Sample 8	2	1	11	80340	36.96	1.57
