Raw Data 		Experiment - evIC50_5_plate5_15APRIL2026 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A1	Sample 1	2	1	1	31110	36.96	1.13
A1	Sample 1	2	1	2	36120	36.96	1.12
A1	Sample 1	2	1	3	41120	36.96	1.12
A1	Sample 1	2	1	4	46130	36.96	1.13
A1	Sample 1	2	1	5	51120	37	1.13
A1	Sample 1	2	1	6	56120	37	1.12
A1	Sample 1	2	1	7	61140	37	1.12
A1	Sample 1	2	1	8	66140	37	1.12
A1	Sample 1	2	1	9	71120	36.96	1.12
A1	Sample 1	2	1	10	76130	36.96	1.12
A1	Sample 1	2	1	11	81120	36.96	1.12
A1	Sample 1	2	1	12	86120	37	1.12
A1	Sample 1	2	1	13	91120	37	1.11
A1	Sample 1	2	1	14	96120	37	1.11
A1	Sample 1	2	1	15	101130	37	1.12
A2	Sample 2	2	1	1	31110	36.96	1.15
A2	Sample 2	2	1	2	36120	36.96	1.15
A2	Sample 2	2	1	3	41120	36.96	1.14
A2	Sample 2	2	1	4	46130	36.96	1.14
A2	Sample 2	2	1	5	51120	37	1.14
A2	Sample 2	2	1	6	56120	37	1.14
A2	Sample 2	2	1	7	61140	37	1.14
A2	Sample 2	2	1	8	66140	37	1.14
A2	Sample 2	2	1	9	71120	36.96	1.14
A2	Sample 2	2	1	10	76130	36.96	1.14
A2	Sample 2	2	1	11	81120	36.96	1.14
A2	Sample 2	2	1	12	86120	37	1.14
A2	Sample 2	2	1	13	91120	37	1.13
A2	Sample 2	2	1	14	96120	37	1.14
A2	Sample 2	2	1	15	101130	37	1.14
A3	Sample 3	2	1	1	31110	36.96	1.32
A3	Sample 3	2	1	2	36120	36.96	1.32
A3	Sample 3	2	1	3	41120	36.96	1.32
A3	Sample 3	2	1	4	46130	36.96	1.32
A3	Sample 3	2	1	5	51120	37	1.31
A3	Sample 3	2	1	6	56120	37	1.31
A3	Sample 3	2	1	7	61140	37	1.31
A3	Sample 3	2	1	8	66140	37	1.31
A3	Sample 3	2	1	9	71120	36.96	1.31
A3	Sample 3	2	1	10	76130	36.96	1.31
A3	Sample 3	2	1	11	81120	36.96	1.31
A3	Sample 3	2	1	12	86120	37	1.31
A3	Sample 3	2	1	13	91120	37	1.31
A3	Sample 3	2	1	14	96120	37	1.31
A3	Sample 3	2	1	15	101130	37	1.31
A4	Sample 4	2	1	1	31110	36.96	1.38
A4	Sample 4	2	1	2	36120	36.96	1.38
A4	Sample 4	2	1	3	41120	36.96	1.37
A4	Sample 4	2	1	4	46130	36.96	1.36
A4	Sample 4	2	1	5	51120	37	1.37
A4	Sample 4	2	1	6	56120	37	1.36
A4	Sample 4	2	1	7	61140	37	1.36
A4	Sample 4	2	1	8	66140	37	1.37
A4	Sample 4	2	1	9	71120	36.96	1.37
A4	Sample 4	2	1	10	76130	36.96	1.36
A4	Sample 4	2	1	11	81120	36.96	1.37
A4	Sample 4	2	1	12	86120	37	1.36
A4	Sample 4	2	1	13	91120	37	1.36
A4	Sample 4	2	1	14	96120	37	1.36
A4	Sample 4	2	1	15	101130	37	1.37
A5	Sample 5	2	1	1	31110	36.96	2.04
A5	Sample 5	2	1	2	36120	36.96	2.04
A5	Sample 5	2	1	3	41120	36.96	2.03
A5	Sample 5	2	1	4	46130	36.96	2.03
A5	Sample 5	2	1	5	51120	37	2.03
A5	Sample 5	2	1	6	56120	37	2.02
A5	Sample 5	2	1	7	61140	37	2.03
A5	Sample 5	2	1	8	66140	37	2.02
A5	Sample 5	2	1	9	71120	36.96	2.02
A5	Sample 5	2	1	10	76130	36.96	2.02
A5	Sample 5	2	1	11	81120	36.96	2.03
A5	Sample 5	2	1	12	86120	37	2.02
A5	Sample 5	2	1	13	91120	37	2.02
A5	Sample 5	2	1	14	96120	37	2.03
A5	Sample 5	2	1	15	101130	37	2.03
A6	Sample 6	2	1	1	31110	36.96	2.04
A6	Sample 6	2	1	2	36120	36.96	2.03
A6	Sample 6	2	1	3	41120	36.96	2.02
A6	Sample 6	2	1	4	46130	36.96	2.02
A6	Sample 6	2	1	5	51120	37	2.02
A6	Sample 6	2	1	6	56120	37	2.01
A6	Sample 6	2	1	7	61140	37	2.02
A6	Sample 6	2	1	8	66140	37	2.03
A6	Sample 6	2	1	9	71120	36.96	2.02
A6	Sample 6	2	1	10	76130	36.96	2.02
A6	Sample 6	2	1	11	81120	36.96	2.02
A6	Sample 6	2	1	12	86120	37	2.02
A6	Sample 6	2	1	13	91120	37	2.02
A6	Sample 6	2	1	14	96120	37	2.02
A6	Sample 6	2	1	15	101130	37	2.02
A7	Sample 7	2	1	1	31110	36.96	2.06
A7	Sample 7	2	1	2	36120	36.96	2.05
A7	Sample 7	2	1	3	41120	36.96	2.03
A7	Sample 7	2	1	4	46130	36.96	2.04
A7	Sample 7	2	1	5	51120	37	2.04
A7	Sample 7	2	1	6	56120	37	2.03
A7	Sample 7	2	1	7	61140	37	2.04
A7	Sample 7	2	1	8	66140	37	2.03
A7	Sample 7	2	1	9	71120	36.96	2.03
A7	Sample 7	2	1	10	76130	36.96	2.03
A7	Sample 7	2	1	11	81120	36.96	2.03
A7	Sample 7	2	1	12	86120	37	2.03
A7	Sample 7	2	1	13	91120	37	2.02
A7	Sample 7	2	1	14	96120	37	2.03
A7	Sample 7	2	1	15	101130	37	2.03
A8	Sample 8	2	1	1	31110	36.96	1.99
A8	Sample 8	2	1	2	36120	36.96	1.99
A8	Sample 8	2	1	3	41120	36.96	1.97
A8	Sample 8	2	1	4	46130	36.96	1.98
A8	Sample 8	2	1	5	51120	37	1.98
A8	Sample 8	2	1	6	56120	37	1.98
A8	Sample 8	2	1	7	61140	37	1.98
A8	Sample 8	2	1	8	66140	37	1.97
A8	Sample 8	2	1	9	71120	36.96	1.97
A8	Sample 8	2	1	10	76130	36.96	1.98
A8	Sample 8	2	1	11	81120	36.96	1.98
A8	Sample 8	2	1	12	86120	37	1.98
A8	Sample 8	2	1	13	91120	37	1.97
A8	Sample 8	2	1	14	96120	37	1.98
A8	Sample 8	2	1	15	101130	37	1.97
A9	Sample 9	2	1	1	31110	36.96	1.26
A9	Sample 9	2	1	2	36120	36.96	1.27
A9	Sample 9	2	1	3	41120	36.96	1.26
A9	Sample 9	2	1	4	46130	36.96	1.26
A9	Sample 9	2	1	5	51120	37	1.26
A9	Sample 9	2	1	6	56120	37	1.25
A9	Sample 9	2	1	7	61140	37	1.25
A9	Sample 9	2	1	8	66140	37	1.25
A9	Sample 9	2	1	9	71120	36.96	1.25
A9	Sample 9	2	1	10	76130	36.96	1.26
A9	Sample 9	2	1	11	81120	36.96	1.25
A9	Sample 9	2	1	12	86120	37	1.26
A9	Sample 9	2	1	13	91120	37	1.24
A9	Sample 9	2	1	14	96120	37	1.25
A9	Sample 9	2	1	15	101130	37	1.25
A10	Sample 10	2	1	1	31110	36.96	1.24
A10	Sample 10	2	1	2	36120	36.96	1.23
A10	Sample 10	2	1	3	41120	36.96	1.22
A10	Sample 10	2	1	4	46130	36.96	1.22
A10	Sample 10	2	1	5	51120	37	1.22
A10	Sample 10	2	1	6	56120	37	1.22
A10	Sample 10	2	1	7	61140	37	1.23
A10	Sample 10	2	1	8	66140	37	1.23
A10	Sample 10	2	1	9	71120	36.96	1.22
A10	Sample 10	2	1	10	76130	36.96	1.21
A10	Sample 10	2	1	11	81120	36.96	1.22
A10	Sample 10	2	1	12	86120	37	1.22
A10	Sample 10	2	1	13	91120	37	1.21
A10	Sample 10	2	1	14	96120	37	1.22
A10	Sample 10	2	1	15	101130	37	1.22
A11	Sample 11	2	1	1	31110	36.96	1.28
A11	Sample 11	2	1	2	36120	36.96	1.27
A11	Sample 11	2	1	3	41120	36.96	1.26
A11	Sample 11	2	1	4	46130	36.96	1.26
A11	Sample 11	2	1	5	51120	37	1.27
A11	Sample 11	2	1	6	56120	37	1.26
A11	Sample 11	2	1	7	61140	37	1.26
A11	Sample 11	2	1	8	66140	37	1.26
A11	Sample 11	2	1	9	71120	36.96	1.26
A11	Sample 11	2	1	10	76130	36.96	1.26
A11	Sample 11	2	1	11	81120	36.96	1.27
A11	Sample 11	2	1	12	86120	37	1.27
A11	Sample 11	2	1	13	91120	37	1.26
A11	Sample 11	2	1	14	96120	37	1.26
A11	Sample 11	2	1	15	101130	37	1.26
A12	Sample 12	2	1	1	31110	36.96	1.12
A12	Sample 12	2	1	2	36120	36.96	1.11
A12	Sample 12	2	1	3	41120	36.96	1.11
A12	Sample 12	2	1	4	46130	36.96	1.11
A12	Sample 12	2	1	5	51120	37	1.11
A12	Sample 12	2	1	6	56120	37	1.10
A12	Sample 12	2	1	7	61140	37	1.11
A12	Sample 12	2	1	8	66140	37	1.11
A12	Sample 12	2	1	9	71120	36.96	1.11
A12	Sample 12	2	1	10	76130	36.96	1.10
A12	Sample 12	2	1	11	81120	36.96	1.11
A12	Sample 12	2	1	12	86120	37	1.11
A12	Sample 12	2	1	13	91120	37	1.11
A12	Sample 12	2	1	14	96120	37	1.10
A12	Sample 12	2	1	15	101130	37	1.11
B1	Sample 13	2	1	1	31110	36.96	1.04
B1	Sample 13	2	1	2	36120	36.96	1.04
B1	Sample 13	2	1	3	41120	36.96	1.04
B1	Sample 13	2	1	4	46130	36.96	1.04
B1	Sample 13	2	1	5	51120	37	1.04
B1	Sample 13	2	1	6	56120	37	1.03
