well,sample_id,drug,conc_nm,replicate,au
A1,8036272,dha,250.0,1,1.47
A2,8036272,dha,250.0,2,1.48
A3,8036272,lum,1000.0,1,1.63
A4,8036272,lum,1000.0,2,1.65
A5,8036273,dha,250.0,1,2.61
A6,8036273,dha,250.0,2,2.69
A7,8036273,lum,1000.0,1,2.65
A8,8036273,lum,1000.0,2,2.54
A9,8036274,dha,250.0,1,2.74
A10,8036274,dha,250.0,2,2.89
A11,8036274,lum,1000.0,1,3.45
A12,8036274,lum,1000.0,2,3.12
B1,8036272,dha,83.33333333333333,1,1.43
B2,8036272,dha,83.33333333333333,2,1.45
B3,8036272,lum,333.3333333333333,1,1.59
B4,8036272,lum,333.3333333333333,2,1.61
B5,8036273,dha,83.33333333333333,1,2.62
B6,8036273,dha,83.33333333333333,2,2.61
B7,8036273,lum,333.3333333333333,1,2.59
B8,8036273,lum,333.3333333333333,2,2.52
B9,8036274,dha,83.33333333333333,1,2.81
B10,8036274,dha,83.33333333333333,2,2.87
B11,8036274,lum,333.3333333333333,1,2.65
B12,8036274,lum,333.3333333333333,2,2.48
C1,8036272,dha,27.77777777777778,1,1.75
C2,8036272,dha,27.77777777777778,2,1.63
C3,8036272,lum,111.11111111111111,1,1.56
C4,8036272,lum,111.11111111111111,2,1.62
C5,8036273,dha,27.77777777777778,1,2.48
C6,8036273,dha,27.77777777777778,2,2.55
C7,8036273,lum,111.11111111111111,1,2.6
C8,8036273,lum,111.11111111111111,2,2.52
C9,8036274,dha,27.77777777777778,1,3.0
C10,8036274,dha,27.77777777777778,2,2.9
C11,8036274,lum,111.11111111111111,1,2.75
C12,8036274,lum,111.11111111111111,2,4.56
D1,8036272,dha,9.25925925925926,1,3.11
D2,8036272,dha,9.25925925925926,2,3.27
D3,8036272,lum,37.03703703703704,1,1.87
D4,8036272,lum,37.03703703703704,2,1.66
D5,8036273,dha,9.25925925925926,1,2.49
D6,8036273,dha,9.25925925925926,2,2.85
D7,8036273,lum,37.03703703703704,1,2.66
D8,8036273,lum,37.03703703703704,2,2.6
D9,8036274,dha,9.25925925925926,1,3.0
D10,8036274,dha,9.25925925925926,2,3.71
D11,8036274,lum,37.03703703703704,1,2.88
D12,8036274,lum,37.03703703703704,2,2.8
E1,8036272,dha,3.0864197530864197,1,3.69
E2,8036272,dha,3.0864197530864197,2,3.76
E3,8036272,lum,12.345679012345679,1,3.48
E4,8036272,lum,12.345679012345679,2,3.44
E5,8036273,dha,3.0864197530864197,1,3.06
E6,8036273,dha,3.0864197530864197,2,3.19
E7,8036273,lum,12.345679012345679,1,2.62
E8,8036273,lum,12.345679012345679,2,2.51
E9,8036274,dha,3.0864197530864197,1,5.31
E10,8036274,dha,3.0864197530864197,2,3.05
E11,8036274,lum,12.345679012345679,1,3.03
E12,8036274,lum,12.345679012345679,2,2.56
F1,8036272,dha,1.02880658436214,1,3.84
F2,8036272,dha,1.02880658436214,2,3.87
F3,8036272,lum,4.11522633744856,1,4.03
F4,8036272,lum,4.11522633744856,2,4.02
F5,8036273,dha,1.02880658436214,1,3.3
F6,8036273,dha,1.02880658436214,2,3.25
F7,8036273,lum,4.11522633744856,1,3.2
F8,8036273,lum,4.11522633744856,2,3.18
F9,8036274,dha,1.02880658436214,1,2.95
F10,8036274,dha,1.02880658436214,2,3.01
F11,8036274,lum,4.11522633744856,1,2.79
F12,8036274,lum,4.11522633744856,2,2.56
G1,8036272,dha,0.3429355281207133,1,3.72
G2,8036272,dha,0.3429355281207133,2,3.84
G3,8036272,lum,1.3717421124828533,1,4.06
G4,8036272,lum,1.3717421124828533,2,4.19
G5,8036273,dha,0.3429355281207133,1,3.29
G6,8036273,dha,0.3429355281207133,2,3.25
G7,8036273,lum,1.3717421124828533,1,3.21
G8,8036273,lum,1.3717421124828533,2,3.14
G9,8036274,dha,0.3429355281207133,1,2.71
G10,8036274,dha,0.3429355281207133,2,2.65
G11,8036274,lum,1.3717421124828533,1,2.92
G12,8036274,lum,1.3717421124828533,2,2.6
H1,8036272,dha,0.0,1,3.56
H2,8036272,dha,0.0,2,3.71
H3,8036272,lum,0.0,1,3.99
H4,8036272,lum,0.0,2,3.94
H5,8036273,dha,0.0,1,3.33
H6,8036273,dha,0.0,2,3.32
H7,8036273,lum,0.0,1,3.29
H8,8036273,lum,0.0,2,3.24
H9,8036274,dha,0.0,1,2.55
H10,8036274,dha,0.0,2,2.53
H11,8036274,lum,0.0,1,2.42
H12,8036274,lum,0.0,2,2.43
