well,sample_id,drug,conc_nm,replicate,au
A1,8036317,dha,250.0,1,0.93
A2,8036317,dha,250.0,2,0.9
A3,8036317,lum,1000.0,1,1.04
A4,8036317,lum,1000.0,2,1.03
A5,8036318,dha,250.0,1,0.92
A6,8036318,dha,250.0,2,0.97
A7,8036318,lum,1000.0,1,0.9
A8,8036318,lum,1000.0,2,0.96
A9,8036319,dha,250.0,1,0.82
A10,8036319,dha,250.0,2,0.84
A11,8036319,lum,1000.0,1,0.88
A12,8036319,lum,1000.0,2,0.77
B1,8036317,dha,83.33333333333333,1,0.83
B2,8036317,dha,83.33333333333333,2,0.85
B3,8036317,lum,333.3333333333333,1,0.97
B4,8036317,lum,333.3333333333333,2,0.98
B5,8036318,dha,83.33333333333333,1,0.85
B6,8036318,dha,83.33333333333333,2,0.89
B7,8036318,lum,333.3333333333333,1,0.86
B8,8036318,lum,333.3333333333333,2,0.88
B9,8036319,dha,83.33333333333333,1,0.8
B10,8036319,dha,83.33333333333333,2,0.83
B11,8036319,lum,333.3333333333333,1,0.91
B12,8036319,lum,333.3333333333333,2,0.81
C1,8036317,dha,27.77777777777778,1,0.85
C2,8036317,dha,27.77777777777778,2,0.89
C3,8036317,lum,111.11111111111111,1,1.0
C4,8036317,lum,111.11111111111111,2,0.97
C5,8036318,dha,27.77777777777778,1,0.83
C6,8036318,dha,27.77777777777778,2,0.93
C7,8036318,lum,111.11111111111111,1,0.87
C8,8036318,lum,111.11111111111111,2,0.86
C9,8036319,dha,27.77777777777778,1,0.82
C10,8036319,dha,27.77777777777778,2,0.83
C11,8036319,lum,111.11111111111111,1,0.85
C12,8036319,lum,111.11111111111111,2,0.79
D1,8036317,dha,9.25925925925926,1,0.89
D2,8036317,dha,9.25925925925926,2,0.87
D3,8036317,lum,37.03703703703704,1,0.99
D4,8036317,lum,37.03703703703704,2,0.97
D5,8036318,dha,9.25925925925926,1,0.83
D6,8036318,dha,9.25925925925926,2,0.88
D7,8036318,lum,37.03703703703704,1,0.87
D8,8036318,lum,37.03703703703704,2,0.88
D9,8036319,dha,9.25925925925926,1,0.83
D10,8036319,dha,9.25925925925926,2,0.83
D11,8036319,lum,37.03703703703704,1,0.86
D12,8036319,lum,37.03703703703704,2,0.75
E1,8036317,dha,3.0864197530864197,1,0.88
E2,8036317,dha,3.0864197530864197,2,0.85
E3,8036317,lum,12.345679012345679,1,1.18
E4,8036317,lum,12.345679012345679,2,1.2
E5,8036318,dha,3.0864197530864197,1,0.87
E6,8036318,dha,3.0864197530864197,2,0.87
E7,8036318,lum,12.345679012345679,1,0.82
E8,8036318,lum,12.345679012345679,2,0.82
E9,8036319,dha,3.0864197530864197,1,0.76
E10,8036319,dha,3.0864197530864197,2,0.78
E11,8036319,lum,12.345679012345679,1,0.82
E12,8036319,lum,12.345679012345679,2,0.77
F1,8036317,dha,1.02880658436214,1,0.86
F2,8036317,dha,1.02880658436214,2,0.88
F3,8036317,lum,4.11522633744856,1,1.3
F4,8036317,lum,4.11522633744856,2,1.32
F5,8036318,dha,1.02880658436214,1,0.82
F6,8036318,dha,1.02880658436214,2,0.82
F7,8036318,lum,4.11522633744856,1,0.95
F8,8036318,lum,4.11522633744856,2,0.98
F9,8036319,dha,1.02880658436214,1,0.82
F10,8036319,dha,1.02880658436214,2,0.83
F11,8036319,lum,4.11522633744856,1,1.12
F12,8036319,lum,4.11522633744856,2,1.01
G1,8036317,dha,0.3429355281207133,1,0.88
G2,8036317,dha,0.3429355281207133,2,0.89
G3,8036317,lum,1.3717421124828533,1,1.37
G4,8036317,lum,1.3717421124828533,2,1.36
G5,8036318,dha,0.3429355281207133,1,0.96
G6,8036318,dha,0.3429355281207133,2,0.95
G7,8036318,lum,1.3717421124828533,1,1.0
G8,8036318,lum,1.3717421124828533,2,0.98
G9,8036319,dha,0.3429355281207133,1,1.0
G10,8036319,dha,0.3429355281207133,2,1.04
G11,8036319,lum,1.3717421124828533,1,1.15
G12,8036319,lum,1.3717421124828533,2,1.04
H1,8036317,dha,0.0,1,1.22
H2,8036317,dha,0.0,2,1.18
H3,8036317,lum,0.0,1,1.34
H4,8036317,lum,0.0,2,1.31
H5,8036318,dha,0.0,1,1.08
H6,8036318,dha,0.0,2,1.07
H7,8036318,lum,0.0,1,1.02
H8,8036318,lum,0.0,2,0.99
H9,8036319,dha,0.0,1,1.11
H10,8036319,dha,0.0,2,1.04
H11,8036319,lum,0.0,1,1.03
H12,8036319,lum,0.0,2,1.01
