well,sample_id,drug,conc_nm,replicate,au
A1,8036238,dha,250.0,1,0.77
A2,8036238,dha,250.0,2,0.85
A3,8036238,lum,1000.0,1,0.89
A4,8036238,lum,1000.0,2,0.82
A5,8036239,dha,250.0,1,1.12
A6,8036239,dha,250.0,2,1.18
A7,8036239,lum,1000.0,1,1.12
A8,8036239,lum,1000.0,2,1.1
A9,8036240,dha,250.0,1,2.77
A10,8036240,dha,250.0,2,2.8
A11,8036240,lum,1000.0,1,2.61
A12,8036240,lum,1000.0,2,2.5
B1,8036238,dha,83.33333333333333,1,0.73
B2,8036238,dha,83.33333333333333,2,0.73
B3,8036238,lum,333.3333333333333,1,0.87
B4,8036238,lum,333.3333333333333,2,0.83
B5,8036239,dha,83.33333333333333,1,1.11
B6,8036239,dha,83.33333333333333,2,1.11
B7,8036239,lum,333.3333333333333,1,1.12
B8,8036239,lum,333.3333333333333,2,1.08
B9,8036240,dha,83.33333333333333,1,2.95
B10,8036240,dha,83.33333333333333,2,2.85
B11,8036240,lum,333.3333333333333,1,2.87
B12,8036240,lum,333.3333333333333,2,2.65
C1,8036238,dha,27.77777777777778,1,0.82
C2,8036238,dha,27.77777777777778,2,0.81
C3,8036238,lum,111.11111111111111,1,0.84
C4,8036238,lum,111.11111111111111,2,0.85
C5,8036239,dha,27.77777777777778,1,1.08
C6,8036239,dha,27.77777777777778,2,1.13
C7,8036239,lum,111.11111111111111,1,1.2
C8,8036239,lum,111.11111111111111,2,1.11
C9,8036240,dha,27.77777777777778,1,2.79
C10,8036240,dha,27.77777777777778,2,2.78
C11,8036240,lum,111.11111111111111,1,2.89
C12,8036240,lum,111.11111111111111,2,2.65
D1,8036238,dha,9.25925925925926,1,0.82
D2,8036238,dha,9.25925925925926,2,0.8
D3,8036238,lum,37.03703703703704,1,1.1
D4,8036238,lum,37.03703703703704,2,1.09
D5,8036239,dha,9.25925925925926,1,1.1
D6,8036239,dha,9.25925925925926,2,1.12
D7,8036239,lum,37.03703703703704,1,1.15
D8,8036239,lum,37.03703703703704,2,1.08
D9,8036240,dha,9.25925925925926,1,2.8
D10,8036240,dha,9.25925925925926,2,2.87
D11,8036240,lum,37.03703703703704,1,2.68
D12,8036240,lum,37.03703703703704,2,2.49
E1,8036238,dha,3.0864197530864197,1,0.81
E2,8036238,dha,3.0864197530864197,2,0.79
E3,8036238,lum,12.345679012345679,1,1.56
E4,8036238,lum,12.345679012345679,2,1.48
E5,8036239,dha,3.0864197530864197,1,1.1
E6,8036239,dha,3.0864197530864197,2,1.09
E7,8036239,lum,12.345679012345679,1,1.16
E8,8036239,lum,12.345679012345679,2,1.09
E9,8036240,dha,3.0864197530864197,1,2.69
E10,8036240,dha,3.0864197530864197,2,2.69
E11,8036240,lum,12.345679012345679,1,2.76
E12,8036240,lum,12.345679012345679,2,2.52
F1,8036238,dha,1.02880658436214,1,0.83
F2,8036238,dha,1.02880658436214,2,0.97
F3,8036238,lum,4.11522633744856,1,1.86
F4,8036238,lum,4.11522633744856,2,1.85
F5,8036239,dha,1.02880658436214,1,1.08
F6,8036239,dha,1.02880658436214,2,1.09
F7,8036239,lum,4.11522633744856,1,1.3
F8,8036239,lum,4.11522633744856,2,1.32
F9,8036240,dha,1.02880658436214,1,2.77
F10,8036240,dha,1.02880658436214,2,2.7
F11,8036240,lum,4.11522633744856,1,2.53
F12,8036240,lum,4.11522633744856,2,2.44
G1,8036238,dha,0.3429355281207133,1,1.44
G2,8036238,dha,0.3429355281207133,2,1.41
G3,8036238,lum,1.3717421124828533,1,2.14
G4,8036238,lum,1.3717421124828533,2,2.14
G5,8036239,dha,0.3429355281207133,1,1.25
G6,8036239,dha,0.3429355281207133,2,1.25
G7,8036239,lum,1.3717421124828533,1,1.35
G8,8036239,lum,1.3717421124828533,2,1.33
G9,8036240,dha,0.3429355281207133,1,2.67
G10,8036240,dha,0.3429355281207133,2,2.66
G11,8036240,lum,1.3717421124828533,1,3.3
G12,8036240,lum,1.3717421124828533,2,2.51
H1,8036238,dha,0.0,1,1.93
H2,8036238,dha,0.0,2,2.04
H3,8036238,lum,0.0,1,2.15
H4,8036238,lum,0.0,2,2.02
H5,8036239,dha,0.0,1,1.35
H6,8036239,dha,0.0,2,1.28
H7,8036239,lum,0.0,1,1.27
H8,8036239,lum,0.0,2,1.29
H9,8036240,dha,0.0,1,2.49
H10,8036240,dha,0.0,2,2.45
H11,8036240,lum,0.0,1,2.47
H12,8036240,lum,0.0,2,2.36
