well,sample_id,drug,conc_nm,replicate,au
A1,8036231,dha,250.0,1,1.71
A2,8036231,dha,250.0,2,1.87
A3,8036231,lum,1000.0,1,2.05
A4,8036231,lum,1000.0,2,2.13
A5,8036232,dha,250.0,1,1.1
A6,8036232,dha,250.0,2,1.05
A7,8036232,lum,1000.0,1,1.12
A8,8036232,lum,1000.0,2,1.06
A9,8036233,dha,250.0,1,1.1
A10,8036233,dha,250.0,2,1.23
A11,8036233,lum,1000.0,1,1.19
A12,8036233,lum,1000.0,2,1.06
B1,8036231,dha,83.33333333333333,1,1.8
B2,8036231,dha,83.33333333333333,2,1.79
B3,8036231,lum,333.3333333333333,1,1.92
B4,8036231,lum,333.3333333333333,2,2.03
B5,8036232,dha,83.33333333333333,1,1.01
B6,8036232,dha,83.33333333333333,2,1.0
B7,8036232,lum,333.3333333333333,1,1.04
B8,8036232,lum,333.3333333333333,2,1.0
B9,8036233,dha,83.33333333333333,1,1.13
B10,8036233,dha,83.33333333333333,2,1.2
B11,8036233,lum,333.3333333333333,1,1.19
B12,8036233,lum,333.3333333333333,2,1.1
C1,8036231,dha,27.77777777777778,1,1.78
C2,8036231,dha,27.77777777777778,2,1.8
C3,8036231,lum,111.11111111111111,1,1.9
C4,8036231,lum,111.11111111111111,2,2.05
C5,8036232,dha,27.77777777777778,1,0.99
C6,8036232,dha,27.77777777777778,2,1.02
C7,8036232,lum,111.11111111111111,1,1.02
C8,8036232,lum,111.11111111111111,2,1.0
C9,8036233,dha,27.77777777777778,1,1.14
C10,8036233,dha,27.77777777777778,2,1.18
C11,8036233,lum,111.11111111111111,1,1.15
C12,8036233,lum,111.11111111111111,2,1.09
D1,8036231,dha,9.25925925925926,1,1.87
D2,8036231,dha,9.25925925925926,2,1.86
D3,8036231,lum,37.03703703703704,1,1.94
D4,8036231,lum,37.03703703703704,2,2.0
D5,8036232,dha,9.25925925925926,1,0.99
D6,8036232,dha,9.25925925925926,2,1.01
D7,8036232,lum,37.03703703703704,1,1.02
D8,8036232,lum,37.03703703703704,2,0.99
D9,8036233,dha,9.25925925925926,1,1.18
D10,8036233,dha,9.25925925925926,2,1.21
D11,8036233,lum,37.03703703703704,1,1.14
D12,8036233,lum,37.03703703703704,2,1.07
E1,8036231,dha,3.0864197530864197,1,1.88
E2,8036231,dha,3.0864197530864197,2,1.78
E3,8036231,lum,12.345679012345679,1,2.27
E4,8036231,lum,12.345679012345679,2,2.4
E5,8036232,dha,3.0864197530864197,1,1.0
E6,8036232,dha,3.0864197530864197,2,0.98
E7,8036232,lum,12.345679012345679,1,0.97
E8,8036232,lum,12.345679012345679,2,0.95
E9,8036233,dha,3.0864197530864197,1,1.12
E10,8036233,dha,3.0864197530864197,2,1.18
E11,8036233,lum,12.345679012345679,1,1.1
E12,8036233,lum,12.345679012345679,2,1.05
F1,8036231,dha,1.02880658436214,1,1.81
F2,8036231,dha,1.02880658436214,2,1.88
F3,8036231,lum,4.11522633744856,1,2.51
F4,8036231,lum,4.11522633744856,2,2.75
F5,8036232,dha,1.02880658436214,1,0.94
F6,8036232,dha,1.02880658436214,2,0.98
F7,8036232,lum,4.11522633744856,1,0.99
F8,8036232,lum,4.11522633744856,2,0.99
F9,8036233,dha,1.02880658436214,1,1.27
F10,8036233,dha,1.02880658436214,2,1.26
F11,8036233,lum,4.11522633744856,1,1.31
F12,8036233,lum,4.11522633744856,2,1.22
G1,8036231,dha,0.3429355281207133,1,1.92
G2,8036231,dha,0.3429355281207133,2,2.04
G3,8036231,lum,1.3717421124828533,1,2.72
G4,8036231,lum,1.3717421124828533,2,2.89
G5,8036232,dha,0.3429355281207133,1,0.97
G6,8036232,dha,0.3429355281207133,2,0.96
G7,8036232,lum,1.3717421124828533,1,0.96
G8,8036232,lum,1.3717421124828533,2,0.98
G9,8036233,dha,0.3429355281207133,1,1.43
G10,8036233,dha,0.3429355281207133,2,1.5
G11,8036233,lum,1.3717421124828533,1,1.81
G12,8036233,lum,1.3717421124828533,2,1.6
H1,8036231,dha,0.0,1,2.8
H2,8036231,dha,0.0,2,2.75
H3,8036231,lum,0.0,1,2.89
H4,8036231,lum,0.0,2,3.01
H5,8036232,dha,0.0,1,1.0
H6,8036232,dha,0.0,2,0.97
H7,8036232,lum,0.0,1,0.98
H8,8036232,lum,0.0,2,0.95
H9,8036233,dha,0.0,1,1.9
H10,8036233,dha,0.0,2,1.94
H11,8036233,lum,0.0,1,1.79
H12,8036233,lum,0.0,2,1.8
