expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,pcr_template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_massloaded_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,29.4,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_B6,barcode42,10,4043630,DR794,PCBM056_B6,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,3.9,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_C6,barcode43,10,4043609,DR796,PCBM056_C6,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,24.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_D6,barcode44,10,4043681,DR799,PCBM056_D6,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,56.0,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_E6,barcode45,10,4043677,DR801,PCBM056_E6,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,11.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_F6,barcode46,10,4043673,DR802,PCBM056_F6,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,64.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_G6,barcode47,10,4043683,DR803,PCBM056_G6,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,57.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_H6,barcode48,10,4043669,DR804,PCBM056_H6,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,76.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_A7,barcode49,10,3D7,3D7,PCBM056_A7,,Positive
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,34.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_B7,barcode50,10,Dd2,Dd2,PCBM056_B7,,Positive
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,31.2,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_C7,barcode51,10,HB3,HB3,PCBM056_C7,,Positive
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,52.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_D7,barcode52,10,IPC3445,IPC3445,PCBM056_D7,,Positive
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,60.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_E7,barcode53,10,IPC3663,IPC3663,PCBM056_E7,,Positive
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,4.16,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_F7,barcode54,10,Human,Human,PCBM056_F7,,Negative
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0.0242,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_G7,barcode55,10,NTC1,NTC,PCBM056_G7,,Negative
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0.0308,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_H7,barcode56,10,NTC2,NTC,PCBM056_H7,,Negative
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,33.4,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_A8,barcode57,10,4043675,DR805,PCBM056_A8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,38.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_B8,barcode58,10,4043666,DR809,PCBM056_B8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,14.2,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_C8,barcode59,10,4043668,DR810,PCBM056_C8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,36.2,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_D8,barcode60,10,4043616,DR813,PCBM056_D8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,19.3,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_E8,barcode61,10,4043623,DR814,PCBM056_E8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,28.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_F8,barcode62,10,4043619,DR815,PCBM056_F8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,58.0,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_G8,barcode63,10,4043628,DR816,PCBM056_G8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,55.4,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_H8,barcode64,10,4043613,DR818,PCBM056_H8,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,7.76,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_A9,barcode65,10,4043608,DR819,PCBM056_A9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,6.38,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_B9,barcode66,10,4043626,DR820,PCBM056_B9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,26.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_C9,barcode67,10,4043617,DR821,PCBM056_C9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,15.9,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_D9,barcode68,10,4043627,DR822,PCBM056_D9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,21.0,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_E9,barcode69,10,4043625,DR823,PCBM056_E9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,19.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_F9,barcode70,10,01038996,DR825,PCBM056_F9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,21.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_G9,barcode71,10,8035520,DR826,PCBM056_G9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,39.4,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_H9,barcode72,10,01038998,DR827,PCBM056_H9,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,2.84,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_A10,barcode73,10,01039023,DR828,PCBM056_A10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,3.02,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_B10,barcode74,10,01038993,DR830,PCBM056_B10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,11.5,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_C10,barcode75,10,01039024,DR833,PCBM056_C10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,8.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_D10,barcode76,10,01038997,DR835,PCBM056_D10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,16.3,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_E10,barcode77,10,01039033,DR836,PCBM056_E10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,17.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_F10,barcode78,10,01039027,DR837,PCBM056_F10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,16.1,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_G10,barcode79,10,01039025,DR838,PCBM056_G10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,29.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_H10,barcode80,10,01039022,DR843,PCBM056_H10,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,19.5,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_A11,barcode81,10,01039021,DR845,PCBM056_A11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,30.2,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_B11,barcode82,10,8035511,DR846,PCBM056_B11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,7.76,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_C11,barcode83,10,01039029,DR847,PCBM056_C11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,47.2,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_D11,barcode84,10,01039037,DR848,PCBM056_D11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,31.8,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_E11,barcode85,10,01039032,DR849,PCBM056_E11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,30.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_F11,barcode86,10,4043515,DR850,PCBM056_F11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,84.0,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_G11,barcode87,10,4043509,DR853,PCBM056_G11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,12.3,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_H11,barcode88,10,4043506,DR854,PCBM056_H11,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0.956,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_A12,barcode89,10,4043511,DR855,PCBM056_A12,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,14.0,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_B12,barcode90,10,4043510,DR856,PCBM056_B12,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,13.4,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_C12,barcode91,10,4043505,DR857,PCBM056_C12,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,52.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_D12,barcode92,10,4043502,DR858,PCBM056_D12,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,72.0,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_E12,barcode93,10,4043508,DR859,PCBM056_E12,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,17.6,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_F12,barcode94,10,4043568,DR863,PCBM056_F12,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,6.64,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_G12,barcode95,10,8035515,DR866,PCBM056_G12,,Field
PCBM056,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 96 samples collected during the HRP2 survey in 2024 Sample Ids DR738- DR867. Repeated with new primer pool,HRP2/3_Batch12,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,69.0,SLBM008,2025-07-03,Brenda Mambwe,rapid,3,,HRP22024_Batch12,96,200,10,,,800,,11,,R10.4.1,,,,,SLBM008_H12,barcode96,10,8035504,DR867,PCBM056_H12,,Field
