expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,33.9,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E3,barcode21,10,4043681,DR799,PCMM079_E3,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,3.07,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F3,barcode22,10,4043664,DR800,PCMM079_F3,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,52.6,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G3,barcode23,10,4043677,DR801,PCMM079_G3,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,19.8,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H3,barcode24,10,4043673,DR802,PCMM079_H3,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,72.7,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A4,barcode25,10,4043683,DR803,PCMM079_A4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,83.0,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B4,barcode26,10,4043669,DR804,PCMM079_B4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,35.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C4,barcode27,10,4043675,DR805,PCMM079_C4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,5.47,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D4,barcode28,10,4043670,DR807,PCMM079_D4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,49.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E4,barcode29,10,4043666,DR809,PCMM079_E4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,23.7,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F4,barcode30,10,4043668,DR810,PCMM079_F4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.495,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G4,barcode31,10,4043631,DR811,PCMM079_G4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,44.5,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H4,barcode32,10,4043616,DR813,PCMM079_H4,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,3.85,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A5,barcode33,10,4043623,DR814,PCMM079_A5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,50.2,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B5,barcode34,10,4043619,DR815,PCMM079_B5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,56.0,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C5,barcode35,10,4043628,DR816,PCMM079_C5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,50.9,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D5,barcode36,10,4043613,DR818,PCMM079_D5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,7.2,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E5,barcode37,10,4043608,DR819,PCMM079_E5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,9.89,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F5,barcode38,10,4043626,DR820,PCMM079_F5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.0145,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G5,barcode39,10,4043617,DR821,PCMM079_G5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.0605,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H5,barcode40,10,4043627,DR822,PCMM079_H5,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,7.57,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A6,barcode41,10,4043625,DR823,PCMM079_A6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,13.6,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B6,barcode42,10,01038996,DR825,PCMM079_B6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,7.11,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C6,barcode43,10,8035520,DR826,PCMM079_C6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,16.4,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D6,barcode44,10,01038998,DR827,PCMM079_D6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,5.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E6,barcode45,10,01039023,DR828,PCMM079_E6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.251,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F6,barcode46,10,01038992,DR829,PCMM079_F6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,20.4,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G6,barcode47,10,01038993,DR830,PCMM079_G6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.729,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H6,barcode48,10,01039028,DR831,PCMM079_H6,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,3.43,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A7,barcode49,10,01039031,DR832,PCMM079_A7,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,23.8,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B7,barcode50,10,01039024,DR833,PCMM079_B7,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,23.9,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C7,barcode51,10,01038997,DR835,PCMM079_C7,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,22.7,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D7,barcode52,10,01039033,DR836,PCMM079_D7,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,17.5,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E7,barcode53,10,01039027,DR837,PCMM079_E7,,Field
