expt_id;expt_date;expt_user;expt_type;expt_sub-type;expt_version;expt_notes;expt_summary;expt_rxns;pcr_product_targetmass_per_sample_ng;pcr_product_maxvol_ul;library_dnaconc_ngul;seq_platform;flowcell_targetmass_ng;flowcell_maxvol_ul;flowcell_id;flowcell_chemistry;flowcell_status;flowcell_checkpores;flowcell_runlength_hrs;flowcell_prevusage_hrs;sample_type;sample_id;extraction_id;swga_identifier;pcr_identifier;seqlib_identifier;barcode;pcrproductadded_vol_ul
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010535;DV200;;PCMM67_C2;SLMM055_C2;barcode11;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032344;DV035;;PCMM67_D2;SLMM055_D2;barcode12;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032294;DV012;;PCMM67_E2;SLMM055_E2;barcode13;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032053;DV164;;PCMM67_F2;SLMM055_F2;barcode14;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032552;DV053;;PCMM67_G2;SLMM055_G2;barcode15;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032023;DV145;;PCMM67_H2;SLMM055_H2;barcode16;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031824;DV125;;PCMM67_A3;SLMM055_A3;barcode17;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010520;DV187;;PCMM67_B3;SLMM055_B3;barcode18;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031788;DV099;;PCMM67_C3;SLMM055_C3;barcode19;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032009;DV134;;PCMM67_D3;SLMM055_D3;barcode20;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032029;DV151;;PCMM67_E3;SLMM055_E3;barcode21;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031801;DV110;;PCMM67_F3;SLMM055_F3;barcode22;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010545;DV207;;PCMM67_G3;SLMM055_G3;barcode23;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032021;DV143;;PCMM67_H3;SLMM055_H3;barcode24;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032298;DV015;;PCMM67_A4;SLMM055_A4;barcode25;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032550;DV051;;PCMM67_B4;SLMM055_B4;barcode26;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032297;DV014;;PCMM67_C4;SLMM055_C4;barcode27;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032581;DV064;;PCMM67_D4;SLMM055_D4;barcode28;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031819;DV121;;PCMM67_E4;SLMM055_E4;barcode29;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010565;DV223;;PCMM67_F4;SLMM055_F4;barcode30;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010511;DV178;;PCMM67_G4;SLMM055_G4;barcode31;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031779;DV092;;PCMM67_H4;SLMM055_H4;barcode32;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032003;DV128;;PCMM67_A5;SLMM055_A5;barcode33;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032589;DV067;;PCMM67_B5;SLMM055_B5;barcode34;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8031820;DV122;;PCMM67_C5;SLMM055_C5;barcode35;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010555;DV215;;PCMM67_D5;SLMM055_D5;barcode36;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032064;DV169;;PCMM67_E5;SLMM055_E5;barcode37;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032319;DV026;;PCMM67_F5;SLMM055_F5;barcode38;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032551;DV052;;PCMM67_G5;SLMM055_G5;barcode39;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032025;DV147;;PCMM67_H5;SLMM055_H5;barcode40;07. Mar
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010564;DV222;;PCMM67_A6;SLMM055_A6;barcode41;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032545;DV046;;PCMM67_B6;SLMM055_B6;barcode42;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032279;DV004;;PCMM67_C6;SLMM055_C6;barcode43;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8032573;DV061;;PCMM67_D6;SLMM055_D6;barcode44;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;field;8010524;DV191;;PCMM67_E6;SLMM055_E6;barcode45;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;neg;NTC_a;NTC_a;;PCMM67_F6;SLMM055_F6;barcode46;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;neg;NTC_b;NTC_b;;PCMM67_G6;SLMM055_G6;barcode47;10.0
SLMM055;16.10.24;Mulenga Mwenda;seqlib;rapid;1;To perfor MVP rapid sequencing protocol MIS2024 samples from PCMM067 with CT values ranging from 22.87 to 30.25;MIS2024_Batch1;48;200;10;;;800;12;;;;;;;pos;3D7_nmcc;3D7_nmcc;;PCMM67_H6;SLMM055_H6;barcode48;10.0
