well,sample_id,drug,conc_nm,replicate,au
A1,8036285,dha,250.0,1,1.47
A2,8036285,dha,250.0,2,1.56
A3,8036285,lum,1000.0,1,1.47
A4,8036285,lum,1000.0,2,1.53
A5,8036286,dha,250.0,1,2.38
A6,8036286,dha,250.0,2,2.61
A7,8036286,lum,1000.0,1,2.43
A8,8036286,lum,1000.0,2,2.36
A9,8036287,dha,250.0,1,2.07
A10,8036287,dha,250.0,2,2.15
A11,8036287,lum,1000.0,1,2.16
A12,8036287,lum,1000.0,2,1.89
B1,8036285,dha,83.33333333333333,1,1.22
B2,8036285,dha,83.33333333333333,2,1.46
B3,8036285,lum,333.3333333333333,1,1.33
B4,8036285,lum,333.3333333333333,2,1.63
B5,8036286,dha,83.33333333333333,1,2.18
B6,8036286,dha,83.33333333333333,2,2.5
B7,8036286,lum,333.3333333333333,1,2.4
B8,8036286,lum,333.3333333333333,2,2.36
B9,8036287,dha,83.33333333333333,1,2.04
B10,8036287,dha,83.33333333333333,2,2.13
B11,8036287,lum,333.3333333333333,1,2.22
B12,8036287,lum,333.3333333333333,2,2.1
C1,8036285,dha,27.77777777777778,1,1.22
C2,8036285,dha,27.77777777777778,2,1.47
C3,8036285,lum,111.11111111111111,1,1.5
C4,8036285,lum,111.11111111111111,2,1.51
C5,8036286,dha,27.77777777777778,1,2.22
C6,8036286,dha,27.77777777777778,2,2.46
C7,8036286,lum,111.11111111111111,1,2.49
C8,8036286,lum,111.11111111111111,2,2.35
C9,8036287,dha,27.77777777777778,1,2.1
C10,8036287,dha,27.77777777777778,2,2.07
C11,8036287,lum,111.11111111111111,1,2.15
C12,8036287,lum,111.11111111111111,2,1.95
D1,8036285,dha,9.25925925925926,1,1.37
D2,8036285,dha,9.25925925925926,2,1.43
D3,8036285,lum,37.03703703703704,1,1.36
D4,8036285,lum,37.03703703703704,2,1.38
D5,8036286,dha,9.25925925925926,1,2.27
D6,8036286,dha,9.25925925925926,2,2.43
D7,8036286,lum,37.03703703703704,1,2.38
D8,8036286,lum,37.03703703703704,2,2.24
D9,8036287,dha,9.25925925925926,1,2.12
D10,8036287,dha,9.25925925925926,2,2.15
D11,8036287,lum,37.03703703703704,1,2.11
D12,8036287,lum,37.03703703703704,2,1.88
E1,8036285,dha,3.0864197530864197,1,1.7
E2,8036285,dha,3.0864197530864197,2,1.71
E3,8036285,lum,12.345679012345679,1,1.49
E4,8036285,lum,12.345679012345679,2,1.53
E5,8036286,dha,3.0864197530864197,1,2.41
E6,8036286,dha,3.0864197530864197,2,2.56
E7,8036286,lum,12.345679012345679,1,2.31
E8,8036286,lum,12.345679012345679,2,2.11
E9,8036287,dha,3.0864197530864197,1,2.1
E10,8036287,dha,3.0864197530864197,2,2.1
E11,8036287,lum,12.345679012345679,1,2.03
E12,8036287,lum,12.345679012345679,2,1.87
F1,8036285,dha,1.02880658436214,1,1.82
F2,8036285,dha,1.02880658436214,2,1.87
F3,8036285,lum,4.11522633744856,1,1.71
F4,8036285,lum,4.11522633744856,2,1.94
F5,8036286,dha,1.02880658436214,1,2.42
F6,8036286,dha,1.02880658436214,2,2.46
F7,8036286,lum,4.11522633744856,1,2.41
F8,8036286,lum,4.11522633744856,2,2.34
F9,8036287,dha,1.02880658436214,1,2.14
F10,8036287,dha,1.02880658436214,2,2.19
F11,8036287,lum,4.11522633744856,1,2.1
F12,8036287,lum,4.11522633744856,2,1.86
G1,8036285,dha,0.3429355281207133,1,1.61
G2,8036285,dha,0.3429355281207133,2,1.81
G3,8036285,lum,1.3717421124828533,1,1.78
G4,8036285,lum,1.3717421124828533,2,1.89
G5,8036286,dha,0.3429355281207133,1,2.36
G6,8036286,dha,0.3429355281207133,2,2.39
G7,8036286,lum,1.3717421124828533,1,2.28
G8,8036286,lum,1.3717421124828533,2,2.17
G9,8036287,dha,0.3429355281207133,1,2.07
G10,8036287,dha,0.3429355281207133,2,2.15
G11,8036287,lum,1.3717421124828533,1,2.04
G12,8036287,lum,1.3717421124828533,2,1.9
H1,8036285,dha,0.0,1,1.51
H2,8036285,dha,0.0,2,1.68
H3,8036285,lum,0.0,1,1.73
H4,8036285,lum,0.0,2,1.76
H5,8036286,dha,0.0,1,2.36
H6,8036286,dha,0.0,2,2.34
H7,8036286,lum,0.0,1,2.29
H8,8036286,lum,0.0,2,2.17
H9,8036287,dha,0.0,1,1.92
H10,8036287,dha,0.0,2,1.91
H11,8036287,lum,0.0,1,1.9
H12,8036287,lum,0.0,2,1.9
