well,sample_id,drug,conc_nm,replicate,au
A1,8036367,dha,250.0,1,1.71
A2,8036367,dha,250.0,2,1.61
A3,8036367,lum,1000.0,1,2.0
A4,8036367,lum,1000.0,2,1.96
A5,8036368,dha,250.0,1,0.81
A6,8036368,dha,250.0,2,0.81
A7,8036368,lum,1000.0,1,0.83
A8,8036368,lum,1000.0,2,0.8
A9,8036372,dha,250.0,1,0.81
A10,8036372,dha,250.0,2,0.77
A11,8036372,lum,1000.0,1,0.81
A12,8036372,lum,1000.0,2,0.71
B1,8036367,dha,62.5,1,1.63
B2,8036367,dha,62.5,2,1.64
B3,8036367,lum,250.0,1,1.85
B4,8036367,lum,250.0,2,1.92
B5,8036368,dha,62.5,1,0.77
B6,8036368,dha,62.5,2,0.78
B7,8036368,lum,250.0,1,0.79
B8,8036368,lum,250.0,2,0.75
B9,8036372,dha,62.5,1,0.77
B10,8036372,dha,62.5,2,0.76
B11,8036372,lum,250.0,1,0.79
B12,8036372,lum,250.0,2,0.71
C1,8036367,dha,15.625,1,1.66
C2,8036367,dha,15.625,2,1.64
C3,8036367,lum,62.5,1,1.84
C4,8036367,lum,62.5,2,1.84
C5,8036368,dha,15.625,1,0.75
C6,8036368,dha,15.625,2,0.79
C7,8036368,lum,62.5,1,0.83
C8,8036368,lum,62.5,2,0.76
C9,8036372,dha,15.625,1,0.78
C10,8036372,dha,15.625,2,0.75
C11,8036372,lum,62.5,1,0.79
C12,8036372,lum,62.5,2,0.76
D1,8036367,dha,3.90625,1,1.73
D2,8036367,dha,3.90625,2,1.65
D3,8036367,lum,15.625,1,2.62
D4,8036367,lum,15.625,2,2.55
D5,8036368,dha,3.90625,1,0.76
D6,8036368,dha,3.90625,2,0.76
D7,8036368,lum,15.625,1,0.81
D8,8036368,lum,15.625,2,0.77
D9,8036372,dha,3.90625,1,0.77
D10,8036372,dha,3.90625,2,0.77
D11,8036372,lum,15.625,1,0.78
D12,8036372,lum,15.625,2,0.73
E1,8036367,dha,0.9765625,1,2.86
E2,8036367,dha,0.9765625,2,2.69
E3,8036367,lum,3.90625,1,3.64
E4,8036367,lum,3.90625,2,3.65
E5,8036368,dha,0.9765625,1,0.8
E6,8036368,dha,0.9765625,2,0.77
E7,8036368,lum,3.90625,1,0.85
E8,8036368,lum,3.90625,2,0.78
E9,8036372,dha,0.9765625,1,0.78
E10,8036372,dha,0.9765625,2,0.76
E11,8036372,lum,3.90625,1,0.86
E12,8036372,lum,3.90625,2,0.84
F1,8036367,dha,0.244140625,1,3.54
F2,8036367,dha,0.244140625,2,3.41
F3,8036367,lum,0.9765625,1,3.89
F4,8036367,lum,0.9765625,2,3.93
F5,8036368,dha,0.244140625,1,0.9
F6,8036368,dha,0.244140625,2,0.86
F7,8036368,lum,0.9765625,1,0.93
F8,8036368,lum,0.9765625,2,0.91
F9,8036372,dha,0.244140625,1,0.97
F10,8036372,dha,0.244140625,2,0.94
F11,8036372,lum,0.9765625,1,0.92
F12,8036372,lum,0.9765625,2,0.85
G1,8036367,dha,0.06103515625,1,3.53
G2,8036367,dha,0.06103515625,2,3.58
G3,8036367,lum,0.244140625,1,3.94
G4,8036367,lum,0.244140625,2,3.83
G5,8036368,dha,0.06103515625,1,0.98
G6,8036368,dha,0.06103515625,2,0.95
G7,8036368,lum,0.244140625,1,0.95
G8,8036368,lum,0.244140625,2,0.9
G9,8036372,dha,0.06103515625,1,0.92
G10,8036372,dha,0.06103515625,2,0.88
G11,8036372,lum,0.244140625,1,0.91
G12,8036372,lum,0.244140625,2,0.85
H1,8036367,dha,0.0,1,3.49
H2,8036367,dha,0.0,2,3.39
H3,8036367,lum,0.0,1,3.82
H4,8036367,lum,0.0,2,3.82
H5,8036368,dha,0.0,1,1.0
H6,8036368,dha,0.0,2,0.97
H7,8036368,lum,0.0,1,0.98
H8,8036368,lum,0.0,2,0.93
H9,8036372,dha,0.0,1,0.89
H10,8036372,dha,0.0,2,0.86
H11,8036372,lum,0.0,1,0.84
H12,8036372,lum,0.0,2,0.82
