well,sample_id,drug,conc_nm,replicate,au
A1,8036333,dha,250.0,1,0.96
A2,8036333,dha,250.0,2,1.01
A3,8036333,lum,1000.0,1,1.12
A4,8036333,lum,1000.0,2,1.03
A5,8036334,dha,250.0,1,1.47
A6,8036334,dha,250.0,2,1.45
A7,8036334,lum,1000.0,1,1.46
A8,8036334,lum,1000.0,2,1.43
A9,8036337,dha,250.0,1,0.87
A10,8036337,dha,250.0,2,0.83
A11,8036337,lum,1000.0,1,0.84
A12,8036337,lum,1000.0,2,0.73
B1,8036333,dha,83.33333333333333,1,0.87
B2,8036333,dha,83.33333333333333,2,0.93
B3,8036333,lum,333.3333333333333,1,1.0
B4,8036333,lum,333.3333333333333,2,1.0
B5,8036334,dha,83.33333333333333,1,1.17
B6,8036334,dha,83.33333333333333,2,1.44
B7,8036334,lum,333.3333333333333,1,1.46
B8,8036334,lum,333.3333333333333,2,1.41
B9,8036337,dha,83.33333333333333,1,0.81
B10,8036337,dha,83.33333333333333,2,0.76
B11,8036337,lum,333.3333333333333,1,0.83
B12,8036337,lum,333.3333333333333,2,0.74
C1,8036333,dha,27.77777777777778,1,0.89
C2,8036333,dha,27.77777777777778,2,1.01
C3,8036333,lum,111.11111111111111,1,1.0
C4,8036333,lum,111.11111111111111,2,0.96
C5,8036334,dha,27.77777777777778,1,1.19
C6,8036334,dha,27.77777777777778,2,1.45
C7,8036334,lum,111.11111111111111,1,1.43
C8,8036334,lum,111.11111111111111,2,1.37
C9,8036337,dha,27.77777777777778,1,0.82
C10,8036337,dha,27.77777777777778,2,0.74
C11,8036337,lum,111.11111111111111,1,0.81
C12,8036337,lum,111.11111111111111,2,0.77
D1,8036333,dha,9.25925925925926,1,1.0
D2,8036333,dha,9.25925925925926,2,1.06
D3,8036333,lum,37.03703703703704,1,0.99
D4,8036333,lum,37.03703703703704,2,0.96
D5,8036334,dha,9.25925925925926,1,1.38
D6,8036334,dha,9.25925925925926,2,1.43
D7,8036334,lum,37.03703703703704,1,1.42
D8,8036334,lum,37.03703703703704,2,1.33
D9,8036337,dha,9.25925925925926,1,0.79
D10,8036337,dha,9.25925925925926,2,0.76
D11,8036337,lum,37.03703703703704,1,0.77
D12,8036337,lum,37.03703703703704,2,0.73
E1,8036333,dha,3.0864197530864197,1,1.14
E2,8036333,dha,3.0864197530864197,2,1.16
E3,8036333,lum,12.345679012345679,1,1.0
E4,8036333,lum,12.345679012345679,2,1.01
E5,8036334,dha,3.0864197530864197,1,1.43
E6,8036334,dha,3.0864197530864197,2,1.43
E7,8036334,lum,12.345679012345679,1,1.33
E8,8036334,lum,12.345679012345679,2,1.29
E9,8036337,dha,3.0864197530864197,1,0.76
E10,8036337,dha,3.0864197530864197,2,0.78
E11,8036337,lum,12.345679012345679,1,0.79
E12,8036337,lum,12.345679012345679,2,0.74
F1,8036333,dha,1.02880658436214,1,1.18
F2,8036333,dha,1.02880658436214,2,1.28
F3,8036333,lum,4.11522633744856,1,1.23
F4,8036333,lum,4.11522633744856,2,1.19
F5,8036334,dha,1.02880658436214,1,1.32
F6,8036334,dha,1.02880658436214,2,1.31
F7,8036334,lum,4.11522633744856,1,1.33
F8,8036334,lum,4.11522633744856,2,1.35
F9,8036337,dha,1.02880658436214,1,0.76
F10,8036337,dha,1.02880658436214,2,0.75
F11,8036337,lum,4.11522633744856,1,0.78
F12,8036337,lum,4.11522633744856,2,0.73
G1,8036333,dha,0.3429355281207133,1,1.19
G2,8036333,dha,0.3429355281207133,2,1.22
G3,8036333,lum,1.3717421124828533,1,1.33
G4,8036333,lum,1.3717421124828533,2,1.32
G5,8036334,dha,0.3429355281207133,1,1.46
G6,8036334,dha,0.3429355281207133,2,1.41
G7,8036334,lum,1.3717421124828533,1,1.42
G8,8036334,lum,1.3717421124828533,2,1.4
G9,8036337,dha,0.3429355281207133,1,0.79
G10,8036337,dha,0.3429355281207133,2,0.74
G11,8036337,lum,1.3717421124828533,1,0.83
G12,8036337,lum,1.3717421124828533,2,0.74
H1,8036333,dha,0.0,1,1.12
H2,8036333,dha,0.0,2,1.16
H3,8036333,lum,0.0,1,1.35
H4,8036333,lum,0.0,2,1.27
H5,8036334,dha,0.0,1,1.54
H6,8036334,dha,0.0,2,1.52
H7,8036334,lum,0.0,1,1.63
H8,8036334,lum,0.0,2,1.43
H9,8036337,dha,0.0,1,0.77
H10,8036337,dha,0.0,2,0.75
H11,8036337,lum,0.0,1,0.76
H12,8036337,lum,0.0,2,0.71
