well,sample_id,drug,conc_nm,replicate,au
A1,8036243,dha,250.0,1,1.06
A2,8036243,dha,250.0,2,0.99
A3,8036243,lum,1000.0,1,1.08
A4,8036243,lum,1000.0,2,1.13
A5,8036246,dha,250.0,1,1.11
A6,8036246,dha,250.0,2,1.21
A7,8036246,lum,1000.0,1,1.13
A8,8036246,lum,1000.0,2,1.09
A9,8036253,dha,250.0,1,1.43
A10,8036253,dha,250.0,2,1.42
A11,8036253,lum,1000.0,1,1.42
A12,8036253,lum,1000.0,2,1.27
B1,8036243,dha,83.33333333333333,1,0.9
B2,8036243,dha,83.33333333333333,2,0.93
B3,8036243,lum,333.3333333333333,1,1.02
B4,8036243,lum,333.3333333333333,2,1.08
B5,8036246,dha,83.33333333333333,1,1.09
B6,8036246,dha,83.33333333333333,2,1.12
B7,8036246,lum,333.3333333333333,1,1.12
B8,8036246,lum,333.3333333333333,2,1.02
B9,8036253,dha,83.33333333333333,1,1.43
B10,8036253,dha,83.33333333333333,2,1.37
B11,8036253,lum,333.3333333333333,1,1.4
B12,8036253,lum,333.3333333333333,2,1.32
C1,8036243,dha,27.77777777777778,1,0.96
C2,8036243,dha,27.77777777777778,2,0.96
C3,8036243,lum,111.11111111111111,1,1.01
C4,8036243,lum,111.11111111111111,2,1.1
C5,8036246,dha,27.77777777777778,1,1.02
C6,8036246,dha,27.77777777777778,2,1.17
C7,8036246,lum,111.11111111111111,1,1.14
C8,8036246,lum,111.11111111111111,2,1.09
C9,8036253,dha,27.77777777777778,1,1.41
C10,8036253,dha,27.77777777777778,2,1.37
C11,8036253,lum,111.11111111111111,1,1.35
C12,8036253,lum,111.11111111111111,2,1.4
D1,8036243,dha,9.25925925925926,1,0.96
D2,8036243,dha,9.25925925925926,2,0.96
D3,8036243,lum,37.03703703703704,1,1.0
D4,8036243,lum,37.03703703703704,2,1.06
D5,8036246,dha,9.25925925925926,1,1.05
D6,8036246,dha,9.25925925925926,2,1.13
D7,8036246,lum,37.03703703703704,1,1.15
D8,8036246,lum,37.03703703703704,2,1.11
D9,8036253,dha,9.25925925925926,1,1.38
D10,8036253,dha,9.25925925925926,2,1.42
D11,8036253,lum,37.03703703703704,1,1.35
D12,8036253,lum,37.03703703703704,2,1.37
E1,8036243,dha,3.0864197530864197,1,0.96
E2,8036243,dha,3.0864197530864197,2,0.97
E3,8036243,lum,12.345679012345679,1,1.14
E4,8036243,lum,12.345679012345679,2,1.31
E5,8036246,dha,3.0864197530864197,1,1.08
E6,8036246,dha,3.0864197530864197,2,1.1
E7,8036246,lum,12.345679012345679,1,1.1
E8,8036246,lum,12.345679012345679,2,1.04
E9,8036253,dha,3.0864197530864197,1,1.34
E10,8036253,dha,3.0864197530864197,2,1.41
E11,8036253,lum,12.345679012345679,1,1.35
E12,8036253,lum,12.345679012345679,2,1.33
F1,8036243,dha,1.02880658436214,1,1.39
F2,8036243,dha,1.02880658436214,2,1.17
F3,8036243,lum,4.11522633744856,1,2.07
F4,8036243,lum,4.11522633744856,2,2.27
F5,8036246,dha,1.02880658436214,1,1.06
F6,8036246,dha,1.02880658436214,2,1.07
F7,8036246,lum,4.11522633744856,1,1.12
F8,8036246,lum,4.11522633744856,2,1.08
F9,8036253,dha,1.02880658436214,1,1.4
F10,8036253,dha,1.02880658436214,2,1.37
F11,8036253,lum,4.11522633744856,1,1.38
F12,8036253,lum,4.11522633744856,2,1.27
G1,8036243,dha,0.3429355281207133,1,2.03
G2,8036243,dha,0.3429355281207133,2,2.02
G3,8036243,lum,1.3717421124828533,1,2.4
G4,8036243,lum,1.3717421124828533,2,2.58
G5,8036246,dha,0.3429355281207133,1,1.06
G6,8036246,dha,0.3429355281207133,2,1.08
G7,8036246,lum,1.3717421124828533,1,1.09
G8,8036246,lum,1.3717421124828533,2,1.04
G9,8036253,dha,0.3429355281207133,1,1.38
G10,8036253,dha,0.3429355281207133,2,1.35
G11,8036253,lum,1.3717421124828533,1,1.37
G12,8036253,lum,1.3717421124828533,2,1.32
H1,8036243,dha,0.0,1,2.2
H2,8036243,dha,0.0,2,2.28
H3,8036243,lum,0.0,1,2.38
H4,8036243,lum,0.0,2,2.48
H5,8036246,dha,0.0,1,1.11
H6,8036246,dha,0.0,2,1.1
H7,8036246,lum,0.0,1,1.1
H8,8036246,lum,0.0,2,1.06
H9,8036253,dha,0.0,1,1.33
H10,8036253,dha,0.0,2,1.29
H11,8036253,lum,0.0,1,1.27
H12,8036253,lum,0.0,2,1.3
